Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Cardiovascular Diseases	Organismal Systems	0.1282	0.09494	0.3752	0.3655
-Metabolic Diseases	Organismal Systems	0.02399	0.02081	0.2131	0.3359
-Infectious Diseases	Organismal Systems	0.4864	0.5068	0.4989	0.543
Not Mapped	Organismal Systems	4.01	4.087	4.129	4.649
-Not Mapped	Organismal Systems	4.01	4.087	4.129	4.649
TOTAL	-Immune System	35.25	31.24	54.72	53.88
MAPPED	-Immune System	27.48	24	45.27	44.85
Genetic Information Processing	-Immune System	10.97	9.896	18.81	17.09
-Transcription	-Immune System	1.501	1.199	2.287	2.13
-Translation	-Immune System	3.848	4.098	5.206	5.078
-Folding, Sorting and Degradation	-Immune System	3.606	2.712	8.428	7.353
-DNA Maintenance	-Immune System	2.323	1.694	2.896	2.899
-RNA Family	-Immune System	0	0	0	0
Environmental Information Processing	-Immune System	1.67	1.283	1.014	0.9978
-Signal Transduction	-Immune System	0.428	0.3155	0.4557	0.4991
-Signaling Molecules and Interaction	-Immune System	1.242	1.058	0.7218	0.6142
Cellular Processes	-Immune System	3.628	2.9	5.515	4.681
-Cell structure	-Immune System	0	0	0	0
-Crystallins	-Immune System	0	0	0	0
-Stress Response	-Immune System	0	0	0	0
-Vesicular Transport	-Immune System	1.343	1.18	1.07	1.135
-Cytoskeleton	-Immune System	1.683	1.138	3.113	2.505
-Cell Motility	-Immune System	0	0	0	0
-Cell Growth and Death	-Immune System	0.3794	0.2685	0.7425	0.6684
-Cell Communication	-Immune System	0.3682	0.2406	0.7931	0.7559
Metabolism	-Immune System	7.675	6.219	15.59	17.05
-Membrane Transport	-Immune System	0.1616	0.1277	0.129	0.09213
-Central Carbon Metabolism	-Immune System	0.903	0.887	4.51	4.625
-Energy Metabolism	-Immune System	0.2592	0.2283	1.105	1.171
-Biosynthesis	-Immune System	1.792	1.504	3.464	3.384
-Other Enzymes	-Immune System	4.089	3.29	7.368	8.531
Organismal Systems	-Immune System	1.934	1.795	2.535	2.288
-Immune System	-Immune System	1	1	1	1
-Endocrine System	-Immune System	0.2519	0.2055	0.4812	0.3834
-Circulatory System	-Immune System	0.06005	0.04175	0.1593	0.1369
-Digestive System	-Immune System	0.1508	0.1278	0.1784	0.1742
-Excretory System	-Immune System	0.1853	0.1418	0.3724	0.293
-Nervous System	-Immune System	0.2245	0.1732	0.4588	0.386
-Sensory System	-Immune System	0.02548	0.01847	0.02084	0.01154
-Development	-Immune System	0.1776	0.1083	0.1163	0.0907
-Environmental Adaptation	-Immune System	0.05653	0.07816	0.1672	0.1289
Human Diseases	-Immune System	2.66	2.279	5.472	4.994
-Cancers	-Immune System	0.4276	0.3003	0.537	0.5716
-Immune System Diseases	-Immune System	0.1999	0.1706	0.1972	0.1689
-Neurodegenerative Diseases	-Immune System	0.9076	1.018	2.69	2.423
-Cardiovascular Diseases	-Immune System	0.2453	0.1714	0.8249	0.7013
-Metabolic Diseases	-Immune System	0.0449	0.03316	0.4065	0.5694
-Infectious Diseases	-Immune System	0.9309	0.8885	1.192	1.065
Not Mapped	-Immune System	7.768	7.231	9.456	9.029
-Not Mapped	-Immune System	7.768	7.231	9.456	9.029
TOTAL	-Endocrine System	235.6	302.9	188.6	237.3
MAPPED	-Endocrine System	183.7	232.8	156	197.6
Genetic Information Processing	-Endocrine System	72.11	94.7	62.59	79.16
-Transcription	-Endocrine System	9.257	12.01	7.878	9.511
-Translation	-Endocrine System	25.48	40.3	18.73	22.22
-Folding, Sorting and Degradation	-Endocrine System	23.76	26.15	27.1	34.32
-DNA Maintenance	-Endocrine System	14.14	16.24	8.881	13.43
-RNA Family	-Endocrine System	0	0	0	0
Environmental Information Processing	-Endocrine System	13.89	14.9	4.189	5.037
-Signal Transduction	-Endocrine System	2.845	2.997	1.368	2.833
-Signaling Molecules and Interaction	-Endocrine System	11.04	8.812	2.129	2.575
Cellular Processes	-Endocrine System	23.44	27.72	17.34	21.45
-Cell structure	-Endocrine System	0	0	0	0
-Crystallins	-Endocrine System	0	0	0	0
-Stress Response	-Endocrine System	0	0	0	0
-Vesicular Transport	-Endocrine System	7.535	10.53	3.761	5.092
-Cytoskeleton	-Endocrine System	11.21	12.1	9.397	9.651
-Cell Motility	-Endocrine System	0	0	0	0
-Cell Growth and Death	-Endocrine System	2.039	2.241	1.816	2.883
-Cell Communication	-Endocrine System	3.135	2.818	3.012	4.676
Metabolism	-Endocrine System	43.52	51.25	44.11	64.67
-Membrane Transport	-Endocrine System	0.8701	1.046	0.3516	0.4277
-Central Carbon Metabolism	-Endocrine System	5.234	5.205	9.486	16.99
-Energy Metabolism	-Endocrine System	1.753	1.778	3.514	4.926
-Biosynthesis	-Endocrine System	9.341	11.19	9.861	15.88
-Other Enzymes	-Endocrine System	26.75	30.89	21.08	33.7
Organismal Systems	-Endocrine System	15.36	19.92	9.373	11.07
-Immune System	-Endocrine System	9.135	11.62	4.144	5.523
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	0.4988	0.458	0.6264	0.846
-Digestive System	-Endocrine System	1.556	1.411	0.3708	0.4923
-Excretory System	-Endocrine System	1.532	1.476	0.8966	1.025
-Nervous System	-Endocrine System	1.698	1.702	1.616	2.019
-Sensory System	-Endocrine System	0.111	0.119	0.0444	0.0398
-Development	-Endocrine System	1.477	1.184	0.4872	0.7648
-Environmental Adaptation	-Endocrine System	0.2607	0.3803	0.4171	0.4734
Human Diseases	-Endocrine System	16.46	22.08	17.61	22.91
-Cancers	-Endocrine System	3.623	2.966	1.498	1.986
-Immune System Diseases	-Endocrine System	2.463	1.982	0.5975	0.8295
-Neurodegenerative Diseases	-Endocrine System	7.092	11.68	11.15	12.23
-Cardiovascular Diseases	-Endocrine System	1.722	1.725	1.94	2.248
-Metabolic Diseases	-Endocrine System	0.2021	0.2303	1.017	2.081
-Infectious Diseases	-Endocrine System	5.097	6.999	4.024	5.374
Not Mapped	-Endocrine System	51.93	70.12	32.59	39.77
-Not Mapped	-Endocrine System	51.93	70.12	32.59	39.77
TOTAL	-Circulatory System	1856	1337	607.3	687
MAPPED	-Circulatory System	1447	1028	502.4	571.9
Genetic Information Processing	-Circulatory System	572.5	415.8	203.4	225.2
-Transcription	-Circulatory System	75.18	52.31	25.17	26.6
-Translation	-Circulatory System	200.2	176.8	57.77	63.27
-Folding, Sorting and Degradation	-Circulatory System	186.9	113.2	88.78	102
-DNA Maintenance	-Circulatory System	110.2	73.55	29.5	33.36
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	77.1	52.14	10.81	11.85
-Signal Transduction	-Circulatory System	15.8	13.64	3.883	4.615
-Signaling Molecules and Interaction	-Circulatory System	61.31	41.41	7.006	7.284
Cellular Processes	-Circulatory System	210	113	61.01	64.29
-Cell structure	-Circulatory System	0	0	0	0
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	69.36	40.27	11.98	13.03
-Cytoskeleton	-Circulatory System	94.33	50.21	36.83	37.26
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	21.85	12.91	7.402	8.66
-Cell Communication	-Circulatory System	24.43	10.51	6.896	7.1
Metabolism	-Circulatory System	378.3	263.2	162.3	185.3
-Membrane Transport	-Circulatory System	4.863	4.074	1.015	0.9574
-Central Carbon Metabolism	-Circulatory System	57.09	45.26	38.93	50.01
-Energy Metabolism	-Circulatory System	13.97	10.07	9.423	13.58
-Biosynthesis	-Circulatory System	64.93	70.46	32.66	34.7
-Other Enzymes	-Circulatory System	237.4	134.3	63.94	81.42
Organismal Systems	-Circulatory System	118.1	88.08	29.08	29.75
-Immune System	-Circulatory System	66.35	51.02	12.94	16.4
-Endocrine System	-Circulatory System	15.46	10.49	6.095	4.802
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	9.82	5.842	0.911	1.098
-Excretory System	-Circulatory System	9.4	5.634	3.286	3.164
-Nervous System	-Circulatory System	9.758	5.526	3.203	3.004
-Sensory System	-Circulatory System	1.734	0.9424	0.1666	0.1109
-Development	-Circulatory System	5.826	5.145	1.692	1.592
-Environmental Adaptation	-Circulatory System	1.097	1.242	1.05	0.9417
Human Diseases	-Circulatory System	107.3	95.48	44.32	49.5
-Cancers	-Circulatory System	25.78	14.4	5.043	5.442
-Immune System Diseases	-Circulatory System	5.128	5.736	1.624	1.615
-Neurodegenerative Diseases	-Circulatory System	39.38	33.35	22.53	22.71
-Cardiovascular Diseases	-Circulatory System	16.66	6.914	6.251	5.475
-Metabolic Diseases	-Circulatory System	0.8214	1.016	5.166	9.019
-Infectious Diseases	-Circulatory System	42.86	45.34	10.09	13.46
Not Mapped	-Circulatory System	409.1	309.6	104.9	115.1
-Not Mapped	-Circulatory System	409.1	309.6	104.9	115.1
TOTAL	-Digestive System	424.9	533.6	1265	1532
MAPPED	-Digestive System	331.3	410.1	1046	1275
Genetic Information Processing	-Digestive System	130.1	166.8	416.2	486
-Transcription	-Digestive System	16.7	21.15	52.82	60.56
-Translation	-Digestive System	44.59	71	120.6	144.4
-Folding, Sorting and Degradation	-Digestive System	41.92	46.07	172	198.6
-DNA Maintenance	-Digestive System	24.55	28.6	59.55	76.27
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	20.26	23.75	22.99	27.67
-Signal Transduction	-Digestive System	5.194	5.28	7.436	10.21
-Signaling Molecules and Interaction	-Digestive System	15.07	17.73	15.64	17.46
Cellular Processes	-Digestive System	42.26	48.84	117.4	130.7
-Cell structure	-Digestive System	0	0	0	0
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	13.59	18.55	25.24	32.69
-Cytoskeleton	-Digestive System	19.63	21.32	63.74	64.03
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	3.506	3.947	13.49	16.04
-Cell Communication	-Digestive System	4.003	3.888	18.09	19.47
Metabolism	-Digestive System	78.49	90.29	295.7	400
-Membrane Transport	-Digestive System	1.569	1.843	3.347	2.937
-Central Carbon Metabolism	-Digestive System	9.517	12.42	77.15	91.67
-Energy Metabolism	-Digestive System	2.555	2.998	26.05	28.6
-Biosynthesis	-Digestive System	16.14	19.71	63.05	78.22
-Other Enzymes	-Digestive System	48.24	54.42	141.4	183.1
Organismal Systems	-Digestive System	22.71	30.58	51.26	54.43
-Immune System	-Digestive System	12.13	19.19	25.29	28.43
-Endocrine System	-Digestive System	2.61	2.752	8.133	8.869
-Circulatory System	-Digestive System	0.542	0.6008	3.298	3.642
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	3.053	2.967	6.936	7.015
-Nervous System	-Digestive System	2.376	1.812	6.819	6.624
-Sensory System	-Digestive System	0.1825	0.178	0.3586	0.26
-Development	-Digestive System	1.524	1.282	2.258	2.541
-Environmental Adaptation	-Digestive System	0.3959	0.6827	2.486	2.135
Human Diseases	-Digestive System	21.81	26.75	80.46	94.34
-Cancers	-Digestive System	4.38	4.675	9.069	9.537
-Immune System Diseases	-Digestive System	1.583	1.335	3.029	2.771
-Neurodegenerative Diseases	-Digestive System	7.187	8.494	39.98	40.12
-Cardiovascular Diseases	-Digestive System	2.773	2.723	14.37	13.6
-Metabolic Diseases	-Digestive System	0.4069	0.4601	8.092	15.95
-Infectious Diseases	-Digestive System	8.965	11.43	22.14	28.92
Not Mapped	-Digestive System	93.66	123.5	218.5	256.7
-Not Mapped	-Digestive System	93.66	123.5	218.5	256.7
TOTAL	-Excretory System	280.1	339.1	236.2	264.7
MAPPED	-Excretory System	218.3	260.6	195.4	220.3
Genetic Information Processing	-Excretory System	87.79	107.4	81.21	88.27
-Transcription	-Excretory System	11.09	12.9	9.862	10.61
-Translation	-Excretory System	30.96	45.68	22.47	24.41
-Folding, Sorting and Degradation	-Excretory System	29.45	30.92	35.51	38.28
-DNA Maintenance	-Excretory System	16.32	17.94	12.5	13.78
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	12.61	12.46	4.374	4.872
-Signal Transduction	-Excretory System	3.412	3.69	1.551	1.856
-Signaling Molecules and Interaction	-Excretory System	8.525	8.456	2.823	2.926
Cellular Processes	-Excretory System	29.18	31.49	23.81	24.12
-Cell structure	-Excretory System	0	0	0	0
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	9.731	13.12	4.619	5.849
-Cytoskeleton	-Excretory System	12.53	11.62	13.63	11.82
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	3.051	3.139	3.205	3.688
-Cell Communication	-Excretory System	3.151	2.97	3.481	4.074
Metabolism	-Excretory System	51.96	57.14	55.09	72.12
-Membrane Transport	-Excretory System	1.331	1.429	0.4944	0.4692
-Central Carbon Metabolism	-Excretory System	7.365	9.968	14.48	18.2
-Energy Metabolism	-Excretory System	1.883	2.041	4.769	6.539
-Biosynthesis	-Excretory System	14.58	18.36	14.77	17.43
-Other Enzymes	-Excretory System	30.63	30.08	30.13	37.39
Organismal Systems	-Excretory System	17.7	20.14	11.04	12.34
-Immune System	-Excretory System	9.468	12.74	4.865	6.071
-Endocrine System	-Excretory System	2.105	2.142	2.032	1.78
-Circulatory System	-Excretory System	0.5506	0.5257	0.7362	0.9171
-Digestive System	-Excretory System	1.421	1.62	0.7701	0.8974
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	1.808	1.938	2.121	2.169
-Sensory System	-Excretory System	0.2099	0.2077	0.08057	0.04038
-Development	-Excretory System	1.704	1.318	0.5767	0.5031
-Environmental Adaptation	-Excretory System	0.4333	0.7078	0.5724	0.6203
Human Diseases	-Excretory System	21.39	28.2	23.79	25.73
-Cancers	-Excretory System	4.016	3.316	2.132	2.277
-Immune System Diseases	-Excretory System	1.608	1.852	0.9219	0.9491
-Neurodegenerative Diseases	-Excretory System	7.3	11.79	12.43	15.84
-Cardiovascular Diseases	-Excretory System	1.973	1.861	2.535	2.854
-Metabolic Diseases	-Excretory System	0.3963	0.3947	2.067	3.158
-Infectious Diseases	-Excretory System	7.487	9.933	5.395	6.069
Not Mapped	-Excretory System	61.73	78.5	40.82	44.36
-Not Mapped	-Excretory System	61.73	78.5	40.82	44.36
TOTAL	-Nervous System	270.4	330.8	495.3	689.3
MAPPED	-Nervous System	210.8	254.2	409.7	573.8
Genetic Information Processing	-Nervous System	84.15	103.8	161.9	218.6
-Transcription	-Nervous System	11.63	13.72	21.3	27.25
-Translation	-Nervous System	28.19	42.96	46.9	64.96
-Folding, Sorting and Degradation	-Nervous System	26.51	27.78	66.92	89.35
-DNA Maintenance	-Nervous System	17.82	19.38	26.82	37.09
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	12.81	14.16	8.943	12.45
-Signal Transduction	-Nervous System	3.284	3.586	2.859	4.593
-Signaling Molecules and Interaction	-Nervous System	9.525	10.57	6.084	7.857
Cellular Processes	-Nervous System	26.72	30.89	45.69	58.81
-Cell structure	-Nervous System	0	0	0	0
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	9.527	13.06	10.19	15.05
-Cytoskeleton	-Nervous System	12.41	13.02	25.72	30.43
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	2.652	2.499	5.249	7.218
-Cell Communication	-Nervous System	2.531	2.319	4.907	6.119
Metabolism	-Nervous System	58.98	71.17	145.3	218.2
-Membrane Transport	-Nervous System	1.166	1.362	1.233	1.321
-Central Carbon Metabolism	-Nervous System	6.928	10.51	25.48	38.57
-Energy Metabolism	-Nervous System	1.615	1.922	10.14	12.87
-Biosynthesis	-Nervous System	11.99	16.48	24.53	35.2
-Other Enzymes	-Nervous System	37.28	44.13	77.62	118
Organismal Systems	-Nervous System	14.7	18.24	19.94	24.49
-Immune System	-Nervous System	8.25	11.44	9.317	12.79
-Endocrine System	-Nervous System	1.789	2.038	3.961	3.99
-Circulatory System	-Nervous System	0.4607	0.4777	1.283	1.639
-Digestive System	-Nervous System	1.178	1.312	1.021	0.9726
-Excretory System	-Nervous System	2.141	2.432	3.469	3.911
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0.1986	0.2005	0.07916	0.1053
-Development	-Nervous System	1.476	1.682	1.498	1.711
-Environmental Adaptation	-Nervous System	0.3056	0.4081	0.528	0.5477
Human Diseases	-Nervous System	19.08	22.29	35.59	41.23
-Cancers	-Nervous System	3.281	3.802	3.529	6.188
-Immune System Diseases	-Nervous System	1.1	1.128	1.438	1.659
-Neurodegenerative Diseases	-Nervous System	6.74	9.954	21.26	17.17
-Cardiovascular Diseases	-Nervous System	1.753	1.624	7.685	8.007
-Metabolic Diseases	-Nervous System	0.3445	0.3795	2.454	5.178
-Infectious Diseases	-Nervous System	7.361	8.654	7.996	11.71
Not Mapped	-Nervous System	59.6	76.58	85.59	115.5
-Not Mapped	-Nervous System	59.6	76.58	85.59	115.5
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Cell structure	-Sensory System	NaN	NaN	NaN	NaN
-Crystallins	-Sensory System	NaN	NaN	NaN	NaN
-Stress Response	-Sensory System	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	Inf	Inf	Inf	Inf
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Sensory System	NaN	NaN	NaN	NaN
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	462.8	594.4	1593	1546
MAPPED	-Development	360.8	456.8	1317	1287
Genetic Information Processing	-Development	144	184.8	539.6	514.6
-Transcription	-Development	19.91	20.97	68.91	62.43
-Translation	-Development	48.25	75.11	162.2	151
-Folding, Sorting and Degradation	-Development	45.36	55.65	224.3	215
-DNA Maintenance	-Development	30.5	33.02	84.15	86.1
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	21.92	21.48	25.7	23.81
-Signal Transduction	-Development	5.62	6.08	7.85	10.31
-Signaling Molecules and Interaction	-Development	16.3	15.4	20.84	18.47
Cellular Processes	-Development	45.73	55.06	158.9	148.3
-Cell structure	-Development	0	0	0	0
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	16.3	19.3	35.44	36.87
-Cytoskeleton	-Development	21.24	24.06	85.56	69.88
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	3.854	5.992	18.25	18.21
-Cell Communication	-Development	4.331	5.378	18.82	19.19
Metabolism	-Development	100.9	119.8	411	440.9
-Membrane Transport	-Development	1.996	3.083	3.257	2.235
-Central Carbon Metabolism	-Development	11.86	17.77	110.2	123
-Energy Metabolism	-Development	2.764	4.287	25.14	29.89
-Biosynthesis	-Development	20.52	27.78	82.92	88.77
-Other Enzymes	-Development	63.8	63.39	183.6	188.4
Organismal Systems	-Development	24.57	39.95	69.36	61.77
-Immune System	-Development	13.13	24.15	32.4	32.27
-Endocrine System	-Development	2.963	3.951	11.41	8.921
-Circulatory System	-Development	0.7884	0.7568	3.388	3.134
-Digestive System	-Development	1.783	2.139	1.542	1.543
-Excretory System	-Development	2.822	2.157	8.017	7.425
-Nervous System	-Development	2.167	2.398	5.852	6.521
-Sensory System	-Development	0.3006	0.448	0.3543	0.2882
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0.5419	0.8148	2.133	2.284
Human Diseases	-Development	23.6	35.71	97.15	92.97
-Cancers	-Development	5.614	5.705	12.27	14.38
-Immune System Diseases	-Development	1.55	2.218	4.671	3.954
-Neurodegenerative Diseases	-Development	6.985	9.859	34.31	41.64
-Cardiovascular Diseases	-Development	3	2.857	12.93	10.51
-Metabolic Diseases	-Development	0.5895	0.91	7.372	13.06
-Infectious Diseases	-Development	9.7	16.35	24.9	26.64
Not Mapped	-Development	102	137.6	275.2	259.1
-Not Mapped	-Development	102	137.6	275.2	259.1
TOTAL	-Environmental Adaptation	15630	15700	19810	24580
MAPPED	-Environmental Adaptation	12180	12070	16390	20460
Genetic Information Processing	-Environmental Adaptation	4863	4929	6637	8213
-Transcription	-Environmental Adaptation	672.2	651.2	821.3	1008
-Translation	-Environmental Adaptation	1629	2039	1885	2344
-Folding, Sorting and Degradation	-Environmental Adaptation	1532	1319	2897	3594
-DNA Maintenance	-Environmental Adaptation	1030	919.9	1035	1267
-RNA Family	-Environmental Adaptation	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	740.2	672.2	352.6	410.2
-Signal Transduction	-Environmental Adaptation	189.8	170.2	47.87	77.88
-Signaling Molecules and Interaction	-Environmental Adaptation	550.5	501.9	304.7	332.3
Cellular Processes	-Environmental Adaptation	1544	1467	1990	2225
-Cell structure	-Environmental Adaptation	0	0	0	0
-Crystallins	-Environmental Adaptation	0	0	0	0
-Stress Response	-Environmental Adaptation	0	0	0	0
-Vesicular Transport	-Environmental Adaptation	550.5	619.7	390.7	451
-Cytoskeleton	-Environmental Adaptation	717.3	618.1	1201	1290
-Cell Motility	-Environmental Adaptation	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	130.2	118.6	194.5	239
-Cell Communication	-Environmental Adaptation	146.3	110.1	203.7	245.7
Metabolism	-Environmental Adaptation	3409	3378	5296	7131
-Membrane Transport	-Environmental Adaptation	67.4	64.63	28.98	37.26
-Central Carbon Metabolism	-Environmental Adaptation	400.4	351.7	1904	2625
-Energy Metabolism	-Environmental Adaptation	93.35	84.86	307.4	482.4
-Biosynthesis	-Environmental Adaptation	692.8	782.5	969.6	1169
-Other Enzymes	-Environmental Adaptation	2155	2095	2086	2818
Organismal Systems	-Environmental Adaptation	829.8	865.6	959.3	1187
-Immune System	-Environmental Adaptation	443.4	543.2	422.2	567.5
-Endocrine System	-Environmental Adaptation	98.49	78.21	200.7	217.6
-Circulatory System	-Environmental Adaptation	26.62	22.68	32.63	34.61
-Digestive System	-Environmental Adaptation	36.54	28.31	24.68	28.63
-Excretory System	-Environmental Adaptation	123.7	115.5	122.1	141.5
-Nervous System	-Environmental Adaptation	57.79	47.47	128.4	151.4
-Sensory System	-Environmental Adaptation	8.534	9.519	1.318	0.777
-Development	-Environmental Adaptation	33.77	24.7	27.49	44.38
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1
Human Diseases	-Environmental Adaptation	796.8	757.2	1155	1292
-Cancers	-Environmental Adaptation	189.6	180.5	97.78	127.7
-Immune System Diseases	-Environmental Adaptation	36.42	33.77	57.86	55.91
-Neurodegenerative Diseases	-Environmental Adaptation	129.7	200.2	529	581.6
-Cardiovascular Diseases	-Environmental Adaptation	101.3	77.09	141.1	101.3
-Metabolic Diseases	-Environmental Adaptation	19.91	18.01	35.29	65.42
-Infectious Diseases	-Environmental Adaptation	327.6	323.6	329	425.4
Not Mapped	-Environmental Adaptation	3444	3635	3424	4119
-Not Mapped	-Environmental Adaptation	3444	3635	3424	4119
TOTAL	Human Diseases	18.32	20.12	17.16	18.06
MAPPED	Human Diseases	14.28	15.46	14.19	15.04
Genetic Information Processing	Human Diseases	5.631	6.354	5.748	6.012
-Transcription	Human Diseases	0.7392	0.8351	0.7112	0.7294
-Translation	Human Diseases	1.895	2.602	1.632	1.764
-Folding, Sorting and Degradation	Human Diseases	1.776	1.722	2.396	2.512
-DNA Maintenance	Human Diseases	1.22	1.195	0.8961	0.9806
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.9038	0.8878	0.3053	0.302
-Signal Transduction	Human Diseases	0.2414	0.2167	0.09721	0.1114
-Signaling Molecules and Interaction	Human Diseases	0.7187	0.6629	0.2178	0.2158
Cellular Processes	Human Diseases	1.949	1.928	1.707	1.722
-Cell structure	Human Diseases	0	0	0	0
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.6617	0.7733	0.3648	0.3649
-Cytoskeleton	Human Diseases	0.9002	0.8164	0.9223	0.8165
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.2036	0.1785	0.2033	0.2369
-Cell Communication	Human Diseases	0.1905	0.1506	0.2225	0.2302
Metabolism	Human Diseases	3.78	4.138	4.586	5.291
-Membrane Transport	Human Diseases	0.08459	0.08536	0.03529	0.02884
-Central Carbon Metabolism	Human Diseases	0.532	0.7025	1.163	1.438
-Energy Metabolism	Human Diseases	0.1526	0.1403	0.2662	0.3493
-Biosynthesis	Human Diseases	0.8695	0.9549	0.8782	0.948
-Other Enzymes	Human Diseases	2.212	2.142	2.017	2.202
Organismal Systems	Human Diseases	1.101	1.272	0.7139	0.7795
-Immune System	Human Diseases	0.6182	0.8422	0.3656	0.4393
-Endocrine System	Human Diseases	0.1543	0.1492	0.1418	0.09702
-Circulatory System	Human Diseases	0.03031	0.02735	0.04594	0.03974
-Digestive System	Human Diseases	0.09151	0.07049	0.03203	0.03488
-Excretory System	Human Diseases	0.1102	0.09006	0.1058	0.09485
-Nervous System	Human Diseases	0.1128	0.09706	0.1083	0.09574
-Sensory System	Human Diseases	0.0148	0.01257	0.005568	0.003152
-Development	Human Diseases	0.08973	0.07544	0.03903	0.03435
-Environmental Adaptation	Human Diseases	0.02822	0.03398	0.03249	0.02839
