Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Cell Motility	-Signal Transduction	0.4741	0.2485	0.3393	0.4138	0.4714
-Cell Growth and Death	-Signal Transduction	0.1323	0.1348	0.1621	0.1836	0.2372
-Cell Communication	-Signal Transduction	0	0	0	0	0
Metabolism	-Signal Transduction	32.14	34.72	38.48	43.37	49.25
-Membrane Transport	-Signal Transduction	3.031	3.355	3.641	3.394	3.048
-Central Carbon Metabolism	-Signal Transduction	11.82	12.68	13.42	13.81	14.93
-Energy Metabolism	-Signal Transduction	1.36	1.61	1.97	2.035	2.197
-Biosynthesis	-Signal Transduction	7.889	9.207	11.53	15.39	18.81
-Other Enzymes	-Signal Transduction	6.062	6.844	7.741	8.257	9.178
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0.07445	8.124e-06	6.971e-06	6.88e-06	7.237e-06
-Cancers	-Signal Transduction	0	0	0	0	0
-Immune System Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Metabolic Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0	0	0	0	0
Not Mapped	-Signal Transduction	10.48	8.637	9.021	9.505	11
-Not Mapped	-Signal Transduction	10.48	8.637	9.021	9.505	11
TOTAL	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
MAPPED	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Transcription	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Translation	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Metabolism	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Immune System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Development	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cancers	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
TOTAL	Cellular Processes	96.92	139.8	126.4	119.1	120.9
MAPPED	Cellular Processes	85.36	125.2	114.1	108.2	109.7
Genetic Information Processing	Cellular Processes	17.65	27.93	28.08	28.3	32.07
-Transcription	Cellular Processes	0.4978	0.9352	0.8878	1.019	1.363
-Translation	Cellular Processes	13.12	21.32	22.19	22.94	26.3
-Folding, Sorting and Degradation	Cellular Processes	2.781	3.753	3.32	3.138	3.158
-DNA Maintenance	Cellular Processes	1.336	1.419	1.394	1.546	1.947
-RNA Family	Cellular Processes	0	0	0	0	0
Environmental Information Processing	Cellular Processes	1.103	1.698	1.365	1.154	1.012
-Signal Transduction	Cellular Processes	1.103	1.698	1.365	1.154	1.012
-Signaling Molecules and Interaction	Cellular Processes	0	0	0	0	0
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0.0289	0.02028	0.01493	0.01204	0.01208
-Cytoskeleton	Cellular Processes	0.09517	0.1458	0.1231	0.1266	0.1695
-Cell Motility	Cellular Processes	0.5165	0.4382	0.4868	0.4777	0.4564
-Cell Growth and Death	Cellular Processes	0.151	0.2438	0.2161	0.2574	0.3562
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	35.79	59.35	52.9	50.28	49.46
-Membrane Transport	Cellular Processes	3.709	5.792	4.982	3.917	3.198
-Central Carbon Metabolism	Cellular Processes	13.09	22.56	18.32	15.68	15.35
-Energy Metabolism	Cellular Processes	1.5	2.839	2.826	2.747	3.049
-Biosynthesis	Cellular Processes	9.532	15.63	15.73	18.22	20.45
-Other Enzymes	Cellular Processes	6.686	11.85	9.875	9.323	10.02
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0.07845	1.433e-05	1e-05	8.557e-06	7.326e-06
-Cancers	Cellular Processes	0	0	0	0	0
-Immune System Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0	0	0	0	0
Not Mapped	Cellular Processes	11.55	14.66	12.31	10.97	11.13
-Not Mapped	Cellular Processes	11.55	14.66	12.31	10.97	11.13
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	3354	6895	8465	9893	10010
MAPPED	-Vesicular Transport	2954	6172	7641	8982	9088
Genetic Information Processing	-Vesicular Transport	617.1	1393	1902	2374	2629
-Transcription	-Vesicular Transport	12.82	29.86	38.52	47.49	48.41
-Translation	-Vesicular Transport	454	1051	1486	1905	2163
-Folding, Sorting and Degradation	-Vesicular Transport	97.51	196	237.9	268.2	264.5
-DNA Maintenance	-Vesicular Transport	33.96	72.73	83.4	89.91	90.93
-RNA Family	-Vesicular Transport	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	38.16	83.71	91.42	95.86	83.83
-Signal Transduction	-Vesicular Transport	38.16	83.71	91.42	95.86	83.83
-Signaling Molecules and Interaction	-Vesicular Transport	0	0	0	0	0
Cellular Processes	-Vesicular Transport	33.45	47.47	63.73	77.08	66.21
-Hemoglobin	-Vesicular Transport	0	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	3.384	7.187	7.845	9.762	10.86
-Cell Motility	-Vesicular Transport	18.13	20.8	31.02	39.67	39.52
-Cell Growth and Death	-Vesicular Transport	5.05	11.28	14.82	17.6	19.88
-Cell Communication	-Vesicular Transport	0	0	0	0	0
Metabolism	-Vesicular Transport	1234	2906	3518	4167	4129
-Membrane Transport	-Vesicular Transport	128.3	280.8	332.9	325.3	255.5
-Central Carbon Metabolism	-Vesicular Transport	452.9	1061	1227	1329	1253
-Energy Metabolism	-Vesicular Transport	57	134.8	180.1	195	184.2
-Biosynthesis	-Vesicular Transport	308.7	770.8	1054	1476	1577
-Other Enzymes	-Vesicular Transport	233.9	572.9	707.7	793.4	771.3
Organismal Systems	-Vesicular Transport	0	0	0	0	0
-Immune System	-Vesicular Transport	0	0	0	0	0
-Endocrine System	-Vesicular Transport	0	0	0	0	0
-Circulatory System	-Vesicular Transport	0	0	0	0	0
-Digestive System	-Vesicular Transport	0	0	0	0	0
-Excretory System	-Vesicular Transport	0	0	0	0	0
-Nervous System	-Vesicular Transport	0	0	0	0	0
-Sensory System	-Vesicular Transport	0	0	0	0	0
-Development	-Vesicular Transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular Transport	0	0	0	0	0
Human Diseases	-Vesicular Transport	2.841	0.00068	0.0006373	0.0006596	0.0006067
-Cancers	-Vesicular Transport	0	0	0	0	0
-Immune System Diseases	-Vesicular Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular Transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0	0
-Metabolic Diseases	-Vesicular Transport	0	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0	0	0	0	0
Not Mapped	-Vesicular Transport	399.8	723	824.7	911.2	921.9
-Not Mapped	-Vesicular Transport	399.8	723	824.7	911.2	921.9
TOTAL	-Cytoskeleton	991.1	959.4	1079	1013	922.1
MAPPED	-Cytoskeleton	872.9	858.8	974	920.1	837.1
Genetic Information Processing	-Cytoskeleton	180.1	191.6	239.8	240.7	240.2
-Transcription	-Cytoskeleton	4.361	4.641	5.823	6.105	6.346
-Translation	-Cytoskeleton	134.2	146.3	189.5	195.2	199.3
-Folding, Sorting and Degradation	-Cytoskeleton	26.43	25.12	27.67	25.15	22.21
-DNA Maintenance	-Cytoskeleton	9.672	9.738	10.16	8.552	7.614
-RNA Family	-Cytoskeleton	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	11.28	11.65	11.65	9.82	7.722
-Signal Transduction	-Cytoskeleton	11.28	11.65	11.65	9.82	7.722
-Signaling Molecules and Interaction	-Cytoskeleton	0	0	0	0	0
Cellular Processes	-Cytoskeleton	6.723	6.605	7.839	7.374	5.869
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.2955	0.1391	0.1275	0.1024	0.09211
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.649	2.894	3.954	4.064	3.474
-Cell Growth and Death	-Cytoskeleton	0.8668	0.9776	1.177	1.285	1.367
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	354.5	392.1	434.6	414	369.8
-Membrane Transport	-Cytoskeleton	29.9	26.64	28.91	22.94	17.2
-Central Carbon Metabolism	-Cytoskeleton	119.5	128.3	138	124.3	107.2
-Energy Metabolism	-Cytoskeleton	15.84	17.42	18.19	18.09	16.97
-Biosynthesis	-Cytoskeleton	84.37	96.23	114.2	121	122.6
-Other Enzymes	-Cytoskeleton	66.5	78.7	80.23	70.49	62.85
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.8928	9.462e-05	8.124e-05	6.757e-05	5.588e-05
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0	0	0	0	0
Not Mapped	-Cytoskeleton	118.1	100.6	105.1	93.34	84.92
-Not Mapped	-Cytoskeleton	118.1	100.6	105.1	93.34	84.92
TOTAL	-Cell Motility	138.5	331.5	272.9	249.4	253.3
MAPPED	-Cell Motility	122	296.7	246.3	226.4	230
Genetic Information Processing	-Cell Motility	25.92	66.22	60.63	59.42	66.18
-Transcription	-Cell Motility	0.6368	1.296	1.12	1.249	2.985
-Translation	-Cell Motility	18.74	50.55	47.91	48.03	54.74
-Folding, Sorting and Degradation	-Cell Motility	4.588	8.898	7.17	6.75	6.619
-DNA Maintenance	-Cell Motility	1.598	3.365	2.568	2.38	2.664
-RNA Family	-Cell Motility	0	0	0	0	0
Environmental Information Processing	-Cell Motility	1.576	4.025	2.947	2.416	2.122
-Signal Transduction	-Cell Motility	1.576	4.025	2.947	2.416	2.122
-Signaling Molecules and Interaction	-Cell Motility	0	0	0	0	0
Cellular Processes	-Cell Motility	1.381	1.747	1.858	1.943	2.096
-Hemoglobin	-Cell Motility	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0.0413	0.04808	0.03223	0.02521	0.02531
-Cytoskeleton	-Cell Motility	0.1315	0.3455	0.2529	0.2461	0.2747
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.2085	0.3378	0.3548	0.6362	0.7956
-Cell Communication	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	51.39	139.7	113.4	105.2	104.5
-Membrane Transport	-Cell Motility	5.851	13.73	10.76	8.2	6.701
-Central Carbon Metabolism	-Cell Motility	22.92	51.03	39.55	33.72	32.04
-Energy Metabolism	-Cell Motility	1.69	6.048	5.441	4.917	5.196
-Biosynthesis	-Cell Motility	12.41	37.06	33.97	40.11	42.85
-Other Enzymes	-Cell Motility	8.741	26.06	19.12	17.34	17.27
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0.1174	3.269e-05	2.054e-05	1.663e-05	1.535e-05
-Cancers	-Cell Motility	0.09219	5.696e-06	4.832e-06	6.082e-06	1.012e-05
-Immune System Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0	0	0	0	0
Not Mapped	-Cell Motility	16.51	34.76	26.58	22.97	23.33
-Not Mapped	-Cell Motility	16.51	34.76	26.58	22.97	23.33
TOTAL	-Cell Growth and Death	653.9	601.8	562.9	555.1	498.3
MAPPED	-Cell Growth and Death	576	538.7	508.1	504	452.4
Genetic Information Processing	-Cell Growth and Death	123.2	124.5	129.8	136.4	134.3
-Transcription	-Cell Growth and Death	3.951	3.836	3.935	4.281	3.842
-Translation	-Cell Growth and Death	89.51	92.5	99.57	107.7	108.4
-Folding, Sorting and Degradation	-Cell Growth and Death	17.44	16.27	14.44	13.78	12
-DNA Maintenance	-Cell Growth and Death	7.222	7.43	6.268	5.492	5.445
-RNA Family	-Cell Growth and Death	0	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	7.557	7.421	6.169	5.447	4.216
-Signal Transduction	-Cell Growth and Death	7.441	7.306	6.079	5.379	4.173
-Signaling Molecules and Interaction	-Cell Growth and Death	0	0	0	0	0
Cellular Processes	-Cell Growth and Death	6.166	2.615	2.67	2.893	2.634
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.195	0.08728	0.06649	0.05611	0.04977
-Cytoskeleton	-Cell Growth and Death	0.6598	0.6273	0.5216	0.5478	0.5404
-Cell Motility	-Cell Growth and Death	3.185	1.125	1.3	1.489	1.123
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	233.9	246	226.7	226.8	199.8
-Membrane Transport	-Cell Growth and Death	20.37	16.93	15.08	12.57	9.566
-Central Carbon Metabolism	-Cell Growth and Death	79.25	81.64	71.98	68.09	57.93
-Energy Metabolism	-Cell Growth and Death	9.82	9.464	9.318	10.67	8.56
-Biosynthesis	-Cell Growth and Death	59.49	66.1	67.74	80.2	76.93
-Other Enzymes	-Cell Growth and Death	47.2	54.02	49.44	44.47	41.83
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0.5628	5.424e-05	3.556e-05	3.011e-05	2.572e-05
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0
Not Mapped	-Cell Growth and Death	77.95	63.11	54.84	51.13	45.89
-Not Mapped	-Cell Growth and Death	77.95	63.11	54.84	51.13	45.89
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	2.708	2.362	2.395	2.371	2.418
MAPPED	Metabolism	2.385	2.115	2.161	2.153	2.195
Genetic Information Processing	Metabolism	0.4962	0.4773	0.5372	0.5652	0.6319
-Transcription	Metabolism	0.01069	0.0106	0.0113	0.01175	0.01206
-Translation	Metabolism	0.3665	0.3601	0.4203	0.4565	0.5239
-Folding, Sorting and Degradation	Metabolism	0.07934	0.06778	0.06776	0.06459	0.06385
-DNA Maintenance	Metabolism	0.02737	0.02497	0.02359	0.02155	0.02204
-RNA Family	Metabolism	0	0	0	0	0
Environmental Information Processing	Metabolism	0.03093	0.02868	0.02586	0.02297	0.0203
-Signal Transduction	Metabolism	0.03093	0.02868	0.02586	0.02297	0.0203
-Signaling Molecules and Interaction	Metabolism	0	0	0	0	0
Cellular Processes	Metabolism	0.02688	0.01634	0.01812	0.01859	0.01599
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0.0008074	0.0003426	0.0002829	0.0002397	0.0002415
-Cytoskeleton	Metabolism	0.002743	0.002473	0.00223	0.002355	0.002651
-Cell Motility	Metabolism	0.01475	0.007108	0.008754	0.009421	0.009483
-Cell Growth and Death	Metabolism	0.004058	0.003865	0.004192	0.004218	0.004819
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
