Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Hemoglobin	-Signal Transduction	0	0	0	0	0
-Vesicular Transport	-Signal Transduction	0	0	0	0	0
-Cytoskeleton	-Signal Transduction	0.2783	0.3033	0.3299	0.3431	0.3675
-Cell Motility	-Signal Transduction	0.5568	0.2866	0.4136	0.4906	0.5137
-Cell Growth and Death	-Signal Transduction	0.1016	0.1249	0.1476	0.1691	0.2078
-Cell Communication	-Signal Transduction	0	0	0	0	0
Metabolism	-Signal Transduction	36.66	40.02	45.7	48.18	49.08
-Membrane Transport	-Signal Transduction	7.345	7.208	7.866	7.634	6.836
-Central Carbon Metabolism	-Signal Transduction	8.161	6.639	7.325	7.382	7.704
-Energy Metabolism	-Signal Transduction	1.877	2.399	2.712	2.613	2.206
-Biosynthesis	-Signal Transduction	8.185	10.62	12.97	15.54	16.81
-Other Enzymes	-Signal Transduction	10.16	11.46	13.51	14.15	14.84
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0.3154	0.3365	0.4043	0.4318	0.4734
-Cancers	-Signal Transduction	0	0	0	0	0
-Immune System Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Metabolic Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0.0109	0.0114	0.01715	0.01565	0.01814
Not Mapped	-Signal Transduction	7.549	7.394	8.098	8.196	8.709
-Not Mapped	-Signal Transduction	7.549	7.394	8.098	8.196	8.709
TOTAL	-Signaling Molecules and Interaction	4299	8615	7979	8468	11330
MAPPED	-Signaling Molecules and Interaction	3852	7834	7318	7822	10480
Genetic Information Processing	-Signaling Molecules and Interaction	1533	3282	3309	3724	5379
-Transcription	-Signaling Molecules and Interaction	127.8	264.7	230.9	216.1	282.5
-Translation	-Signaling Molecules and Interaction	1010	2221	2362	2778	4130
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	264.9	541.1	497.3	520.6	699.2
-DNA Maintenance	-Signaling Molecules and Interaction	129.7	255.7	218.8	208.7	267.2
-RNA Family	-Signaling Molecules and Interaction	0.006829	0.01144	0.007944	0.007276	0.008653
Environmental Information Processing	-Signaling Molecules and Interaction	56.86	106.7	82.61	79.84	98.06
-Signal Transduction	-Signaling Molecules and Interaction	55.86	105.7	81.61	78.84	97.06
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	76.56	109.7	95.62	100.7	118.6
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	0	0	0	0	0
-Cytoskeleton	-Signaling Molecules and Interaction	16.49	32.07	26.93	27.05	35.67
-Cell Motility	-Signaling Molecules and Interaction	54.4	64.48	56.65	60.33	62.73
-Cell Growth and Death	-Signaling Molecules and Interaction	5.675	13.2	12.04	13.34	20.17
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	2142	4231	3730	3798	4764
-Membrane Transport	-Signaling Molecules and Interaction	416.7	808.9	688.3	628.4	670.8
-Central Carbon Metabolism	-Signaling Molecules and Interaction	501.4	701.9	597.8	582	747.8
-Energy Metabolism	-Signaling Molecules and Interaction	116.3	288.8	253.6	246.4	266.3
-Biosynthesis	-Signaling Molecules and Interaction	494.7	1131	1071	1226	1639
-Other Enzymes	-Signaling Molecules and Interaction	613.1	1300	1119	1116	1440
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	41.26	100.2	98.28	118.1	120.4
-Cancers	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	1.921	24.7	22.94	23.88	33.18
Not Mapped	-Signaling Molecules and Interaction	447.4	781.7	660.8	646.2	845.3
-Not Mapped	-Signaling Molecules and Interaction	447.4	781.7	660.8	646.2	845.3
TOTAL	Cellular Processes	56.15	77.19	81.34	81.63	91.86
MAPPED	Cellular Processes	50.31	70.19	74.6	75.4	85
Genetic Information Processing	Cellular Processes	20.02	29.57	33.87	36.04	43.9
-Transcription	Cellular Processes	1.669	2.338	2.282	2.007	2.183
-Translation	Cellular Processes	13.2	19.94	24.13	26.83	33.56
-Folding, Sorting and Degradation	Cellular Processes	3.46	4.931	5.201	5.169	5.896
-DNA Maintenance	Cellular Processes	1.516	2.046	2.002	1.803	1.914
-RNA Family	Cellular Processes	5.17e-05	6.414e-05	4.608e-05	3.907e-05	3.448e-05
Environmental Information Processing	Cellular Processes	0.6011	0.7176	0.636	0.5821	0.5992
-Signal Transduction	Cellular Processes	0.5967	0.7176	0.6359	0.5821	0.5991
-Signaling Molecules and Interaction	Cellular Processes	0.004447	2.562e-05	2.025e-05	1.753e-05	1.755e-05
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0	0	0	0	0
-Cytoskeleton	Cellular Processes	0.2154	0.2873	0.2745	0.2608	0.2893
-Cell Motility	Cellular Processes	0.5826	0.3753	0.4318	0.4524	0.4332
-Cell Growth and Death	Cellular Processes	0.07412	0.1203	0.126	0.1324	0.1701
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	27.97	37.99	38.41	37.11	38.85
-Membrane Transport	Cellular Processes	5.442	6.378	6.161	5.391	4.916
-Central Carbon Metabolism	Cellular Processes	5.535	6.268	6.114	5.779	5.729
-Energy Metabolism	Cellular Processes	1.518	2.528	2.471	2.382	1.823
-Biosynthesis	Cellular Processes	5.702	8.639	9.316	9.869	11
-Other Enzymes	Cellular Processes	8.008	10.59	10.68	10.2	11.24
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0.2479	0.3583	0.3501	0.3353	0.3363
-Cancers	Cellular Processes	0	0	0	0	0
-Immune System Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0.01157	0.01536	0.0183	0.01469	0.01556
Not Mapped	Cellular Processes	5.844	7.004	6.737	6.229	6.857
-Not Mapped	Cellular Processes	5.844	7.004	6.737	6.229	6.857
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cancers	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	1665	3937	4920	5900	6103
MAPPED	-Vesicular Transport	1492	3580	4513	5450	5648
Genetic Information Processing	-Vesicular Transport	601.6	1479	2013	2565	2875
-Transcription	-Vesicular Transport	46.7	112.3	131.3	138	138.3
-Translation	-Vesicular Transport	390.2	1012	1453	1931	2220
-Folding, Sorting and Degradation	-Vesicular Transport	112.5	239.6	296.6	353.3	374.9
-DNA Maintenance	-Vesicular Transport	49.88	112	129.1	138	135.9
-RNA Family	-Vesicular Transport	0.001818	0.003594	0.003368	0.003485	0.003206
Environmental Information Processing	-Vesicular Transport	18.03	37.59	39.88	44.29	41.97
-Signal Transduction	-Vesicular Transport	17.9	37.58	39.88	44.29	41.97
-Signaling Molecules and Interaction	-Vesicular Transport	0.1302	0.001307	0.001225	0.001267	0.001166
Cellular Processes	-Vesicular Transport	23.58	36.08	46.74	57.05	59.34
-Hemoglobin	-Vesicular Transport	0	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	6.387	14.66	16.6	18.85	19.22
-Cell Motility	-Vesicular Transport	13.74	13.54	20.19	25.81	25.71
-Cell Growth and Death	-Vesicular Transport	2.455	6.884	8.953	11.4	13.41
-Cell Communication	-Vesicular Transport	0	0	0	0	0
Metabolism	-Vesicular Transport	832.6	1945	2308	2654	2565
-Membrane Transport	-Vesicular Transport	134.6	302	336.9	348.2	291.7
-Central Carbon Metabolism	-Vesicular Transport	220.2	414.4	448.7	465.1	433.3
-Energy Metabolism	-Vesicular Transport	36.33	91.22	115.5	136	108.2
-Biosynthesis	-Vesicular Transport	186.1	481.4	604.9	767.1	798.2
-Other Enzymes	-Vesicular Transport	255.4	547.8	656.4	751.3	757.1
Organismal Systems	-Vesicular Transport	0.6579	1.704	2.338	2.646	2.055
-Immune System	-Vesicular Transport	0	0	0	0	0
-Endocrine System	-Vesicular Transport	0.6579	1.704	2.338	2.646	2.055
-Circulatory System	-Vesicular Transport	0	0	0	0	0
-Digestive System	-Vesicular Transport	0	0	0	0	0
-Excretory System	-Vesicular Transport	0	0	0	0	0
-Nervous System	-Vesicular Transport	0	0	0	0	0
-Sensory System	-Vesicular Transport	0	0	0	0	0
-Development	-Vesicular Transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular Transport	0	0	0	0	0
Human Diseases	-Vesicular Transport	15.2	40.67	52.53	72.01	53.04
-Cancers	-Vesicular Transport	0.164	0.2418	0.2573	0.2662	0.2799
-Immune System Diseases	-Vesicular Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular Transport	9.688	32.91	44.94	64.17	45.63
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0	0
-Metabolic Diseases	-Vesicular Transport	0	0	0	0	0
-Infectious Diseases	-Vesicular Transport	2.836	6.927	6.814	7.1	6.753
Not Mapped	-Vesicular Transport	173.3	357.3	407.5	450.2	455.6
-Not Mapped	-Vesicular Transport	173.3	357.3	407.5	450.2	455.6
TOTAL	-Cytoskeleton	260.7	268.7	296.3	313	317.5
MAPPED	-Cytoskeleton	233.6	244.3	271.8	289.1	293.8
Genetic Information Processing	-Cytoskeleton	91.44	100.7	121	135.9	149.1
-Transcription	-Cytoskeleton	7.312	7.665	7.905	7.319	7.192
-Translation	-Cytoskeleton	60.7	68.6	86.94	101.9	115
-Folding, Sorting and Degradation	-Cytoskeleton	15.29	16.27	17.7	18.55	19.15
-DNA Maintenance	-Cytoskeleton	6.47	6.478	6.518	6.12	5.809
-RNA Family	-Cytoskeleton	0.0001812	0.000156	0.0001291	0.0001177	0.0001061
Environmental Information Processing	-Cytoskeleton	2.752	2.491	2.31	2.226	2.065
-Signal Transduction	-Cytoskeleton	2.732	2.491	2.31	2.226	2.065
-Signaling Molecules and Interaction	-Cytoskeleton	0.02039	8.917e-05	7.376e-05	6.724e-05	6.065e-05
Cellular Processes	-Cytoskeleton	3.381	2.301	2.622	2.829	2.863
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0	0	0	0	0
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.001	0.9238	1.216	1.369	1.337
-Cell Growth and Death	-Cytoskeleton	0.3133	0.3769	0.4061	0.4597	0.5262
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	128.1	130.2	136.6	138.3	131.3
-Membrane Transport	-Cytoskeleton	21.07	20.61	20.29	18.47	15.18
-Central Carbon Metabolism	-Cytoskeleton	24.44	20.14	21.55	21.52	19.07
-Energy Metabolism	-Cytoskeleton	5.688	6.225	6.957	7.135	5.627
-Biosynthesis	-Cytoskeleton	26.15	30.07	33.94	37.85	38.02
-Other Enzymes	-Cytoskeleton	36.53	36.3	37.98	38.02	37.4
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.8746	0.8383	0.9339	0.9613	0.9776
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.03918	0.03676	0.05041	0.04369	0.04721
Not Mapped	-Cytoskeleton	27.13	24.38	24.54	23.89	23.7
-Not Mapped	-Cytoskeleton	27.13	24.38	24.54	23.89	23.7
TOTAL	-Cell Motility	79.03	133.6	140.8	140.4	180.5
MAPPED	-Cell Motility	70.81	121.5	129.2	129.6	167.1
Genetic Information Processing	-Cell Motility	28.18	50.91	58.42	61.72	85.74
-Transcription	-Cell Motility	2.349	4.047	3.952	3.451	4.289
-Translation	-Cell Motility	18.57	34.42	41.66	46.03	65.8
-Folding, Sorting and Degradation	-Cell Motility	4.869	8.392	8.779	8.629	11.15
-DNA Maintenance	-Cell Motility	2.149	3.486	3.384	3.014	3.679
-RNA Family	-Cell Motility	8.688e-05	0.0001441	0.0001062	8.593e-05	7.936e-05
Environmental Information Processing	-Cell Motility	0.852	1.239	1.098	0.9981	1.174
-Signal Transduction	-Cell Motility	0.8457	1.239	1.098	0.9981	1.174
-Signaling Molecules and Interaction	-Cell Motility	0.006314	4.434e-05	3.506e-05	3.015e-05	3.448e-05
Cellular Processes	-Cell Motility	1.408	1.702	1.688	1.669	1.89
-Hemoglobin	-Cell Motility	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0	0	0	0	0
-Cytoskeleton	-Cell Motility	0.3032	0.4973	0.4753	0.4484	0.5686
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.1043	0.2047	0.2126	0.2211	0.3215
-Cell Communication	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	39.38	64.74	64.92	62.02	74.65
-Membrane Transport	-Cell Motility	7.66	10.87	10.41	9.011	9.544
-Central Carbon Metabolism	-Cell Motility	7.847	10.85	10.55	9.648	10.84
-Energy Metabolism	-Cell Motility	2.137	4.48	4.476	4.085	4.207
-Biosynthesis	-Cell Motility	8.168	14.95	16.13	16.97	21.62
-Other Enzymes	-Cell Motility	11.27	18.05	18.05	17.05	21.27
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0.4012	0.9074	0.7683	0.702	0.731
-Cancers	-Cell Motility	0	0	0	0	0
-Immune System Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0.01958	0.03979	0.04147	0.03191	0.03531
Not Mapped	-Cell Motility	8.225	12.12	11.67	10.71	13.48
-Not Mapped	-Cell Motility	8.225	12.12	11.67	10.71	13.48
TOTAL	-Cell Growth and Death	621.9	527.9	506.2	487.4	428.5
MAPPED	-Cell Growth and Death	557.2	480	464.3	450.2	396.5
Genetic Information Processing	-Cell Growth and Death	218.1	198.2	207	211.7	201.4
-Transcription	-Cell Growth and Death	18.82	16.24	14.44	12.11	10.31
-Translation	-Cell Growth and Death	145.5	135.5	149.4	159.4	155.8
-Folding, Sorting and Degradation	-Cell Growth and Death	36.49	31.98	30.24	28.88	25.85
-DNA Maintenance	-Cell Growth and Death	16.83	13.79	12.09	10.12	8.327
-RNA Family	-Cell Growth and Death	0.0004322	0.0003066	0.0002205	0.0001832	0.0001432
Environmental Information Processing	-Cell Growth and Death	6.806	4.93	3.978	3.492	2.808
-Signal Transduction	-Cell Growth and Death	6.757	4.93	3.978	3.492	2.808
-Signaling Molecules and Interaction	-Cell Growth and Death	0.04865	0.0001752	0.000126	0.0001047	8.185e-05
Cellular Processes	-Cell Growth and Death	8.36	4.78	4.785	4.689	4.155
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0	0	0	0	0
-Cytoskeleton	-Cell Growth and Death	2.386	1.965	1.708	1.557	1.35
-Cell Motility	-Cell Growth and Death	4.975	1.815	2.077	2.132	1.805
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	315.5	266.2	243.3	225.6	184.4
-Membrane Transport	-Cell Growth and Death	54.83	43.87	37.63	30.55	21.75
-Central Carbon Metabolism	-Cell Growth and Death	59.59	39.58	36.82	33.71	26.12
-Energy Metabolism	-Cell Growth and Death	14.8	13.25	12.9	11.93	8.066
-Biosynthesis	-Cell Growth and Death	64.87	60.59	59.43	62.6	54.44
-Other Enzymes	-Cell Growth and Death	95.04	78.62	73.29	65.91	56.44
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	2.512	2.015	2.066	1.933	1.717
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.1019	0.07826	0.0935	0.07226	0.06768
Not Mapped	-Cell Growth and Death	64.72	47.9	41.93	37.19	31.99
-Not Mapped	-Cell Growth and Death	64.72	47.9	41.93	37.19	31.99
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	1.962	1.981	2.081	2.16	2.324
MAPPED	Metabolism	1.758	1.801	1.908	1.995	2.15
Genetic Information Processing	Metabolism	0.6913	0.7445	0.8509	0.9383	1.092
-Transcription	Metabolism	0.05609	0.05774	0.05686	0.05197	0.05389
-Translation	Metabolism	0.4583	0.5077	0.6129	0.7056	0.8448
-Folding, Sorting and Degradation	Metabolism	0.1156	0.1201	0.1243	0.128	0.1401
-DNA Maintenance	Metabolism	0.0491	0.04821	0.04622	0.04282	0.04279
-RNA Family	Metabolism	1.37e-06	1.152e-06	9.064e-07	8.12e-07	7.767e-07
Environmental Information Processing	Metabolism	0.02102	0.01837	0.01623	0.01537	0.01514
-Signal Transduction	Metabolism	0.02087	0.01837	0.01623	0.01537	0.01514
-Signaling Molecules and Interaction	Metabolism	0.0001535	6.574e-07	5.18e-07	4.64e-07	4.438e-07
Cellular Processes	Metabolism	0.02569	0.01706	0.01851	0.01963	0.02105
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0	0	0	0	0
-Cytoskeleton	Metabolism	0.007527	0.007373	0.007022	0.006901	0.007318
