Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Other Enzymes	-Signal Transduction	4.329	5.675	5.955	5.855	6.628
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0	0	0	0	0
-Cancers	-Signal Transduction	0	0	0	0	0
-Immune System Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0	0	0	0	0
Not Mapped	-Signal Transduction	11.06	13.46	14.87	15.2	16.78
-Not Mapped	-Signal Transduction	11.06	13.46	14.87	15.2	16.78
TOTAL	-Signaling Molecules and Interaction	13010	2535000	3321000	3750000	4125000
MAPPED	-Signaling Molecules and Interaction	11460	2269000	2997000	3405000	3745000
Genetic Information Processing	-Signaling Molecules and Interaction	3519	736500	1047000	1232000	1471000
-Transcription	-Signaling Molecules and Interaction	376.2	78030	104700	111500	128000
-Translation	-Signaling Molecules and Interaction	1892	410500	615900	760800	937400
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	1033	204400	270600	300900	342400
-DNA Maintenance	-Signaling Molecules and Interaction	217.7	43590	56170	58980	62980
-RNA Family	-Signaling Molecules and Interaction	0.001522	0.25	0.25	0.25	0.25
Environmental Information Processing	-Signaling Molecules and Interaction	141.2	19750	21750	22720	22640
-Signal Transduction	-Signaling Molecules and Interaction	140.2	19750	21750	22720	22640
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	257.2	31180	38730	44550	44290
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	5.778	367.9	392.5	379.3	412.3
-Cytoskeleton	-Signaling Molecules and Interaction	46.43	9067	10970	12010	13490
-Cell Motility	-Signaling Molecules and Interaction	187.3	17680	22080	25580	22010
-Cell Growth and Death	-Signaling Molecules and Interaction	17.68	4060	5288	6583	8371
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	7542	1482000	1889000	2105000	2207000
-Membrane Transport	-Signaling Molecules and Interaction	1338	241400	294600	287200	252400
-Central Carbon Metabolism	-Signaling Molecules and Interaction	3319	618500	742900	764800	764700
-Energy Metabolism	-Signaling Molecules and Interaction	284.8	65220	92830	100200	103900
-Biosynthesis	-Signaling Molecules and Interaction	1992	444500	629400	820000	936200
-Other Enzymes	-Signaling Molecules and Interaction	607.1	112100	129500	133000	150100
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cancers	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
Not Mapped	-Signaling Molecules and Interaction	1551	265800	323500	345400	379900
-Not Mapped	-Signaling Molecules and Interaction	1551	265800	323500	345400	379900
TOTAL	Cellular Processes	50.58	81.31	85.74	84.18	93.15
MAPPED	Cellular Processes	44.55	72.78	77.38	76.43	84.57
Genetic Information Processing	Cellular Processes	13.68	23.62	27.04	27.66	33.21
-Transcription	Cellular Processes	1.463	2.503	2.703	2.503	2.891
-Translation	Cellular Processes	7.355	13.17	15.9	17.08	21.17
-Folding, Sorting and Degradation	Cellular Processes	4.018	6.555	6.987	6.756	7.731
-DNA Maintenance	Cellular Processes	0.8466	1.398	1.45	1.324	1.422
-RNA Family	Cellular Processes	5.917e-06	8.019e-06	6.455e-06	5.612e-06	5.645e-06
Environmental Information Processing	Cellular Processes	0.5491	0.6334	0.5616	0.5101	0.5113
-Signal Transduction	Cellular Processes	0.5452	0.6334	0.5615	0.5101	0.5113
-Signaling Molecules and Interaction	Cellular Processes	0.003888	3.208e-05	2.582e-05	2.245e-05	2.258e-05
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0.02247	0.0118	0.01013	0.008514	0.009311
-Cytoskeleton	Cellular Processes	0.1805	0.2908	0.2832	0.2696	0.3047
-Cell Motility	Cellular Processes	0.7283	0.5672	0.5702	0.5742	0.497
-Cell Growth and Death	Cellular Processes	0.06874	0.1302	0.1365	0.1478	0.189
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	29.32	47.53	48.78	47.26	49.84
-Membrane Transport	Cellular Processes	5.202	7.744	7.606	6.447	5.7
-Central Carbon Metabolism	Cellular Processes	12.91	19.84	19.18	17.17	17.27
-Energy Metabolism	Cellular Processes	1.107	2.092	2.397	2.248	2.346
-Biosynthesis	Cellular Processes	7.747	14.26	16.25	18.41	21.14
-Other Enzymes	Cellular Processes	2.36	3.595	3.344	2.986	3.388
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0	0	0	0	0
-Cancers	Cellular Processes	0	0	0	0	0
-Immune System Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0	0	0	0	0
Not Mapped	Cellular Processes	6.03	8.526	8.353	7.753	8.579
-Not Mapped	Cellular Processes	6.03	8.526	8.353	7.753	8.579
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	2252	6891	8460	9887	10000
MAPPED	-Vesicular Transport	1983	6168	7636	8976	9083
Genetic Information Processing	-Vesicular Transport	609	2002	2668	3249	3567
-Transcription	-Vesicular Transport	65.11	212.1	266.7	294	310.5
-Translation	-Vesicular Transport	327.4	1116	1569	2006	2273
-Folding, Sorting and Degradation	-Vesicular Transport	178.9	555.6	689.5	793.5	830.3
-DNA Maintenance	-Vesicular Transport	37.68	118.5	143.1	155.5	152.8
-RNA Family	-Vesicular Transport	0.0002634	0.0006796	0.0006369	0.0006591	0.0006063
Environmental Information Processing	-Vesicular Transport	24.44	53.68	55.41	59.91	54.91
-Signal Transduction	-Vesicular Transport	24.27	53.68	55.41	59.91	54.91
-Signaling Molecules and Interaction	-Vesicular Transport	0.1731	0.002718	0.002548	0.002637	0.002425
Cellular Processes	-Vesicular Transport	44.51	84.75	98.67	117.4	107.4
-Hemoglobin	-Vesicular Transport	0	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	8.035	24.65	27.94	31.66	32.73
-Cell Motility	-Vesicular Transport	32.42	48.07	56.26	67.43	53.38
-Cell Growth and Death	-Vesicular Transport	3.06	11.04	13.47	17.36	20.3
-Cell Communication	-Vesicular Transport	0	0	0	0	0
Metabolism	-Vesicular Transport	1305	4028	4813	5550	5353
-Membrane Transport	-Vesicular Transport	231.5	656.3	750.5	757.1	612.2
-Central Carbon Metabolism	-Vesicular Transport	574.4	1681	1893	2016	1855
-Energy Metabolism	-Vesicular Transport	49.29	177.3	236.5	264	252
-Biosynthesis	-Vesicular Transport	344.8	1208	1604	2162	2271
-Other Enzymes	-Vesicular Transport	105.1	304.6	329.9	350.7	363.9
Organismal Systems	-Vesicular Transport	0	0	0	0	0
-Immune System	-Vesicular Transport	0	0	0	0	0
-Endocrine System	-Vesicular Transport	0	0	0	0	0
-Circulatory System	-Vesicular Transport	0	0	0	0	0
-Digestive System	-Vesicular Transport	0	0	0	0	0
-Excretory System	-Vesicular Transport	0	0	0	0	0
-Nervous System	-Vesicular Transport	0	0	0	0	0
-Sensory System	-Vesicular Transport	0	0	0	0	0
-Development	-Vesicular Transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular Transport	0	0	0	0	0
Human Diseases	-Vesicular Transport	0	0	0	0	0
-Cancers	-Vesicular Transport	0	0	0	0	0
-Immune System Diseases	-Vesicular Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular Transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0	0	0	0	0
Not Mapped	-Vesicular Transport	268.4	722.5	824.2	910.6	921.4
-Not Mapped	-Vesicular Transport	268.4	722.5	824.2	910.6	921.4
TOTAL	-Cytoskeleton	280.2	279.6	302.8	312.3	305.7
MAPPED	-Cytoskeleton	246.8	250.3	273.3	283.5	277.5
Genetic Information Processing	-Cytoskeleton	75.79	81.23	95.49	102.6	109
-Transcription	-Cytoskeleton	8.102	8.607	9.546	9.287	9.488
-Translation	-Cytoskeleton	40.74	45.27	56.15	63.36	69.47
-Folding, Sorting and Degradation	-Cytoskeleton	22.26	22.54	24.67	25.06	25.37
-DNA Maintenance	-Cytoskeleton	4.69	4.808	5.122	4.912	4.668
-RNA Family	-Cytoskeleton	3.277e-05	2.757e-05	2.279e-05	2.082e-05	1.853e-05
Environmental Information Processing	-Cytoskeleton	3.042	2.178	1.983	1.892	1.678
-Signal Transduction	-Cytoskeleton	3.02	2.178	1.983	1.892	1.678
-Signaling Molecules and Interaction	-Cytoskeleton	0.02154	0.0001103	9.118e-05	8.328e-05	7.411e-05
Cellular Processes	-Cytoskeleton	5.539	3.439	3.531	3.71	3.282
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.1244	0.04057	0.03579	0.03159	0.03056
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	4.034	1.95	2.013	2.13	1.631
-Cell Growth and Death	-Cytoskeleton	0.3808	0.4478	0.4821	0.5483	0.6203
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	162.4	163.4	172.3	175.3	163.6
-Membrane Transport	-Cytoskeleton	28.82	26.63	26.86	23.92	18.71
-Central Carbon Metabolism	-Cytoskeleton	71.49	68.21	67.74	63.69	56.67
-Energy Metabolism	-Cytoskeleton	6.134	7.193	8.464	8.341	7.7
-Biosynthesis	-Cytoskeleton	42.91	49.03	57.39	68.29	69.38
-Other Enzymes	-Cytoskeleton	13.08	12.36	11.81	11.08	11.12
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0	0	0	0	0
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0	0	0	0	0
Not Mapped	-Cytoskeleton	33.4	29.32	29.49	28.76	28.15
-Not Mapped	-Cytoskeleton	33.4	29.32	29.49	28.76	28.15
TOTAL	-Cell Motility	69.46	143.4	150.4	146.6	187.4
MAPPED	-Cell Motility	61.18	128.3	135.7	133.1	170.2
Genetic Information Processing	-Cell Motility	18.79	41.65	47.43	48.18	66.83
-Transcription	-Cell Motility	2.008	4.413	4.741	4.36	5.818
-Translation	-Cell Motility	10.1	23.21	27.89	29.75	42.59
-Folding, Sorting and Degradation	-Cell Motility	5.518	11.56	12.26	11.77	15.56
-DNA Maintenance	-Cell Motility	1.163	2.465	2.544	2.306	2.862
-RNA Family	-Cell Motility	8.124e-06	1.414e-05	1.132e-05	9.775e-06	1.136e-05
Environmental Information Processing	-Cell Motility	0.754	1.117	0.9849	0.8884	1.029
-Signal Transduction	-Cell Motility	0.7487	1.117	0.9849	0.8884	1.029
-Signaling Molecules and Interaction	-Cell Motility	0.005339	5.655e-05	4.529e-05	3.91e-05	4.544e-05
Cellular Processes	-Cell Motility	1.373	1.763	1.754	1.742	2.012
-Hemoglobin	-Cell Motility	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0.03085	0.02081	0.01778	0.01483	0.01874
-Cytoskeleton	-Cell Motility	0.2479	0.5128	0.4967	0.4695	0.6131
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.09439	0.2296	0.2395	0.2574	0.3804
-Cell Communication	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	40.26	83.8	85.56	82.31	100.3
-Membrane Transport	-Cell Motility	7.143	13.65	13.34	11.23	11.47
-Central Carbon Metabolism	-Cell Motility	17.72	34.98	33.65	29.9	34.75
-Energy Metabolism	-Cell Motility	1.521	3.689	4.204	3.916	4.721
-Biosynthesis	-Cell Motility	10.64	25.14	28.5	32.06	42.54
-Other Enzymes	-Cell Motility	3.241	6.338	5.865	5.201	6.818
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0	0	0	0	0
-Cancers	-Cell Motility	0	0	0	0	0
-Immune System Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0	0	0	0	0
Not Mapped	-Cell Motility	8.28	15.03	14.65	13.5	17.26
-Not Mapped	-Cell Motility	8.28	15.03	14.65	13.5	17.26
TOTAL	-Cell Growth and Death	735.9	624.3	628	569.6	492.8
MAPPED	-Cell Growth and Death	648.2	558.9	566.8	517.2	447.4
Genetic Information Processing	-Cell Growth and Death	199	181.4	198.1	187.2	175.7
-Transcription	-Cell Growth and Death	21.28	19.22	19.8	16.94	15.3
-Translation	-Cell Growth and Death	107	101.1	116.5	115.6	112
-Folding, Sorting and Degradation	-Cell Growth and Death	58.46	50.34	51.18	45.72	40.9
-DNA Maintenance	-Cell Growth and Death	12.32	10.74	10.62	8.96	7.524
-RNA Family	-Cell Growth and Death	8.607e-05	6.157e-05	4.728e-05	3.798e-05	2.987e-05
Environmental Information Processing	-Cell Growth and Death	7.988	4.864	4.113	3.452	2.705
-Signal Transduction	-Cell Growth and Death	7.932	4.863	4.113	3.451	2.705
-Signaling Molecules and Interaction	-Cell Growth and Death	0.05656	0.0002463	0.0001891	0.0001519	0.0001195
Cellular Processes	-Cell Growth and Death	14.55	7.679	7.324	6.767	5.29
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.3268	0.0906	0.07423	0.05761	0.04926
-Cytoskeleton	-Cell Growth and Death	2.626	2.233	2.074	1.824	1.612
-Cell Motility	-Cell Growth and Death	10.59	4.355	4.176	3.885	2.629
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	426.6	364.9	357.3	319.8	263.7
-Membrane Transport	-Cell Growth and Death	75.68	59.46	55.71	43.62	30.15
-Central Carbon Metabolism	-Cell Growth and Death	187.8	152.3	140.5	116.2	91.36
-Energy Metabolism	-Cell Growth and Death	16.11	16.06	17.56	15.21	12.41
-Biosynthesis	-Cell Growth and Death	112.7	109.5	119	124.6	111.8
-Other Enzymes	-Cell Growth and Death	34.34	27.6	24.49	20.21	17.93
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0	0	0	0	0
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0
Not Mapped	-Cell Growth and Death	87.72	65.46	61.18	52.46	45.38
-Not Mapped	-Cell Growth and Death	87.72	65.46	61.18	52.46	45.38
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	1.725	1.711	1.758	1.781	1.869
MAPPED	Metabolism	1.519	1.531	1.586	1.617	1.697
Genetic Information Processing	Metabolism	0.4666	0.497	0.5544	0.5854	0.6663
-Transcription	Metabolism	0.04988	0.05266	0.05542	0.05297	0.058
-Translation	Metabolism	0.2508	0.277	0.326	0.3614	0.4247
-Folding, Sorting and Degradation	Metabolism	0.137	0.1379	0.1432	0.143	0.1551
-DNA Maintenance	Metabolism	0.02887	0.02942	0.02973	0.02802	0.02853
-RNA Family	Metabolism	2.018e-07	1.687e-07	1.323e-07	1.188e-07	1.133e-07
Environmental Information Processing	Metabolism	0.01873	0.01333	0.01151	0.01079	0.01026
-Signal Transduction	Metabolism	0.01859	0.01333	0.01151	0.01079	0.01026
-Signaling Molecules and Interaction	Metabolism	0.0001326	6.749e-07	5.293e-07	4.75e-07	4.53e-07
Cellular Processes	Metabolism	0.0341	0.02104	0.0205	0.02116	0.02006
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0.0007662	0.0002483	0.0002078	0.0001802	0.0001868
-Cytoskeleton	Metabolism	0.006157	0.006119	0.005805	0.005704	0.006113
-Cell Motility	Metabolism	0.02484	0.01193	0.01169	0.01215	0.00997
-Cell Growth and Death	Metabolism	0.002344	0.00274	0.002799	0.003127	0.003792
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1774	0.1629	0.1559	0.1364	0.1143
-Central Carbon Metabolism	Metabolism	0.4401	0.4174	0.3932	0.3633	0.3464
-Energy Metabolism	Metabolism	0.03776	0.04402	0.04913	0.04758	0.04707
-Biosynthesis	Metabolism	0.2642	0.3	0.3331	0.3895	0.4241
-Other Enzymes	Metabolism	0.0805	0.07563	0.06855	0.0632	0.06798
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0	0	0	0	0
-Cancers	Metabolism	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0	0	0	0	0
Not Mapped	Metabolism	0.2056	0.1794	0.1712	0.1641	0.1721
-Not Mapped	Metabolism	0.2056	0.1794	0.1712	0.1641	0.1721
TOTAL	-Membrane Transport	9.724	10.5	11.27	13.06	16.34
MAPPED	-Membrane Transport	8.565	9.399	10.17	11.86	14.84
