Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Biosynthesis	-Signal Transduction	10.43	14.8	17.85	21.27	23.66
-Other Enzymes	-Signal Transduction	3.868	4.828	5.027	4.882	5.424
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0	0	0	0	0
-Cancers	-Signal Transduction	0	0	0	0	0
-Immune System Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0	0	0	0	0
Not Mapped	-Signal Transduction	8.087	8.858	9.473	9.464	10.26
-Not Mapped	-Signal Transduction	8.087	8.858	9.473	9.464	10.26
TOTAL	-Signaling Molecules and Interaction	12780	3013000	4017000	4655000	5235000
MAPPED	-Signaling Molecules and Interaction	11450	2740000	3684000	4300000	4844000
Genetic Information Processing	-Signaling Molecules and Interaction	4883	1231000	1777000	2169000	2628000
-Transcription	-Signaling Molecules and Interaction	498.4	122400	154900	160500	178100
-Translation	-Signaling Molecules and Interaction	3010	778100	1191000	1529000	1913000
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	1039	253500	336200	380800	432600
-DNA Maintenance	-Signaling Molecules and Interaction	335.4	77330	95590	98940	103900
-RNA Family	-Signaling Molecules and Interaction	0.001269	0.25	0.25	0.25	0.25
Environmental Information Processing	-Signaling Molecules and Interaction	165.5	30860	35130	37540	38080
-Signal Transduction	-Signaling Molecules and Interaction	164.5	30860	35120	37540	38080
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	215.2	38710	48340	55600	54950
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	7.678	765.3	816.5	789	857.8
-Cytoskeleton	-Signaling Molecules and Interaction	49.04	11220	13560	14870	16490
-Cell Motility	-Signaling Molecules and Interaction	143.3	22550	28520	33170	29000
-Cell Growth and Death	-Signaling Molecules and Interaction	15.16	4176	5439	6771	8610
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	6189	1439000	1824000	2037000	2124000
-Membrane Transport	-Signaling Molecules and Interaction	1323	273900	333600	329800	290500
-Central Carbon Metabolism	-Signaling Molecules and Interaction	2265	491300	593000	623800	620400
-Energy Metabolism	-Signaling Molecules and Interaction	248.6	67770	93930	102100	105100
-Biosynthesis	-Signaling Molecules and Interaction	1716	456900	626800	798500	901100
-Other Enzymes	-Signaling Molecules and Interaction	636.2	149000	176600	183300	206500
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cancers	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
Not Mapped	-Signaling Molecules and Interaction	1330	273400	332700	355200	390800
-Not Mapped	-Signaling Molecules and Interaction	1330	273400	332700	355200	390800
TOTAL	Cellular Processes	59.41	77.84	83.11	83.73	95.26
MAPPED	Cellular Processes	53.23	70.78	76.23	77.34	88.15
Genetic Information Processing	Cellular Processes	22.69	31.81	36.77	39.02	47.82
-Transcription	Cellular Processes	2.316	3.162	3.204	2.887	3.241
-Translation	Cellular Processes	13.99	20.1	24.63	27.5	34.81
-Folding, Sorting and Degradation	Cellular Processes	4.829	6.55	6.955	6.849	7.872
-DNA Maintenance	Cellular Processes	1.559	1.998	1.978	1.78	1.89
-RNA Family	Cellular Processes	5.898e-06	6.459e-06	5.172e-06	4.497e-06	4.549e-06
Environmental Information Processing	Cellular Processes	0.7692	0.7974	0.7267	0.6752	0.6929
-Signal Transduction	Cellular Processes	0.7645	0.7973	0.7267	0.6752	0.6929
-Signaling Molecules and Interaction	Cellular Processes	0.004647	2.583e-05	2.069e-05	1.799e-05	1.82e-05
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0.03568	0.01977	0.01689	0.01419	0.01561
-Cytoskeleton	Cellular Processes	0.2279	0.2897	0.2805	0.2675	0.3
-Cell Motility	Cellular Processes	0.6659	0.5826	0.5901	0.5965	0.5277
-Cell Growth and Death	Cellular Processes	0.07048	0.1079	0.1125	0.1218	0.1567
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	28.76	37.17	37.73	36.65	38.65
-Membrane Transport	Cellular Processes	6.15	7.077	6.901	5.933	5.287
-Central Carbon Metabolism	Cellular Processes	10.52	12.69	12.27	11.22	11.29
-Energy Metabolism	Cellular Processes	1.155	1.751	1.943	1.837	1.913
-Biosynthesis	Cellular Processes	7.977	11.8	12.97	14.36	16.4
-Other Enzymes	Cellular Processes	2.957	3.85	3.653	3.296	3.758
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0	0	0	0	0
-Cancers	Cellular Processes	0	0	0	0	0
-Immune System Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0	0	0	0	0
Not Mapped	Cellular Processes	6.183	7.063	6.884	6.389	7.111
-Not Mapped	Cellular Processes	6.183	7.063	6.884	6.389	7.111
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	1665	3937	4920	5900	6103
MAPPED	-Vesicular Transport	1492	3580	4513	5450	5648
Genetic Information Processing	-Vesicular Transport	636	1609	2177	2749	3063
-Transcription	-Vesicular Transport	64.92	159.9	189.7	203.4	207.6
-Translation	-Vesicular Transport	392	1017	1458	1938	2230
-Folding, Sorting and Degradation	-Vesicular Transport	135.3	331.3	411.7	482.6	504.3
-DNA Maintenance	-Vesicular Transport	43.69	101.1	117.1	125.4	121.1
-RNA Family	-Vesicular Transport	0.0001653	0.0003267	0.0003062	0.0003169	0.0002915
Environmental Information Processing	-Vesicular Transport	21.56	40.33	43.02	47.58	44.39
-Signal Transduction	-Vesicular Transport	21.43	40.33	43.02	47.58	44.39
-Signaling Molecules and Interaction	-Vesicular Transport	0.1302	0.001307	0.001225	0.001267	0.001166
Cellular Processes	-Vesicular Transport	28.03	50.58	59.2	70.47	64.07
-Hemoglobin	-Vesicular Transport	0	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	6.387	14.66	16.6	18.85	19.22
-Cell Motility	-Vesicular Transport	18.66	29.47	34.93	42.04	33.81
-Cell Growth and Death	-Vesicular Transport	1.975	5.457	6.661	8.582	10.04
-Cell Communication	-Vesicular Transport	0	0	0	0	0
Metabolism	-Vesicular Transport	806.1	1880	2234	2582	2476
-Membrane Transport	-Vesicular Transport	172.4	357.9	408.5	418	338.7
-Central Carbon Metabolism	-Vesicular Transport	295	642	726.2	790.6	723.3
-Energy Metabolism	-Vesicular Transport	32.38	88.56	115	129.5	122.6
-Biosynthesis	-Vesicular Transport	223.6	597	767.7	1012	1051
-Other Enzymes	-Vesicular Transport	82.87	194.7	216.2	232.3	240.8
Organismal Systems	-Vesicular Transport	0	0	0	0	0
-Immune System	-Vesicular Transport	0	0	0	0	0
-Endocrine System	-Vesicular Transport	0	0	0	0	0
-Circulatory System	-Vesicular Transport	0	0	0	0	0
-Digestive System	-Vesicular Transport	0	0	0	0	0
-Excretory System	-Vesicular Transport	0	0	0	0	0
-Nervous System	-Vesicular Transport	0	0	0	0	0
-Sensory System	-Vesicular Transport	0	0	0	0	0
-Development	-Vesicular Transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular Transport	0	0	0	0	0
Human Diseases	-Vesicular Transport	0	0	0	0	0
-Cancers	-Vesicular Transport	0	0	0	0	0
-Immune System Diseases	-Vesicular Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular Transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0	0	0	0	0
Not Mapped	-Vesicular Transport	173.3	357.3	407.5	450.2	455.6
-Not Mapped	-Vesicular Transport	173.3	357.3	407.5	450.2	455.6
TOTAL	-Cytoskeleton	260.7	268.7	296.3	313	317.5
MAPPED	-Cytoskeleton	233.6	244.3	271.8	289.1	293.8
Genetic Information Processing	-Cytoskeleton	99.58	109.8	131.1	145.9	159.4
-Transcription	-Cytoskeleton	10.16	10.91	11.42	10.79	10.8
-Translation	-Cytoskeleton	61.38	69.38	87.82	102.8	116
-Folding, Sorting and Degradation	-Cytoskeleton	21.19	22.61	24.8	25.6	26.24
-DNA Maintenance	-Cytoskeleton	6.841	6.895	7.051	6.653	6.3
-RNA Family	-Cytoskeleton	2.588e-05	2.229e-05	1.844e-05	1.681e-05	1.516e-05
Environmental Information Processing	-Cytoskeleton	3.375	2.752	2.591	2.524	2.309
-Signal Transduction	-Cytoskeleton	3.355	2.752	2.591	2.524	2.309
-Signaling Molecules and Interaction	-Cytoskeleton	0.02039	8.917e-05	7.376e-05	6.724e-05	6.065e-05
Cellular Processes	-Cytoskeleton	4.388	3.451	3.565	3.739	3.333
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.1566	0.06823	0.06022	0.05306	0.05202
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.922	2.011	2.104	2.23	1.759
-Cell Growth and Death	-Cytoskeleton	0.3093	0.3724	0.4012	0.4553	0.5222
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	126.2	128.3	134.5	137	128.8
-Membrane Transport	-Cytoskeleton	26.99	24.42	24.6	22.18	17.62
-Central Carbon Metabolism	-Cytoskeleton	46.18	43.8	43.74	41.95	37.63
-Energy Metabolism	-Cytoskeleton	5.07	6.043	6.928	6.869	6.376
-Biosynthesis	-Cytoskeleton	35	40.74	46.24	53.69	54.65
-Other Enzymes	-Cytoskeleton	12.97	13.29	13.02	12.32	12.52
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0	0	0	0	0
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0	0	0	0	0
Not Mapped	-Cytoskeleton	27.13	24.38	24.54	23.89	23.7
-Not Mapped	-Cytoskeleton	27.13	24.38	24.54	23.89	23.7
TOTAL	-Cell Motility	89.21	133.6	140.8	140.4	180.5
MAPPED	-Cell Motility	79.92	121.5	129.2	129.6	167.1
Genetic Information Processing	-Cell Motility	34.08	54.6	62.31	65.41	90.62
-Transcription	-Cell Motility	3.478	5.427	5.429	4.84	6.142
-Translation	-Cell Motility	21	34.5	41.74	46.1	65.97
-Folding, Sorting and Degradation	-Cell Motility	7.252	11.24	11.79	11.48	14.92
-DNA Maintenance	-Cell Motility	2.341	3.429	3.352	2.983	3.583
-RNA Family	-Cell Motility	8.856e-06	1.109e-05	8.765e-06	7.538e-06	8.621e-06
Environmental Information Processing	-Cell Motility	1.155	1.369	1.231	1.132	1.313
-Signal Transduction	-Cell Motility	1.148	1.369	1.231	1.132	1.313
-Signaling Molecules and Interaction	-Cell Motility	0.006979	4.434e-05	3.506e-05	3.015e-05	3.449e-05
Cellular Processes	-Cell Motility	1.502	1.716	1.695	1.676	1.895
-Hemoglobin	-Cell Motility	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0.05358	0.03393	0.02863	0.02379	0.02958
-Cytoskeleton	-Cell Motility	0.3422	0.4973	0.4753	0.4484	0.5686
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.1058	0.1852	0.1907	0.2042	0.2969
-Cell Communication	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	43.19	63.8	63.94	61.43	73.24
-Membrane Transport	-Cell Motility	9.236	12.15	11.69	9.945	10.02
-Central Carbon Metabolism	-Cell Motility	15.8	21.78	20.79	18.81	21.4
-Energy Metabolism	-Cell Motility	1.735	3.005	3.293	3.08	3.626
-Biosynthesis	-Cell Motility	11.98	20.26	21.98	24.07	31.07
-Other Enzymes	-Cell Motility	4.44	6.608	6.19	5.526	7.122
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0	0	0	0	0
-Cancers	-Cell Motility	0	0	0	0	0
-Immune System Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0	0	0	0	0
Not Mapped	-Cell Motility	9.284	12.12	11.67	10.71	13.48
-Not Mapped	-Cell Motility	9.284	12.12	11.67	10.71	13.48
TOTAL	-Cell Growth and Death	842.9	721.5	738.6	687.5	608
MAPPED	-Cell Growth and Death	755.2	656	677.5	635	562.6
Genetic Information Processing	-Cell Growth and Death	322	294.8	326.8	320.4	305.2
-Transcription	-Cell Growth and Death	32.87	29.31	28.47	23.71	20.69
-Translation	-Cell Growth and Death	198.5	186.3	218.9	225.8	222.2
-Folding, Sorting and Degradation	-Cell Growth and Death	68.52	60.71	61.81	56.23	50.24
-DNA Maintenance	-Cell Growth and Death	22.12	18.52	17.58	14.61	12.07
-RNA Family	-Cell Growth and Death	8.368e-05	5.986e-05	4.597e-05	3.692e-05	2.904e-05
Environmental Information Processing	-Cell Growth and Death	10.91	7.39	6.458	5.544	4.423
-Signal Transduction	-Cell Growth and Death	10.85	7.39	6.458	5.544	4.423
-Signaling Molecules and Interaction	-Cell Growth and Death	0.06594	0.0002394	0.0001839	0.0001477	0.0001161
Cellular Processes	-Cell Growth and Death	14.19	9.269	8.887	8.211	6.383
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.5063	0.1832	0.1501	0.1165	0.09962
-Cytoskeleton	-Cell Growth and Death	3.233	2.685	2.493	2.196	1.915
-Cell Motility	-Cell Growth and Death	9.449	5.4	5.244	4.898	3.368
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	408.1	344.5	335.3	300.9	246.7
-Membrane Transport	-Cell Growth and Death	87.27	65.59	61.33	48.71	33.74
-Central Carbon Metabolism	-Cell Growth and Death	149.3	117.6	109	92.12	72.06
-Energy Metabolism	-Cell Growth and Death	16.39	16.23	17.27	15.09	12.21
-Biosynthesis	-Cell Growth and Death	113.2	109.4	115.3	117.9	104.7
-Other Enzymes	-Cell Growth and Death	41.95	35.68	32.46	27.07	23.99
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0	0	0	0	0
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0
Not Mapped	-Cell Growth and Death	87.72	65.46	61.18	52.46	45.38
-Not Mapped	-Cell Growth and Death	87.72	65.46	61.18	52.46	45.38
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	2.065	2.094	2.203	2.285	2.465
MAPPED	Metabolism	1.85	1.904	2.02	2.11	2.281
Genetic Information Processing	Metabolism	0.7889	0.8558	0.9744	1.065	1.237
-Transcription	Metabolism	0.08053	0.08506	0.08491	0.07878	0.08387
-Translation	Metabolism	0.4863	0.5408	0.6528	0.7505	0.9008
-Folding, Sorting and Degradation	Metabolism	0.1679	0.1762	0.1843	0.1869	0.2037
-DNA Maintenance	Metabolism	0.0542	0.05374	0.05241	0.04856	0.04892
-RNA Family	Metabolism	2.05e-07	1.737e-07	1.371e-07	1.227e-07	1.177e-07
Environmental Information Processing	Metabolism	0.02674	0.02145	0.01926	0.01842	0.01793
-Signal Transduction	Metabolism	0.02658	0.02145	0.01926	0.01842	0.01793
-Signaling Molecules and Interaction	Metabolism	0.0001616	6.95e-07	5.483e-07	4.908e-07	4.709e-07
Cellular Processes	Metabolism	0.03477	0.0269	0.0265	0.02729	0.02588
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0.001241	0.0005318	0.0004477	0.0003872	0.0004039
-Cytoskeleton	Metabolism	0.007923	0.007794	0.007434	0.007299	0.007764
-Cell Motility	Metabolism	0.02315	0.01567	0.01564	0.01628	0.01365
-Cell Growth and Death	Metabolism	0.00245	0.002902	0.002982	0.003323	0.004054
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.2138	0.1904	0.1829	0.1619	0.1368
-Central Carbon Metabolism	Metabolism	0.3659	0.3414	0.3251	0.3062	0.2921
-Energy Metabolism	Metabolism	0.04017	0.0471	0.0515	0.05013	0.04951
-Biosynthesis	Metabolism	0.2773	0.3175	0.3437	0.3919	0.4243
-Other Enzymes	Metabolism	0.1028	0.1036	0.09681	0.08995	0.09724
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0	0	0	0	0
-Cancers	Metabolism	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0	0	0	0	0
Not Mapped	Metabolism	0.2149	0.19	0.1824	0.1744	0.184
-Not Mapped	Metabolism	0.2149	0.19	0.1824	0.1744	0.184
TOTAL	-Membrane Transport	9.659	11	12.04	14.11	18.02
MAPPED	-Membrane Transport	8.654	10	11.05	13.04	16.67
