Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Other Enzymes	-Signal Transduction	3.791	5.709	5.61	5.745	6.282
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0	0	0	0	0
-Cancers	-Signal Transduction	0	0	0	0	0
-Immune System Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Metabolic Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0	0	0	0	0
Not Mapped	-Signal Transduction	6.409	8.337	8.605	9.063	10.52
-Not Mapped	-Signal Transduction	6.409	8.337	8.605	9.063	10.52
TOTAL	-Signaling Molecules and Interaction	3430	4535	4123	4264	5580
MAPPED	-Signaling Molecules and Interaction	3021	4060	3721	3871	5066
Genetic Information Processing	-Signaling Molecules and Interaction	616.5	896.1	906.1	1003	1440
-Transcription	-Signaling Molecules and Interaction	13.11	19.64	18.76	20.46	26.98
-Translation	-Signaling Molecules and Interaction	469.6	697	729.3	826.8	1214
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	91.5	118.7	105.7	105.8	134.4
-DNA Maintenance	-Signaling Molecules and Interaction	32.93	45.32	38.47	36.26	47.4
-RNA Family	-Signaling Molecules and Interaction	0	0	0	0	0
Environmental Information Processing	-Signaling Molecules and Interaction	40.04	56.06	45.53	42.31	47.73
-Signal Transduction	-Signaling Molecules and Interaction	39.04	55.06	44.53	41.31	46.73
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	77.79	74.1	66.39	61.31	56.74
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	1.023	0.6577	0.487	0.431	0.5574
-Cytoskeleton	-Signaling Molecules and Interaction	3.461	4.727	3.821	4.207	6.051
-Cell Motility	-Signaling Molecules and Interaction	68.06	61.18	54.75	46.73	33.42
-Cell Growth and Death	-Signaling Molecules and Interaction	5.246	7.535	7.324	7.68	11.2
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	1227	1853	1660	1742	2238
-Membrane Transport	-Signaling Molecules and Interaction	84.33	91.91	83.19	80.14	99.25
-Central Carbon Metabolism	-Signaling Molecules and Interaction	413.5	606.3	527.2	522.9	648.8
-Energy Metabolism	-Signaling Molecules and Interaction	108.5	171.5	148.8	127.6	144.2
-Biosynthesis	-Signaling Molecules and Interaction	308	496.9	496.1	616.2	861.4
-Other Enzymes	-Signaling Molecules and Interaction	192.9	314.3	249.8	237.3	293.6
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cancers	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
Not Mapped	-Signaling Molecules and Interaction	408.9	475.5	401.7	392.7	513.9
-Not Mapped	-Signaling Molecules and Interaction	408.9	475.5	401.7	392.7	513.9
TOTAL	Cellular Processes	37.7	46.97	50.98	66.67	84.36
MAPPED	Cellular Processes	33.2	42.04	46.01	60.53	76.59
Genetic Information Processing	Cellular Processes	6.775	9.281	11.2	15.68	22.74
-Transcription	Cellular Processes	0.1441	0.2034	0.232	0.32	0.4079
-Translation	Cellular Processes	5.16	7.219	9.017	12.93	18.36
-Folding, Sorting and Degradation	Cellular Processes	1.109	1.389	1.478	1.726	2.032
-DNA Maintenance	Cellular Processes	0.3618	0.4694	0.4756	0.567	0.8265
-RNA Family	Cellular Processes	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0.44	0.5806	0.5629	0.6616	0.7216
-Signal Transduction	Cellular Processes	0.429	0.5702	0.5505	0.646	0.7065
-Signaling Molecules and Interaction	Cellular Processes	0	0	0	0	0
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0.01124	0.006811	0.006022	0.006738	0.008427
-Cytoskeleton	Cellular Processes	0	0	0	0	0
-Cell Motility	Cellular Processes	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	5.27e-06	6.267e-06	4.902e-06	4.971e-06	5.738e-06
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	13.59	19.39	20.9	27.9	33.84
-Membrane Transport	Cellular Processes	0.9268	0.9519	1.029	1.253	1.317
-Central Carbon Metabolism	Cellular Processes	5.071	6.972	7.225	8.53	9.809
-Energy Metabolism	Cellular Processes	1.067	1.783	1.884	2.082	2.18
-Biosynthesis	Cellular Processes	3.906	6.432	7.051	9.269	12.96
-Other Enzymes	Cellular Processes	2.12	3.255	3.089	3.711	5.174
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0	0	0	0	0
-Cancers	Cellular Processes	0	0	0	0	0
-Immune System Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0	0	0	0	0
Not Mapped	Cellular Processes	4.494	4.925	4.966	6.14	7.769
-Not Mapped	Cellular Processes	4.494	4.925	4.966	6.14	7.769
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cancers	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	3354	6895	8465	9893	10010
MAPPED	-Vesicular Transport	2954	6172	7641	8982	9088
Genetic Information Processing	-Vesicular Transport	602.7	1363	1860	2326	2583
-Transcription	-Vesicular Transport	11.54	26.96	34.74	43.01	43.6
-Translation	-Vesicular Transport	453.8	1051	1486	1905	2163
-Folding, Sorting and Degradation	-Vesicular Transport	89.45	180.5	217.1	245.5	241.1
-DNA Maintenance	-Vesicular Transport	32	68.49	78.5	83.48	82.66
-RNA Family	-Vesicular Transport	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	38.16	83.71	91.42	95.86	83.83
-Signal Transduction	-Vesicular Transport	38.16	83.71	91.42	95.86	83.83
-Signaling Molecules and Interaction	-Vesicular Transport	0	0	0	0	0
Cellular Processes	-Vesicular Transport	7.269	15.21	17.67	19.59	23.2
-Hemoglobin	-Vesicular Transport	0	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	0	0	0	0	0
-Cell Motility	-Vesicular Transport	0	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	0.0003923	0.00068	0.0006373	0.0006596	0.0006067
-Cell Communication	-Vesicular Transport	0	0	0	0	0
Metabolism	-Vesicular Transport	1200	2818	3409	4042	4015
-Membrane Transport	-Vesicular Transport	82.45	139.8	170.8	168.6	139.3
-Central Carbon Metabolism	-Vesicular Transport	404.3	921.9	1083	1213	1164
-Energy Metabolism	-Vesicular Transport	28.33	60.22	73.52	99.2	104.4
-Biosynthesis	-Vesicular Transport	285.5	691.6	895.9	1182	1325
-Other Enzymes	-Vesicular Transport	188.6	477.9	512.9	550.7	526.6
Organismal Systems	-Vesicular Transport	0	0	0	0	0
-Immune System	-Vesicular Transport	0	0	0	0	0
-Endocrine System	-Vesicular Transport	0	0	0	0	0
-Circulatory System	-Vesicular Transport	0	0	0	0	0
-Digestive System	-Vesicular Transport	0	0	0	0	0
-Excretory System	-Vesicular Transport	0	0	0	0	0
-Nervous System	-Vesicular Transport	0	0	0	0	0
-Sensory System	-Vesicular Transport	0	0	0	0	0
-Development	-Vesicular Transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular Transport	0	0	0	0	0
Human Diseases	-Vesicular Transport	0	0	0	0	0
-Cancers	-Vesicular Transport	0	0	0	0	0
-Immune System Diseases	-Vesicular Transport	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular Transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0	0
-Metabolic Diseases	-Vesicular Transport	0	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0	0	0	0	0
Not Mapped	-Vesicular Transport	399.8	723	824.7	911.2	921.9
-Not Mapped	-Vesicular Transport	399.8	723	824.7	911.2	921.9
TOTAL	-Cytoskeleton	326.3	318.2	346.5	356.5	346.7
MAPPED	-Cytoskeleton	287.4	284.8	312.8	323.6	314.8
Genetic Information Processing	-Cytoskeleton	59.35	63.61	77.22	84.88	90.62
-Transcription	-Cytoskeleton	1.123	1.244	1.422	1.55	1.51
-Translation	-Cytoskeleton	44.18	48.52	60.84	68.65	74.93
-Folding, Sorting and Degradation	-Cytoskeleton	9.488	9.045	9.739	9.621	9.067
-DNA Maintenance	-Cytoskeleton	4.563	4.809	4.848	4.791	4.851
-RNA Family	-Cytoskeleton	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	3.721	3.871	3.751	3.462	2.911
-Signal Transduction	-Cytoskeleton	3.721	3.871	3.751	3.462	2.911
-Signaling Molecules and Interaction	-Cytoskeleton	0	0	0	0	0
Cellular Processes	-Cytoskeleton	1.827	1.736	1.888	1.952	1.958
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.0973	0.04614	0.04093	0.03603	0.03464
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	5.691e-05	4.695e-05	3.843e-05	3.666e-05	3.368e-05
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	119.6	133.4	143.7	150.2	143.4
-Membrane Transport	-Cytoskeleton	11.28	9.794	10.34	9.37	7.731
-Central Carbon Metabolism	-Cytoskeleton	42.68	45.91	48.04	47.9	44.26
-Energy Metabolism	-Cytoskeleton	6.515	6.282	7.663	7.372	6.993
-Biosynthesis	-Cytoskeleton	32.55	38.24	45.98	55.87	57.62
-Other Enzymes	-Cytoskeleton	26.14	31.25	30.13	28.59	26.72
Organismal Systems	-Cytoskeleton	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	0	0	0	0	0
-Cancers	-Cytoskeleton	0	0	0	0	0
-Immune System Diseases	-Cytoskeleton	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0	0	0	0	0
Not Mapped	-Cytoskeleton	38.9	33.36	33.76	32.83	31.93
-Not Mapped	-Cytoskeleton	38.9	33.36	33.76	32.83	31.93
TOTAL	-Cell Motility	44.3	57.76	64.17	87.03	115.4
MAPPED	-Cell Motility	39.02	51.7	57.92	79.02	104.8
Genetic Information Processing	-Cell Motility	7.962	11.41	14.1	21.22	30.91
-Transcription	-Cell Motility	0.1693	0.2501	0.292	0.4177	0.5582
-Translation	-Cell Motility	6.064	8.877	11.35	16.86	25.1
-Folding, Sorting and Degradation	-Cell Motility	1.304	1.709	1.861	2.16	2.781
-DNA Maintenance	-Cell Motility	0.4252	0.5772	0.5988	0.7584	1.008
-RNA Family	-Cell Motility	0	0	0	0	0
Environmental Information Processing	-Cell Motility	0.517	0.7139	0.7086	0.8637	0.9874
-Signal Transduction	-Cell Motility	0.5041	0.7012	0.6931	0.8433	0.9668
-Signaling Molecules and Interaction	-Cell Motility	0	0	0	0	0
Cellular Processes	-Cell Motility	1.119	1.166	1.156	1.167	1.219
-Hemoglobin	-Cell Motility	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0.01321	0.008376	0.007581	0.008797	0.01153
-Cytoskeleton	-Cell Motility	0	0	0	0	0
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	5.895e-06	7.31e-06	5.669e-06	5.802e-06	6.996e-06
-Cell Communication	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	15.97	23.85	26.31	35.56	46.3
-Membrane Transport	-Cell Motility	1.089	1.171	1.295	1.483	1.606
-Central Carbon Metabolism	-Cell Motility	5.959	8.573	9.096	10.67	13.42
-Energy Metabolism	-Cell Motility	1.401	2.193	2.372	2.605	2.984
-Biosynthesis	-Cell Motility	4.369	7.669	8.154	10.82	15.8
-Other Enzymes	-Cell Motility	2.491	4.003	3.888	5.078	8.784
Organismal Systems	-Cell Motility	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	0	0	0	0	0
-Cancers	-Cell Motility	0	0	0	0	0
-Immune System Diseases	-Cell Motility	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0	0	0
-Infectious Diseases	-Cell Motility	0	0	0	0	0
Not Mapped	-Cell Motility	5.281	6.056	6.252	8.015	10.63
-Not Mapped	-Cell Motility	5.281	6.056	6.252	8.015	10.63
TOTAL	-Cell Growth and Death	356.7	339.3	312.1	303.4	284.4
MAPPED	-Cell Growth and Death	314.2	303.7	281.7	275.5	258.2
Genetic Information Processing	-Cell Growth and Death	64.81	67.77	69.35	72.07	74.08
-Transcription	-Cell Growth and Death	2.028	2.15	1.938	1.963	1.849
-Translation	-Cell Growth and Death	48.29	51.74	54.8	58.43	61.45
-Folding, Sorting and Degradation	-Cell Growth and Death	9.809	9.107	8.2	7.721	6.928
-DNA Maintenance	-Cell Growth and Death	3.481	3.444	2.937	2.56	2.348
-RNA Family	-Cell Growth and Death	0	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	4.762	4.119	3.37	2.94	2.381
-Signal Transduction	-Cell Growth and Death	4.762	4.119	3.37	2.94	2.381
-Signaling Molecules and Interaction	-Cell Growth and Death	0	0	0	0	0
Cellular Processes	-Cell Growth and Death	2.42	1.683	1.566	1.471	1.372
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.1064	0.04921	0.03687	0.03067	0.02841
-Cytoskeleton	-Cell Growth and Death	0	0	0	0	0
-Cell Motility	-Cell Growth and Death	0	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	132.1	144	130.6	128	117.3
-Membrane Transport	-Cell Growth and Death	14.48	11.15	9.53	8.488	7.259
-Central Carbon Metabolism	-Cell Growth and Death	51.17	54.93	45.24	39.93	34.59
-Energy Metabolism	-Cell Growth and Death	7.07	7.291	7.386	7.32	5.688
-Biosynthesis	-Cell Growth and Death	32.83	37.93	38.85	45.25	44.81
-Other Enzymes	-Cell Growth and Death	25.15	28.74	26.09	25.14	21.7
Organismal Systems	-Cell Growth and Death	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0	0	0	0	0
-Cancers	-Cell Growth and Death	0	0	0	0	0
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0
Not Mapped	-Cell Growth and Death	42.52	35.58	30.4	27.94	26.19
-Not Mapped	-Cell Growth and Death	42.52	35.58	30.4	27.94	26.19
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	2.668	2.339	2.369	2.347	2.4
MAPPED	Metabolism	2.35	2.094	2.138	2.131	2.179
Genetic Information Processing	Metabolism	0.4905	0.4687	0.5276	0.5598	0.6227
-Transcription	Metabolism	0.009185	0.009145	0.009721	0.0102	0.01045
-Translation	Metabolism	0.3622	0.3567	0.416	0.4524	0.5191
-Folding, Sorting and Degradation	Metabolism	0.07424	0.06324	0.06277	0.0603	0.05907
-DNA Maintenance	Metabolism	0.02553	0.02334	0.02209	0.01994	0.02002
-RNA Family	Metabolism	0	0	0	0	0
Environmental Information Processing	Metabolism	0.03036	0.0284	0.02559	0.02274	0.0201
-Signal Transduction	Metabolism	0.03036	0.0284	0.02559	0.02274	0.0201
-Signaling Molecules and Interaction	Metabolism	0	0	0	0	0
Cellular Processes	Metabolism	0.005783	0.005167	0.004947	0.004646	0.005564
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0.0007956	0.0003392	0.0002799	0.0002372	0.0002398
-Cytoskeleton	Metabolism	0	0	0	0	0
-Cell Motility	Metabolism	0	0	0	0	0
-Cell Growth and Death	Metabolism	3.25e-07	2.402e-07	1.857e-07	1.621e-07	1.5e-07
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.06822	0.04908	0.04922	0.04145	0.03444
-Central Carbon Metabolism	Metabolism	0.33	0.3271	0.3147	0.2957	0.2835
-Energy Metabolism	Metabolism	0.02254	0.02045	0.02058	0.02353	0.02504
-Biosynthesis	Metabolism	0.2272	0.2349	0.2508	0.2803	0.3191
-Other Enzymes	Metabolism	0.156	0.1679	0.1478	0.133	0.127
Organismal Systems	Metabolism	0	0	0	0	0
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0	0	0	0	0
-Cancers	Metabolism	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0	0	0	0	0
Not Mapped	Metabolism	0.3181	0.2453	0.2308	0.2162	0.2211
-Not Mapped	Metabolism	0.3181	0.2453	0.2308	0.2162	0.2211
TOTAL	-Membrane Transport	21.93	23.47	24.73	29.37	36.47
