Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
Human Diseases	Environmental Information Processing	0.1829	0.06321	0.07912	0.09758	0.1336
-Cancers	Environmental Information Processing	0.1825	8.123e-06	6.971e-06	6.88e-06	7.237e-06
-Immune System Diseases	Environmental Information Processing	1.028e-05	8.124e-06	6.971e-06	6.88e-06	7.237e-06
-Neurodegenerative Diseases	Environmental Information Processing	0	0	0	0	0
-Cardiovascular Diseases	Environmental Information Processing	0	0	0	0	0
-Metabolic Diseases	Environmental Information Processing	0	0	0	0	0
-Infectious Diseases	Environmental Information Processing	0.07445	0.0632	0.07911	0.09757	0.1336
Not Mapped	Environmental Information Processing	10.48	8.637	9.021	9.505	11
-Not Mapped	Environmental Information Processing	10.48	8.637	9.021	9.505	11
TOTAL	-Signal Transduction	87.88	82.37	92.6	103.2	119.4
MAPPED	-Signal Transduction	77.4	73.73	83.58	93.7	108.4
Genetic Information Processing	-Signal Transduction	16.44	16.9	21.15	25.14	31.84
-Transcription	-Signal Transduction	0.8296	0.8803	1.054	1.19	1.464
-Translation	-Signal Transduction	12.03	12.66	16.38	20.01	25.98
-Folding, Sorting and Degradation	-Signal Transduction	2.723	2.579	2.872	3.076	3.498
-DNA Maintenance	-Signal Transduction	1.286	1.301	1.41	1.468	1.757
-RNA Family	-Signal Transduction	0	0	0	0	0
Environmental Information Processing	-Signal Transduction	1.026	1.018	1.022	1.024	1.021
-Signal Transduction	-Signal Transduction	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	0.02562	0.01816	0.02246	0.02421	0.0214
Cellular Processes	-Signal Transduction	1.993	1.346	1.491	1.484	1.214
-Hemoglobin	-Signal Transduction	0	0	0	0	0
-Vesicular Transport	-Signal Transduction	0.0262	0.01195	0.01094	0.01043	0.01193
-Cytoskeleton	-Signal Transduction	0.174	0.167	0.173	0.179	0.2058
-Cell Motility	-Signal Transduction	1.744	1.111	1.23	1.131	0.9894
-Cell Growth and Death	-Signal Transduction	0.1507	0.2208	0.2611	0.278	0.375
-Cell Communication	-Signal Transduction	0	0	0	0	0
Metabolism	-Signal Transduction	32.85	35.17	39.07	43.93	49.71
-Membrane Transport	-Signal Transduction	3.937	3.486	3.737	3.495	3.241
-Central Carbon Metabolism	-Signal Transduction	12.65	13.51	13.99	14.67	15.91
-Energy Metabolism	-Signal Transduction	2.779	3.115	3.343	3.09	3.412
-Biosynthesis	-Signal Transduction	9.803	11.07	13.59	17.76	21.83
-Other Enzymes	-Signal Transduction	7.406	8.223	8.482	10.52	12.19
Organismal Systems	-Signal Transduction	0.6345	8.124e-06	6.971e-06	6.88e-06	7.237e-06
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0.6345	8.124e-06	6.971e-06	6.88e-06	7.237e-06
Human Diseases	-Signal Transduction	0.1829	0.06321	0.07912	0.09758	0.1336
-Cancers	-Signal Transduction	0.1829	8.124e-06	6.971e-06	6.88e-06	7.237e-06
-Immune System Diseases	-Signal Transduction	1.028e-05	8.124e-06	6.971e-06	6.88e-06	7.237e-06
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Metabolic Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0.07445	0.0632	0.07911	0.09757	0.1336
Not Mapped	-Signal Transduction	10.48	8.637	9.021	9.505	11
-Not Mapped	-Signal Transduction	10.48	8.637	9.021	9.505	11
TOTAL	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
MAPPED	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Transcription	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Translation	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Metabolism	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Immune System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Development	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Cancers	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Signaling Molecules and Interaction	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Signaling Molecules and Interaction	Inf	Inf	Inf	Inf	Inf
TOTAL	Cellular Processes	279.5	363.3	364.8	382.1	366.9
MAPPED	Cellular Processes	246.2	325.2	329.3	346.9	333.1
Genetic Information Processing	Cellular Processes	51.55	74.55	83.33	93.08	97.85
-Transcription	Cellular Processes	1.588	2.674	3.084	3.128	3.241
-Translation	Cellular Processes	37.84	55.37	64.04	73.57	79.26
-Folding, Sorting and Degradation	Cellular Processes	8.66	11.95	11.88	12.02	11.24
-DNA Maintenance	Cellular Processes	2.667	3.832	3.594	3.473	3.333
-RNA Family	Cellular Processes	0	0	0	0	0
Environmental Information Processing	Cellular Processes	3.181	4.41	3.94	3.702	3.073
-Signal Transduction	Cellular Processes	3.181	4.41	3.94	3.702	3.073
-Signaling Molecules and Interaction	Cellular Processes	0.01099	0.01036	0.01236	0.01564	0.01512
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0.08334	0.05268	0.0431	0.03862	0.03665
-Cytoskeleton	Cellular Processes	0.4655	0.4724	0.4439	0.4984	0.4679
-Cell Motility	Cellular Processes	0.8877	0.8256	0.8248	0.8015	0.7619
-Cell Growth and Death	Cellular Processes	0.3969	0.4619	0.4995	0.4576	0.489
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	104.5	153.8	152.4	161.2	151.2
-Membrane Transport	Cellular Processes	12.75	14.8	14.47	12.92	9.957
-Central Carbon Metabolism	Cellular Processes	39.58	63.3	62.17	58.43	50.95
-Energy Metabolism	Cellular Processes	3.566	4.364	4.16	5.065	4.145
-Biosynthesis	Cellular Processes	29.09	38.06	41.5	49.58	52.43
-Other Enzymes	Cellular Processes	19.49	27.78	31.58	38.97	37.46
Organismal Systems	Cellular Processes	2.018	2.821e-05	2.217e-05	1.982e-05	1.796e-05
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	2.018	2.821e-05	2.217e-05	1.982e-05	1.796e-05
Human Diseases	Cellular Processes	0.3909	0.2788	0.3117	0.3613	0.4105
-Cancers	Cellular Processes	0.3068	1.379e-05	9.514e-06	7.942e-06	7.326e-06
-Immune System Diseases	Cellular Processes	1.134e-05	2.359e-05	1.56e-05	1.333e-05	1.17e-05
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0.1249	0.2788	0.3117	0.3613	0.4105
Not Mapped	Cellular Processes	33.32	38.09	35.54	35.19	33.79
-Not Mapped	Cellular Processes	33.32	38.09	35.54	35.19	33.79
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	3354	6895	8465	9893	10010
MAPPED	-Vesicular Transport	2954	6172	7641	8982	9088
Genetic Information Processing	-Vesicular Transport	627.5	1416	1933	2413	2681
-Transcription	-Vesicular Transport	31.66	73.69	96.38	114.1	122.8
-Translation	-Vesicular Transport	459.1	1060	1497	1919	2178
-Folding, Sorting and Degradation	-Vesicular Transport	103.9	215.9	262.6	294.9	293.2
-DNA Maintenance	-Vesicular Transport	49.08	108.9	128.9	140.7	147.7
-RNA Family	-Vesicular Transport	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	39.63	85.23	93.48	98.18	85.63
-Signal Transduction	-Vesicular Transport	39.63	83.89	91.64	96.08	84.04
-Signaling Molecules and Interaction	-Vesicular Transport	0.9776	1.52	2.053	2.32	1.794
Cellular Processes	-Vesicular Transport	76.05	112.7	136.3	142.3	105.7
-Hemoglobin	-Vesicular Transport	0	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	6.893	14.48	16.58	17.99	18.01
-Cell Motility	-Vesicular Transport	66.54	93.02	112.4	113.7	86.71
-Cell Growth and Death	-Vesicular Transport	8.014	18.48	23.87	26.65	31.44
-Cell Communication	-Vesicular Transport	0	0	0	0	0
Metabolism	-Vesicular Transport	1254	2944	3572	4211	4167
-Membrane Transport	-Vesicular Transport	150.2	291.9	341.6	335	271.7
-Central Carbon Metabolism	-Vesicular Transport	501.4	1171	1292	1406	1334
-Energy Metabolism	-Vesicular Transport	109.2	260.8	305.6	310.5	299
-Biosynthesis	-Vesicular Transport	374.1	927	1242	1703	1830
-Other Enzymes	-Vesicular Transport	282.6	688.4	775.5	1009	1022
Organismal Systems	-Vesicular Transport	24.22	0.00068	0.0006373	0.0006596	0.0006067
-Immune System	-Vesicular Transport	0	0	0	0	0
-Endocrine System	-Vesicular Transport	0	0	0	0	0
-Circulatory System	-Vesicular Transport	0	0	0	0	0
-Digestive System	-Vesicular Transport	0	0	0	0	0
-Excretory System	-Vesicular Transport	0	0	0	0	0
-Nervous System	-Vesicular Transport	0	0	0	0	0
-Sensory System	-Vesicular Transport	0	0	0	0	0
-Development	-Vesicular Transport	0	0	0	0	0
-Environmental Adaptation	-Vesicular Transport	24.22	0.00068	0.0006373	0.0006596	0.0006067
Human Diseases	-Vesicular Transport	9.82	5.292	7.233	9.354	11.2
-Cancers	-Vesicular Transport	6.979	0.00068	0.0006373	0.0006596	0.0006067
-Immune System Diseases	-Vesicular Transport	0.0003923	0.00068	0.0006373	0.0006596	0.0006067
-Neurodegenerative Diseases	-Vesicular Transport	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0	0
-Metabolic Diseases	-Vesicular Transport	0	0	0	0	0
-Infectious Diseases	-Vesicular Transport	2.841	5.291	7.232	9.353	11.2
Not Mapped	-Vesicular Transport	399.8	723	824.7	911.2	921.9
-Not Mapped	-Vesicular Transport	399.8	723	824.7	911.2	921.9
TOTAL	-Cytoskeleton	1054	1029	1147	1357	1564
MAPPED	-Cytoskeleton	928	921.4	1035	1232	1420
Genetic Information Processing	-Cytoskeleton	197.1	211.2	261.9	330.5	417.1
-Transcription	-Cytoskeleton	9.356	10.25	12.29	14.28	17.11
-Translation	-Cytoskeleton	142.6	156.9	201.3	261.2	337.9
-Folding, Sorting and Degradation	-Cytoskeleton	34.9	33.86	37.32	42.67	47.91
-DNA Maintenance	-Cytoskeleton	20.79	21.67	25.31	22.52	21.28
-RNA Family	-Cytoskeleton	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	18.43	12.5	12.38	13.15	13.1
-Signal Transduction	-Cytoskeleton	18.43	12.5	12.38	13.15	13.1
-Signaling Molecules and Interaction	-Cytoskeleton	0.2889	0.2115	0.2617	0.2377	0.1653
Cellular Processes	-Cytoskeleton	22.47	15.68	17.37	14.57	10.93
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.3142	0.1493	0.1354	0.1371	0.1563
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	19.66	12.94	14.33	11.64	7.987
-Cell Growth and Death	-Cytoskeleton	2.778	2.827	3.458	3.34	3.242
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	390.9	435.7	478.8	572.3	644.7
-Membrane Transport	-Cytoskeleton	44.51	41.92	45.48	45.88	42.45
-Central Carbon Metabolism	-Cytoskeleton	174.4	194.7	195.4	207.5	217.9
-Energy Metabolism	-Cytoskeleton	32.64	36.29	38.95	30.34	23.83
-Biosynthesis	-Cytoskeleton	98.42	115.6	144.4	163	207
-Other Enzymes	-Cytoskeleton	112.2	131.4	146	139.4	159.7
Organismal Systems	-Cytoskeleton	7.156	9.462e-05	8.124e-05	6.757e-05	5.588e-05
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	7.156	9.462e-05	8.124e-05	6.757e-05	5.588e-05
Human Diseases	-Cytoskeleton	2.902	0.7899	0.9797	1.283	1.75
-Cancers	-Cytoskeleton	2.062	9.462e-05	8.124e-05	6.757e-05	5.588e-05
-Immune System Diseases	-Cytoskeleton	0.0001232	0.0001015	8.633e-05	9.046e-05	9.48e-05
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.8926	0.7898	0.9796	1.283	1.75
Not Mapped	-Cytoskeleton	125.6	107.9	111.7	125	144.1
-Not Mapped	-Cytoskeleton	125.6	107.9	111.7	125	144.1
TOTAL	-Cell Motility	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Motility	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Motility	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Motility	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	1163	981.3	959.1	1121	882.1
MAPPED	-Cell Growth and Death	1024	878.4	865.7	1018	800.9
Genetic Information Processing	-Cell Growth and Death	213.9	198.3	215.5	269	231.7
-Transcription	-Cell Growth and Death	6.463	6.992	7.081	6.835	7.052
-Translation	-Cell Growth and Death	159.1	150.8	169.6	217.4	191.9
-Folding, Sorting and Degradation	-Cell Growth and Death	35.54	29.81	28.93	32.71	24.78
-DNA Maintenance	-Cell Growth and Death	17.01	15.49	14.6	15.95	12.68
-RNA Family	-Cell Growth and Death	0	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	13.23	11.91	10.36	10.86	7.387
-Signal Transduction	-Cell Growth and Death	13.23	11.91	10.36	10.86	7.387
-Signaling Molecules and Interaction	-Cell Growth and Death	0.1717	0.1213	0.1146	0.1059	0.07606
Cellular Processes	-Cell Growth and Death	15.63	11.71	9.265	7.982	5.906
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.3466	0.1423	0.1133	0.1133	0.08812
-Cytoskeleton	-Cell Growth and Death	1.805	1.729	1.363	1.267	1.224
-Cell Motility	-Cell Growth and Death	13.3	9.523	7.475	6.379	4.316
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	435.7	419.5	404.8	477.7	367.5
-Membrane Transport	-Cell Growth and Death	51.54	41.48	38.7	37.97	23.6
-Central Carbon Metabolism	-Cell Growth and Death	157	151	139	151.8	111.6
-Energy Metabolism	-Cell Growth and Death	21.54	22.76	20.32	22.09	15.24
-Biosynthesis	-Cell Growth and Death	129.7	131.9	140.7	193	161.2
-Other Enzymes	-Cell Growth and Death	131.6	134.4	129.8	154.2	113.5
Organismal Systems	-Cell Growth and Death	8.393	9.677e-05	7.22e-05	7.475e-05	5.346e-05
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	8.393	9.677e-05	7.22e-05	7.475e-05	5.346e-05
Human Diseases	-Cell Growth and Death	1.226	0.4691	0.4881	0.5315	0.5634
-Cancers	-Cell Growth and Death	1.226	5.424e-05	3.556e-05	3.011e-05	2.572e-05
-Immune System Diseases	-Cell Growth and Death	7.768e-05	6.028e-05	4.301e-05	3.748e-05	3.051e-05
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.5627	0.469	0.488	0.5315	0.5633
Not Mapped	-Cell Growth and Death	138.6	102.9	93.43	103.3	81.24
-Not Mapped	-Cell Growth and Death	138.6	102.9	93.43	103.3	81.24
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf
