Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Immune System	Environmental Information Processing	0	0	0	0	0
-Endocrine System	Environmental Information Processing	0.07773	0.09453	0.09532	0.07809	0.05976
-Circulatory System	Environmental Information Processing	0	0	0	0	0
-Digestive System	Environmental Information Processing	0	0	0	0	0
-Excretory System	Environmental Information Processing	0	0	0	0	0
-Nervous System	Environmental Information Processing	8.111e-06	7.212e-06	6.484e-06	6.091e-06	5.945e-06
-Sensory System	Environmental Information Processing	0	0	0	0	0
-Development	Environmental Information Processing	0	0	0	0	0
-Environmental Adaptation	Environmental Information Processing	0	0	0	0	0
Human Diseases	Environmental Information Processing	1.387	1.601	1.978	2.269	1.967
-Cancers	Environmental Information Processing	0.1323	0.006494	0.006585	0.006252	0.006964
-Immune System Diseases	Environmental Information Processing	0.01462	0.01565	0.01305	0.01055	0.008959
-Neurodegenerative Diseases	Environmental Information Processing	0.5634	0.911	1.176	1.531	1.161
-Cardiovascular Diseases	Environmental Information Processing	0	0	0	0	0
-Metabolic Diseases	Environmental Information Processing	0.3935	0.4333	0.4823	0.4696	0.4545
-Infectious Diseases	Environmental Information Processing	0.8411	0.8895	1.034	1.084	1.085
Not Mapped	Environmental Information Processing	9.737	9.785	10.62	10.73	11.47
-Not Mapped	Environmental Information Processing	9.737	9.785	10.62	10.73	11.47
TOTAL	-Signal Transduction	94.25	107.8	128.3	140.6	153.7
MAPPED	-Signal Transduction	84.44	98.06	117.6	129.9	142.3
Genetic Information Processing	-Signal Transduction	33.69	41.3	53.4	62.04	73.28
-Transcription	-Signal Transduction	3.159	3.712	4.158	4.026	4.313
-Translation	-Signal Transduction	22.18	27.78	37.94	46.09	56.01
-Folding, Sorting and Degradation	-Signal Transduction	6.239	7.275	8.576	9.137	10.13
-DNA Maintenance	-Signal Transduction	2.786	3.219	3.545	3.479	3.673
-RNA Family	-Signal Transduction	0.0001232	0.0001163	0.0001038	9.818e-05	9.545e-05
Environmental Information Processing	-Signal Transduction	1.007	1	1	1	1
-Signal Transduction	-Signal Transduction	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	0.007466	3.579e-05	3.193e-05	3.021e-05	2.937e-05
Cellular Processes	-Signal Transduction	1.658	1.376	1.54	1.675	1.612
-Hemoglobin	-Signal Transduction	0	0	0	0	0
-Vesicular Transport	-Signal Transduction	0.0433	0.02207	0.02117	0.01922	0.02039
-Cytoskeleton	-Signal Transduction	0.3616	0.4014	0.4329	0.4492	0.4842
-Cell Motility	-Signal Transduction	1.158	0.8051	0.9081	0.9991	0.8493
-Cell Growth and Death	-Signal Transduction	0.139	0.1881	0.2327	0.2709	0.3369
-Cell Communication	-Signal Transduction	0	0	0	0	0
Metabolism	-Signal Transduction	47.11	54	61.16	64.62	65.67
-Membrane Transport	-Signal Transduction	9.309	9.792	10.51	9.946	8.791
-Central Carbon Metabolism	-Signal Transduction	10.72	11.14	12.19	11.94	11.58
-Energy Metabolism	-Signal Transduction	3.212	3.832	4.53	4.854	5.154
-Biosynthesis	-Signal Transduction	10.79	13.8	16.52	19.22	21.16
-Other Enzymes	-Signal Transduction	16.12	18.75	20.74	21.39	22.99
Organismal Systems	-Signal Transduction	0.07827	0.09454	0.09533	0.0781	0.05977
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0.07826	0.09453	0.09532	0.07809	0.05976
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	8.163e-06	7.212e-06	6.484e-06	6.091e-06	5.945e-06
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	1.396	1.601	1.978	2.269	1.967
-Cancers	-Signal Transduction	0.1333	0.006494	0.006585	0.006252	0.006964
-Immune System Diseases	-Signal Transduction	0.01473	0.01565	0.01305	0.01055	0.008959
-Neurodegenerative Diseases	-Signal Transduction	0.5673	0.9111	1.176	1.531	1.161
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Metabolic Diseases	-Signal Transduction	0.3962	0.4333	0.4823	0.4696	0.4545
-Infectious Diseases	-Signal Transduction	0.8473	0.8896	1.034	1.084	1.085
Not Mapped	-Signal Transduction	9.809	9.785	10.62	10.73	11.48
-Not Mapped	-Signal Transduction	9.809	9.785	10.62	10.73	11.48
TOTAL	-Signaling Molecules and Interaction	12780	3013000	4017000	4655000	5235000
MAPPED	-Signaling Molecules and Interaction	11450	2740000	3684000	4300000	4844000
Genetic Information Processing	-Signaling Molecules and Interaction	4602	1160000	1682000	2067000	2510000
-Transcription	-Signaling Molecules and Interaction	436.4	106600	132900	136200	149100
-Translation	-Signaling Molecules and Interaction	3003	776300	1189000	1527000	1908000
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	835.6	203200	268600	308600	354400
-DNA Maintenance	-Signaling Molecules and Interaction	384	90170	111400	115500	125400
-RNA Family	-Signaling Molecules and Interaction	0.0165	3.25	3.25	3.25	3.25
Environmental Information Processing	-Signaling Molecules and Interaction	156.5	34660	38560	41040	42050
-Signal Transduction	-Signaling Molecules and Interaction	155.5	34660	38550	41040	42050
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	224.5	38430	48210	55430	54880
-Hemoglobin	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	6.732	765	816.3	788.8	857.5
-Cytoskeleton	-Signaling Molecules and Interaction	49.04	11220	13560	14870	16490
-Cell Motility	-Signaling Molecules and Interaction	157	22550	28520	33170	29000
-Cell Growth and Death	-Signaling Molecules and Interaction	18.85	5268	7311	8992	11500
-Cell Communication	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	6486	1520000	1930000	2154000	2249000
-Membrane Transport	-Signaling Molecules and Interaction	1314	274300	333600	333600	303000
-Central Carbon Metabolism	-Signaling Molecules and Interaction	1533	326400	388700	400900	397700
-Energy Metabolism	-Signaling Molecules and Interaction	431.7	122100	162900	174100	175500
-Biosynthesis	-Signaling Molecules and Interaction	1467	395500	544300	694800	781500
-Other Enzymes	-Signaling Molecules and Interaction	2248	538800	663100	721200	794900
Organismal Systems	-Signaling Molecules and Interaction	11.49	2717	3048	2643	2067
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	11.49	2716	3048	2643	2066
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0.001269	0.25	0.25	0.25	0.25
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	210.7	53450	74230	91070	80700
-Cancers	-Signaling Molecules and Interaction	18.51	185.3	210.3	210.3	240.3
-Immune System Diseases	-Signaling Molecules and Interaction	2.024	450	425	368.8	322.5
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	81.11	25950	37510	51420	40000
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Metabolic Diseases	-Signaling Molecules and Interaction	56.65	12340	15380	15770	15720
-Infectious Diseases	-Signaling Molecules and Interaction	114.9	24920	32480	36000	37060
Not Mapped	-Signaling Molecules and Interaction	1330	273400	332700	355200	390800
-Not Mapped	-Signaling Molecules and Interaction	1330	273400	332700	355200	390800
TOTAL	Cellular Processes	77.05	115	111.3	109.4	109.4
MAPPED	Cellular Processes	69.03	104.6	102.1	101	101.2
Genetic Information Processing	Cellular Processes	27.48	44.25	46.6	48.56	52.55
-Transcription	Cellular Processes	2.523	4.076	3.74	3.238	3.158
-Translation	Cellular Processes	17.98	29.43	32.7	35.65	39.68
-Folding, Sorting and Degradation	Cellular Processes	4.87	7.59	7.323	7.092	7.119
-DNA Maintenance	Cellular Processes	2.116	3.26	2.901	2.552	2.44
-RNA Family	Cellular Processes	9.951e-05	0.000126	9.144e-05	7.725e-05	7.298e-05
Environmental Information Processing	Cellular Processes	0.8917	1.255	1.01	0.9118	0.827
-Signal Transduction	Cellular Processes	0.8857	1.255	1.01	0.9117	0.8261
-Signaling Molecules and Interaction	Cellular Processes	0.006032	3.876e-05	2.813e-05	2.377e-05	2.118e-05
Cellular Processes	Cellular Processes	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0
-Vesicular Transport	Cellular Processes	0.03561	0.02771	0.02139	0.01752	0.01685
-Cytoskeleton	Cellular Processes	0.2956	0.4282	0.3755	0.3494	0.3445
-Cell Motility	Cellular Processes	0.7055	0.5868	0.5916	0.5983	0.5284
-Cell Growth and Death	Cellular Processes	0.1135	0.1962	0.1957	0.2033	0.2299
-Cell Communication	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	38.88	57.96	53.36	50.52	46.93
-Membrane Transport	Cellular Processes	7.797	10.21	8.764	7.465	5.973
-Central Carbon Metabolism	Cellular Processes	9.243	12.16	10.77	9.419	8.308
-Energy Metabolism	Cellular Processes	2.531	4.267	3.93	3.455	3.198
-Biosynthesis	Cellular Processes	8.479	14.32	14.26	14.93	15.04
-Other Enzymes	Cellular Processes	13.43	20.62	18.42	16.95	16.57
Organismal Systems	Cellular Processes	0.06687	0.09955	0.08025	0.059	0.04071
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0.06687	0.09955	0.08025	0.059	0.04071
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	6.712e-06	9.055e-06	6.55e-06	5.553e-06	4.912e-06
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	1.004	1.722	1.68	1.763	1.471
-Cancers	Cellular Processes	0.105	0.00679	0.005537	0.004694	0.004733
-Immune System Diseases	Cellular Processes	0.009001	0.01172	0.008828	0.00666	0.005884
-Neurodegenerative Diseases	Cellular Processes	0.4886	0.9668	1.004	1.163	0.7993
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Metabolic Diseases	Cellular Processes	0.3415	0.4713	0.4261	0.3706	0.3329
-Infectious Diseases	Cellular Processes	0.511	0.7551	0.7006	0.6373	0.6503
Not Mapped	Cellular Processes	8.019	10.44	9.216	8.346	8.164
-Not Mapped	Cellular Processes	8.019	10.44	9.216	8.346	8.164
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Development	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Cancers	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Hemoglobin	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
MAPPED	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Transcription	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Translation	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
Metabolism	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Immune System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Development	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Cancers	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Vesicular Transport	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Vesicular Transport	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cytoskeleton	260.7	268.7	296.3	313	317.5
MAPPED	-Cytoskeleton	233.6	244.3	271.8	289.1	293.8
Genetic Information Processing	-Cytoskeleton	93.85	103.4	124.1	139	152.2
-Transcription	-Cytoskeleton	8.9	9.509	9.804	9.16	9.043
-Translation	-Cytoskeleton	61.26	69.25	87.72	102.7	115.8
-Folding, Sorting and Degradation	-Cytoskeleton	17.04	18.12	19.81	20.75	21.49
-DNA Maintenance	-Cytoskeleton	7.864	8.04	8.213	7.766	7.607
-RNA Family	-Cytoskeleton	0.0004141	0.0003567	0.000295	0.000269	0.0002426
Environmental Information Processing	-Cytoskeleton	3.448	3.223	2.939	2.791	2.603
-Signal Transduction	-Cytoskeleton	3.387	3.223	2.939	2.791	2.603
-Signaling Molecules and Interaction	-Cytoskeleton	0.02039	8.917e-05	7.376e-05	6.724e-05	6.065e-05
Cellular Processes	-Cytoskeleton	4.586	3.427	3.556	3.728	3.328
-Hemoglobin	-Cytoskeleton	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.1373	0.06821	0.06021	0.05304	0.05201
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1
-Cell Motility	-Cytoskeleton	3.23	2.011	2.104	2.23	1.759
-Cell Growth and Death	-Cytoskeleton	0.3844	0.4697	0.5392	0.6046	0.6976
-Cell Communication	-Cytoskeleton	0	0	0	0	0
Metabolism	-Cytoskeleton	132.3	135.5	142.3	144.8	136.4
-Membrane Transport	-Cytoskeleton	26.8	24.83	24.66	22.48	18.39
-Central Carbon Metabolism	-Cytoskeleton	31.27	29.1	28.67	26.96	24.12
-Energy Metabolism	-Cytoskeleton	8.804	10.89	12.02	11.71	10.64
-Biosynthesis	-Cytoskeleton	30	35.28	40.15	46.72	47.4
-Other Enzymes	-Cytoskeleton	45.84	48.04	48.91	48.49	48.21
Organismal Systems	-Cytoskeleton	0.2344	0.2422	0.2248	0.1777	0.1253
-Immune System	-Cytoskeleton	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0.2343	0.2422	0.2248	0.1777	0.1253
-Circulatory System	-Cytoskeleton	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0
-Nervous System	-Cytoskeleton	2.588e-05	2.229e-05	1.844e-05	1.681e-05	1.516e-05
-Sensory System	-Cytoskeleton	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0
Human Diseases	-Cytoskeleton	4.297	4.766	5.475	6.124	4.894
-Cancers	-Cytoskeleton	0.3775	0.01652	0.01551	0.01414	0.01457
-Immune System Diseases	-Cytoskeleton	0.04128	0.04012	0.03135	0.0248	0.01956
-Neurodegenerative Diseases	-Cytoskeleton	1.654	2.314	2.767	3.458	2.426
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0
-Metabolic Diseases	-Cytoskeleton	1.155	1.101	1.135	1.061	0.9531
-Infectious Diseases	-Cytoskeleton	2.344	2.222	2.396	2.421	2.248
Not Mapped	-Cytoskeleton	27.13	24.38	24.54	23.89	23.7
-Not Mapped	-Cytoskeleton	27.13	24.38	24.54	23.89	23.7
TOTAL	-Cell Motility	127.8	290.8	243.7	228.6	237.4
MAPPED	-Cell Motility	114.5	264.4	223.6	211.2	219.7
Genetic Information Processing	-Cell Motility	45.71	111.9	102.1	101.5	113.8
-Transcription	-Cell Motility	4.083	10.29	8.065	6.69	6.763
-Translation	-Cell Motility	29.77	74.83	72.04	74.91	86.48
-Folding, Sorting and Degradation	-Cell Motility	8.195	19.19	16.04	14.93	15.83
-DNA Maintenance	-Cell Motility	3.631	8.686	6.719	5.642	5.633
-RNA Family	-Cell Motility	0.0001627	0.0003137	0.0001972	0.0001596	0.0001474
Environmental Information Processing	-Cell Motility	1.458	3.345	2.339	2.015	1.907
-Signal Transduction	-Cell Motility	1.448	3.345	2.339	2.015	1.907
-Signaling Molecules and Interaction	-Cell Motility	0.01019	9.652e-05	6.068e-05	4.911e-05	4.535e-05
Cellular Processes	-Cell Motility	1.692	2.664	2.316	2.21	2.308
-Hemoglobin	-Cell Motility	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0.05882	0.07382	0.04952	0.03873	0.03889
-Cytoskeleton	-Cell Motility	0.4904	1.082	0.8226	0.7303	0.7478
-Cell Motility	-Cell Motility	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.1921	0.5084	0.4436	0.4416	0.5217
-Cell Communication	-Cell Motility	0	0	0	0	0
Metabolism	-Cell Motility	63.82	146.7	117.1	105.8	102
-Membrane Transport	-Cell Motility	13.19	26.36	20.13	16.38	13.74
-Central Carbon Metabolism	-Cell Motility	15.33	31.5	23.59	19.69	18.03
-Energy Metabolism	-Cell Motility	4.138	10.63	8.477	7.139	6.766
-Biosynthesis	-Cell Motility	13.72	37.22	31.39	31.75	32.72
-Other Enzymes	-Cell Motility	22.17	52	40.24	35.42	36.05
Organismal Systems	-Cell Motility	0.1124	0.2621	0.1849	0.1298	0.09371
-Immune System	-Cell Motility	0	0	0	0	0
-Endocrine System	-Cell Motility	0.1124	0.2621	0.1849	0.1298	0.09371
-Circulatory System	-Cell Motility	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0
-Nervous System	-Cell Motility	1.109e-05	2.412e-05	1.517e-05	1.228e-05	1.134e-05
-Sensory System	-Cell Motility	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0
Human Diseases	-Cell Motility	1.665	4.352	3.68	3.685	2.783
-Cancers	-Cell Motility	0.1774	0.01788	0.01276	0.01032	0.0109
-Immune System Diseases	-Cell Motility	0.01289	0.01995	0.0149	0.01112	0.01112
-Neurodegenerative Diseases	-Cell Motility	0.8111	2.505	2.276	2.525	1.814
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0
-Metabolic Diseases	-Cell Motility	0.5774	1.191	0.9333	0.7746	0.7128
-Infectious Diseases	-Cell Motility	0.8371	2.012	1.622	1.409	1.278
Not Mapped	-Cell Motility	13.3	26.39	20.19	17.44	17.72
-Not Mapped	-Cell Motility	13.3	26.39	20.19	17.44	17.72
TOTAL	-Cell Growth and Death	757.6	652.7	662.5	635	561.5
MAPPED	-Cell Growth and Death	678.7	593.5	607.6	586.5	519.6
Genetic Information Processing	-Cell Growth and Death	272.3	251.1	277.4	281.9	269.7
-Transcription	-Cell Growth and Death	25.57	22.92	22.07	18.85	16.25
-Translation	-Cell Growth and Death	178	168.2	196.1	208.3	204.7
-Folding, Sorting and Degradation	-Cell Growth and Death	48.95	43.55	43.81	41.73	37.74
-DNA Maintenance	-Cell Growth and Death	22.85	19.37	18.17	15.65	13.25
-RNA Family	-Cell Growth and Death	0.001203	0.0008664	0.0006596	0.0005456	0.000429
Environmental Information Processing	-Cell Growth and Death	9.622	6.862	5.807	4.95	3.985
-Signal Transduction	-Cell Growth and Death	9.557	6.862	5.807	4.95	3.985
-Signaling Molecules and Interaction	-Cell Growth and Death	0.06509	0.0002366	0.0001816	0.0001463	0.0001153
Cellular Processes	-Cell Growth and Death	13.15	8.236	7.864	7.494	5.844
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.3572	0.1452	0.1117	0.08772	0.07455
-Cytoskeleton	-Cell Growth and Death	2.906	2.429	2.236	2.028	1.768
-Cell Motility	-Cell Growth and Death	9.278	4.832	4.653	4.484	3.088
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0
Metabolism	-Cell Growth and Death	381.7	326	314.8	291.2	239.5
-Membrane Transport	-Cell Growth and Death	78.87	59.71	54.73	45.21	32.49
-Central Carbon Metabolism	-Cell Growth and Death	89.71	68.73	61.04	52.65	41.99
-Energy Metabolism	-Cell Growth and Death	27.31	26.05	25.16	21.53	17.19
-Biosynthesis	-Cell Growth and Death	85.94	85.22	88.94	91.9	81.24
-Other Enzymes	-Cell Growth and Death	128.4	106.2	101.9	95.75	80.81
Organismal Systems	-Cell Growth and Death	0.6098	0.5157	0.4169	0.2939	0.1877
-Immune System	-Cell Growth and Death	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0.5591	0.4759	0.384	0.2822	0.1877
-Circulatory System	-Cell Growth and Death	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0
-Nervous System	-Cell Growth and Death	6.734e-05	4.746e-05	3.42e-05	2.78e-05	2.173e-05
-Sensory System	-Cell Growth and Death	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0
Human Diseases	-Cell Growth and Death	11.52	10.53	10.43	10.36	7.191
-Cancers	-Cell Growth and Death	0.9821	0.03517	0.02876	0.02338	0.02089
-Immune System Diseases	-Cell Growth and Death	0.1074	0.08543	0.05814	0.04101	0.02804
-Neurodegenerative Diseases	-Cell Growth and Death	4.807	5.621	6.185	7.013	4.29
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0
-Metabolic Diseases	-Cell Growth and Death	3.357	2.674	2.537	2.151	1.811
-Infectious Diseases	-Cell Growth and Death	6.098	4.73	4.443	4.004	3.222
Not Mapped	-Cell Growth and Death	78.84	59.22	54.87	48.45	41.91
-Not Mapped	-Cell Growth and Death	78.84	59.22	54.87	48.45	41.91
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf
