Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf
TOTAL	Metabolism	2	2.018	2.116	2.198	2.365
MAPPED	Metabolism	1.792	1.835	1.941	2.03	2.188
Genetic Information Processing	Metabolism	0.7068	0.7604	0.8717	0.9656	1.12
-Transcription	Metabolism	0.05966	0.06161	0.05993	0.05477	0.05715
-Translation	Metabolism	0.4664	0.5195	0.6278	0.7224	0.8638
-Folding, Sorting and Degradation	Metabolism	0.1236	0.1279	0.1333	0.1371	0.1496
-DNA Maintenance	Metabolism	0.0548	0.0542	0.05331	0.04976	0.05052
-RNA Family	Metabolism	2.56e-06	2.149e-06	1.693e-06	1.516e-06	1.449e-06
Environmental Information Processing	Metabolism	0.02166	0.01914	0.01691	0.01609	0.01573
-Signal Transduction	Metabolism	0.0215	0.01913	0.01691	0.01609	0.01573
-Signaling Molecules and Interaction	Metabolism	0.0001564	6.698e-07	5.268e-07	4.722e-07	4.517e-07
Cellular Processes	Metabolism	0.02655	0.01796	0.01967	0.02081	0.02253
-Hemoglobin	Metabolism	0	0	0	0	0
-Vesicular Transport	Metabolism	0	0	0	0	0
-Cytoskeleton	Metabolism	0.007671	0.007512	0.007143	0.007022	0.007448
-Cell Motility	Metabolism	0.01641	0.00696	0.008743	0.00972	0.01002
-Cell Growth and Death	Metabolism	0.002718	0.003196	0.003311	0.003596	0.004338
-Cell Communication	Metabolism	0	0	0	0	0
Metabolism	Metabolism	1	1	1	1	1
-Membrane Transport	Metabolism	0.1945	0.1731	0.1642	0.1491	0.1311
-Central Carbon Metabolism	Metabolism	0.2136	0.1893	0.1859	0.1644	0.157
-Energy Metabolism	Metabolism	0.05427	0.06827	0.06818	0.0652	0.05625
-Biosynthesis	Metabolism	0.2233	0.2474	0.2644	0.2955	0.3199
-Other Enzymes	Metabolism	0.3034	0.2991	0.3	0.2938	0.3164
Organismal Systems	Metabolism	0.0007901	0.0008757	0.0006064	0.0002658	0.0001379
-Immune System	Metabolism	0	0	0	0	0
-Endocrine System	Metabolism	0.0007901	0.0008757	0.0006064	0.0002658	0.0001379
-Circulatory System	Metabolism	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0
-Development	Metabolism	0	0	0	0	0
-Environmental Adaptation	Metabolism	0	0	0	0	0
Human Diseases	Metabolism	0.02103	0.02091	0.02276	0.02713	0.02067
-Cancers	Metabolism	0.000173	1.659e-07	1.308e-07	1.176e-07	1.117e-07
-Immune System Diseases	Metabolism	1.957e-07	1.645e-07	1.295e-07	1.161e-07	1.112e-07
-Neurodegenerative Diseases	Metabolism	0.01164	0.01692	0.01946	0.02417	0.01778
-Cardiovascular Diseases	Metabolism	0	0	0	0	0
-Metabolic Diseases	Metabolism	0	0	0	0	0
-Infectious Diseases	Metabolism	0.006207	0.005839	0.006151	0.006288	0.005743
Not Mapped	Metabolism	0.2081	0.1831	0.1753	0.1677	0.1765
-Not Mapped	Metabolism	0.2081	0.1831	0.1753	0.1677	0.1765
TOTAL	-Membrane Transport	10.29	11.21	12.2	14.1	17.71
MAPPED	-Membrane Transport	9.222	10.19	11.19	13.02	16.39
Genetic Information Processing	-Membrane Transport	3.624	4.31	5.111	6.236	8.381
-Transcription	-Membrane Transport	0.3067	0.3564	0.3656	0.3673	0.4361
-Translation	-Membrane Transport	2.418	2.861	3.581	4.634	6.469
-Folding, Sorting and Degradation	-Membrane Transport	0.6197	0.7242	0.7993	0.9076	1.15
-DNA Maintenance	-Membrane Transport	0.2922	0.3136	0.3179	0.3291	0.3855
-RNA Family	-Membrane Transport	1.293e-05	1.19e-05	9.742e-06	9.844e-06	1.099e-05
Environmental Information Processing	-Membrane Transport	0.1159	0.1138	0.1054	0.1108	0.1247
-Signal Transduction	-Membrane Transport	0.1151	0.1138	0.1054	0.1108	0.1247
-Signaling Molecules and Interaction	-Membrane Transport	0.0008052	3.799e-06	3.155e-06	3.156e-06	3.408e-06
Cellular Processes	-Membrane Transport	0.153	0.1022	0.118	0.1391	0.1716
-Hemoglobin	-Membrane Transport	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0	0	0	0	0
-Cytoskeleton	-Membrane Transport	0.03948	0.04171	0.04118	0.04504	0.05577
-Cell Motility	-Membrane Transport	0.09362	0.03977	0.05259	0.06489	0.08014
-Cell Growth and Death	-Membrane Transport	0.01434	0.01904	0.02064	0.02475	0.03439
-Cell Communication	-Membrane Transport	0	0	0	0	0
Metabolism	-Membrane Transport	5.057	5.508	5.819	6.446	7.488
-Membrane Transport	-Membrane Transport	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.152	1.094	1.098	1.1	1.218
-Energy Metabolism	-Membrane Transport	0.2958	0.3571	0.388	0.4202	0.4683
-Biosynthesis	-Membrane Transport	1.114	1.399	1.61	2.028	2.459
-Other Enzymes	-Membrane Transport	1.535	1.661	1.733	1.957	2.414
Organismal Systems	-Membrane Transport	0.004887	0.004993	0.003633	0.001751	0.001035
-Immune System	-Membrane Transport	0	0	0	0	0
-Endocrine System	-Membrane Transport	0.004468	0.004953	0.003633	0.001751	0.001035
-Circulatory System	-Membrane Transport	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0
-Development	-Membrane Transport	0	0	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0
Human Diseases	-Membrane Transport	0.1129	0.1239	0.1428	0.1879	0.1795
-Cancers	-Membrane Transport	0.000903	9.596e-07	7.977e-07	7.889e-07	8.52e-07
-Immune System Diseases	-Membrane Transport	1.022e-06	9.497e-07	7.887e-07	7.966e-07	9.034e-07
-Neurodegenerative Diseases	-Membrane Transport	0.06083	0.09173	0.1082	0.1488	0.129
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0
-Metabolic Diseases	-Membrane Transport	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0.03191	0.03054	0.03333	0.03801	0.04661
Not Mapped	-Membrane Transport	1.071	1.017	1.011	1.076	1.322
-Not Mapped	-Membrane Transport	1.071	1.017	1.011	1.076	1.322
TOTAL	-Central Carbon Metabolism	8.575	9.93	11.13	12.69	14.65
MAPPED	-Central Carbon Metabolism	7.683	9.029	10.21	11.72	13.56
Genetic Information Processing	-Central Carbon Metabolism	3.057	3.822	4.633	5.514	6.883
-Transcription	-Central Carbon Metabolism	0.2633	0.3351	0.3647	0.346	0.3713
-Translation	-Central Carbon Metabolism	2.015	2.558	3.277	4.161	5.337
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.5344	0.6698	0.718	0.7824	0.9195
-DNA Maintenance	-Central Carbon Metabolism	0.2572	0.274	0.2876	0.2967	0.3136
-RNA Family	-Central Carbon Metabolism	1.087e-05	1.025e-05	8.874e-06	8.859e-06	8.747e-06
Environmental Information Processing	-Central Carbon Metabolism	0.1086	0.1093	0.09666	0.1004	0.1031
-Signal Transduction	-Central Carbon Metabolism	0.1078	0.1093	0.09666	0.1004	0.1031
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.0007185	3.296e-06	2.77e-06	2.726e-06	2.799e-06
Cellular Processes	-Central Carbon Metabolism	0.1245	0.09116	0.1042	0.1203	0.1401
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0	0	0	0	0
-Cytoskeleton	-Central Carbon Metabolism	0.03289	0.03696	0.03755	0.04054	0.04615
-Cell Motility	-Central Carbon Metabolism	0.0768	0.03599	0.04565	0.05551	0.06172
-Cell Growth and Death	-Central Carbon Metabolism	0.01241	0.01621	0.01781	0.0225	0.02698
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0
Metabolism	-Central Carbon Metabolism	4.303	4.812	5.346	5.781	6.266
-Membrane Transport	-Central Carbon Metabolism	0.8621	0.8618	0.878	0.8621	0.8201
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2402	0.3515	0.4121	0.4125	0.3568
-Biosynthesis	-Central Carbon Metabolism	0.9868	1.311	1.467	1.759	2.02
-Other Enzymes	-Central Carbon Metabolism	1.236	1.393	1.495	1.719	1.926
Organismal Systems	-Central Carbon Metabolism	0.003629	0.004327	0.003783	0.001735	0.0008788
-Immune System	-Central Carbon Metabolism	0	0	0	0	0
-Endocrine System	-Central Carbon Metabolism	0.003327	0.004112	0.003783	0.001735	0.0008788
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.1059	0.1186	0.1322	0.1308	0.1362
-Cancers	-Central Carbon Metabolism	0.0007272	9.592e-07	7.558e-07	7.093e-07	7.451e-07
-Immune System Diseases	-Central Carbon Metabolism	1.021e-06	8.684e-07	7.261e-07	7.093e-07	7.451e-07
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.04399	0.06731	0.08223	0.1121	0.08936
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.02652	0.03266	0.03507	0.03671	0.03955
Not Mapped	-Central Carbon Metabolism	0.8924	0.901	0.9217	0.9683	1.094
-Not Mapped	-Central Carbon Metabolism	0.8924	0.901	0.9217	0.9683	1.094
TOTAL	-Energy Metabolism	33.45	28.26	29.62	32.65	36.9
MAPPED	-Energy Metabolism	29.96	25.69	27.16	30.16	34.14
Genetic Information Processing	-Energy Metabolism	11.73	10.88	12.11	14.39	17.73
-Transcription	-Energy Metabolism	1.052	0.9534	0.9107	0.8709	0.9581
-Translation	-Energy Metabolism	7.827	7.279	8.738	10.63	13.36
-Folding, Sorting and Degradation	-Energy Metabolism	1.962	1.873	1.893	2.022	2.46
-DNA Maintenance	-Energy Metabolism	0.9299	0.7724	0.7588	0.7632	0.9121
-RNA Family	-Energy Metabolism	3.834e-05	2.952e-05	2.291e-05	2.236e-05	2.178e-05
Environmental Information Processing	-Energy Metabolism	0.4096	0.296	0.2446	0.2374	0.2714
-Signal Transduction	-Energy Metabolism	0.4066	0.296	0.2446	0.2374	0.2714
-Signaling Molecules and Interaction	-Energy Metabolism	0.002616	9.378e-06	7.373e-06	7.014e-06	7.048e-06
Cellular Processes	-Energy Metabolism	0.4943	0.2823	0.2827	0.3188	0.3373
-Hemoglobin	-Energy Metabolism	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0	0	0	0	0
-Cytoskeleton	-Energy Metabolism	0.1283	0.1052	0.09995	0.1043	0.1162
-Cell Motility	-Energy Metabolism	0.3032	0.1166	0.1503	0.1713	0.1652
-Cell Growth and Death	-Energy Metabolism	0.04881	0.0457	0.04748	0.05164	0.07274
-Cell Communication	-Energy Metabolism	0	0	0	0	0
Metabolism	-Energy Metabolism	16.97	14.25	14.23	14.75	15.41
-Membrane Transport	-Energy Metabolism	3.237	2.612	2.446	2.325	2.022
-Central Carbon Metabolism	-Energy Metabolism	3.478	2.673	2.368	2.362	2.557
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	3.488	3.729	3.879	4.376	4.93
-Other Enzymes	-Energy Metabolism	5.358	4.763	4.413	4.529	5.328
Organismal Systems	-Energy Metabolism	0.01511	0.01398	0.008919	0.004097	0.002468
-Immune System	-Energy Metabolism	0	0	0	0	0
-Endocrine System	-Energy Metabolism	0.01511	0.01398	0.008919	0.004097	0.002468
-Circulatory System	-Energy Metabolism	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0
Human Diseases	-Energy Metabolism	0.3639	0.317	0.3289	0.3896	0.3482
-Cancers	-Energy Metabolism	0.003783	2.047e-06	1.535e-06	1.436e-06	1.581e-06
-Immune System Diseases	-Energy Metabolism	3.025e-06	2.344e-06	1.79e-06	1.72e-06	1.676e-06
-Neurodegenerative Diseases	-Energy Metabolism	0.1879	0.2125	0.2303	0.2953	0.2279
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0
-Metabolic Diseases	-Energy Metabolism	0	0	0	0	0
-Infectious Diseases	-Energy Metabolism	0.1144	0.08552	0.09047	0.09692	0.08596
Not Mapped	-Energy Metabolism	3.481	2.564	2.453	2.492	2.754
-Not Mapped	-Energy Metabolism	3.481	2.564	2.453	2.492	2.754
TOTAL	-Biosynthesis	8.862	7.849	7.772	7.315	7.264
MAPPED	-Biosynthesis	7.94	7.137	7.128	6.757	6.722
Genetic Information Processing	-Biosynthesis	3.153	2.992	3.233	3.227	3.462
-Transcription	-Biosynthesis	0.2898	0.2557	0.2268	0.1819	0.18
-Translation	-Biosynthesis	2.079	2.02	2.297	2.388	2.643
-Folding, Sorting and Degradation	-Biosynthesis	0.5625	0.5111	0.501	0.4604	0.467
-DNA Maintenance	-Biosynthesis	0.2587	0.2218	0.1977	0.1599	0.1522
-RNA Family	-Biosynthesis	1.114e-05	8.172e-06	5.871e-06	4.64e-06	4.158e-06
Environmental Information Processing	-Biosynthesis	0.1056	0.08137	0.06594	0.05566	0.05159
-Signal Transduction	-Biosynthesis	0.1049	0.08137	0.06594	0.05566	0.05159
-Signaling Molecules and Interaction	-Biosynthesis	0.0007	2.715e-06	2.018e-06	1.58e-06	1.43e-06
Cellular Processes	-Biosynthesis	0.1272	0.07369	0.07326	0.06841	0.06935
-Hemoglobin	-Biosynthesis	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0	0	0	0	0
-Cytoskeleton	-Biosynthesis	0.03399	0.02921	0.02623	0.02337	0.02288
-Cell Motility	-Biosynthesis	0.07669	0.02878	0.03337	0.03272	0.03205
-Cell Growth and Death	-Biosynthesis	0.0127	0.01282	0.01224	0.01162	0.01333
-Cell Communication	-Biosynthesis	0	0	0	0	0
Metabolism	-Biosynthesis	4.475	3.944	3.73	3.289	3.121
-Membrane Transport	-Biosynthesis	0.8508	0.6908	0.6141	0.4901	0.4
-Central Carbon Metabolism	-Biosynthesis	0.9706	0.7464	0.6728	0.5664	0.4877
-Energy Metabolism	-Biosynthesis	0.2526	0.2577	0.2563	0.2252	0.1877
-Biosynthesis	-Biosynthesis	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.373	1.209	1.075	0.9592	0.9817
Organismal Systems	-Biosynthesis	0.003536	0.003539	0.002203	0.0008584	0.000421
-Immune System	-Biosynthesis	0	0	0	0	0
-Endocrine System	-Biosynthesis	0.003443	0.00338	0.002203	0.0008584	0.000421
-Circulatory System	-Biosynthesis	0	0	0	0	0
-Digestive System	-Biosynthesis	0	0	0	0	0
-Excretory System	-Biosynthesis	0	0	0	0	0
-Nervous System	-Biosynthesis	0	0	0	0	0
-Sensory System	-Biosynthesis	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0
Human Diseases	-Biosynthesis	0.1048	0.08855	0.08684	0.09386	0.06645
-Cancers	-Biosynthesis	0.0008309	7.14e-07	5.153e-07	4.017e-07	3.634e-07
-Immune System Diseases	-Biosynthesis	8.694e-07	6.482e-07	4.832e-07	3.928e-07	3.469e-07
-Neurodegenerative Diseases	-Biosynthesis	0.0502	0.06368	0.06741	0.07288	0.04971
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0
-Metabolic Diseases	-Biosynthesis	0	0	0	0	0
-Infectious Diseases	-Biosynthesis	0.02687	0.02183	0.02142	0.01949	0.01864
Not Mapped	-Biosynthesis	0.9223	0.7122	0.6437	0.5582	0.5422
-Not Mapped	-Biosynthesis	0.9223	0.7122	0.6437	0.5582	0.5422
TOTAL	-Other Enzymes	6.519	6.629	6.988	7.119	7.39
MAPPED	-Other Enzymes	5.841	6.028	6.409	6.576	6.839
Genetic Information Processing	-Other Enzymes	2.356	2.526	2.931	3.161	3.471
-Transcription	-Other Enzymes	0.1964	0.2037	0.2004	0.1877	0.1828
-Translation	-Other Enzymes	1.528	1.709	2.064	2.33	2.692
-Folding, Sorting and Degradation	-Other Enzymes	0.4037	0.4164	0.4444	0.4638	0.4637
-DNA Maintenance	-Other Enzymes	0.1787	0.1831	0.1801	0.1649	0.163
-RNA Family	-Other Enzymes	8.127e-06	6.599e-06	5.255e-06	4.64e-06	4.223e-06
Environmental Information Processing	-Other Enzymes	0.07061	0.06446	0.05665	0.05344	0.05114
-Signal Transduction	-Other Enzymes	0.0701	0.06446	0.05665	0.05344	0.05114
-Signaling Molecules and Interaction	-Other Enzymes	0.00051	2.246e-06	1.74e-06	1.529e-06	1.412e-06
Cellular Processes	-Other Enzymes	0.09232	0.06201	0.06781	0.07132	0.07232
-Hemoglobin	-Other Enzymes	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0	0	0	0	0
-Cytoskeleton	-Other Enzymes	0.02501	0.02467	0.02358	0.02274	0.02328
-Cell Motility	-Other Enzymes	0.05396	0.02345	0.03061	0.03284	0.03133
-Cell Growth and Death	-Other Enzymes	0.009106	0.01045	0.01139	0.01278	0.01453
-Cell Communication	-Other Enzymes	0	0	0	0	0
Metabolism	-Other Enzymes	3.26	3.255	3.278	3.203	3.126
-Membrane Transport	-Other Enzymes	0.6474	0.5569	0.5394	0.4714	0.3841
-Central Carbon Metabolism	-Other Enzymes	0.6524	0.581	0.5777	0.5498	0.5098
-Energy Metabolism	-Other Enzymes	0.1811	0.2043	0.2107	0.2016	0.1849
-Biosynthesis	-Other Enzymes	0.7171	0.8148	0.8591	0.9257	0.9728
-Other Enzymes	-Other Enzymes	1	1	1	1	1
Organismal Systems	-Other Enzymes	0.002576	0.002928	0.002115	0.0009046	0.0004562
-Immune System	-Other Enzymes	0	0	0	0	0
-Endocrine System	-Other Enzymes	0.002576	0.002928	0.002115	0.0009046	0.0004562
-Circulatory System	-Other Enzymes	0	0	0	0	0
-Digestive System	-Other Enzymes	0	0	0	0	0
-Excretory System	-Other Enzymes	0	0	0	0	0
-Nervous System	-Other Enzymes	0	0	0	0	0
-Sensory System	-Other Enzymes	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0
Human Diseases	-Other Enzymes	0.06729	0.0699	0.07461	0.08689	0.06464
-Cancers	-Other Enzymes	0.0005958	5.076e-07	4.042e-07	3.569e-07	3.248e-07
-Immune System Diseases	-Other Enzymes	5.645e-07	4.64e-07	3.77e-07	3.467e-07	3.145e-07
-Neurodegenerative Diseases	-Other Enzymes	0.03793	0.05657	0.06383	0.07743	0.05561
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0
-Metabolic Diseases	-Other Enzymes	0	0	0	0	0
-Infectious Diseases	-Other Enzymes	0.01957	0.01898	0.02026	0.02019	0.02016
Not Mapped	-Other Enzymes	0.6785	0.6015	0.5788	0.5433	0.5516
-Not Mapped	-Other Enzymes	0.6785	0.6015	0.5788	0.5433	0.5516
TOTAL	Organismal Systems	1985	2133	2105	2230	2970
MAPPED	Organismal Systems	1778	1940	1930	2060	2749
Genetic Information Processing	Organismal Systems	707.6	812.7	882.6	990	1424
-Transcription	Organismal Systems	60.15	65.74	70.89	66.77	86.59
-Translation	Organismal Systems	466.5	549.9	621.5	729.9	1081
-Folding, Sorting and Degradation	Organismal Systems	122.3	134	146.9	152.9	205.6
-DNA Maintenance	Organismal Systems	59.87	60.5	58.01	55.04	70.47
-RNA Family	Organismal Systems	0.002513	0.002109	0.001441	0.001317	0.001573
Environmental Information Processing	Organismal Systems	27.12	22.06	17.06	16.74	20.42
-Signal Transduction	Organismal Systems	26.92	22.06	17.06	16.74	20.42
-Signaling Molecules and Interaction	Organismal Systems	0.198	0.000767	0.0005239	0.000479	0.0005674
Cellular Processes	Organismal Systems	34.25	20.13	20	21.56	28.88
-Hemoglobin	Organismal Systems	0	0	0	0	0
-Vesicular Transport	Organismal Systems	0	0	0	0	0
-Cytoskeleton	Organismal Systems	7.614	7.94	7.103	7.124	9.355
-Cell Motility	Organismal Systems	20.88	7.947	8.635	9.755	12.51
-Cell Growth and Death	Organismal Systems	2.927	3.579	3.83	4.307	6.526
-Cell Communication	Organismal Systems	0	0	0	0	0
Metabolism	Organismal Systems	1003	1067	1011	1032	1276
-Membrane Transport	Organismal Systems	201	184.5	166.1	150.3	154.9
-Central Carbon Metabolism	Organismal Systems	233.1	220.8	233.8	216.4	248.5
-Energy Metabolism	Organismal Systems	55.23	68.13	57.43	55.01	72.2
-Biosynthesis	Organismal Systems	228.4	280.1	271	304.9	408.9
-Other Enzymes	Organismal Systems	283.1	321.8	327.4	339.3	430.5
Organismal Systems	Organismal Systems	1	1	1	1	1
-Immune System	Organismal Systems	0	0	0	0	0
-Endocrine System	Organismal Systems	1	1	1	1	1
-Circulatory System	Organismal Systems	0	0	0	0	0
-Digestive System	Organismal Systems	0	0	0	0	0
-Excretory System	Organismal Systems	0	0	0	0	0
-Nervous System	Organismal Systems	0	0	0	0	0
-Sensory System	Organismal Systems	0	0	0	0	0
-Development	Organismal Systems	0	0	0	0	0
-Environmental Adaptation	Organismal Systems	0	0	0	0	0
Human Diseases	Organismal Systems	19.05	23.87	25.02	35.24	40.03
-Cancers	Organismal Systems	1.514	0.000177	0.0002195	0.0004505	0.000823
-Immune System Diseases	Organismal Systems	0.0002513	0.0001918	0.000131	0.0001198	0.0001418
-Neurodegenerative Diseases	Organismal Systems	12.59	18.37	19.22	24.25	22.21
-Cardiovascular Diseases	Organismal Systems	0	0	0	0	0
-Metabolic Diseases	Organismal Systems	3.984	3.411	4.137	5.147	7.605
-Infectious Diseases	Organismal Systems	8.337	7.211	8.774	10.86	13.37
Not Mapped	Organismal Systems	206.6	193.6	174.3	170.2	221.7
-Not Mapped	Organismal Systems	206.6	193.6	174.3	170.2	221.7
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	NaN	NaN	NaN	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	Inf	Inf	Inf
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	2531	2311	2105	2230	2970
MAPPED	-Endocrine System	2267	2101	1930	2060	2749
Genetic Information Processing	-Endocrine System	888.5	867.8	882.6	990	1424
-Transcription	-Endocrine System	70.99	65.94	70.89	66.77	86.59
-Translation	-Endocrine System	591.1	592.3	622.7	731.3	1083
-Folding, Sorting and Degradation	-Endocrine System	150	140.6	146.9	152.9	205.6
-DNA Maintenance	-Endocrine System	67.95	63.32	58.01	55.04	70.47
-RNA Family	-Endocrine System	0.002764	0.002124	0.001703	0.001557	0.001844
Environmental Information Processing	-Endocrine System	27.41	25.59	20.2	19.66	23.86
