Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0
Human Diseases	-Signaling Molecules and Interaction	0.623	1.282	1.116
-Cancers	-Signaling Molecules and Interaction	0.003969	0.01834	0.005205
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.0002232	0.02065	0.0001916
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0.2538	0.8289	0.3305
Not Mapped	-Signaling Molecules and Interaction	11.85	29.88	14.33
-Not Mapped	-Signaling Molecules and Interaction	11.85	29.88	14.33
TOTAL	Cellular Processes	13.54	8.181	14.26
MAPPED	Cellular Processes	12.42	7.167	13.03
Genetic Information Processing	Cellular Processes	7.997	2.993	7.479
-Transcription	Cellular Processes	0.2293	0.1927	0.2694
-Translation	Cellular Processes	6.78	2.246	6.142
-Folding, Sorting and Degradation	Cellular Processes	0.7115	0.3938	0.7953
-DNA Maintenance	Cellular Processes	0.2513	0.1689	0.2222
-RNA Family	Cellular Processes	0	0	0
Environmental Information Processing	Cellular Processes	0.1471	0.07826	0.1458
-Signal Transduction	Cellular Processes	0.05242	0.04464	0.06055
-Signaling Molecules and Interaction	Cellular Processes	0.09451	0.03397	0.08581
Cellular Processes	Cellular Processes	1	1	1
-Cell structure	Cellular Processes	0.9458	0.939	0.9449
-Crystallins	Cellular Processes	0	0	0
-Stress Response	Cellular Processes	0.0005378	0.028	0.0008756
-Vesicular Transport	Cellular Processes	0	0	0
-Cytoskeleton	Cellular Processes	0.02197	0.01632	0.02481
-Cell Motility	Cellular Processes	0.002482	0.002455	0.00165
-Cell Growth and Death	Cellular Processes	0.0273	0.01283	0.02693
-Cell Communication	Cellular Processes	0	0	0
Metabolism	Cellular Processes	3.159	3.005	4.31
-Membrane Transport	Cellular Processes	0.579	0.6141	0.8735
-Central Carbon Metabolism	Cellular Processes	0.4249	0.4013	0.4729
-Energy Metabolism	Cellular Processes	0.2107	0.159	0.2182
-Biosynthesis	Cellular Processes	0.8562	0.8662	1.485
-Other Enzymes	Cellular Processes	1.043	0.9227	1.24
Organismal Systems	Cellular Processes	0.0002817	0.0005738	0.0002357
-Immune System	Cellular Processes	0	0	0
-Endocrine System	Cellular Processes	0	0	0
-Circulatory System	Cellular Processes	0	0	0
-Digestive System	Cellular Processes	0	0	0
-Excretory System	Cellular Processes	0	0	0
-Nervous System	Cellular Processes	0	0	0
-Sensory System	Cellular Processes	0	0	0
-Development	Cellular Processes	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0
Human Diseases	Cellular Processes	0.05909	0.04429	0.09612
-Cancers	Cellular Processes	0.0003721	0.0006288	0.0004453
-Immune System Diseases	Cellular Processes	0	0	0
-Neurodegenerative Diseases	Cellular Processes	2.092e-05	0.0007079	1.644e-05
-Cardiovascular Diseases	Cellular Processes	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0
-Infectious Diseases	Cellular Processes	0.02406	0.02798	0.02827
Not Mapped	Cellular Processes	1.119	1.014	1.23
-Not Mapped	Cellular Processes	1.119	1.014	1.23
TOTAL	-Cell structure	14.32	8.712	15.09
MAPPED	-Cell structure	13.13	7.633	13.79
Genetic Information Processing	-Cell structure	8.491	3.196	7.904
-Transcription	-Cell structure	0.2419	0.2062	0.2841
-Translation	-Cell structure	7.174	2.396	6.508
-Folding, Sorting and Degradation	-Cell structure	0.7497	0.4214	0.8389
-DNA Maintenance	-Cell structure	0.267	0.1801	0.2342
-RNA Family	-Cell structure	0	0	0
Environmental Information Processing	-Cell structure	0.1554	0.0841	0.1553
-Signal Transduction	-Cell structure	0.0555	0.04797	0.06446
-Signaling Molecules and Interaction	-Cell structure	0.0999	0.03613	0.09081
Cellular Processes	-Cell structure	1.055	1.063	1.057
-Cell structure	-Cell structure	1	1	1
-Crystallins	-Cell structure	0	0	0
-Stress Response	-Cell structure	0.0005686	0.02981	0.0009266
-Vesicular Transport	-Cell structure	0	0	0
-Cytoskeleton	-Cell structure	0.02323	0.01738	0.02626
-Cell Motility	-Cell structure	0.00262	0.002611	0.001745
-Cell Growth and Death	-Cell structure	0.0288	0.01365	0.02847
-Cell Communication	-Cell structure	0	0	0
Metabolism	-Cell structure	3.348	3.216	4.557
-Membrane Transport	-Cell structure	0.6105	0.6547	0.9231
-Central Carbon Metabolism	-Cell structure	0.4474	0.4273	0.4986
-Energy Metabolism	-Cell structure	0.2227	0.1702	0.23
-Biosynthesis	-Cell structure	0.9021	0.9194	1.566
-Other Enzymes	-Cell structure	1.099	0.9798	1.308
Organismal Systems	-Cell structure	0.0003002	0.0006102	0.0002494
-Immune System	-Cell structure	0	0	0
-Endocrine System	-Cell structure	0	0	0
-Circulatory System	-Cell structure	0	0	0
-Digestive System	-Cell structure	0	0	0
-Excretory System	-Cell structure	0	0	0
-Nervous System	-Cell structure	0	0	0
-Sensory System	-Cell structure	0	0	0
-Development	-Cell structure	0	0	0
-Environmental Adaptation	-Cell structure	0	0	0
Human Diseases	-Cell structure	0.06226	0.04706	0.1014
-Cancers	-Cell structure	0.0003966	0.000673	0.0004727
-Immune System Diseases	-Cell structure	0	0	0
-Neurodegenerative Diseases	-Cell structure	2.23e-05	0.0007577	1.74e-05
-Cardiovascular Diseases	-Cell structure	0	0	0
-Metabolic Diseases	-Cell structure	0	0	0
-Infectious Diseases	-Cell structure	0.02536	0.02995	0.03001
Not Mapped	-Cell structure	1.183	1.08	1.301
-Not Mapped	-Cell structure	1.183	1.08	1.301
TOTAL	-Crystallins	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf
-Cell structure	-Crystallins	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN
-Stress Response	-Crystallins	Inf	Inf	Inf
-Vesicular Transport	-Crystallins	NaN	NaN	NaN
-Cytoskeleton	-Crystallins	Inf	Inf	Inf
-Cell Motility	-Crystallins	Inf	Inf	Inf
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf
-Cell Communication	-Crystallins	NaN	NaN	NaN
Metabolism	-Crystallins	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf
-Immune System	-Crystallins	NaN	NaN	NaN
-Endocrine System	-Crystallins	NaN	NaN	NaN
-Circulatory System	-Crystallins	NaN	NaN	NaN
-Digestive System	-Crystallins	NaN	NaN	NaN
-Excretory System	-Crystallins	NaN	NaN	NaN
-Nervous System	-Crystallins	NaN	NaN	NaN
-Sensory System	-Crystallins	NaN	NaN	NaN
-Development	-Crystallins	NaN	NaN	NaN
-Environmental Adaptation	-Crystallins	NaN	NaN	NaN
Human Diseases	-Crystallins	Inf	Inf	Inf
-Cancers	-Crystallins	Inf	Inf	Inf
-Immune System Diseases	-Crystallins	NaN	NaN	NaN
-Neurodegenerative Diseases	-Crystallins	Inf	Inf	Inf
-Cardiovascular Diseases	-Crystallins	NaN	NaN	NaN
-Metabolic Diseases	-Crystallins	Inf	Inf	Inf
-Infectious Diseases	-Crystallins	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf
TOTAL	-Stress Response	25180	292.2	16280
MAPPED	-Stress Response	23100	256	14880
Genetic Information Processing	-Stress Response	14930	107.2	8530
-Transcription	-Stress Response	425.5	6.916	306.6
-Translation	-Stress Response	12620	80.37	7024
-Folding, Sorting and Degradation	-Stress Response	1318	14.13	905.3
-DNA Maintenance	-Stress Response	469.6	6.04	252.8
-RNA Family	-Stress Response	0	0	0
Environmental Information Processing	-Stress Response	273.3	2.821	167.6
-Signal Transduction	-Stress Response	97.61	1.609	69.56
-Signaling Molecules and Interaction	-Stress Response	175.7	1.212	98
Cellular Processes	-Stress Response	1856	35.67	1141
-Cell structure	-Stress Response	1759	33.54	1079
-Crystallins	-Stress Response	0	0	0
-Stress Response	-Stress Response	1	1	1
-Vesicular Transport	-Stress Response	0	0	0
-Cytoskeleton	-Stress Response	40.86	0.5831	28.34
-Cell Motility	-Stress Response	4.607	0.08757	1.883
-Cell Growth and Death	-Stress Response	50.66	0.4577	30.73
-Cell Communication	-Stress Response	0	0	0
Metabolism	-Stress Response	5888	107.9	4918
-Membrane Transport	-Stress Response	1074	21.96	996.2
-Central Carbon Metabolism	-Stress Response	786.9	14.33	538.1
-Energy Metabolism	-Stress Response	391.7	5.707	248.2
-Biosynthesis	-Stress Response	1586	30.84	1690
-Other Enzymes	-Stress Response	1933	32.86	1412
Organismal Systems	-Stress Response	0.528	0.02047	0.2692
-Immune System	-Stress Response	0	0	0
-Endocrine System	-Stress Response	0	0	0
-Circulatory System	-Stress Response	0	0	0
-Digestive System	-Stress Response	0	0	0
-Excretory System	-Stress Response	0	0	0
-Nervous System	-Stress Response	0	0	0
-Sensory System	-Stress Response	0	0	0
-Development	-Stress Response	0	0	0
-Environmental Adaptation	-Stress Response	0	0	0
Human Diseases	-Stress Response	109.5	1.578	109.4
-Cancers	-Stress Response	0.6975	0.02257	0.5102
-Immune System Diseases	-Stress Response	0	0	0
-Neurodegenerative Diseases	-Stress Response	0.03922	0.02541	0.01878
-Cardiovascular Diseases	-Stress Response	0	0	0
-Metabolic Diseases	-Stress Response	0	0	0
-Infectious Diseases	-Stress Response	44.61	1.005	32.39
Not Mapped	-Stress Response	2081	36.21	1404
-Not Mapped	-Stress Response	2081	36.21	1404
TOTAL	-Vesicular Transport	Inf	Inf	Inf
MAPPED	-Vesicular Transport	Inf	Inf	Inf
Genetic Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Transcription	-Vesicular Transport	Inf	Inf	Inf
-Translation	-Vesicular Transport	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	Inf
-DNA Maintenance	-Vesicular Transport	Inf	Inf	Inf
-RNA Family	-Vesicular Transport	NaN	NaN	NaN
Environmental Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Signal Transduction	-Vesicular Transport	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	Inf	Inf	Inf
Cellular Processes	-Vesicular Transport	Inf	Inf	Inf
-Cell structure	-Vesicular Transport	Inf	Inf	Inf
-Crystallins	-Vesicular Transport	NaN	NaN	NaN
-Stress Response	-Vesicular Transport	Inf	Inf	Inf
-Vesicular Transport	-Vesicular Transport	NaN	NaN	NaN
-Cytoskeleton	-Vesicular Transport	Inf	Inf	Inf
-Cell Motility	-Vesicular Transport	Inf	Inf	Inf
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	Inf
-Cell Communication	-Vesicular Transport	NaN	NaN	NaN
Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Membrane Transport	-Vesicular Transport	Inf	Inf	Inf
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Energy Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Biosynthesis	-Vesicular Transport	Inf	Inf	Inf
-Other Enzymes	-Vesicular Transport	Inf	Inf	Inf
Organismal Systems	-Vesicular Transport	Inf	Inf	Inf
-Immune System	-Vesicular Transport	NaN	NaN	NaN
-Endocrine System	-Vesicular Transport	NaN	NaN	NaN
-Circulatory System	-Vesicular Transport	NaN	NaN	NaN
-Digestive System	-Vesicular Transport	NaN	NaN	NaN
-Excretory System	-Vesicular Transport	NaN	NaN	NaN
-Nervous System	-Vesicular Transport	NaN	NaN	NaN
-Sensory System	-Vesicular Transport	NaN	NaN	NaN
-Development	-Vesicular Transport	NaN	NaN	NaN
-Environmental Adaptation	-Vesicular Transport	NaN	NaN	NaN
Human Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cancers	-Vesicular Transport	Inf	Inf	Inf
-Immune System Diseases	-Vesicular Transport	NaN	NaN	NaN
-Neurodegenerative Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	NaN
-Metabolic Diseases	-Vesicular Transport	Inf	Inf	Inf
-Infectious Diseases	-Vesicular Transport	Inf	Inf	Inf
Not Mapped	-Vesicular Transport	Inf	Inf	Inf
-Not Mapped	-Vesicular Transport	Inf	Inf	Inf
TOTAL	-Cytoskeleton	616.2	501.1	574.6
MAPPED	-Cytoskeleton	565.3	439	525
Genetic Information Processing	-Cytoskeleton	365.4	183.8	301
-Transcription	-Cytoskeleton	10.41	11.86	10.82
-Translation	-Cytoskeleton	308.8	137.8	247.8
-Folding, Sorting and Degradation	-Cytoskeleton	32.26	24.24	31.95
-DNA Maintenance	-Cytoskeleton	11.49	10.36	8.921
-RNA Family	-Cytoskeleton	0	0	0
Environmental Information Processing	-Cytoskeleton	6.689	4.838	5.913
-Signal Transduction	-Cytoskeleton	2.389	2.759	2.455
-Signaling Molecules and Interaction	-Cytoskeleton	4.3	2.078	3.458
Cellular Processes	-Cytoskeleton	45.42	61.17	40.27
-Cell structure	-Cytoskeleton	43.04	57.52	38.08
-Crystallins	-Cytoskeleton	0	0	0
-Stress Response	-Cytoskeleton	0.02447	1.715	0.03529
-Vesicular Transport	-Cytoskeleton	0	0	0
-Cytoskeleton	-Cytoskeleton	1	1	1
-Cell Motility	-Cytoskeleton	0.1127	0.1502	0.06646
-Cell Growth and Death	-Cytoskeleton	1.24	0.785	1.084
-Cell Communication	-Cytoskeleton	0	0	0
Metabolism	-Cytoskeleton	144.1	185	173.5
-Membrane Transport	-Cytoskeleton	26.28	37.66	35.16
-Central Carbon Metabolism	-Cytoskeleton	19.26	24.58	18.99
-Energy Metabolism	-Cytoskeleton	9.586	9.788	8.759
-Biosynthesis	-Cytoskeleton	38.83	52.89	59.65
-Other Enzymes	-Cytoskeleton	47.32	56.36	49.83
Organismal Systems	-Cytoskeleton	0.01292	0.0351	0.009499
-Immune System	-Cytoskeleton	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0
-Digestive System	-Cytoskeleton	0	0	0
-Excretory System	-Cytoskeleton	0	0	0
-Nervous System	-Cytoskeleton	0	0	0
-Sensory System	-Cytoskeleton	0	0	0
-Development	-Cytoskeleton	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0
Human Diseases	-Cytoskeleton	2.679	2.707	3.862
-Cancers	-Cytoskeleton	0.01707	0.03871	0.018
-Immune System Diseases	-Cytoskeleton	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0.0009597	0.04358	0.0006627
-Cardiovascular Diseases	-Cytoskeleton	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0
-Infectious Diseases	-Cytoskeleton	1.092	1.723	1.143
Not Mapped	-Cytoskeleton	50.93	62.11	49.56
-Not Mapped	-Cytoskeleton	50.93	62.11	49.56
TOTAL	-Cell Motility	4918	3081	7354
MAPPED	-Cell Motility	4512	2700	6720
Genetic Information Processing	-Cell Motility	2917	1126	3869
-Transcription	-Cell Motility	97.76	74.29	155
-Translation	-Cell Motility	2468	848.8	3181
-Folding, Sorting and Degradation	-Cell Motility	259	145.2	426.5
-DNA Maintenance	-Cell Motility	84.03	61.97	109.4
-RNA Family	-Cell Motility	0	0	0
Environmental Information Processing	-Cell Motility	54.26	31.26	78.14
-Signal Transduction	-Cell Motility	19.94	18.48	33.87
-Signaling Molecules and Interaction	-Cell Motility	34.32	12.78	44.27
Cellular Processes	-Cell Motility	362.2	375.8	514.8
-Cell structure	-Cell Motility	343.5	353.7	487.5
-Crystallins	-Cell Motility	0	0	0
-Stress Response	-Cell Motility	0.1953	10.54	0.4517
-Vesicular Transport	-Cell Motility	0	0	0
-Cytoskeleton	-Cell Motility	7.982	6.149	12.8
-Cell Motility	-Cell Motility	1	1	1
-Cell Growth and Death	-Cell Motility	9.543	4.466	13.67
-Cell Communication	-Cell Motility	0	0	0
Metabolism	-Cell Motility	1144	1124	2198
-Membrane Transport	-Cell Motility	209.7	232.1	447.3
-Central Carbon Metabolism	-Cell Motility	165.3	161.4	257
-Energy Metabolism	-Cell Motility	96.57	61.9	142.3
-Biosynthesis	-Cell Motility	302.7	301.2	715.1
-Other Enzymes	-Cell Motility	399.3	338.9	648.7
Organismal Systems	-Cell Motility	0.02314	0.2158	0.1094
-Immune System	-Cell Motility	0	0	0
-Endocrine System	-Cell Motility	0	0	0
-Circulatory System	-Cell Motility	0	0	0
-Digestive System	-Cell Motility	0	0	0
-Excretory System	-Cell Motility	0	0	0
-Nervous System	-Cell Motility	0	0	0
-Sensory System	-Cell Motility	0	0	0
-Development	-Cell Motility	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0
Human Diseases	-Cell Motility	22.02	19.34	50.22
-Cancers	-Cell Motility	0.03057	0.07333	0.2073
-Immune System Diseases	-Cell Motility	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0.001719	0.08256	0.007631
-Cardiovascular Diseases	-Cell Motility	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0
-Infectious Diseases	-Cell Motility	8.046	14.95	36.69
Not Mapped	-Cell Motility	406.5	381.9	634.3
-Not Mapped	-Cell Motility	406.5	381.9	634.3
TOTAL	-Cell Growth and Death	491.2	626.6	523.6
MAPPED	-Cell Growth and Death	450.6	548.9	478.4
Genetic Information Processing	-Cell Growth and Death	292	230.4	274
-Transcription	-Cell Growth and Death	8.778	14.83	10.37
-Translation	-Cell Growth and Death	245.4	171.7	225.3
-Folding, Sorting and Degradation	-Cell Growth and Death	25.13	27.78	28.14
-DNA Maintenance	-Cell Growth and Death	9.16	13	8.368
-RNA Family	-Cell Growth and Death	0	0	0
Environmental Information Processing	-Cell Growth and Death	5.35	6.24	5.586
-Signal Transduction	-Cell Growth and Death	1.811	3.41	2.278
-Signaling Molecules and Interaction	-Cell Growth and Death	3.427	2.598	3.151
Cellular Processes	-Cell Growth and Death	36.57	76.97	36.73
-Cell structure	-Cell Growth and Death	34.3	71.91	34.7
-Crystallins	-Cell Growth and Death	0	0	0
-Stress Response	-Cell Growth and Death	0.01951	2.144	0.03216
-Vesicular Transport	-Cell Growth and Death	0	0	0
-Cytoskeleton	-Cell Growth and Death	0.7971	1.25	0.9112
-Cell Motility	-Cell Growth and Death	0.09095	0.1913	0.06129
-Cell Growth and Death	-Cell Growth and Death	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0
Metabolism	-Cell Growth and Death	114.6	232.4	158.3
-Membrane Transport	-Cell Growth and Death	20.83	46.93	32.08
-Central Carbon Metabolism	-Cell Growth and Death	14.31	29.43	16.36
-Energy Metabolism	-Cell Growth and Death	7.619	11.71	8.588
-Biosynthesis	-Cell Growth and Death	30.19	67.43	50.95
-Other Enzymes	-Cell Growth and Death	36.31	64.83	48.5
Organismal Systems	-Cell Growth and Death	0.0103	0.04472	0.008655
-Immune System	-Cell Growth and Death	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0
-Development	-Cell Growth and Death	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0
Human Diseases	-Cell Growth and Death	2.192	3.701	3.725
-Cancers	-Cell Growth and Death	0.01202	0.03906	0.01405
-Immune System Diseases	-Cell Growth and Death	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0.000765	0.05449	0.0006039
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.9313	1.94	0.8876
Not Mapped	-Cell Growth and Death	40.6	77.65	45.16
-Not Mapped	-Cell Growth and Death	40.6	77.65	45.16
TOTAL	-Cell Communication	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf
-Cell structure	-Cell Communication	Inf	Inf	Inf
-Crystallins	-Cell Communication	NaN	NaN	NaN
-Stress Response	-Cell Communication	Inf	Inf	Inf
-Vesicular Transport	-Cell Communication	NaN	NaN	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN
Human Diseases	-Cell Communication	Inf	Inf	Inf
-Cancers	-Cell Communication	Inf	Inf	Inf
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	Inf	Inf	Inf
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf
TOTAL	Metabolism	4.245	2.708	3.308
MAPPED	Metabolism	3.894	2.373	3.022
Genetic Information Processing	Metabolism	2.518	0.9973	1.732
-Transcription	Metabolism	0.074	0.06512	0.06271
-Translation	Metabolism	2.133	0.7453	1.43
-Folding, Sorting and Degradation	Metabolism	0.2248	0.1303	0.1836
-DNA Maintenance	Metabolism	0.07992	0.05593	0.05171
-RNA Family	Metabolism	0	0	0
Environmental Information Processing	Metabolism	0.04647	0.02605	0.03377
-Signal Transduction	Metabolism	0.0166	0.01486	0.01402
-Signaling Molecules and Interaction	Metabolism	0.02963	0.0113	0.01991
Cellular Processes	Metabolism	0.3145	0.3311	0.2316
-Cell structure	Metabolism	0.2965	0.3109	0.2192
-Crystallins	Metabolism	0	0	0
-Stress Response	Metabolism	0.0001686	0.009268	0.0002031
-Vesicular Transport	Metabolism	0	0	0
-Cytoskeleton	Metabolism	0.006889	0.005404	0.005757
-Cell Motility	Metabolism	0.0007672	0.0008023	0.0003793
-Cell Growth and Death	Metabolism	0.008435	0.004194	0.006189
-Cell Communication	Metabolism	0	0	0
Metabolism	Metabolism	1	1	1
-Membrane Transport	Metabolism	0.1833	0.2035	0.2035
-Central Carbon Metabolism	Metabolism	0.1336	0.1362	0.1101
-Energy Metabolism	Metabolism	0.0687	0.05265	0.05077
-Biosynthesis	Metabolism	0.2697	0.2894	0.3428
-Other Enzymes	Metabolism	0.3286	0.3047	0.2871
Organismal Systems	Metabolism	8.987e-05	0.0001875	5.468e-05
-Immune System	Metabolism	0	0	0
-Endocrine System	Metabolism	0	0	0
-Circulatory System	Metabolism	0	0	0
-Digestive System	Metabolism	0	0	0
-Excretory System	Metabolism	0	0	0
-Nervous System	Metabolism	0	0	0
-Sensory System	Metabolism	0	0	0
-Development	Metabolism	0	0	0
-Environmental Adaptation	Metabolism	0	0	0
Human Diseases	Metabolism	0.01846	0.01463	0.02219
-Cancers	Metabolism	0.0001174	0.0002084	0.0001036
-Immune System Diseases	Metabolism	0	0	0
-Neurodegenerative Diseases	Metabolism	6.53e-06	0.0002328	3.782e-06
-Cardiovascular Diseases	Metabolism	0	0	0
-Metabolic Diseases	Metabolism	0	0	0
-Infectious Diseases	Metabolism	0.00751	0.009604	0.006603
Not Mapped	Metabolism	0.3509	0.3356	0.2853
-Not Mapped	Metabolism	0.3509	0.3356	0.2853
TOTAL	-Membrane Transport	22.88	13.27	16.32
MAPPED	-Membrane Transport	20.99	11.63	14.91
Genetic Information Processing	-Membrane Transport	13.63	4.87	8.526
-Transcription	-Membrane Transport	0.3981	0.3165	0.3077
-Translation	-Membrane Transport	11.46	3.656	7.043
-Folding, Sorting and Degradation	-Membrane Transport	1.226	0.6361	0.9073
-DNA Maintenance	-Membrane Transport	0.4397	0.2768	0.2538
-RNA Family	-Membrane Transport	0	0	0
Environmental Information Processing	-Membrane Transport	0.2461	0.1253	0.1654
-Signal Transduction	-Membrane Transport	0.09133	0.07147	0.06865
-Signaling Molecules and Interaction	-Membrane Transport	0.1597	0.05537	0.09824
Cellular Processes	-Membrane Transport	1.685	1.623	1.142
-Cell structure	-Membrane Transport	1.598	1.524	1.082
-Crystallins	-Membrane Transport	0	0	0
-Stress Response	-Membrane Transport	0.0009088	0.04542	0.001002
-Vesicular Transport	-Membrane Transport	0	0	0
-Cytoskeleton	-Membrane Transport	0.03714	0.02649	0.02841
-Cell Motility	-Membrane Transport	0.003952	0.003836	0.001819
-Cell Growth and Death	-Membrane Transport	0.0455	0.02005	0.02968
-Cell Communication	-Membrane Transport	0	0	0
Metabolism	-Membrane Transport	5.398	4.909	4.907
-Membrane Transport	-Membrane Transport	1	1	1
-Central Carbon Metabolism	-Membrane Transport	0.7206	0.6597	0.5401
-Energy Metabolism	-Membrane Transport	0.3757	0.2608	0.2492
-Biosynthesis	-Membrane Transport	1.484	1.409	1.659
-Other Enzymes	-Membrane Transport	1.797	1.492	1.428
Organismal Systems	-Membrane Transport	0.0004944	0.0008967	0.0002698
-Immune System	-Membrane Transport	0	0	0
-Endocrine System	-Membrane Transport	0	0	0
-Circulatory System	-Membrane Transport	0	0	0
-Digestive System	-Membrane Transport	0	0	0
-Excretory System	-Membrane Transport	0	0	0
-Nervous System	-Membrane Transport	0	0	0
-Sensory System	-Membrane Transport	0	0	0
-Development	-Membrane Transport	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0
Human Diseases	-Membrane Transport	0.09846	0.07188	0.1097
-Cancers	-Membrane Transport	0.0006339	0.001028	0.0005114
-Immune System Diseases	-Membrane Transport	0	0	0
