Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Not Mapped	-Signaling Molecules and Interaction	11.85	29.16	14.33
TOTAL	Cellular Processes	9.322	6.843	11.09
MAPPED	Cellular Processes	8.209	5.833	9.86
Genetic Information Processing	Cellular Processes	3.809	1.513	3.672
-Transcription	Cellular Processes	0.1018	0.08664	0.1298
-Translation	Cellular Processes	3.107	1.073	2.906
-Folding, Sorting and Degradation	Cellular Processes	0.3705	0.2186	0.4528
-DNA Maintenance	Cellular Processes	0.1335	0.08869	0.1265
-RNA Family	Cellular Processes	0	0	0
Environmental Information Processing	Cellular Processes	0.118	0.05641	0.112
-Signal Transduction	Cellular Processes	0.02392	0.0223	0.02618
-Signaling Molecules and Interaction	Cellular Processes	0.09393	0.03377	0.08555
Cellular Processes	Cellular Processes	1	1	1
-Cell structure	Cellular Processes	0.9406	0.9357	0.9423
-Crystallins	Cellular Processes	0	0	0
-Stress Response	Cellular Processes	0.0005348	0.0279	0.0008732
-Vesicular Transport	Cellular Processes	0	0	0
-Cytoskeleton	Cellular Processes	0.01911	0.01353	0.02131
-Cell Motility	Cellular Processes	0.000907	0.001173	0.0001899
-Cell Growth and Death	Cellular Processes	0.02593	0.01155	0.02495
-Cell Communication	Cellular Processes	0	0	0
Metabolism	Cellular Processes	3.044	3.082	4.668
-Membrane Transport	Cellular Processes	0.5412	0.5613	0.8359
-Central Carbon Metabolism	Cellular Processes	0.5301	0.4478	0.5512
-Energy Metabolism	Cellular Processes	0.1557	0.08648	0.1583
-Biosynthesis	Cellular Processes	0.794	0.8454	1.087
-Other Enzymes	Cellular Processes	0.8214	0.764	0.9178
Organismal Systems	Cellular Processes	0	0	0
-Immune System	Cellular Processes	0	0	0
-Endocrine System	Cellular Processes	0	0	0
-Circulatory System	Cellular Processes	0	0	0
-Digestive System	Cellular Processes	0	0	0
-Excretory System	Cellular Processes	0	0	0
-Nervous System	Cellular Processes	0	0	0
-Sensory System	Cellular Processes	0	0	0
-Development	Cellular Processes	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0
Human Diseases	Cellular Processes	0.02124	0.02198	0.02144
-Cancers	Cellular Processes	0	0	0
-Immune System Diseases	Cellular Processes	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0
-Infectious Diseases	Cellular Processes	0.003147	0.01355	0.005923
Not Mapped	Cellular Processes	1.113	1.01	1.226
-Not Mapped	Cellular Processes	1.113	1.01	1.226
TOTAL	-Cell structure	9.911	7.313	11.76
MAPPED	-Cell structure	8.728	6.234	10.46
Genetic Information Processing	-Cell structure	3.997	1.601	3.856
-Transcription	-Cell structure	0.1081	0.09243	0.1372
-Translation	-Cell structure	3.286	1.141	3.063
-Folding, Sorting and Degradation	-Cell structure	0.3898	0.2318	0.4763
-DNA Maintenance	-Cell structure	0.1419	0.09478	0.1343
-RNA Family	-Cell structure	0	0	0
Environmental Information Processing	-Cell structure	0.1253	0.05968	0.1185
-Signal Transduction	-Cell structure	0.02539	0.02359	0.02771
-Signaling Molecules and Interaction	-Cell structure	0.09987	0.03609	0.09078
Cellular Processes	-Cell structure	1.049	1.058	1.05
-Cell structure	-Cell structure	1	1	1
-Crystallins	-Cell structure	0	0	0
-Stress Response	-Cell structure	0.0005686	0.02981	0.0009266
-Vesicular Transport	-Cell structure	0	0	0
-Cytoskeleton	-Cell structure	0.02031	0.01446	0.02262
-Cell Motility	-Cell structure	0.0009527	0.001248	0.0001996
-Cell Growth and Death	-Cell structure	0.02723	0.01223	0.02623
-Cell Communication	-Cell structure	0	0	0
Metabolism	-Cell structure	3.211	3.274	4.934
-Membrane Transport	-Cell structure	0.5708	0.5964	0.8798
-Central Carbon Metabolism	-Cell structure	0.5591	0.4777	0.5826
-Energy Metabolism	-Cell structure	0.1636	0.09161	0.1666
-Biosynthesis	-Cell structure	0.8354	0.8956	1.151
-Other Enzymes	-Cell structure	0.8643	0.8102	0.9672
Organismal Systems	-Cell structure	0	0	0
-Immune System	-Cell structure	0	0	0
-Endocrine System	-Cell structure	0	0	0
-Circulatory System	-Cell structure	0	0	0
-Digestive System	-Cell structure	0	0	0
-Excretory System	-Cell structure	0	0	0
-Nervous System	-Cell structure	0	0	0
-Sensory System	-Cell structure	0	0	0
-Development	-Cell structure	0	0	0
-Environmental Adaptation	-Cell structure	0	0	0
Human Diseases	-Cell structure	0.02232	0.02339	0.02271
-Cancers	-Cell structure	0	0	0
-Immune System Diseases	-Cell structure	0	0	0
-Neurodegenerative Diseases	-Cell structure	0	0	0
-Cardiovascular Diseases	-Cell structure	0	0	0
-Metabolic Diseases	-Cell structure	0	0	0
-Infectious Diseases	-Cell structure	0.003327	0.01434	0.006231
Not Mapped	-Cell structure	1.183	1.079	1.301
-Not Mapped	-Cell structure	1.183	1.079	1.301
TOTAL	-Crystallins	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf
-Cell structure	-Crystallins	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN
-Stress Response	-Crystallins	Inf	Inf	Inf
-Vesicular Transport	-Crystallins	NaN	NaN	NaN
-Cytoskeleton	-Crystallins	Inf	Inf	Inf
-Cell Motility	-Crystallins	Inf	Inf	Inf
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf
-Cell Communication	-Crystallins	NaN	NaN	NaN
Metabolism	-Crystallins	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf
-Immune System	-Crystallins	NaN	NaN	NaN
-Endocrine System	-Crystallins	Inf	Inf	Inf
-Circulatory System	-Crystallins	NaN	NaN	NaN
-Digestive System	-Crystallins	Inf	Inf	Inf
-Excretory System	-Crystallins	Inf	Inf	Inf
-Nervous System	-Crystallins	NaN	NaN	NaN
-Sensory System	-Crystallins	NaN	NaN	NaN
-Development	-Crystallins	NaN	NaN	NaN
-Environmental Adaptation	-Crystallins	Inf	Inf	Inf
Human Diseases	-Crystallins	Inf	Inf	Inf
-Cancers	-Crystallins	Inf	Inf	Inf
-Immune System Diseases	-Crystallins	Inf	Inf	Inf
-Neurodegenerative Diseases	-Crystallins	Inf	Inf	Inf
-Cardiovascular Diseases	-Crystallins	NaN	NaN	NaN
-Metabolic Diseases	-Crystallins	Inf	Inf	Inf
-Infectious Diseases	-Crystallins	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf
TOTAL	-Stress Response	17430	245.3	12700
MAPPED	-Stress Response	15350	209.1	11290
Genetic Information Processing	-Stress Response	7029	53.71	4162
-Transcription	-Stress Response	190	3.1	148
-Translation	-Stress Response	5779	38.27	3306
-Folding, Sorting and Degradation	-Stress Response	685.6	7.774	514
-DNA Maintenance	-Stress Response	249.6	3.179	144.9
-RNA Family	-Stress Response	0	0	0
Environmental Information Processing	-Stress Response	220.3	2.002	127.9
-Signal Transduction	-Stress Response	44.66	0.7914	29.91
-Signaling Molecules and Interaction	-Stress Response	175.6	1.21	97.97
Cellular Processes	-Stress Response	1846	35.49	1133
-Cell structure	-Stress Response	1759	33.54	1079
-Crystallins	-Stress Response	0	0	0
-Stress Response	-Stress Response	1	1	1
-Vesicular Transport	-Stress Response	0	0	0
-Cytoskeleton	-Stress Response	35.72	0.4851	24.41
-Cell Motility	-Stress Response	1.676	0.04187	0.2154
-Cell Growth and Death	-Stress Response	47.89	0.4103	28.31
-Cell Communication	-Stress Response	0	0	0
Metabolism	-Stress Response	5647	109.8	5324
-Membrane Transport	-Stress Response	1004	20	949.4
-Central Carbon Metabolism	-Stress Response	983.3	16.02	628.7
-Energy Metabolism	-Stress Response	287.7	3.073	179.7
-Biosynthesis	-Stress Response	1469	30.04	1243
-Other Enzymes	-Stress Response	1520	27.18	1044
Organismal Systems	-Stress Response	0	0	0
-Immune System	-Stress Response	0	0	0
-Endocrine System	-Stress Response	0	0	0
-Circulatory System	-Stress Response	0	0	0
-Digestive System	-Stress Response	0	0	0
-Excretory System	-Stress Response	0	0	0
-Nervous System	-Stress Response	0	0	0
-Sensory System	-Stress Response	0	0	0
-Development	-Stress Response	0	0	0
-Environmental Adaptation	-Stress Response	0	0	0
Human Diseases	-Stress Response	39.24	0.7847	24.51
-Cancers	-Stress Response	0	0	0
-Immune System Diseases	-Stress Response	0	0	0
-Neurodegenerative Diseases	-Stress Response	0	0	0
-Cardiovascular Diseases	-Stress Response	0	0	0
-Metabolic Diseases	-Stress Response	0	0	0
-Infectious Diseases	-Stress Response	5.851	0.481	6.724
Not Mapped	-Stress Response	2081	36.2	1404
-Not Mapped	-Stress Response	2081	36.2	1404
TOTAL	-Vesicular Transport	Inf	Inf	Inf
MAPPED	-Vesicular Transport	Inf	Inf	Inf
Genetic Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Transcription	-Vesicular Transport	Inf	Inf	Inf
-Translation	-Vesicular Transport	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	Inf
-DNA Maintenance	-Vesicular Transport	Inf	Inf	Inf
-RNA Family	-Vesicular Transport	NaN	NaN	NaN
Environmental Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Signal Transduction	-Vesicular Transport	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	Inf	Inf	Inf
Cellular Processes	-Vesicular Transport	Inf	Inf	Inf
-Cell structure	-Vesicular Transport	Inf	Inf	Inf
-Crystallins	-Vesicular Transport	NaN	NaN	NaN
-Stress Response	-Vesicular Transport	Inf	Inf	Inf
-Vesicular Transport	-Vesicular Transport	NaN	NaN	NaN
-Cytoskeleton	-Vesicular Transport	Inf	Inf	Inf
-Cell Motility	-Vesicular Transport	Inf	Inf	Inf
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	Inf
-Cell Communication	-Vesicular Transport	NaN	NaN	NaN
Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Membrane Transport	-Vesicular Transport	Inf	Inf	Inf
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Energy Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Biosynthesis	-Vesicular Transport	Inf	Inf	Inf
-Other Enzymes	-Vesicular Transport	Inf	Inf	Inf
Organismal Systems	-Vesicular Transport	Inf	Inf	Inf
-Immune System	-Vesicular Transport	NaN	NaN	NaN
-Endocrine System	-Vesicular Transport	Inf	Inf	Inf
-Circulatory System	-Vesicular Transport	NaN	NaN	NaN
-Digestive System	-Vesicular Transport	Inf	Inf	Inf
-Excretory System	-Vesicular Transport	Inf	Inf	Inf
-Nervous System	-Vesicular Transport	NaN	NaN	NaN
-Sensory System	-Vesicular Transport	NaN	NaN	NaN
-Development	-Vesicular Transport	NaN	NaN	NaN
-Environmental Adaptation	-Vesicular Transport	Inf	Inf	Inf
Human Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cancers	-Vesicular Transport	Inf	Inf	Inf
-Immune System Diseases	-Vesicular Transport	Inf	Inf	Inf
-Neurodegenerative Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	NaN
-Metabolic Diseases	-Vesicular Transport	Inf	Inf	Inf
-Infectious Diseases	-Vesicular Transport	Inf	Inf	Inf
Not Mapped	-Vesicular Transport	Inf	Inf	Inf
-Not Mapped	-Vesicular Transport	Inf	Inf	Inf
TOTAL	-Cytoskeleton	487.9	505.7	520.1
MAPPED	-Cytoskeleton	429.7	431	462.6
Genetic Information Processing	-Cytoskeleton	196.8	110.7	170.5
-Transcription	-Cytoskeleton	5.319	6.391	6.064
-Translation	-Cytoskeleton	161.8	78.9	135.4
-Folding, Sorting and Degradation	-Cytoskeleton	19.19	16.03	21.06
-DNA Maintenance	-Cytoskeleton	6.987	6.554	5.937
-RNA Family	-Cytoskeleton	0	0	0
Environmental Information Processing	-Cytoskeleton	6.167	4.127	5.239
-Signal Transduction	-Cytoskeleton	1.25	1.631	1.225
-Signaling Molecules and Interaction	-Cytoskeleton	4.916	2.495	4.014
Cellular Processes	-Cytoskeleton	51.66	73.16	46.43
-Cell structure	-Cytoskeleton	49.23	69.15	44.21
-Crystallins	-Cytoskeleton	0	0	0
-Stress Response	-Cytoskeleton	0.02799	2.062	0.04097
-Vesicular Transport	-Cytoskeleton	0	0	0
-Cytoskeleton	-Cytoskeleton	1	1	1
-Cell Motility	-Cytoskeleton	0.0469	0.08632	0.008825
-Cell Growth and Death	-Cytoskeleton	1.341	0.8458	1.16
-Cell Communication	-Cytoskeleton	0	0	0
Metabolism	-Cytoskeleton	158.1	226.4	218.1
-Membrane Transport	-Cytoskeleton	28.1	41.24	38.9
-Central Carbon Metabolism	-Cytoskeleton	27.53	33.03	25.76
-Energy Metabolism	-Cytoskeleton	8.054	6.334	7.364
-Biosynthesis	-Cytoskeleton	41.13	61.92	50.9
-Other Enzymes	-Cytoskeleton	42.55	56.02	42.76
Organismal Systems	-Cytoskeleton	0	0	0
-Immune System	-Cytoskeleton	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0
-Digestive System	-Cytoskeleton	0	0	0
-Excretory System	-Cytoskeleton	0	0	0
-Nervous System	-Cytoskeleton	0	0	0
-Sensory System	-Cytoskeleton	0	0	0
-Development	-Cytoskeleton	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0
Human Diseases	-Cytoskeleton	1.099	1.618	1.004
-Cancers	-Cytoskeleton	0	0	0
-Immune System Diseases	-Cytoskeleton	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0
-Infectious Diseases	-Cytoskeleton	0.1638	0.9917	0.2755
Not Mapped	-Cytoskeleton	58.26	74.64	57.53
-Not Mapped	-Cytoskeleton	58.26	74.64	57.53
TOTAL	-Cell Motility	1229	1191	4863
MAPPED	-Cell Motility	1082	1015	4325
Genetic Information Processing	-Cell Motility	503.8	266.5	1631
-Transcription	-Cell Motility	15.37	17.75	77.13
-Translation	-Cell Motility	413.3	189.1	1284
-Folding, Sorting and Degradation	-Cell Motility	53.83	43.52	214.1
-DNA Maintenance	-Cell Motility	17.6	15.44	55.51
-RNA Family	-Cell Motility	0	0	0
Environmental Information Processing	-Cell Motility	16.87	10.71	51.58
-Signal Transduction	-Cell Motility	3.611	4.802	14.05
-Signaling Molecules and Interaction	-Cell Motility	12.38	5.878	37.53
Cellular Processes	-Cell Motility	131.8	174.1	438.7
-Cell structure	-Cell Motility	124	162.9	413.4
-Crystallins	-Cell Motility	0	0	0
-Stress Response	-Cell Motility	0.07051	4.856	0.3831
-Vesicular Transport	-Cell Motility	0	0	0
-Cytoskeleton	-Cell Motility	2.519	2.356	9.35
-Cell Motility	-Cell Motility	1	1	1
-Cell Growth and Death	-Cell Motility	4.207	2.702	14.56
-Cell Communication	-Cell Motility	0	0	0
Metabolism	-Cell Motility	412.7	550	2094
-Membrane Transport	-Cell Motility	76.4	102.8	376.3
-Central Carbon Metabolism	-Cell Motility	78.62	86.4	287.1
-Energy Metabolism	-Cell Motility	26.73	26.34	101.8
-Biosynthesis	-Cell Motility	122.4	197.7	783.8
-Other Enzymes	-Cell Motility	108.5	134.9	449.7
Organismal Systems	-Cell Motility	0	0	0
-Immune System	-Cell Motility	0	0	0
-Endocrine System	-Cell Motility	0	0	0
-Circulatory System	-Cell Motility	0	0	0
-Digestive System	-Cell Motility	0	0	0
-Excretory System	-Cell Motility	0	0	0
-Nervous System	-Cell Motility	0	0	0
-Sensory System	-Cell Motility	0	0	0
-Development	-Cell Motility	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0
Human Diseases	-Cell Motility	5.855	9.5	17.92
-Cancers	-Cell Motility	0	0	0
-Immune System Diseases	-Cell Motility	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0
-Infectious Diseases	-Cell Motility	0.474	4.027	4.133
Not Mapped	-Cell Motility	146.7	175.8	537.9
-Not Mapped	-Cell Motility	146.7	175.8	537.9
TOTAL	-Cell Growth and Death	285.5	392.7	331.8
MAPPED	-Cell Growth and Death	251.4	334.7	295.1
Genetic Information Processing	-Cell Growth and Death	118.7	89.45	112
-Transcription	-Cell Growth and Death	3.226	5.315	4.083
-Translation	-Cell Growth and Death	95.23	61.57	86.89
-Folding, Sorting and Degradation	-Cell Growth and Death	12.68	14.61	14.7
-DNA Maintenance	-Cell Growth and Death	4.147	5.182	3.812
-RNA Family	-Cell Growth and Death	0	0	0
Environmental Information Processing	-Cell Growth and Death	3.739	3.322	3.405
-Signal Transduction	-Cell Growth and Death	0.7581	1.385	0.8233
-Signaling Molecules and Interaction	-Cell Growth and Death	2.876	1.938	2.56
Cellular Processes	-Cell Growth and Death	30.43	57.14	29.88
-Cell structure	-Cell Growth and Death	28.8	53.69	28.2
-Crystallins	-Cell Growth and Death	0	0	0
-Stress Response	-Cell Growth and Death	0.01638	1.601	0.02613
-Vesicular Transport	-Cell Growth and Death	0	0	0
-Cytoskeleton	-Cell Growth and Death	0.5851	0.7765	0.6379
-Cell Motility	-Cell Growth and Death	0.02888	0.06703	0.007289
-Cell Growth and Death	-Cell Growth and Death	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0
Metabolism	-Cell Growth and Death	94.96	180.6	142.4
-Membrane Transport	-Cell Growth and Death	16.61	32.62	24.97
-Central Carbon Metabolism	-Cell Growth and Death	16.7	27.47	17.64
-Energy Metabolism	-Cell Growth and Death	5.802	7.026	5.333
-Biosynthesis	-Cell Growth and Death	26.86	49.02	32.47
-Other Enzymes	-Cell Growth and Death	25.57	45.29	30.88
Organismal Systems	-Cell Growth and Death	0	0	0
-Immune System	-Cell Growth and Death	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0
-Development	-Cell Growth and Death	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0
Human Diseases	-Cell Growth and Death	0.7288	1.256	0.6404
-Cancers	-Cell Growth and Death	0	0	0
-Immune System Diseases	-Cell Growth and Death	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.1127	1.083	0.2147
Not Mapped	-Cell Growth and Death	34.09	57.96	36.7
-Not Mapped	-Cell Growth and Death	34.09	57.96	36.7
TOTAL	-Cell Communication	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf
-Cell structure	-Cell Communication	Inf	Inf	Inf
-Crystallins	-Cell Communication	NaN	NaN	NaN
-Stress Response	-Cell Communication	Inf	Inf	Inf
-Vesicular Transport	-Cell Communication	NaN	NaN	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN
-Endocrine System	-Cell Communication	Inf	Inf	Inf
-Circulatory System	-Cell Communication	NaN	NaN	NaN
-Digestive System	-Cell Communication	Inf	Inf	Inf
-Excretory System	-Cell Communication	Inf	Inf	Inf
-Nervous System	-Cell Communication	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	Inf	Inf	Inf
Human Diseases	-Cell Communication	Inf	Inf	Inf
-Cancers	-Cell Communication	Inf	Inf	Inf
-Immune System Diseases	-Cell Communication	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Communication	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	Inf	Inf	Inf
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf
TOTAL	Metabolism	2.978	2.153	2.317
MAPPED	Metabolism	2.622	1.836	2.061
Genetic Information Processing	Metabolism	1.205	0.4795	0.7636
-Transcription	Metabolism	0.03293	0.02737	0.02726
-Translation	Metabolism	0.994	0.336	0.6037
-Folding, Sorting and Degradation	Metabolism	0.1184	0.06846	0.09433
-DNA Maintenance	Metabolism	0.04264	0.02807	0.02651
-RNA Family	Metabolism	0	0	0
Environmental Information Processing	Metabolism	0.03786	0.01787	0.0235
-Signal Transduction	Metabolism	0.007739	0.007065	0.005496
-Signaling Molecules and Interaction	Metabolism	0.03001	0.01063	0.01789
Cellular Processes	Metabolism	0.3158	0.3129	0.2071
-Cell structure	Metabolism	0.3005	0.2945	0.197
-Crystallins	Metabolism	0	0	0
-Stress Response	Metabolism	0.0001709	0.008779	0.0001825
-Vesicular Transport	Metabolism	0	0	0
-Cytoskeleton	Metabolism	0.006103	0.004258	0.004456
-Cell Motility	Metabolism	0.0002864	0.0003711	3.932e-05
-Cell Growth and Death	Metabolism	0.008228	0.003629	0.005201
-Cell Communication	Metabolism	0	0	0
Metabolism	Metabolism	1	1	1
-Membrane Transport	Metabolism	0.1749	0.1788	0.1744
-Central Carbon Metabolism	Metabolism	0.1741	0.1415	0.1181
-Energy Metabolism	Metabolism	0.05025	0.02754	0.0334
-Biosynthesis	Metabolism	0.2532	0.2692	0.228
-Other Enzymes	Metabolism	0.2626	0.2393	0.1925
Organismal Systems	Metabolism	0	0	0
-Immune System	Metabolism	0	0	0
-Endocrine System	Metabolism	0	0	0
-Circulatory System	Metabolism	0	0	0
-Digestive System	Metabolism	0	0	0
-Excretory System	Metabolism	0	0	0
-Nervous System	Metabolism	0	0	0
-Sensory System	Metabolism	0	0	0
-Development	Metabolism	0	0	0
-Environmental Adaptation	Metabolism	0	0	0
Human Diseases	Metabolism	0.006742	0.006953	0.004496
-Cancers	Metabolism	0	0	0
-Immune System Diseases	Metabolism	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0
-Metabolic Diseases	Metabolism	0	0	0
-Infectious Diseases	Metabolism	0.001006	0.004238	0.001241
Not Mapped	Metabolism	0.3556	0.3178	0.2563
-Not Mapped	Metabolism	0.3556	0.3178	0.2563
TOTAL	-Membrane Transport	16.03	11.5	12.77
MAPPED	-Membrane Transport	14.11	9.804	11.35
Genetic Information Processing	-Membrane Transport	6.594	2.588	4.254
-Transcription	-Membrane Transport	0.1786	0.1483	0.1512
-Translation	-Membrane Transport	5.337	1.799	3.332
-Folding, Sorting and Degradation	-Membrane Transport	0.6304	0.3646	0.5178
-DNA Maintenance	-Membrane Transport	0.2303	0.1501	0.1475
-RNA Family	-Membrane Transport	0	0	0
Environmental Information Processing	-Membrane Transport	0.207	0.09646	0.1303
-Signal Transduction	-Membrane Transport	0.04196	0.03813	0.03048
-Signaling Molecules and Interaction	-Membrane Transport	0.1615	0.05676	0.09852
Cellular Processes	-Membrane Transport	1.701	1.668	1.144
-Cell structure	-Membrane Transport	1.617	1.573	1.085
-Crystallins	-Membrane Transport	0	0	0
-Stress Response	-Membrane Transport	0.0009195	0.04689	0.001006
-Vesicular Transport	-Membrane Transport	0	0	0
-Cytoskeleton	-Membrane Transport	0.03285	0.02275	0.02455
-Cell Motility	-Membrane Transport	0.001585	0.002033	0.0002228
-Cell Growth and Death	-Membrane Transport	0.04585	0.02006	0.02915
-Cell Communication	-Membrane Transport	0	0	0
Metabolism	-Membrane Transport	5.323	5.325	5.452
-Membrane Transport	-Membrane Transport	1	1	1
-Central Carbon Metabolism	-Membrane Transport	0.9597	0.7663	0.65
-Energy Metabolism	-Membrane Transport	0.2866	0.15	0.1886
-Biosynthesis	-Membrane Transport	1.351	1.466	1.3
-Other Enzymes	-Membrane Transport	1.398	1.274	1.05
Organismal Systems	-Membrane Transport	0	0	0
-Immune System	-Membrane Transport	0	0	0
-Endocrine System	-Membrane Transport	0	0	0
-Circulatory System	-Membrane Transport	0	0	0
-Digestive System	-Membrane Transport	0	0	0
-Excretory System	-Membrane Transport	0	0	0
-Nervous System	-Membrane Transport	0	0	0
-Sensory System	-Membrane Transport	0	0	0
-Development	-Membrane Transport	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0
Human Diseases	-Membrane Transport	0.03845	0.0385	0.02564
-Cancers	-Membrane Transport	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0
-Metabolic Diseases	-Membrane Transport	0	0	0
-Infectious Diseases	-Membrane Transport	0.005704	0.02311	0.007057
Not Mapped	-Membrane Transport	1.914	1.698	1.412
-Not Mapped	-Membrane Transport	1.914	1.698	1.412
TOTAL	-Central Carbon Metabolism	12.84	10.66	13.99
MAPPED	-Central Carbon Metabolism	11.31	9.083	12.44
Genetic Information Processing	-Central Carbon Metabolism	5.326	2.405	4.751
-Transcription	-Central Carbon Metabolism	0.1754	0.1847	0.2089
-Translation	-Central Carbon Metabolism	4.278	1.667	3.65
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.5052	0.3377	0.5673
-DNA Maintenance	-Central Carbon Metabolism	0.2239	0.1635	0.1934
-RNA Family	-Central Carbon Metabolism	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.1813	0.1025	0.1534
-Signal Transduction	-Central Carbon Metabolism	0.04016	0.04322	0.04199
