Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
-Cell Communication	-Signaling Molecules and Interaction	0	0	0
Metabolism	-Signaling Molecules and Interaction	33.3	93.82	55.89
-Membrane Transport	-Signaling Molecules and Interaction	6.17	17.49	10.03
-Central Carbon Metabolism	-Signaling Molecules and Interaction	6.69	16.53	7.801
-Energy Metabolism	-Signaling Molecules and Interaction	2.159	4.996	2.712
-Biosynthesis	-Signaling Molecules and Interaction	9.747	32.9	23.17
-Other Enzymes	-Signaling Molecules and Interaction	10.38	30.94	23.09
Organismal Systems	-Signaling Molecules and Interaction	0.007868	0.04783	0.006681
-Immune System	-Signaling Molecules and Interaction	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0.004312	0.008043	0.003941
-Circulatory System	-Signaling Molecules and Interaction	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0.0003652	0.02541	4.061e-07
-Excretory System	-Signaling Molecules and Interaction	0.003194	0.01496	0.002741
-Nervous System	-Signaling Molecules and Interaction	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0.004311	0.007841	0.00394
Human Diseases	-Signaling Molecules and Interaction	2.234	4.264	4.086
-Cancers	-Signaling Molecules and Interaction	0.005299	0.02488	0.006948
-Immune System Diseases	-Signaling Molecules and Interaction	0.005493	0.01096	0.008327
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.7983	2.429	1.2
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0
-Metabolic Diseases	-Signaling Molecules and Interaction	0.6511	0.7434	1.448
-Infectious Diseases	-Signaling Molecules and Interaction	1.368	1.943	2.884
Not Mapped	-Signaling Molecules and Interaction	11.85	29.91	14.33
-Not Mapped	-Signaling Molecules and Interaction	11.85	29.91	14.33
TOTAL	Cellular Processes	9.435	6.907	11.19
MAPPED	Cellular Processes	8.309	5.888	9.954
Genetic Information Processing	Cellular Processes	3.993	1.606	3.972
-Transcription	Cellular Processes	0.1551	0.1259	0.188
-Translation	Cellular Processes	3.16	1.09	2.937
-Folding, Sorting and Degradation	Cellular Processes	0.5551	0.3171	0.7467
-DNA Maintenance	Cellular Processes	0.2139	0.125	0.2063
-RNA Family	Cellular Processes	0	0	0
Environmental Information Processing	Cellular Processes	0.133	0.06632	0.1236
-Signal Transduction	Cellular Processes	0.03808	0.03229	0.0373
-Signaling Molecules and Interaction	Cellular Processes	0.09511	0.03496	0.08638
Cellular Processes	Cellular Processes	1	1	1
-Cell structure	Cellular Processes	0.952	0.9445	0.9514
-Crystallins	Cellular Processes	0	0	0
-Stress Response	Cellular Processes	0.0005413	0.02816	0.0008815
-Vesicular Transport	Cellular Processes	0	0	0
-Cytoskeleton	Cellular Processes	0.01934	0.01366	0.02152
-Cell Motility	Cellular Processes	0.006638	0.004945	0.001453
-Cell Growth and Death	Cellular Processes	0.03219	0.01711	0.0332
-Cell Communication	Cellular Processes	0	0	0
Metabolism	Cellular Processes	3.16	3.193	4.814
-Membrane Transport	Cellular Processes	0.5795	0.5908	0.8632
-Central Carbon Metabolism	Cellular Processes	0.6363	0.5607	0.6737
-Energy Metabolism	Cellular Processes	0.2028	0.1695	0.232
-Biosynthesis	Cellular Processes	0.9232	1.116	1.987
-Other Enzymes	Cellular Processes	0.9874	1.053	1.984
Organismal Systems	Cellular Processes	0.0007483	0.001672	0.000577
-Immune System	Cellular Processes	0	0	0
-Endocrine System	Cellular Processes	0.00041	0.0002741	0.0003403
-Circulatory System	Cellular Processes	0	0	0
-Digestive System	Cellular Processes	3.473e-05	0.0008883	3.507e-08
-Excretory System	Cellular Processes	0.0003035	0.0005097	0.0002365
-Nervous System	Cellular Processes	0	0	0
-Sensory System	Cellular Processes	0	0	0
-Development	Cellular Processes	0	0	0
-Environmental Adaptation	Cellular Processes	0.0004057	0.0002721	0.000338
Human Diseases	Cellular Processes	0.2116	0.1486	0.351
-Cancers	Cellular Processes	0.0005043	0.0008487	0.0006006
-Immune System Diseases	Cellular Processes	0.0005222	0.0003736	0.0007192
-Neurodegenerative Diseases	Cellular Processes	0.07587	0.08284	0.1035
-Cardiovascular Diseases	Cellular Processes	0	0	0
-Metabolic Diseases	Cellular Processes	0.06167	0.0259	0.1247
-Infectious Diseases	Cellular Processes	0.1285	0.06627	0.2493
Not Mapped	Cellular Processes	1.127	1.019	1.238
-Not Mapped	Cellular Processes	1.127	1.019	1.238
TOTAL	-Cell structure	9.911	7.313	11.76
MAPPED	-Cell structure	8.728	6.234	10.46
Genetic Information Processing	-Cell structure	4.218	1.7	4.208
-Transcription	-Cell structure	0.1629	0.1339	0.1991
-Translation	-Cell structure	3.319	1.155	3.094
-Folding, Sorting and Degradation	-Cell structure	0.5865	0.3375	0.791
-DNA Maintenance	-Cell structure	0.2256	0.1328	0.218
-RNA Family	-Cell structure	0	0	0
Environmental Information Processing	-Cell structure	0.1399	0.07033	0.13
-Signal Transduction	-Cell structure	0.04006	0.03425	0.03924
-Signaling Molecules and Interaction	-Cell structure	0.0999	0.03702	0.09079
Cellular Processes	-Cell structure	1.061	1.067	1.059
-Cell structure	-Cell structure	1	1	1
-Crystallins	-Cell structure	0	0	0
-Stress Response	-Cell structure	0.0005686	0.02981	0.0009266
-Vesicular Transport	-Cell structure	0	0	0
-Cytoskeleton	-Cell structure	0.02031	0.01446	0.02262
-Cell Motility	-Cell structure	0.007032	0.00526	0.001527
-Cell Growth and Death	-Cell structure	0.03423	0.01829	0.03523
-Cell Communication	-Cell structure	0	0	0
Metabolism	-Cell structure	3.327	3.386	5.074
-Membrane Transport	-Cell structure	0.6162	0.6313	0.9102
-Central Carbon Metabolism	-Cell structure	0.6684	0.5966	0.7083
-Energy Metabolism	-Cell structure	0.2156	0.1803	0.2462
-Biosynthesis	-Cell structure	0.9738	1.187	2.103
-Other Enzymes	-Cell structure	1.037	1.119	2.096
Organismal Systems	-Cell structure	0.000786	0.001771	0.0006066
-Immune System	-Cell structure	0	0	0
-Endocrine System	-Cell structure	0.0004306	0.0002903	0.0003577
-Circulatory System	-Cell structure	0	0	0
-Digestive System	-Cell structure	3.648e-05	0.0009406	3.687e-08
-Excretory System	-Cell structure	0.0003189	0.0005399	0.0002488
-Nervous System	-Cell structure	0	0	0
-Sensory System	-Cell structure	0	0	0
-Development	-Cell structure	0	0	0
-Environmental Adaptation	-Cell structure	0.0004306	0.0002903	0.0003577
Human Diseases	-Cell structure	0.2232	0.1579	0.371
-Cancers	-Cell structure	0.0005292	0.000898	0.0006308
-Immune System Diseases	-Cell structure	0.0005486	0.0003955	0.0007561
-Neurodegenerative Diseases	-Cell structure	0.07973	0.08802	0.1089
-Cardiovascular Diseases	-Cell structure	0	0	0
-Metabolic Diseases	-Cell structure	0.06505	0.02752	0.1314
-Infectious Diseases	-Cell structure	0.1366	0.07012	0.2618
Not Mapped	-Cell structure	1.183	1.079	1.301
-Not Mapped	-Cell structure	1.183	1.079	1.301
TOTAL	-Crystallins	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf
-Cell structure	-Crystallins	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN
-Stress Response	-Crystallins	Inf	Inf	Inf
-Vesicular Transport	-Crystallins	NaN	NaN	NaN
-Cytoskeleton	-Crystallins	Inf	Inf	Inf
-Cell Motility	-Crystallins	Inf	Inf	Inf
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf
-Cell Communication	-Crystallins	NaN	NaN	NaN
Metabolism	-Crystallins	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf
-Immune System	-Crystallins	NaN	NaN	NaN
-Endocrine System	-Crystallins	NaN	NaN	NaN
-Circulatory System	-Crystallins	NaN	NaN	NaN
-Digestive System	-Crystallins	NaN	NaN	NaN
-Excretory System	-Crystallins	NaN	NaN	NaN
-Nervous System	-Crystallins	NaN	NaN	NaN
-Sensory System	-Crystallins	NaN	NaN	NaN
-Development	-Crystallins	NaN	NaN	NaN
-Environmental Adaptation	-Crystallins	NaN	NaN	NaN
Human Diseases	-Crystallins	Inf	Inf	Inf
-Cancers	-Crystallins	NaN	NaN	NaN
-Immune System Diseases	-Crystallins	NaN	NaN	NaN
-Neurodegenerative Diseases	-Crystallins	NaN	NaN	NaN
-Cardiovascular Diseases	-Crystallins	NaN	NaN	NaN
-Metabolic Diseases	-Crystallins	NaN	NaN	NaN
-Infectious Diseases	-Crystallins	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf
TOTAL	-Stress Response	17430	245.3	12700
MAPPED	-Stress Response	15350	209.1	11290
Genetic Information Processing	-Stress Response	7417	57.04	4541
-Transcription	-Stress Response	286.4	4.492	214.9
-Translation	-Stress Response	5837	38.74	3339
-Folding, Sorting and Degradation	-Stress Response	1031	11.32	853.6
-DNA Maintenance	-Stress Response	396.8	4.456	235.2
-RNA Family	-Stress Response	0	0	0
Environmental Information Processing	-Stress Response	246.1	2.359	140.3
-Signal Transduction	-Stress Response	70.46	1.149	42.35
-Signaling Molecules and Interaction	-Stress Response	175.7	1.242	97.99
Cellular Processes	-Stress Response	1867	35.78	1143
-Cell structure	-Stress Response	1759	33.54	1079
-Crystallins	-Stress Response	0	0	0
-Stress Response	-Stress Response	1	1	1
-Vesicular Transport	-Stress Response	0	0	0
-Cytoskeleton	-Stress Response	35.72	0.4851	24.41
-Cell Motility	-Stress Response	12.37	0.1764	1.648
-Cell Growth and Death	-Stress Response	60.19	0.6135	38.02
-Cell Communication	-Stress Response	0	0	0
Metabolism	-Stress Response	5850	113.6	5476
-Membrane Transport	-Stress Response	1084	21.18	982.3
-Central Carbon Metabolism	-Stress Response	1175	20.01	764.4
-Energy Metabolism	-Stress Response	379.1	6.047	265.7
-Biosynthesis	-Stress Response	1713	39.82	2270
-Other Enzymes	-Stress Response	1824	37.52	2262
Organismal Systems	-Stress Response	1.382	0.05939	0.6547
-Immune System	-Stress Response	0	0	0
-Endocrine System	-Stress Response	0.7573	0.009735	0.3861
-Circulatory System	-Stress Response	0	0	0
-Digestive System	-Stress Response	0.06415	0.03155	3.979e-05
-Excretory System	-Stress Response	0.5609	0.01811	0.2685
-Nervous System	-Stress Response	0	0	0
-Sensory System	-Stress Response	0	0	0
-Development	-Stress Response	0	0	0
-Environmental Adaptation	-Stress Response	0.7573	0.009735	0.3861
Human Diseases	-Stress Response	392.5	5.295	400.4
-Cancers	-Stress Response	0.9306	0.03012	0.6807
-Immune System Diseases	-Stress Response	0.9648	0.01327	0.8159
-Neurodegenerative Diseases	-Stress Response	140.2	2.952	117.5
-Cardiovascular Diseases	-Stress Response	0	0	0
-Metabolic Diseases	-Stress Response	114.4	0.923	141.9
-Infectious Diseases	-Stress Response	240.2	2.352	282.5
Not Mapped	-Stress Response	2081	36.2	1404
-Not Mapped	-Stress Response	2081	36.2	1404
TOTAL	-Vesicular Transport	Inf	Inf	Inf
MAPPED	-Vesicular Transport	Inf	Inf	Inf
Genetic Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Transcription	-Vesicular Transport	Inf	Inf	Inf
-Translation	-Vesicular Transport	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	Inf
-DNA Maintenance	-Vesicular Transport	Inf	Inf	Inf
-RNA Family	-Vesicular Transport	NaN	NaN	NaN
Environmental Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Signal Transduction	-Vesicular Transport	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	Inf	Inf	Inf
Cellular Processes	-Vesicular Transport	Inf	Inf	Inf
-Cell structure	-Vesicular Transport	Inf	Inf	Inf
-Crystallins	-Vesicular Transport	NaN	NaN	NaN
-Stress Response	-Vesicular Transport	Inf	Inf	Inf
-Vesicular Transport	-Vesicular Transport	NaN	NaN	NaN
-Cytoskeleton	-Vesicular Transport	Inf	Inf	Inf
-Cell Motility	-Vesicular Transport	Inf	Inf	Inf
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	Inf
-Cell Communication	-Vesicular Transport	NaN	NaN	NaN
Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Membrane Transport	-Vesicular Transport	Inf	Inf	Inf
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Energy Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Biosynthesis	-Vesicular Transport	Inf	Inf	Inf
-Other Enzymes	-Vesicular Transport	Inf	Inf	Inf
Organismal Systems	-Vesicular Transport	Inf	Inf	Inf
-Immune System	-Vesicular Transport	NaN	NaN	NaN
-Endocrine System	-Vesicular Transport	NaN	NaN	NaN
-Circulatory System	-Vesicular Transport	NaN	NaN	NaN
-Digestive System	-Vesicular Transport	NaN	NaN	NaN
-Excretory System	-Vesicular Transport	NaN	NaN	NaN
-Nervous System	-Vesicular Transport	NaN	NaN	NaN
-Sensory System	-Vesicular Transport	NaN	NaN	NaN
-Development	-Vesicular Transport	NaN	NaN	NaN
-Environmental Adaptation	-Vesicular Transport	NaN	NaN	NaN
Human Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cancers	-Vesicular Transport	NaN	NaN	NaN
-Immune System Diseases	-Vesicular Transport	NaN	NaN	NaN
-Neurodegenerative Diseases	-Vesicular Transport	NaN	NaN	NaN
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	NaN
-Metabolic Diseases	-Vesicular Transport	NaN	NaN	NaN
-Infectious Diseases	-Vesicular Transport	Inf	Inf	Inf
Not Mapped	-Vesicular Transport	Inf	Inf	Inf
-Not Mapped	-Vesicular Transport	Inf	Inf	Inf
TOTAL	-Cytoskeleton	487.9	505.7	520.1
MAPPED	-Cytoskeleton	429.7	431	462.6
Genetic Information Processing	-Cytoskeleton	207.6	117.6	186
-Transcription	-Cytoskeleton	8.018	9.261	8.805
-Translation	-Cytoskeleton	163.4	79.87	136.8
-Folding, Sorting and Degradation	-Cytoskeleton	28.87	23.34	34.97
-DNA Maintenance	-Cytoskeleton	11.11	9.186	9.638
-RNA Family	-Cytoskeleton	0	0	0
Environmental Information Processing	-Cytoskeleton	6.889	4.863	5.749
-Signal Transduction	-Cytoskeleton	1.972	2.368	1.735
-Signaling Molecules and Interaction	-Cytoskeleton	4.918	2.56	4.014
Cellular Processes	-Cytoskeleton	52.25	73.77	46.83
-Cell structure	-Cytoskeleton	49.23	69.15	44.21
-Crystallins	-Cytoskeleton	0	0	0
-Stress Response	-Cytoskeleton	0.02799	2.062	0.04097
-Vesicular Transport	-Cytoskeleton	0	0	0
-Cytoskeleton	-Cytoskeleton	1	1	1
-Cell Motility	-Cytoskeleton	0.3462	0.3637	0.06752
-Cell Growth and Death	-Cytoskeleton	1.685	1.265	1.558
-Cell Communication	-Cytoskeleton	0	0	0
Metabolism	-Cytoskeleton	163.8	234.1	224.3
-Membrane Transport	-Cytoskeleton	30.33	43.66	40.24
-Central Carbon Metabolism	-Cytoskeleton	32.9	41.26	31.31
-Energy Metabolism	-Cytoskeleton	10.61	12.47	10.88
-Biosynthesis	-Cytoskeleton	47.94	82.09	92.99
-Other Enzymes	-Cytoskeleton	51.06	77.35	92.68
Organismal Systems	-Cytoskeleton	0.0387	0.1224	0.02682
-Immune System	-Cytoskeleton	0	0	0
-Endocrine System	-Cytoskeleton	0.0212	0.02007	0.01582
-Circulatory System	-Cytoskeleton	0	0	0
-Digestive System	-Cytoskeleton	0.001796	0.06504	1.63e-06
-Excretory System	-Cytoskeleton	0.0157	0.03733	0.011
-Nervous System	-Cytoskeleton	0	0	0
-Sensory System	-Cytoskeleton	0	0	0
-Development	-Cytoskeleton	0	0	0
-Environmental Adaptation	-Cytoskeleton	0.0212	0.02007	0.01582
Human Diseases	-Cytoskeleton	10.99	10.91	16.4
-Cancers	-Cytoskeleton	0.02605	0.06209	0.02789
-Immune System Diseases	-Cytoskeleton	0.02701	0.02735	0.03343
-Neurodegenerative Diseases	-Cytoskeleton	3.925	6.086	4.815
-Cardiovascular Diseases	-Cytoskeleton	0	0	0
-Metabolic Diseases	-Cytoskeleton	3.202	1.903	5.812
-Infectious Diseases	-Cytoskeleton	6.724	4.848	11.57
Not Mapped	-Cytoskeleton	58.26	74.64	57.53
-Not Mapped	-Cytoskeleton	58.26	74.64	57.53
TOTAL	-Cell Motility	9885	5797	42300
MAPPED	-Cell Motility	8705	4942	37630
Genetic Information Processing	-Cell Motility	4204	1334	15130
-Transcription	-Cell Motility	171	101.3	716.2
-Translation	-Cell Motility	3298	915.6	11080
-Folding, Sorting and Degradation	-Cell Motility	521.5	232.5	2844
-DNA Maintenance	-Cell Motility	173.5	84.99	770.5
-RNA Family	-Cell Motility	0	0	0
Environmental Information Processing	-Cell Motility	136.6	51.46	468.2
-Signal Transduction	-Cell Motility	32.22	22.11	147.3
-Signaling Molecules and Interaction	-Cell Motility	99.6	29.14	326.5
Cellular Processes	-Cell Motility	1054	839.3	3809
-Cell structure	-Cell Motility	997.4	792.7	3596
-Crystallins	-Cell Motility	0	0	0
-Stress Response	-Cell Motility	0.5671	23.63	3.332
-Vesicular Transport	-Cell Motility	0	0	0
-Cytoskeleton	-Cell Motility	20.26	11.46	81.34
-Cell Motility	-Cell Motility	1	1	1
-Cell Growth and Death	-Cell Motility	32.05	13.33	127.5
-Cell Communication	-Cell Motility	0	0	0
Metabolism	-Cell Motility	3288	2682	18160
-Membrane Transport	-Cell Motility	575.2	486.7	3204
-Central Carbon Metabolism	-Cell Motility	578.3	407.2	2412
-Energy Metabolism	-Cell Motility	206.7	132.8	776.7
-Biosynthesis	-Cell Motility	930.1	740.6	7088
-Other Enzymes	-Cell Motility	997.6	880.7	7410
Organismal Systems	-Cell Motility	0.7661	1.394	2.144
-Immune System	-Cell Motility	0	0	0
-Endocrine System	-Cell Motility	0.1864	0.1199	0.3095
-Circulatory System	-Cell Motility	0	0	0
-Digestive System	-Cell Motility	0.03555	0.7405	0.0001303
-Excretory System	-Cell Motility	0.1541	0.2423	0.1809
-Nervous System	-Cell Motility	0	0	0
-Sensory System	-Cell Motility	0	0	0
-Development	-Cell Motility	0	0	0
-Environmental Adaptation	-Cell Motility	0.06124	0.05574	0.2953
Human Diseases	-Cell Motility	217.5	124.3	1311
-Cancers	-Cell Motility	0.5158	0.7069	2.23
-Immune System Diseases	-Cell Motility	0.2593	0.199	0.6241
-Neurodegenerative Diseases	-Cell Motility	72.74	64.35	384.8
-Cardiovascular Diseases	-Cell Motility	0	0	0
-Metabolic Diseases	-Cell Motility	63.39	21.67	464.6
-Infectious Diseases	-Cell Motility	75.88	32.6	459.5
Not Mapped	-Cell Motility	1180	855.7	4679
-Not Mapped	-Cell Motility	1180	855.7	4679
TOTAL	-Cell Growth and Death	361.1	589.1	445.1
MAPPED	-Cell Growth and Death	318	502.2	395.9
Genetic Information Processing	-Cell Growth and Death	150.4	131	155
-Transcription	-Cell Growth and Death	5.692	9.616	6.98
-Translation	-Cell Growth and Death	120.9	92.87	116.7
-Folding, Sorting and Degradation	-Cell Growth and Death	19.03	22.48	26.62
-DNA Maintenance	-Cell Growth and Death	7.453	9.923	7.701
-RNA Family	-Cell Growth and Death	0	0	0
Environmental Information Processing	-Cell Growth and Death	4.793	5.106	4.616
-Signal Transduction	-Cell Growth and Death	1.28	2.451	1.322
-Signaling Molecules and Interaction	-Cell Growth and Death	3.639	2.907	3.435
Cellular Processes	-Cell Growth and Death	38.24	85.23	39.74
-Cell structure	-Cell Growth and Death	36.44	80.56	37.84
-Crystallins	-Cell Growth and Death	0	0	0
-Stress Response	-Cell Growth and Death	0.02072	2.402	0.03506
-Vesicular Transport	-Cell Growth and Death	0	0	0
-Cytoskeleton	-Cell Growth and Death	0.7401	1.165	0.8558
-Cell Motility	-Cell Growth and Death	0.2356	0.3357	0.05821
-Cell Growth and Death	-Cell Growth and Death	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0
Metabolism	-Cell Growth and Death	120.8	269	191.1
-Membrane Transport	-Cell Growth and Death	21.31	49.28	33.54
-Central Carbon Metabolism	-Cell Growth and Death	24.54	46.85	27
-Energy Metabolism	-Cell Growth and Death	6.976	12.69	8.068
-Biosynthesis	-Cell Growth and Death	31.68	86.65	76
-Other Enzymes	-Cell Growth and Death	38.08	81.74	63.47
Organismal Systems	-Cell Growth and Death	0.02886	0.1448	0.02312
-Immune System	-Cell Growth and Death	0	0	0
-Endocrine System	-Cell Growth and Death	0.01581	0.02373	0.01364
-Circulatory System	-Cell Growth and Death	0	0	0
-Digestive System	-Cell Growth and Death	0.001275	0.07106	1.347e-06
-Excretory System	-Cell Growth and Death	0.01143	0.04244	0.009231
-Nervous System	-Cell Growth and Death	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0
-Development	-Cell Growth and Death	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0.01286	0.01669	0.01063
Human Diseases	-Cell Growth and Death	6.786	9.321	11.23
-Cancers	-Cell Growth and Death	0.01943	0.07341	0.02405
-Immune System Diseases	-Cell Growth and Death	0.01975	0.03234	0.02761
-Neurodegenerative Diseases	-Cell Growth and Death	2.857	6.919	4.04
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0
-Metabolic Diseases	-Cell Growth and Death	2.203	1.936	4.481
-Infectious Diseases	-Cell Growth and Death	4.594	4.728	8.968
Not Mapped	-Cell Growth and Death	43.12	86.96	49.23
-Not Mapped	-Cell Growth and Death	43.12	86.96	49.23
TOTAL	-Cell Communication	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf
-Cell structure	-Cell Communication	Inf	Inf	Inf
-Crystallins	-Cell Communication	NaN	NaN	NaN
-Stress Response	-Cell Communication	Inf	Inf	Inf
-Vesicular Transport	-Cell Communication	NaN	NaN	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN
Human Diseases	-Cell Communication	Inf	Inf	Inf
-Cancers	-Cell Communication	NaN	NaN	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	NaN	NaN	NaN
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf
TOTAL	Metabolism	3.045	2.198	2.359
MAPPED	Metabolism	2.681	1.874	2.098
Genetic Information Processing	Metabolism	1.286	0.5086	0.8363
-Transcription	Metabolism	0.04896	0.03969	0.03943
-Translation	Metabolism	1.018	0.3457	0.6188
-Folding, Sorting and Degradation	Metabolism	0.1779	0.1003	0.1566
-DNA Maintenance	Metabolism	0.07027	0.04057	0.04418
-RNA Family	Metabolism	0	0	0
Environmental Information Processing	Metabolism	0.04251	0.02104	0.02607
-Signal Transduction	Metabolism	0.01217	0.01019	0.007869
-Signaling Molecules and Interaction	Metabolism	0.03068	0.01098	0.01821
Cellular Processes	Metabolism	0.3235	0.3184	0.211
-Cell structure	Metabolism	0.3072	0.3006	0.2005
-Crystallins	Metabolism	0	0	0
-Stress Response	Metabolism	0.0001747	0.008962	0.0001858
-Vesicular Transport	Metabolism	0	0	0
-Cytoskeleton	Metabolism	0.00624	0.004347	0.004536
-Cell Motility	Metabolism	0.002143	0.001549	0.0003027
-Cell Growth and Death	Metabolism	0.01028	0.005417	0.006955
-Cell Communication	Metabolism	0	0	0
Metabolism	Metabolism	1	1	1
-Membrane Transport	Metabolism	0.1851	0.187	0.1817
-Central Carbon Metabolism	Metabolism	0.2025	0.1773	0.1404
-Energy Metabolism	Metabolism	0.06477	0.05309	0.0486
-Biosynthesis	Metabolism	0.2966	0.3496	0.4171
-Other Enzymes	Metabolism	0.3134	0.3417	0.4211
Organismal Systems	Metabolism	0.0002448	0.0005408	0.000123
-Immune System	Metabolism	0	0	0
-Endocrine System	Metabolism	0.0001303	8.612e-05	7.092e-05
-Circulatory System	Metabolism	0	0	0
-Digestive System	Metabolism	1.102e-05	0.0002791	7.31e-09
-Excretory System	Metabolism	9.797e-05	0.0001623	4.99e-05
-Nervous System	Metabolism	0	0	0
-Sensory System	Metabolism	0	0	0
-Development	Metabolism	0	0	0
-Environmental Adaptation	Metabolism	0.0001312	8.596e-05	7.095e-05
Human Diseases	Metabolism	0.0695	0.04821	0.0752
-Cancers	Metabolism	0.0001648	0.0002743	0.0001278
-Immune System Diseases	Metabolism	0.0001672	0.0001174	0.0001499
-Neurodegenerative Diseases	Metabolism	0.02449	0.02646	0.02184
-Cardiovascular Diseases	Metabolism	0	0	0
-Metabolic Diseases	Metabolism	0.01968	0.008133	0.02591
-Infectious Diseases	Metabolism	0.04104	0.021	0.05184
Not Mapped	Metabolism	0.3635	0.3245	0.2609
-Not Mapped	Metabolism	0.3635	0.3245	0.2609
TOTAL	-Membrane Transport	17.36	12.13	13.32
MAPPED	-Membrane Transport	15.29	10.34	11.85
Genetic Information Processing	-Membrane Transport	7.31	2.821	4.752
-Transcription	-Membrane Transport	0.2719	0.2113	0.2178
-Translation	-Membrane Transport	5.785	1.899	3.493
-Folding, Sorting and Degradation	-Membrane Transport	1.017	0.5555	0.8933
