Numerator	Denominator	eco Li complete	eco Li minimal	eco Li without methionine
Human Diseases	-Signaling Molecules and Interaction	0.7634	1.385	1.524
-Cancers	-Signaling Molecules and Interaction	0.005297	0.02426	0.006947
-Immune System Diseases	-Signaling Molecules and Interaction	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.0001103	0.01012	9.473e-05
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0.229	0.8685	0.2605
Not Mapped	-Signaling Molecules and Interaction	11.85	29.91	14.33
-Not Mapped	-Signaling Molecules and Interaction	11.85	29.91	14.33
TOTAL	Cellular Processes	9.396	6.883	11.16
MAPPED	Cellular Processes	8.274	5.867	9.926
Genetic Information Processing	Cellular Processes	3.935	1.567	3.858
-Transcription	Cellular Processes	0.1448	0.103	0.1592
-Translation	Cellular Processes	3.135	1.081	2.918
-Folding, Sorting and Degradation	Cellular Processes	0.473	0.2699	0.5983
-DNA Maintenance	Cellular Processes	0.1573	0.1013	0.1484
-RNA Family	Cellular Processes	0	0	0
Environmental Information Processing	Cellular Processes	0.1251	0.06131	0.1176
-Signal Transduction	Cellular Processes	0.03057	0.02635	0.03188
-Signaling Molecules and Interaction	Cellular Processes	0.09471	0.03403	0.08613
Cellular Processes	Cellular Processes	1	1	1
-Cell structure	Cellular Processes	0.9481	0.9412	0.9487
-Crystallins	Cellular Processes	0	0	0
-Stress Response	Cellular Processes	0.0005391	0.02806	0.0008791
-Vesicular Transport	Cellular Processes	0	0	0
-Cytoskeleton	Cellular Processes	0.01926	0.01361	0.02146
-Cell Motility	Cellular Processes	0.001967	0.002101	0.001096
-Cell Growth and Death	Cellular Processes	0.02775	0.01318	0.02751
-Cell Communication	Cellular Processes	0	0	0
Metabolism	Cellular Processes	3.126	3.162	4.768
-Membrane Transport	Cellular Processes	0.5525	0.5821	0.8481
-Central Carbon Metabolism	Cellular Processes	0.5953	0.4884	0.6332
-Energy Metabolism	Cellular Processes	0.1911	0.132	0.203
-Biosynthesis	Cellular Processes	0.8551	1.001	1.935
-Other Enzymes	Cellular Processes	0.9193	0.9006	1.152
Organismal Systems	Cellular Processes	0.000405	0.0005091	0.0003371
-Immune System	Cellular Processes	0	0	0
-Endocrine System	Cellular Processes	0	0	0
-Circulatory System	Cellular Processes	0	0	0
-Digestive System	Cellular Processes	0	0	0
-Excretory System	Cellular Processes	0	0	0
-Nervous System	Cellular Processes	0	0	0
-Sensory System	Cellular Processes	0	0	0
-Development	Cellular Processes	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0
Human Diseases	Cellular Processes	0.0726	0.04698	0.1313
-Cancers	Cellular Processes	0.0005004	0.0008438	0.0005955
-Immune System Diseases	Cellular Processes	0	0	0
-Neurodegenerative Diseases	Cellular Processes	1.042e-05	0.0003521	8.16e-06
-Cardiovascular Diseases	Cellular Processes	0	0	0
-Metabolic Diseases	Cellular Processes	0	0	0
-Infectious Diseases	Cellular Processes	0.02155	0.02938	0.02234
Not Mapped	Cellular Processes	1.122	1.016	1.234
-Not Mapped	Cellular Processes	1.122	1.016	1.234
TOTAL	-Cell structure	9.911	7.313	11.76
MAPPED	-Cell structure	8.728	6.234	10.46
Genetic Information Processing	-Cell structure	4.144	1.665	4.067
-Transcription	-Cell structure	0.1521	0.109	0.1674
-Translation	-Cell structure	3.306	1.149	3.081
-Folding, Sorting and Degradation	-Cell structure	0.4969	0.2859	0.6288
-DNA Maintenance	-Cell structure	0.1653	0.1072	0.1559
-RNA Family	-Cell structure	0	0	0
Environmental Information Processing	-Cell structure	0.1322	0.06491	0.1243
-Signal Transduction	-Cell structure	0.0323	0.02789	0.03351
-Signaling Molecules and Interaction	-Cell structure	0.09987	0.03609	0.09078
Cellular Processes	-Cell structure	1.052	1.06	1.054
-Cell structure	-Cell structure	1	1	1
-Crystallins	-Cell structure	0	0	0
-Stress Response	-Cell structure	0.0005686	0.02981	0.0009266
-Vesicular Transport	-Cell structure	0	0	0
-Cytoskeleton	-Cell structure	0.02031	0.01446	0.02262
-Cell Motility	-Cell structure	0.002069	0.002228	0.001156
-Cell Growth and Death	-Cell structure	0.02919	0.01397	0.029
-Cell Communication	-Cell structure	0	0	0
Metabolism	-Cell structure	3.297	3.37	5.044
-Membrane Transport	-Cell structure	0.5833	0.6187	0.8957
-Central Carbon Metabolism	-Cell structure	0.6248	0.5195	0.6708
-Energy Metabolism	-Cell structure	0.2019	0.14	0.2132
-Biosynthesis	-Cell structure	0.8986	1.06	2.035
-Other Enzymes	-Cell structure	0.9757	0.9608	1.22
Organismal Systems	-Cell structure	0.0004306	0.0005399	0.0003577
-Immune System	-Cell structure	0	0	0
-Endocrine System	-Cell structure	0	0	0
-Circulatory System	-Cell structure	0	0	0
-Digestive System	-Cell structure	0	0	0
-Excretory System	-Cell structure	0	0	0
-Nervous System	-Cell structure	0	0	0
-Sensory System	-Cell structure	0	0	0
-Development	-Cell structure	0	0	0
-Environmental Adaptation	-Cell structure	0	0	0
Human Diseases	-Cell structure	0.07626	0.04997	0.1384
-Cancers	-Cell structure	0.0005292	0.000898	0.0006308
-Immune System Diseases	-Cell structure	0	0	0
-Neurodegenerative Diseases	-Cell structure	1.102e-05	0.0003745	8.601e-06
-Cardiovascular Diseases	-Cell structure	0	0	0
-Metabolic Diseases	-Cell structure	0	0	0
-Infectious Diseases	-Cell structure	0.02287	0.03134	0.02365
Not Mapped	-Cell structure	1.183	1.079	1.301
-Not Mapped	-Cell structure	1.183	1.079	1.301
TOTAL	-Crystallins	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf
-Cell structure	-Crystallins	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN
-Stress Response	-Crystallins	Inf	Inf	Inf
-Vesicular Transport	-Crystallins	NaN	NaN	NaN
-Cytoskeleton	-Crystallins	Inf	Inf	Inf
-Cell Motility	-Crystallins	Inf	Inf	Inf
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf
-Cell Communication	-Crystallins	NaN	NaN	NaN
Metabolism	-Crystallins	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf
-Immune System	-Crystallins	NaN	NaN	NaN
-Endocrine System	-Crystallins	NaN	NaN	NaN
-Circulatory System	-Crystallins	NaN	NaN	NaN
-Digestive System	-Crystallins	NaN	NaN	NaN
-Excretory System	-Crystallins	NaN	NaN	NaN
-Nervous System	-Crystallins	NaN	NaN	NaN
-Sensory System	-Crystallins	NaN	NaN	NaN
-Development	-Crystallins	NaN	NaN	NaN
-Environmental Adaptation	-Crystallins	NaN	NaN	NaN
Human Diseases	-Crystallins	Inf	Inf	Inf
-Cancers	-Crystallins	Inf	Inf	Inf
-Immune System Diseases	-Crystallins	NaN	NaN	NaN
-Neurodegenerative Diseases	-Crystallins	Inf	Inf	Inf
-Cardiovascular Diseases	-Crystallins	NaN	NaN	NaN
-Metabolic Diseases	-Crystallins	Inf	Inf	Inf
-Infectious Diseases	-Crystallins	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf
TOTAL	-Stress Response	17430	245.3	12700
MAPPED	-Stress Response	15350	209.1	11290
Genetic Information Processing	-Stress Response	7288	55.85	4389
-Transcription	-Stress Response	267.5	3.655	180.7
-Translation	-Stress Response	5815	38.54	3325
-Folding, Sorting and Degradation	-Stress Response	873.8	9.591	678.7
-DNA Maintenance	-Stress Response	290.7	3.596	168.3
-RNA Family	-Stress Response	0	0	0
Environmental Information Processing	-Stress Response	232.4	2.177	134.1
-Signal Transduction	-Stress Response	56.8	0.9356	36.16
-Signaling Molecules and Interaction	-Stress Response	175.6	1.21	97.97
Cellular Processes	-Stress Response	1850	35.57	1137
-Cell structure	-Stress Response	1759	33.54	1079
-Crystallins	-Stress Response	0	0	0
-Stress Response	-Stress Response	1	1	1
-Vesicular Transport	-Stress Response	0	0	0
-Cytoskeleton	-Stress Response	35.72	0.4851	24.41
-Cell Motility	-Stress Response	3.639	0.07473	1.247
-Cell Growth and Death	-Stress Response	51.34	0.4687	31.29
-Cell Communication	-Stress Response	0	0	0
Metabolism	-Stress Response	5798	113	5444
-Membrane Transport	-Stress Response	1026	20.75	966.7
-Central Carbon Metabolism	-Stress Response	1099	17.43	723.9
-Energy Metabolism	-Stress Response	355	4.697	230.1
-Biosynthesis	-Stress Response	1580	35.55	2196
-Other Enzymes	-Stress Response	1716	32.23	1316
Organismal Systems	-Stress Response	0.7573	0.01811	0.3861
-Immune System	-Stress Response	0	0	0
-Endocrine System	-Stress Response	0	0	0
-Circulatory System	-Stress Response	0	0	0
-Digestive System	-Stress Response	0	0	0
-Excretory System	-Stress Response	0	0	0
-Nervous System	-Stress Response	0	0	0
-Sensory System	-Stress Response	0	0	0
-Development	-Stress Response	0	0	0
-Environmental Adaptation	-Stress Response	0	0	0
Human Diseases	-Stress Response	134.1	1.676	149.3
-Cancers	-Stress Response	0.9306	0.03012	0.6807
-Immune System Diseases	-Stress Response	0	0	0
-Neurodegenerative Diseases	-Stress Response	0.01938	0.01256	0.009282
-Cardiovascular Diseases	-Stress Response	0	0	0
-Metabolic Diseases	-Stress Response	0	0	0
-Infectious Diseases	-Stress Response	40.22	1.051	25.52
Not Mapped	-Stress Response	2081	36.2	1404
-Not Mapped	-Stress Response	2081	36.2	1404
TOTAL	-Vesicular Transport	Inf	Inf	Inf
MAPPED	-Vesicular Transport	Inf	Inf	Inf
Genetic Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Transcription	-Vesicular Transport	Inf	Inf	Inf
-Translation	-Vesicular Transport	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	Inf	Inf
-DNA Maintenance	-Vesicular Transport	Inf	Inf	Inf
-RNA Family	-Vesicular Transport	NaN	NaN	NaN
Environmental Information Processing	-Vesicular Transport	Inf	Inf	Inf
-Signal Transduction	-Vesicular Transport	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	Inf	Inf	Inf
Cellular Processes	-Vesicular Transport	Inf	Inf	Inf
-Cell structure	-Vesicular Transport	Inf	Inf	Inf
-Crystallins	-Vesicular Transport	NaN	NaN	NaN
-Stress Response	-Vesicular Transport	Inf	Inf	Inf
-Vesicular Transport	-Vesicular Transport	NaN	NaN	NaN
-Cytoskeleton	-Vesicular Transport	Inf	Inf	Inf
-Cell Motility	-Vesicular Transport	Inf	Inf	Inf
-Cell Growth and Death	-Vesicular Transport	Inf	Inf	Inf
-Cell Communication	-Vesicular Transport	NaN	NaN	NaN
Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Membrane Transport	-Vesicular Transport	Inf	Inf	Inf
-Central Carbon Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Energy Metabolism	-Vesicular Transport	Inf	Inf	Inf
-Biosynthesis	-Vesicular Transport	Inf	Inf	Inf
-Other Enzymes	-Vesicular Transport	Inf	Inf	Inf
Organismal Systems	-Vesicular Transport	Inf	Inf	Inf
-Immune System	-Vesicular Transport	NaN	NaN	NaN
-Endocrine System	-Vesicular Transport	NaN	NaN	NaN
-Circulatory System	-Vesicular Transport	NaN	NaN	NaN
-Digestive System	-Vesicular Transport	NaN	NaN	NaN
-Excretory System	-Vesicular Transport	NaN	NaN	NaN
-Nervous System	-Vesicular Transport	NaN	NaN	NaN
-Sensory System	-Vesicular Transport	NaN	NaN	NaN
-Development	-Vesicular Transport	NaN	NaN	NaN
-Environmental Adaptation	-Vesicular Transport	NaN	NaN	NaN
Human Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cancers	-Vesicular Transport	Inf	Inf	Inf
-Immune System Diseases	-Vesicular Transport	NaN	NaN	NaN
-Neurodegenerative Diseases	-Vesicular Transport	Inf	Inf	Inf
-Cardiovascular Diseases	-Vesicular Transport	NaN	NaN	NaN
-Metabolic Diseases	-Vesicular Transport	Inf	Inf	Inf
-Infectious Diseases	-Vesicular Transport	Inf	Inf	Inf
Not Mapped	-Vesicular Transport	Inf	Inf	Inf
-Not Mapped	-Vesicular Transport	Inf	Inf	Inf
TOTAL	-Cytoskeleton	487.9	505.7	520.1
MAPPED	-Cytoskeleton	429.7	431	462.6
Genetic Information Processing	-Cytoskeleton	204	115.1	179.8
-Transcription	-Cytoskeleton	7.489	7.535	7.403
-Translation	-Cytoskeleton	162.8	79.45	136.2
-Folding, Sorting and Degradation	-Cytoskeleton	24.46	19.77	27.8
-DNA Maintenance	-Cytoskeleton	8.137	7.414	6.895
-RNA Family	-Cytoskeleton	0	0	0
Environmental Information Processing	-Cytoskeleton	6.507	4.489	5.496
-Signal Transduction	-Cytoskeleton	1.59	1.929	1.481
-Signaling Molecules and Interaction	-Cytoskeleton	4.916	2.495	4.014
Cellular Processes	-Cytoskeleton	51.8	73.33	46.6
-Cell structure	-Cytoskeleton	49.23	69.15	44.21
-Crystallins	-Cytoskeleton	0	0	0
-Stress Response	-Cytoskeleton	0.02799	2.062	0.04097
-Vesicular Transport	-Cytoskeleton	0	0	0
-Cytoskeleton	-Cytoskeleton	1	1	1
-Cell Motility	-Cytoskeleton	0.1019	0.1541	0.0511
-Cell Growth and Death	-Cytoskeleton	1.437	0.9663	1.282
-Cell Communication	-Cytoskeleton	0	0	0
Metabolism	-Cytoskeleton	162.3	233	223
-Membrane Transport	-Cytoskeleton	28.72	42.78	39.6
-Central Carbon Metabolism	-Cytoskeleton	30.76	35.92	29.66
-Energy Metabolism	-Cytoskeleton	9.939	9.683	9.428
-Biosynthesis	-Cytoskeleton	44.24	73.28	89.96
-Other Enzymes	-Cytoskeleton	48.03	66.43	53.93
Organismal Systems	-Cytoskeleton	0.0212	0.03733	0.01582
-Immune System	-Cytoskeleton	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0
-Digestive System	-Cytoskeleton	0	0	0
-Excretory System	-Cytoskeleton	0	0	0
-Nervous System	-Cytoskeleton	0	0	0
-Sensory System	-Cytoskeleton	0	0	0
-Development	-Cytoskeleton	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0
Human Diseases	-Cytoskeleton	3.754	3.455	6.118
-Cancers	-Cytoskeleton	0.02605	0.06209	0.02789
-Immune System Diseases	-Cytoskeleton	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0.0005426	0.0259	0.0003803
-Cardiovascular Diseases	-Cytoskeleton	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	0
-Infectious Diseases	-Cytoskeleton	1.126	2.167	1.046
Not Mapped	-Cytoskeleton	58.26	74.64	57.53
-Not Mapped	-Cytoskeleton	58.26	74.64	57.53
TOTAL	-Cell Motility	4661	3230	9711
MAPPED	-Cell Motility	4105	2754	8637
Genetic Information Processing	-Cell Motility	1974	736.1	3468
-Transcription	-Cell Motility	71.55	46.49	125.1
-Translation	-Cell Motility	1558	508	2549
-Folding, Sorting and Degradation	-Cell Motility	246	126.3	587.5
-DNA Maintenance	-Cell Motility	97.83	55.76	171.3
-RNA Family	-Cell Motility	0	0	0
Environmental Information Processing	-Cell Motility	63.52	30.92	97.82
-Signal Transduction	-Cell Motility	16.55	14.98	27.79
-Signaling Molecules and Interaction	-Cell Motility	46.97	15.94	74.94
Cellular Processes	-Cell Motility	494.3	467.9	873.7
-Cell structure	-Cell Motility	470.3	441.7	825.5
-Crystallins	-Cell Motility	0	0	0
-Stress Response	-Cell Motility	0.2674	13.17	0.7649
-Vesicular Transport	-Cell Motility	0	0	0
-Cytoskeleton	-Cell Motility	9.553	6.388	18.67
-Cell Motility	-Cell Motility	1	1	1
-Cell Growth and Death	-Cell Motility	13.13	5.619	25.38
-Cell Communication	-Cell Motility	0	0	0
Metabolism	-Cell Motility	1531	1469	4162
-Membrane Transport	-Cell Motility	268.5	269.8	750.6
-Central Carbon Metabolism	-Cell Motility	310.1	236.8	539.2
-Energy Metabolism	-Cell Motility	80.47	60.99	167.7
-Biosynthesis	-Cell Motility	403.7	438	1736
-Other Enzymes	-Cell Motility	448.9	407.9	1081
Organismal Systems	-Cell Motility	0.06135	0.2385	0.1809
-Immune System	-Cell Motility	0	0	0
-Endocrine System	-Cell Motility	0	0	0
-Circulatory System	-Cell Motility	0	0	0
-Digestive System	-Cell Motility	0	0	0
-Excretory System	-Cell Motility	0	0	0
-Nervous System	-Cell Motility	0	0	0
-Sensory System	-Cell Motility	0	0	0
-Development	-Cell Motility	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0
Human Diseases	-Cell Motility	25.24	18.74	109.7
-Cancers	-Cell Motility	0.07539	0.1707	0.413
-Immune System Diseases	-Cell Motility	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0.00157	0.0712	0.005632
-Cardiovascular Diseases	-Cell Motility	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0
-Infectious Diseases	-Cell Motility	11.2	13.97	46.02
Not Mapped	-Cell Motility	556.6	476.8	1074
-Not Mapped	-Cell Motility	556.6	476.8	1074
TOTAL	-Cell Growth and Death	335.6	514.6	401
MAPPED	-Cell Growth and Death	295.5	438.6	356.7
Genetic Information Processing	-Cell Growth and Death	140.8	116.5	137.8
-Transcription	-Cell Growth and Death	4.499	7.191	5.305
-Translation	-Cell Growth and Death	111.3	80.29	104.4
-Folding, Sorting and Degradation	-Cell Growth and Death	16.89	18.12	22.31
-DNA Maintenance	-Cell Growth and Death	6.012	7.891	5.854
-RNA Family	-Cell Growth and Death	0	0	0
Environmental Information Processing	-Cell Growth and Death	4.533	4.808	4.416
-Signal Transduction	-Cell Growth and Death	1.056	2.079	1.154
-Signaling Molecules and Interaction	-Cell Growth and Death	3.382	2.539	3.094
Cellular Processes	-Cell Growth and Death	35.81	74.85	35.93
-Cell structure	-Cell Growth and Death	33.86	70.37	34.09
-Crystallins	-Cell Growth and Death	0	0	0
-Stress Response	-Cell Growth and Death	0.01926	2.098	0.03159
-Vesicular Transport	-Cell Growth and Death	0	0	0
-Cytoskeleton	-Cell Growth and Death	0.6878	1.018	0.771
-Cell Motility	-Cell Growth and Death	0.07087	0.1594	0.03599
-Cell Growth and Death	-Cell Growth and Death	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0
Metabolism	-Cell Growth and Death	111.9	239	173
-Membrane Transport	-Cell Growth and Death	19.75	43.57	30.32
-Central Carbon Metabolism	-Cell Growth and Death	19.52	36.56	21.24
-Energy Metabolism	-Cell Growth and Death	6.298	9.412	6.988
-Biosynthesis	-Cell Growth and Death	29.61	70.4	62.48
-Other Enzymes	-Cell Growth and Death	29.6	62.61	43.81
Organismal Systems	-Cell Growth and Death	0.01258	0.03863	0.01015
-Immune System	-Cell Growth and Death	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0
-Nervous System	-Cell Growth and Death	0	0	0
-Sensory System	-Cell Growth and Death	0	0	0
-Development	-Cell Growth and Death	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0
Human Diseases	-Cell Growth and Death	2.665	3.516	4.717
-Cancers	-Cell Growth and Death	0.01546	0.0491	0.01791
-Immune System Diseases	-Cell Growth and Death	0	0	0
-Neurodegenerative Diseases	-Cell Growth and Death	0.0003732	0.02635	0.0002932
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.7136	1.802	0.7026
Not Mapped	-Cell Growth and Death	40.07	75.95	44.35
-Not Mapped	-Cell Growth and Death	40.07	75.95	44.35
TOTAL	-Cell Communication	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf
-RNA Family	-Cell Communication	NaN	NaN	NaN
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf
-Cell structure	-Cell Communication	Inf	Inf	Inf
-Crystallins	-Cell Communication	NaN	NaN	NaN
-Stress Response	-Cell Communication	Inf	Inf	Inf
-Vesicular Transport	-Cell Communication	NaN	NaN	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf
Organismal Systems	-Cell Communication	Inf	Inf	Inf
-Immune System	-Cell Communication	NaN	NaN	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN
-Development	-Cell Communication	NaN	NaN	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN
Human Diseases	-Cell Communication	Inf	Inf	Inf
-Cancers	-Cell Communication	Inf	Inf	Inf
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cell Communication	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN
-Metabolic Diseases	-Cell Communication	Inf	Inf	Inf
-Infectious Diseases	-Cell Communication	Inf	Inf	Inf
Not Mapped	-Cell Communication	Inf	Inf	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf
TOTAL	Metabolism	2.998	2.166	2.33
MAPPED	Metabolism	2.64	1.846	2.072
Genetic Information Processing	Metabolism	1.259	0.4973	0.8017
-Transcription	Metabolism	0.04627	0.03263	0.03358
-Translation	Metabolism	1.001	0.3408	0.6109
-Folding, Sorting and Degradation	Metabolism	0.1494	0.08595	0.1239
-DNA Maintenance	Metabolism	0.04975	0.03169	0.03072
-RNA Family	Metabolism	0	0	0
Environmental Information Processing	Metabolism	0.04009	0.01918	0.02449
-Signal Transduction	Metabolism	0.009798	0.008244	0.0066
-Signaling Molecules and Interaction	Metabolism	0.03021	0.01073	0.01798
Cellular Processes	Metabolism	0.3197	0.316	0.2095
-Cell structure	Metabolism	0.3025	0.2962	0.198
-Crystallins	Metabolism	0	0	0
-Stress Response	Metabolism	0.000172	0.00883	0.0001835
-Vesicular Transport	Metabolism	0	0	0
-Cytoskeleton	Metabolism	0.006145	0.004283	0.004479
-Cell Motility	Metabolism	0.0006286	0.0006581	0.0002278
-Cell Growth and Death	Metabolism	0.00887	0.004127	0.005771
-Cell Communication	Metabolism	0	0	0
Metabolism	Metabolism	1	1	1
-Membrane Transport	Metabolism	0.1778	0.1834	0.1771
-Central Carbon Metabolism	Metabolism	0.1884	0.1571	0.1328
-Energy Metabolism	Metabolism	0.06133	0.04136	0.04223
-Biosynthesis	Metabolism	0.276	0.3145	0.4034
-Other Enzymes	Metabolism	0.2965	0.2845	0.2419
Organismal Systems	Metabolism	0.0001294	0.0001595	7.05e-05
-Immune System	Metabolism	0	0	0
-Endocrine System	Metabolism	0	0	0
-Circulatory System	Metabolism	0	0	0
-Digestive System	Metabolism	0	0	0
-Excretory System	Metabolism	0	0	0
-Nervous System	Metabolism	0	0	0
-Sensory System	Metabolism	0	0	0
-Development	Metabolism	0	0	0
-Environmental Adaptation	Metabolism	0	0	0
Human Diseases	Metabolism	0.02293	0.01471	0.02727
-Cancers	Metabolism	0.0001596	0.000266	0.0001245
-Immune System Diseases	Metabolism	0	0	0
-Neurodegenerative Diseases	Metabolism	3.33e-06	0.0001103	1.695e-06
-Cardiovascular Diseases	Metabolism	0	0	0
-Metabolic Diseases	Metabolism	0	0	0
-Infectious Diseases	Metabolism	0.006971	0.009282	0.00469
Not Mapped	Metabolism	0.358	0.3197	0.2577
-Not Mapped	Metabolism	0.358	0.3197	0.2577
TOTAL	-Membrane Transport	16.56	11.81	13.12
MAPPED	-Membrane Transport	14.58	10.07	11.67
Genetic Information Processing	-Membrane Transport	6.971	2.694	4.544
-Transcription	-Membrane Transport	0.2499	0.177	0.1896
-Translation	-Membrane Transport	5.544	1.861	3.431
-Folding, Sorting and Degradation	-Membrane Transport	0.8267	0.4682	0.7021
-DNA Maintenance	-Membrane Transport	0.2757	0.1728	0.1741
-RNA Family	-Membrane Transport	0	0	0
Environmental Information Processing	-Membrane Transport	0.2208	0.1042	0.1376
-Signal Transduction	-Membrane Transport	0.05601	0.04495	0.03735
-Signaling Molecules and Interaction	-Membrane Transport	0.1668	0.05833	0.1013
Cellular Processes	-Membrane Transport	1.754	1.711	1.174
-Cell structure	-Membrane Transport	1.671	1.615	1.116
-Crystallins	-Membrane Transport	0	0	0
-Stress Response	-Membrane Transport	0.0009499	0.04815	0.001034
-Vesicular Transport	-Membrane Transport	0	0	0
-Cytoskeleton	-Membrane Transport	0.03393	0.02336	0.02523
-Cell Motility	-Membrane Transport	0.003346	0.003504	0.001299
-Cell Growth and Death	-Membrane Transport	0.04889	0.02198	0.03147
-Cell Communication	-Membrane Transport	0	0	0
Metabolism	-Membrane Transport	5.541	5.447	5.57
-Membrane Transport	-Membrane Transport	1	1	1
-Central Carbon Metabolism	-Membrane Transport	1.029	0.8402	0.7402
-Energy Metabolism	-Membrane Transport	0.3343	0.2202	0.2352
-Biosynthesis	-Membrane Transport	1.515	1.751	2.255
-Other Enzymes	-Membrane Transport	1.641	1.541	1.377
Organismal Systems	-Membrane Transport	0.0006989	0.0008491	0.000393
-Immune System	-Membrane Transport	0	0	0
-Endocrine System	-Membrane Transport	0	0	0
-Circulatory System	-Membrane Transport	0	0	0
-Digestive System	-Membrane Transport	0	0	0
-Excretory System	-Membrane Transport	0	0	0
-Nervous System	-Membrane Transport	0	0	0
-Sensory System	-Membrane Transport	0	0	0
-Development	-Membrane Transport	0	0	0
-Environmental Adaptation	-Membrane Transport	0	0	0
Human Diseases	-Membrane Transport	0.1269	0.0807	0.1556
-Cancers	-Membrane Transport	0.000884	0.00145	0.0006958
-Immune System Diseases	-Membrane Transport	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	1.782e-05	0.0005891	9.334e-06
