Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-RNA Family	-Signal Transduction	0	0	0	0
Environmental Information Processing	-Signal Transduction	3.506	7.15	4.227	10.27
-Signal Transduction	-Signal Transduction	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	2.506	6.15	3.227	9.272
Cellular Processes	-Signal Transduction	49.64	44.53	42.22	40.69
-Crystallins	-Signal Transduction	0	0	0	0
-Stress Response	-Signal Transduction	0	0	0	0
-Vesicular Transport	-Signal Transduction	1.341	1.386	1.101	1.429
-Cytoskeleton	-Signal Transduction	42.53	35.12	37.27	29.81
-Cell Motility	-Signal Transduction	0	0	0	0
-Cell Growth and Death	-Signal Transduction	0.1544	0.1511	0.1496	0.1295
-Cell Communication	-Signal Transduction	3.456	5.551	2.203	5.649
Metabolism	-Signal Transduction	10.02	12.77	7.225	13.46
-Membrane Transport	-Signal Transduction	0.007513	0.007624	0.002001	0.006302
-Central Carbon Metabolism	-Signal Transduction	2.999	3.498	2.036	3.323
-Energy Metabolism	-Signal Transduction	0.5215	0.7893	0.3319	0.8463
-Biosynthesis	-Signal Transduction	1.527	1.779	1.062	1.761
-Other Enzymes	-Signal Transduction	4.449	5.579	3.664	4.966
Organismal Systems	-Signal Transduction	4.352	5.341	3.281	6.147
-Immune System	-Signal Transduction	0.8304	0.9881	0.7218	1.038
-Endocrine System	-Signal Transduction	0.08863	0.1058	0.07062	0.1204
-Circulatory System	-Signal Transduction	1.101	1.099	1.046	1.271
-Digestive System	-Signal Transduction	0.01738	0.01794	0.01369	0.01274
-Excretory System	-Signal Transduction	0.1097	0.0841	0.1128	0.07348
-Nervous System	-Signal Transduction	0.05481	0.07173	0.03153	0.05537
-Sensory System	-Signal Transduction	0	0	0	0
-Development	-Signal Transduction	0.13	0.1897	0.09136	0.1977
-Environmental Adaptation	-Signal Transduction	0	0	0	0
Human Diseases	-Signal Transduction	8.588	10.84	7.704	11.93
-Cancers	-Signal Transduction	0.2913	0.3846	0.2453	0.4302
-Immune System Diseases	-Signal Transduction	0.2999	0.2654	0.1934	0.2602
-Neurodegenerative Diseases	-Signal Transduction	1.628	1.517	1.301	1.872
-Cardiovascular Diseases	-Signal Transduction	1.985	2.881	1.559	3.267
-Metabolic Diseases	-Signal Transduction	0	0	0	0
-Infectious Diseases	-Signal Transduction	1.99	2.407	1.772	2.947
Not Mapped	-Signal Transduction	16.55	20.19	14.41	23
-Not Mapped	-Signal Transduction	16.55	20.19	14.41	23
TOTAL	-Signaling Molecules and Interaction	13.69	8.838	15.38	8.169
MAPPED	-Signaling Molecules and Interaction	11.9	7.709	13.3	7.071
Genetic Information Processing	-Signaling Molecules and Interaction	2.134	1.511	2.317	1.492
-Transcription	-Signaling Molecules and Interaction	0.1626	0.1269	0.1481	0.12
-Translation	-Signaling Molecules and Interaction	0.5788	0.436	0.5852	0.4298
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	1.279	0.8749	1.354	0.8732
-DNA Maintenance	-Signaling Molecules and Interaction	0.1136	0.07305	0.1313	0.06645
-RNA Family	-Signaling Molecules and Interaction	0	0	0	0
Environmental Information Processing	-Signaling Molecules and Interaction	1.008	1.005	1.009	1.006
-Signal Transduction	-Signaling Molecules and Interaction	0.007632	0.004963	0.009065	0.005953
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	5.135	2.387	6.508	1.883
-Crystallins	-Signaling Molecules and Interaction	0	0	0	0
-Stress Response	-Signaling Molecules and Interaction	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	0.128	0.07031	0.1623	0.0626
-Cytoskeleton	-Signaling Molecules and Interaction	4.376	1.843	5.769	1.416
-Cell Motility	-Signaling Molecules and Interaction	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	0.0124	0.007912	0.01808	0.005864
-Cell Communication	-Signaling Molecules and Interaction	0.215	0.1804	0.1846	0.1617
Metabolism	-Signaling Molecules and Interaction	1.114	0.739	1.172	0.6988
-Membrane Transport	-Signaling Molecules and Interaction	0.0007171	0.0003835	0.0002949	0.0002761
-Central Carbon Metabolism	-Signaling Molecules and Interaction	0.1665	0.1279	0.1534	0.1223
-Energy Metabolism	-Signaling Molecules and Interaction	0.06237	0.03709	0.06327	0.03582
-Biosynthesis	-Signaling Molecules and Interaction	0.1678	0.103	0.1826	0.09071
-Other Enzymes	-Signaling Molecules and Interaction	0.4541	0.348	0.5466	0.3413
Organismal Systems	-Signaling Molecules and Interaction	0.3071	0.1886	0.3721	0.1871
-Immune System	-Signaling Molecules and Interaction	0.09732	0.06184	0.06252	0.05024
-Endocrine System	-Signaling Molecules and Interaction	0.008998	0.005056	0.0115	0.005296
-Circulatory System	-Signaling Molecules and Interaction	0.121	0.0636	0.1697	0.06548
-Digestive System	-Signaling Molecules and Interaction	0.003645	0.002461	0.00302	0.0008044
-Excretory System	-Signaling Molecules and Interaction	0.006992	0.00396	0.00748	0.003296
-Nervous System	-Signaling Molecules and Interaction	0.005231	0.003609	0.004648	0.002425
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0
-Development	-Signaling Molecules and Interaction	0.01059	0.008681	0.01001	0.008499
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	0.9571	0.6016	1.129	0.5553
-Cancers	-Signaling Molecules and Interaction	0.03202	0.02226	0.03979	0.02336
-Immune System Diseases	-Signaling Molecules and Interaction	0.01839	0.0125	0.01321	0.01166
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.1554	0.07631	0.1918	0.07582
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0.2558	0.1838	0.2883	0.1698
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0.1609	0.1019	0.1876	0.1001
Not Mapped	-Signaling Molecules and Interaction	1.782	1.129	2.081	1.097
-Not Mapped	-Signaling Molecules and Interaction	1.782	1.129	2.081	1.097
TOTAL	Cellular Processes	2.422	2.905	2.3	3.075
MAPPED	Cellular Processes	2.107	2.534	1.989	2.662
Genetic Information Processing	Cellular Processes	0.3776	0.4965	0.3335	0.5617
-Transcription	Cellular Processes	0.02852	0.04117	0.02202	0.0452
-Translation	Cellular Processes	0.1023	0.1433	0.08489	0.1618
-Folding, Sorting and Degradation	Cellular Processes	0.2166	0.2832	0.1948	0.3133
-DNA Maintenance	Cellular Processes	0.0201	0.02401	0.01963	0.02502
-RNA Family	Cellular Processes	0	0	0	0
Environmental Information Processing	Cellular Processes	0.03632	0.0888	0.05985	0.1467
-Signal Transduction	Cellular Processes	0.00127	0.001527	0.001305	0.002135
-Signaling Molecules and Interaction	Cellular Processes	0.02858	0.07957	0.05196	0.1366
Cellular Processes	Cellular Processes	1	1	1	1
-Crystallins	Cellular Processes	0	0	0	0
-Stress Response	Cellular Processes	0	0	0	0
-Vesicular Transport	Cellular Processes	0.02355	0.02389	0.02379	0.02768
-Cytoskeleton	Cellular Processes	0.8301	0.7232	0.8574	0.6493
-Cell Motility	Cellular Processes	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.002117	0.002887	0.001994	0.00282
-Cell Communication	Cellular Processes	0.03806	0.0593	0.02761	0.06087
Metabolism	Cellular Processes	0.1947	0.256	0.1693	0.2699
-Membrane Transport	Cellular Processes	0.0001299	0.000146	4.253e-05	0.0001326
-Central Carbon Metabolism	Cellular Processes	0.02541	0.0364	0.02068	0.04473
-Energy Metabolism	Cellular Processes	0.01014	0.01219	0.007341	0.01349
-Biosynthesis	Cellular Processes	0.03075	0.03903	0.02348	0.04017
-Other Enzymes	Cellular Processes	0.07731	0.09419	0.05806	0.09956
Organismal Systems	Cellular Processes	0.05434	0.06198	0.05564	0.07044
-Immune System	Cellular Processes	0.005903	0.009697	0.004796	0.01204
-Endocrine System	Cellular Processes	0.001592	0.001662	0.001562	0.001994
-Circulatory System	Cellular Processes	0.01695	0.01654	0.02078	0.0208
-Digestive System	Cellular Processes	0.0002762	0.0003375	0.0002317	0.0001927
-Excretory System	Cellular Processes	0.001362	0.001607	0.001149	0.001601
-Nervous System	Cellular Processes	0.0009623	0.001392	0.0006814	0.001185
-Sensory System	Cellular Processes	0	0	0	0
-Development	Cellular Processes	0.001857	0.00284	0.001497	0.0032
-Environmental Adaptation	Cellular Processes	0	0	0	0
Human Diseases	Cellular Processes	0.1669	0.204	0.1704	0.2392
-Cancers	Cellular Processes	0.004945	0.006521	0.005377	0.008571
-Immune System Diseases	Cellular Processes	0.003134	0.003846	0.001901	0.004184
-Neurodegenerative Diseases	Cellular Processes	0.01907	0.02005	0.01995	0.02273
-Cardiovascular Diseases	Cellular Processes	0.03858	0.05421	0.03447	0.0655
-Metabolic Diseases	Cellular Processes	0	0	0	0
-Infectious Diseases	Cellular Processes	0.03134	0.03599	0.02883	0.04044
Not Mapped	Cellular Processes	0.3153	0.371	0.3112	0.4132
-Not Mapped	Cellular Processes	0.3153	0.371	0.3112	0.4132
TOTAL	-Crystallins	Inf	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN	NaN
-Stress Response	-Crystallins	NaN	NaN	NaN	NaN
-Vesicular Transport	-Crystallins	Inf	Inf	Inf	Inf
-Cytoskeleton	-Crystallins	Inf	Inf	Inf	Inf
-Cell Motility	-Crystallins	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf	Inf
-Cell Communication	-Crystallins	Inf	Inf	Inf	Inf
Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf	Inf
-Immune System	-Crystallins	Inf	Inf	Inf	Inf
-Endocrine System	-Crystallins	Inf	Inf	Inf	Inf
-Circulatory System	-Crystallins	Inf	Inf	Inf	Inf
-Digestive System	-Crystallins	Inf	Inf	Inf	Inf
-Excretory System	-Crystallins	Inf	Inf	Inf	Inf
-Nervous System	-Crystallins	Inf	Inf	Inf	Inf
-Sensory System	-Crystallins	Inf	Inf	Inf	Inf
-Development	-Crystallins	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Crystallins	Inf	Inf	Inf	Inf
Human Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Cancers	-Crystallins	Inf	Inf	Inf	Inf
-Immune System Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Infectious Diseases	-Crystallins	Inf	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf	Inf
TOTAL	-Stress Response	Inf	Inf	Inf	Inf
MAPPED	-Stress Response	Inf	Inf	Inf	Inf
Genetic Information Processing	-Stress Response	Inf	Inf	Inf	Inf
-Transcription	-Stress Response	Inf	Inf	Inf	Inf
-Translation	-Stress Response	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Stress Response	Inf	Inf	Inf	Inf
-DNA Maintenance	-Stress Response	Inf	Inf	Inf	Inf
-RNA Family	-Stress Response	NaN	NaN	NaN	NaN
Environmental Information Processing	-Stress Response	Inf	Inf	Inf	Inf
-Signal Transduction	-Stress Response	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Stress Response	Inf	Inf	Inf	Inf
Cellular Processes	-Stress Response	Inf	Inf	Inf	Inf
-Crystallins	-Stress Response	NaN	NaN	NaN	NaN
-Stress Response	-Stress Response	NaN	NaN	NaN	NaN
-Vesicular Transport	-Stress Response	Inf	Inf	Inf	Inf
-Cytoskeleton	-Stress Response	Inf	Inf	Inf	Inf
-Cell Motility	-Stress Response	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Stress Response	Inf	Inf	Inf	Inf
-Cell Communication	-Stress Response	Inf	Inf	Inf	Inf
Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Membrane Transport	-Stress Response	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Energy Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Biosynthesis	-Stress Response	Inf	Inf	Inf	Inf
-Other Enzymes	-Stress Response	Inf	Inf	Inf	Inf
Organismal Systems	-Stress Response	Inf	Inf	Inf	Inf
-Immune System	-Stress Response	Inf	Inf	Inf	Inf
-Endocrine System	-Stress Response	Inf	Inf	Inf	Inf
-Circulatory System	-Stress Response	Inf	Inf	Inf	Inf
-Digestive System	-Stress Response	Inf	Inf	Inf	Inf
-Excretory System	-Stress Response	Inf	Inf	Inf	Inf
-Nervous System	-Stress Response	Inf	Inf	Inf	Inf
-Sensory System	-Stress Response	Inf	Inf	Inf	Inf
-Development	-Stress Response	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Stress Response	Inf	Inf	Inf	Inf
Human Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Cancers	-Stress Response	Inf	Inf	Inf	Inf
-Immune System Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Infectious Diseases	-Stress Response	Inf	Inf	Inf	Inf
Not Mapped	-Stress Response	Inf	Inf	Inf	Inf
-Not Mapped	-Stress Response	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	71.13	74.49	61.68	65.92
MAPPED	-Vesicular Transport	61.87	64.98	53.34	57.06
Genetic Information Processing	-Vesicular Transport	12.15	16.25	10.5	17.62
-Transcription	-Vesicular Transport	0.8525	1.088	0.5924	0.9939
-Translation	-Vesicular Transport	2.939	3.671	2.247	3.592
-Folding, Sorting and Degradation	-Vesicular Transport	7.28	9.2	6.182	8.439
-DNA Maintenance	-Vesicular Transport	0.6469	0.7859	0.5926	0.7849
-RNA Family	-Vesicular Transport	0	0	0	0
Environmental Information Processing	-Vesicular Transport	1.42	3.679	1.968	4.741
-Signal Transduction	-Vesicular Transport	0.04688	0.05908	0.0414	0.07541
-Signaling Molecules and Interaction	-Vesicular Transport	1.117	3.33	1.709	4.551
Cellular Processes	-Vesicular Transport	24.3	19.94	24.46	16.03
-Crystallins	-Vesicular Transport	0	0	0	0
-Stress Response	-Vesicular Transport	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1
-Cytoskeleton	-Vesicular Transport	20.63	14.42	21.59	10.41
-Cell Motility	-Vesicular Transport	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	0.05145	0.05757	0.05025	0.04521
-Cell Communication	-Vesicular Transport	1.224	1.941	0.8334	1.91
Metabolism	-Vesicular Transport	5.439	6.454	4.185	5.625
-Membrane Transport	-Vesicular Transport	0.003833	0.003977	0.001177	0.00289
-Central Carbon Metabolism	-Vesicular Transport	0.8887	1.198	0.6777	1.16
-Energy Metabolism	-Vesicular Transport	0.3364	0.399	0.2259	0.4231
-Biosynthesis	-Vesicular Transport	0.8193	0.9626	0.6521	0.8734
-Other Enzymes	-Vesicular Transport	1.884	2.125	1.463	1.917
Organismal Systems	-Vesicular Transport	1.748	2.029	1.68	2.21
-Immune System	-Vesicular Transport	0.2064	0.3193	0.1572	0.3338
-Endocrine System	-Vesicular Transport	0.05123	0.05439	0.04323	0.05327
-Circulatory System	-Vesicular Transport	0.591	0.5945	0.6061	0.6305
-Digestive System	-Vesicular Transport	0.009658	0.01294	0.007594	0.005344
-Excretory System	-Vesicular Transport	0.03658	0.03204	0.03437	0.02566
-Nervous System	-Vesicular Transport	0.03707	0.04098	0.02864	0.03581
-Sensory System	-Vesicular Transport	0	0	0	0
-Development	-Vesicular Transport	0.05534	0.07405	0.04325	0.06904
-Environmental Adaptation	-Vesicular Transport	0	0	0	0
Human Diseases	-Vesicular Transport	5.425	6.338	4.781	5.156
-Cancers	-Vesicular Transport	0.1564	0.1494	0.1421	0.1502
-Immune System Diseases	-Vesicular Transport	0.1022	0.1011	0.06034	0.09085
-Neurodegenerative Diseases	-Vesicular Transport	0.6669	0.7798	0.6539	0.8213
-Cardiovascular Diseases	-Vesicular Transport	1.423	1.868	1.117	1.358
-Metabolic Diseases	-Vesicular Transport	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0.9778	1.233	0.8621	1.293
Not Mapped	-Vesicular Transport	9.26	9.515	8.347	8.855
-Not Mapped	-Vesicular Transport	9.26	9.515	8.347	8.855
TOTAL	-Cytoskeleton	2.665	3.291	2.509	3.506
MAPPED	-Cytoskeleton	2.318	2.871	2.17	3.035
Genetic Information Processing	-Cytoskeleton	0.4154	0.5626	0.3729	0.6404
-Transcription	-Cytoskeleton	0.03166	0.04727	0.02416	0.05153
-Translation	-Cytoskeleton	0.1127	0.1624	0.09492	0.1845
-Folding, Sorting and Degradation	-Cytoskeleton	0.2444	0.3258	0.2178	0.3721
-DNA Maintenance	-Cytoskeleton	0.02212	0.0272	0.02142	0.02852
-RNA Family	-Cytoskeleton	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.04234	0.1107	0.06785	0.1867
-Signal Transduction	-Cytoskeleton	0.001433	0.001798	0.001459	0.002537
-Signaling Molecules and Interaction	-Cytoskeleton	0.03331	0.09924	0.05891	0.1738
Cellular Processes	-Cytoskeleton	1.1	1.133	1.091	1.14
-Crystallins	-Cytoskeleton	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.02757	0.0298	0.02683	0.03364
-Cytoskeleton	-Cytoskeleton	1	1	1	1
-Cell Motility	-Cytoskeleton	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	0.002495	0.003993	0.002325	0.004141
-Cell Communication	-Cytoskeleton	0.04187	0.0672	0.03012	0.06939
Metabolism	-Cytoskeleton	0.2201	0.3039	0.1886	0.328
-Membrane Transport	-Cytoskeleton	0.0001544	0.000193	4.875e-05	0.0001815
-Central Carbon Metabolism	-Cytoskeleton	0.02953	0.04618	0.02321	0.05249
-Energy Metabolism	-Cytoskeleton	0.01146	0.01381	0.008179	0.01537
-Biosynthesis	-Cytoskeleton	0.03532	0.04423	0.02616	0.04579
-Other Enzymes	-Cytoskeleton	0.09012	0.1175	0.06772	0.121
Organismal Systems	-Cytoskeleton	0.05979	0.07023	0.0607	0.0803
-Immune System	-Cytoskeleton	0.00686	0.0123	0.005383	0.01569
-Endocrine System	-Cytoskeleton	0.001752	0.001883	0.00174	0.002273
-Circulatory System	-Cytoskeleton	0.01976	0.02063	0.02355	0.02647
-Digestive System	-Cytoskeleton	0.000321	0.0004006	0.0002601	0.0002512
-Excretory System	-Cytoskeleton	0.001598	0.002149	0.001296	0.002328
-Nervous System	-Cytoskeleton	0.001127	0.001816	0.0007683	0.001595
-Sensory System	-Cytoskeleton	0	0	0	0
-Development	-Cytoskeleton	0.002062	0.003233	0.001633	0.003648
-Environmental Adaptation	-Cytoskeleton	0	0	0	0
Human Diseases	-Cytoskeleton	0.1887	0.2422	0.1898	0.2908
-Cancers	-Cytoskeleton	0.005764	0.008133	0.006096	0.01091
-Immune System Diseases	-Cytoskeleton	0.003535	0.004528	0.002126	0.00497
-Neurodegenerative Diseases	-Cytoskeleton	0.02216	0.025	0.02239	0.02893
-Cardiovascular Diseases	-Cytoskeleton	0.04362	0.06434	0.03841	0.0796
-Metabolic Diseases	-Cytoskeleton	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.03586	0.04237	0.03252	0.04803
Not Mapped	-Cytoskeleton	0.3469	0.4204	0.3395	0.471
-Not Mapped	-Cytoskeleton	0.3469	0.4204	0.3395	0.471
TOTAL	-Cell Motility	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	Inf	Inf	Inf	Inf
-Crystallins	-Cell Motility	NaN	NaN	NaN	NaN
-Stress Response	-Cell Motility	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	Inf	Inf	Inf	Inf
Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	Inf	Inf	Inf	Inf
-Endocrine System	-Cell Motility	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Motility	Inf	Inf	Inf	Inf
-Digestive System	-Cell Motility	Inf	Inf	Inf	Inf
-Excretory System	-Cell Motility	Inf	Inf	Inf	Inf
-Nervous System	-Cell Motility	Inf	Inf	Inf	Inf
-Sensory System	-Cell Motility	Inf	Inf	Inf	Inf
-Development	-Cell Motility	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cell Motility	Inf	Inf	Inf	Inf
Human Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Motility	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	106.9	101.4	101	98.21
MAPPED	-Cell Growth and Death	92.97	88.41	87.34	85.01
Genetic Information Processing	-Cell Growth and Death	17.12	17.94	14.82	18.67
-Transcription	-Cell Growth and Death	1.247	1.438	0.9551	1.42
-Translation	-Cell Growth and Death	4.377	4.893	3.669	5.004
-Folding, Sorting and Degradation	-Cell Growth and Death	10.02	10.22	8.658	10.1
-DNA Maintenance	-Cell Growth and Death	0.9117	0.8672	0.8685	0.8314
-RNA Family	-Cell Growth and Death	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	1.645	3.218	2.596	4.429
-Signal Transduction	-Cell Growth and Death	0.05874	0.05513	0.05798	0.06884
-Signaling Molecules and Interaction	-Cell Growth and Death	1.294	2.884	2.254	4.122
Cellular Processes	-Cell Growth and Death	36.87	26.26	38.64	21.58
-Crystallins	-Cell Growth and Death	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.8683	0.7123	0.9195	0.66
-Cytoskeleton	-Cell Growth and Death	31.49	20.13	33.52	16.04
-Cell Motility	-Cell Growth and Death	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1
-Cell Communication	-Cell Growth and Death	1.726	2.142	1.221	2.023
Metabolism	-Cell Growth and Death	8.501	8.603	7.05	8.34
-Membrane Transport	-Cell Growth and Death	0.004863	0.003885	0.001654	0.002911
-Central Carbon Metabolism	-Cell Growth and Death	1.013	1.022	0.8422	1.03
-Energy Metabolism	-Cell Growth and Death	0.4746	0.4022	0.3234	0.3909
-Biosynthesis	-Cell Growth and Death	1.28	1.199	1.034	1.057
-Other Enzymes	-Cell Growth and Death	3.502	3.414	3.067	3.076
Organismal Systems	-Cell Growth and Death	2.464	2.239	2.462	2.341
-Immune System	-Cell Growth and Death	0.2353	0.2724	0.1953	0.2771
-Endocrine System	-Cell Growth and Death	0.06894	0.06002	0.06074	0.05363
-Circulatory System	-Cell Growth and Death	0.7677	0.5996	0.9011	0.6279
-Digestive System	-Cell Growth and Death	0.01101	0.01249	0.009437	0.004437
-Excretory System	-Cell Growth and Death	0.1085	0.09633	0.09833	0.07939
-Nervous System	-Cell Growth and Death	0.03548	0.03656	0.02633	0.02557
-Sensory System	-Cell Growth and Death	0	0	0	0
-Development	-Cell Growth and Death	0.08342	0.1015	0.06549	0.1035
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0
Human Diseases	-Cell Growth and Death	7.815	7.552	7.251	7.392
-Cancers	-Cell Growth and Death	0.224	0.2364	0.2332	0.2588
-Immune System Diseases	-Cell Growth and Death	0.145	0.1388	0.0845	0.1349
-Neurodegenerative Diseases	-Cell Growth and Death	0.7602	0.6652	0.8126	0.6863
-Cardiovascular Diseases	-Cell Growth and Death	1.806	2.007	1.519	2.024
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	1.471	1.299	1.455	1.304
Not Mapped	-Cell Growth and Death	13.92	12.95	13.67	13.19
-Not Mapped	-Cell Growth and Death	13.92	12.95	13.67	13.19
TOTAL	-Cell Communication	25.68	16.69	25.53	14.4
MAPPED	-Cell Communication	22.34	14.56	22.07	12.47
Genetic Information Processing	-Cell Communication	4.319	3.695	5.549	4.276
-Transcription	-Cell Communication	0.3018	0.2438	0.2456	0.2172
-Translation	-Cell Communication	1.083	0.8227	0.9297	0.7848
-Folding, Sorting and Degradation	-Cell Communication	2.63	2.062	2.77	1.844
-DNA Maintenance	-Cell Communication	0.3044	0.2515	0.3893	0.2803
-RNA Family	-Cell Communication	0	0	0	0
Environmental Information Processing	-Cell Communication	0.3844	0.6051	0.9276	0.9568
-Signal Transduction	-Cell Communication	0.01963	0.01573	0.02525	0.02161
-Signaling Molecules and Interaction	-Cell Communication	0.3024	0.5422	0.8054	0.8905
Cellular Processes	-Cell Communication	8.838	4.468	9.905	3.503
-Crystallins	-Cell Communication	0	0	0	0
-Stress Response	-Cell Communication	0	0	0	0
