Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Biosynthesis	-Endocrine System	13.34	13.75	10.38	11.21
-Other Enzymes	-Endocrine System	45.81	48.96	40.85	42.8
Organismal Systems	-Endocrine System	37.6	41.01	30.94	38.76
-Immune System	-Endocrine System	10.94	12.32	9.152	11.75
-Endocrine System	-Endocrine System	1	1	1	1
-Circulatory System	-Endocrine System	12.6	13.74	8.551	13.67
-Digestive System	-Endocrine System	0.5904	0.7103	0.3369	0.5145
-Excretory System	-Endocrine System	3.404	2.535	3.541	2.426
-Nervous System	-Endocrine System	9.154	10.44	8.535	9.889
-Sensory System	-Endocrine System	0.07673	0.08204	0.06849	0.07191
-Development	-Endocrine System	4.635	5.631	3.676	5.651
-Environmental Adaptation	-Endocrine System	2.638	2.713	2.377	2.442
Human Diseases	-Endocrine System	65.59	76.8	59.92	68.75
-Cancers	-Endocrine System	9.546	12.64	6.975	11.02
-Immune System Diseases	-Endocrine System	12.63	16.37	7.486	14.89
-Neurodegenerative Diseases	-Endocrine System	24.58	24.88	21.67	20.38
-Cardiovascular Diseases	-Endocrine System	14.16	17.7	8.722	17.77
-Metabolic Diseases	-Endocrine System	3.708	5.099	2.632	4.519
-Infectious Diseases	-Endocrine System	18.13	19.17	17.89	17.03
Not Mapped	-Endocrine System	137	138.6	132.4	130.1
-Not Mapped	-Endocrine System	137	138.6	132.4	130.1
TOTAL	-Circulatory System	239.4	278.6	194	254.1
MAPPED	-Circulatory System	198.7	230.1	160.4	208.6
Genetic Information Processing	-Circulatory System	64.62	91.36	46.79	91.69
-Transcription	-Circulatory System	2.841	4.199	1.857	4.013
-Translation	-Circulatory System	14.67	21.01	10.52	21.74
-Folding, Sorting and Degradation	-Circulatory System	24.64	30.88	19.56	28.9
-DNA Maintenance	-Circulatory System	22.91	35.24	14.36	37.14
-RNA Family	-Circulatory System	0	0	0	0
Environmental Information Processing	-Circulatory System	4.27	5.452	4.231	5.888
-Signal Transduction	-Circulatory System	1.189	1.455	1.217	1.266
-Signaling Molecules and Interaction	-Circulatory System	3.641	4.591	3.603	4.872
Cellular Processes	-Circulatory System	72.42	60.52	67.42	48.2
-Crystallins	-Circulatory System	0	0	0	0
-Stress Response	-Circulatory System	0	0	0	0
-Vesicular Transport	-Circulatory System	1.896	1.836	1.945	1.718
-Cytoskeleton	-Circulatory System	62.98	49.89	59.65	38.45
-Cell Motility	-Circulatory System	0	0	0	0
-Cell Growth and Death	-Circulatory System	3.767	4.787	3.213	4.488
-Cell Communication	-Circulatory System	3.606	5.154	2.443	4.315
Metabolism	-Circulatory System	28.02	35.64	22	31.08
-Membrane Transport	-Circulatory System	0.04712	0.05035	0.03469	0.03179
-Central Carbon Metabolism	-Circulatory System	10.52	14.17	8.262	12.03
-Energy Metabolism	-Circulatory System	1.864	1.829	1.669	1.637
-Biosynthesis	-Circulatory System	3.523	4.304	2.591	3.934
-Other Enzymes	-Circulatory System	9.563	11.56	8.24	10.18
Organismal Systems	-Circulatory System	6.94	8.748	5.905	8.727
-Immune System	-Circulatory System	2.431	3.229	1.797	2.962
-Endocrine System	-Circulatory System	0.9408	1.384	0.6538	1.218
-Circulatory System	-Circulatory System	1	1	1	1
-Digestive System	-Circulatory System	0.1031	0.1455	0.0613	0.1619
-Excretory System	-Circulatory System	0.676	0.6914	0.5808	0.6566
-Nervous System	-Circulatory System	0.8259	0.8279	1.153	0.7584
-Sensory System	-Circulatory System	0.009963	0.01092	0.008608	0.009742
-Development	-Circulatory System	0.8763	1.129	0.7707	1.151
-Environmental Adaptation	-Circulatory System	0.2286	0.2175	0.2891	0.1869
Human Diseases	-Circulatory System	21.99	28.55	15.81	26.04
-Cancers	-Circulatory System	1.338	1.817	0.9784	1.617
-Immune System Diseases	-Circulatory System	2.428	3.363	1.224	3.028
-Neurodegenerative Diseases	-Circulatory System	3.926	3.591	4.544	3.171
-Cardiovascular Diseases	-Circulatory System	5.599	7.758	3.233	7.74
-Metabolic Diseases	-Circulatory System	0.7349	0.9019	0.5754	0.8952
-Infectious Diseases	-Circulatory System	10.65	15.96	7.019	16.58
Not Mapped	-Circulatory System	40.74	48.42	33.56	45.5
-Not Mapped	-Circulatory System	40.74	48.42	33.56	45.5
TOTAL	-Digestive System	4972	5384	5127	6822
MAPPED	-Digestive System	4126	4448	4240	5601
Genetic Information Processing	-Digestive System	1447	1925	1291	2529
-Transcription	-Digestive System	59.76	85.27	51.68	112.9
-Translation	-Digestive System	299.3	381.8	276	493
-Folding, Sorting and Degradation	-Digestive System	574.8	715.2	569.4	984.4
-DNA Maintenance	-Digestive System	441.4	634.9	339.5	644.1
-RNA Family	-Digestive System	0	0	0	0
Environmental Information Processing	-Digestive System	171.8	180.8	195.3	240.3
-Signal Transduction	-Digestive System	47.58	42.56	66.6	38.91
-Signaling Molecules and Interaction	-Digestive System	134.8	160	149.1	194.6
Cellular Processes	-Digestive System	1760	1425	2052	1300
-Crystallins	-Digestive System	0	0	0	0
-Stress Response	-Digestive System	0	0	0	0
-Vesicular Transport	-Digestive System	58.72	50.06	67.65	45.55
-Cytoskeleton	-Digestive System	1605	1269	1875	1150
-Cell Motility	-Digestive System	0	0	0	0
-Cell Growth and Death	-Digestive System	75.69	88.85	84.99	115.4
-Cell Communication	-Digestive System	71.09	81.99	63.47	82.43
Metabolism	-Digestive System	563.7	583.3	608.3	630.1
-Membrane Transport	-Digestive System	1.644	1.797	1.575	1.38
-Central Carbon Metabolism	-Digestive System	140.6	197.3	134.8	224.3
-Energy Metabolism	-Digestive System	51.96	57.94	49.25	49.44
-Biosynthesis	-Digestive System	93.81	86.08	94.85	90.22
-Other Enzymes	-Digestive System	414.2	433.6	452.5	399.7
Organismal Systems	-Digestive System	327.2	344.1	295	392.5
-Immune System	-Digestive System	56.93	66.44	62.41	67.64
-Endocrine System	-Digestive System	31.72	50.62	26.33	41.9
-Circulatory System	-Digestive System	84.98	80.99	67.9	96.45
-Digestive System	-Digestive System	1	1	1	1
-Excretory System	-Digestive System	21.01	14.87	28.16	18.8
-Nervous System	-Digestive System	17.62	16.01	29.27	20.63
-Sensory System	-Digestive System	0.4707	0.4813	0.4708	0.5164
-Development	-Digestive System	41.39	44.87	38.81	43.68
-Environmental Adaptation	-Digestive System	4.878	4.205	7.34	5.083
Human Diseases	-Digestive System	571.9	815.3	493.4	797.9
-Cancers	-Digestive System	52.49	57.75	53.73	44.49
-Immune System Diseases	-Digestive System	83.88	99.94	59.55	106.9
-Neurodegenerative Diseases	-Digestive System	175.7	179.7	196.8	153.5
-Cardiovascular Diseases	-Digestive System	86.87	120.7	65.01	127.6
-Metabolic Diseases	-Digestive System	40.42	46.94	37.47	45.38
-Infectious Diseases	-Digestive System	382.6	579.6	333.1	586
Not Mapped	-Digestive System	846	935.9	887	1222
-Not Mapped	-Digestive System	846	935.9	887	1222
TOTAL	-Excretory System	1106	1279	986.7	1419
MAPPED	-Excretory System	917.9	1056	816	1165
Genetic Information Processing	-Excretory System	306.9	436.3	234.6	526.8
-Transcription	-Excretory System	12.94	19.05	9.335	22.2
-Translation	-Excretory System	66.32	94.94	53.07	119.2
-Folding, Sorting and Degradation	-Excretory System	109.9	140.1	92.74	157.1
-DNA Maintenance	-Excretory System	50.05	66.16	52.51	77.35
-RNA Family	-Excretory System	0	0	0	0
Environmental Information Processing	-Excretory System	28.99	41.72	25.9	47.71
-Signal Transduction	-Excretory System	4.49	5.435	5.379	5.284
-Signaling Molecules and Interaction	-Excretory System	26.93	39.59	25.45	45.25
Cellular Processes	-Excretory System	351.7	352.5	348.4	344.5
-Crystallins	-Excretory System	0	0	0	0
-Stress Response	-Excretory System	0	0	0	0
-Vesicular Transport	-Excretory System	11.54	11.93	16.97	12.58
-Cytoskeleton	-Excretory System	320.6	314	310.3	304.7
-Cell Motility	-Excretory System	0	0	0	0
-Cell Growth and Death	-Excretory System	14.21	17.95	14.19	19.07
-Cell Communication	-Excretory System	16.47	25.53	15.02	30.3
Metabolism	-Excretory System	113	144.3	115.2	148.4
-Membrane Transport	-Excretory System	0.2557	0.3106	0.1685	0.3288
-Central Carbon Metabolism	-Excretory System	51.11	68.41	52.57	65.1
-Energy Metabolism	-Excretory System	17.95	25.73	22.5	28.62
-Biosynthesis	-Excretory System	24.85	27.38	21.64	27.98
-Other Enzymes	-Excretory System	81.38	103.3	66.36	105.9
Organismal Systems	-Excretory System	65.19	80.66	53.95	96.76
-Immune System	-Excretory System	15.73	19.81	13.58	24.2
-Endocrine System	-Excretory System	3.264	4.597	4.92	4.565
-Circulatory System	-Excretory System	21.84	27.02	14.91	34.13
-Digestive System	-Excretory System	1.024	1.397	0.5874	1.255
-Excretory System	-Excretory System	1	1	1	1
-Nervous System	-Excretory System	18.04	22.37	17.19	25.88
-Sensory System	-Excretory System	0.0224	0.03236	0.01672	0.02964
-Development	-Excretory System	2.967	3.749	2.425	4.011
-Environmental Adaptation	-Excretory System	1.509	1.735	1.424	1.671
Human Diseases	-Excretory System	129.8	152.5	123	175.1
-Cancers	-Excretory System	7.156	12.67	5.87	12.95
-Immune System Diseases	-Excretory System	9.624	13.32	6.269	12.78
-Neurodegenerative Diseases	-Excretory System	38.6	44.94	36.39	44.91
-Cardiovascular Diseases	-Excretory System	21.47	30.2	16.21	33.94
-Metabolic Diseases	-Excretory System	1.971	2.831	1.36	2.678
-Infectious Diseases	-Excretory System	36.05	52.99	27.01	57.77
Not Mapped	-Excretory System	188.2	222.3	170.7	254.1
-Not Mapped	-Excretory System	188.2	222.3	170.7	254.1
TOTAL	-Nervous System	1806	1600	2635	1753
MAPPED	-Nervous System	1498	1322	2179	1439
Genetic Information Processing	-Nervous System	527.9	571.9	629.6	681.3
-Transcription	-Nervous System	22.81	25.34	25.14	29.01
-Translation	-Nervous System	107.1	113.5	139.3	136.3
-Folding, Sorting and Degradation	-Nervous System	212.5	212.5	280	253
-DNA Maintenance	-Nervous System	185.6	220.6	187.1	272.6
-RNA Family	-Nervous System	0	0	0	0
Environmental Information Processing	-Nervous System	54.47	58.08	74.59	64.7
-Signal Transduction	-Nervous System	18.38	13.82	27.8	13.37
-Signaling Molecules and Interaction	-Nervous System	36.09	44.26	48.49	51.33
Cellular Processes	-Nervous System	552.3	354	899.2	328.7
-Crystallins	-Nervous System	0	0	0	0
-Stress Response	-Nervous System	0	0	0	0
-Vesicular Transport	-Nervous System	16.57	16.24	23.91	18.18
-Cytoskeleton	-Nervous System	494.9	297.7	798.3	262.2
-Cell Motility	-Nervous System	0	0	0	0
-Cell Growth and Death	-Nervous System	27.4	26.4	43.41	29.65
-Cell Communication	-Nervous System	26.83	25.56	29.6	21.18
Metabolism	-Nervous System	200.2	175.6	283.2	161.9
-Membrane Transport	-Nervous System	0.3109	0.4113	0.2588	0.4852
-Central Carbon Metabolism	-Nervous System	65.18	65.95	69.36	60.83
-Energy Metabolism	-Nervous System	13.32	9.012	22.01	8.829
-Biosynthesis	-Nervous System	25.17	21.94	35.19	23.18
-Other Enzymes	-Nervous System	117.9	102.5	154.1	115.6
Organismal Systems	-Nervous System	60.41	56.84	77.64	68.5
-Immune System	-Nervous System	26.73	22.61	32.02	23.43
-Endocrine System	-Nervous System	4.049	5.621	4.334	5.241
-Circulatory System	-Nervous System	26.86	22.31	30.66	29.3
-Digestive System	-Nervous System	0.7369	0.7169	0.6304	0.7857
-Excretory System	-Nervous System	6.426	4.499	11.92	4.83
-Nervous System	-Nervous System	1	1	1	1
-Sensory System	-Nervous System	0.2676	0.2436	0.2968	0.2854
-Development	-Nervous System	11.68	11.63	10.51	14.81
-Environmental Adaptation	-Nervous System	0.4649	0.5213	0.5343	0.6885
Human Diseases	-Nervous System	176.1	175.9	212.7	224.8
-Cancers	-Nervous System	6.58	8.824	7.656	8.022
-Immune System Diseases	-Nervous System	24.1	23.86	27.19	26.48
-Neurodegenerative Diseases	-Nervous System	49.59	51.21	53.28	51.01
-Cardiovascular Diseases	-Nervous System	40.01	38.23	40.13	42.15
-Metabolic Diseases	-Nervous System	8.15	8.786	10.52	9.891
-Infectious Diseases	-Nervous System	48.84	64.36	61.39	73.3
Not Mapped	-Nervous System	307.2	278.1	455.9	313.9
-Not Mapped	-Nervous System	307.2	278.1	455.9	313.9
TOTAL	-Sensory System	Inf	Inf	Inf	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Sensory System	Inf	Inf	Inf	Inf
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf
-Crystallins	-Sensory System	NaN	NaN	NaN	NaN
-Stress Response	-Sensory System	NaN	NaN	NaN	NaN
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Sensory System	NaN	NaN	NaN	NaN
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf
TOTAL	-Development	1365	1068	1603	1008
MAPPED	-Development	1133	882.5	1325	827.2
Genetic Information Processing	-Development	371.7	353.9	375.1	369.7
-Transcription	-Development	16.74	16.5	16.32	16.33
-Translation	-Development	82.91	80.06	86.88	85.21
-Folding, Sorting and Degradation	-Development	139.4	117.3	151.6	114.6
-DNA Maintenance	-Development	133	140.9	117.9	152.7
-RNA Family	-Development	0	0	0	0
Environmental Information Processing	-Development	42.57	39.65	49.66	40.6
-Signal Transduction	-Development	9.98	6.585	13.64	5.199
-Signaling Molecules and Interaction	-Development	40.21	38.3	47.09	39.68
Cellular Processes	-Development	513.2	338.8	642.1	298.2
-Crystallins	-Development	0	0	0	0
-Stress Response	-Development	0	0	0	0
-Vesicular Transport	-Development	16.95	11.94	21.1	10.97
-Cytoskeleton	-Development	462.2	296.8	578.8	258.9
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	21.26	18.1	26.95	17.54
-Cell Communication	-Development	20.35	19.7	21.78	17.15
Metabolism	-Development	168.9	144.4	192.2	131.2
-Membrane Transport	-Development	0.3819	0.3108	0.3982	0.304
-Central Carbon Metabolism	-Development	59.5	53.81	67.59	47.82
-Energy Metabolism	-Development	19.37	14.36	22.19	13.08
-Biosynthesis	-Development	22.57	18.1	24.18	16.01
-Other Enzymes	-Development	105.1	85.38	126.1	77.85
Organismal Systems	-Development	42	36.32	49.86	34.69
-Immune System	-Development	19.82	17.43	22.27	17.02
-Endocrine System	-Development	2.435	1.856	3.086	1.88
-Circulatory System	-Development	19.4	17.62	17.82	18.71
-Digestive System	-Development	1.24	1.142	0.9392	0.8821
-Excretory System	-Development	5.089	3.467	7.247	3.418
-Nervous System	-Development	3.285	2.339	4.333	2.205
-Sensory System	-Development	0.145	0.1235	0.1534	0.1109
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0.5519	0.4818	0.5872	0.4533
Human Diseases	-Development	124.4	108.4	129.3	103.5
-Cancers	-Development	17.29	16.87	16.97	15.29
-Immune System Diseases	-Development	23.87	24.64	16.76	22.95
-Neurodegenerative Diseases	-Development	36.13	31.26	38.87	26.22
-Cardiovascular Diseases	-Development	32.07	29.91	26.58	30.76
-Metabolic Diseases	-Development	7.006	7.678	5.894	6.966
-Infectious Diseases	-Development	34.73	27.07	43.22	26.76
Not Mapped	-Development	232.3	185.7	277.3	180.4
-Not Mapped	-Development	232.3	185.7	277.3	180.4
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf
-RNA Family	-Environmental Adaptation	NaN	NaN	NaN	NaN
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Crystallins	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Stress Response	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	Inf	Inf	Inf	Inf
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf
Organismal Systems	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Endocrine System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Circulatory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Digestive System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Excretory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Nervous System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Development	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cancers	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
TOTAL	Human Diseases	14.05	13.66	14.76	14.17
MAPPED	Human Diseases	11.66	11.29	12.21	11.64
Genetic Information Processing	Human Diseases	3.754	4.334	3.718	4.981
-Transcription	Human Diseases	0.1652	0.2068	0.1446	0.2247
-Translation	Human Diseases	0.8477	0.9831	0.7946	1.127
-Folding, Sorting and Degradation	Human Diseases	1.511	1.574	1.639	1.725
-DNA Maintenance	Human Diseases	1.374	1.811	1.139	2.158
-RNA Family	Human Diseases	0	0	0	0
Environmental Information Processing	Human Diseases	0.4515	0.4444	0.5622	0.4808
-Signal Transduction	Human Diseases	0.1535	0.1123	0.23	0.09518
-Signaling Molecules and Interaction	Human Diseases	0.3409	0.413	0.4118	0.454
Cellular Processes	Human Diseases	4.622	3.442	5.614	3.151
-Crystallins	Human Diseases	0	0	0	0
-Stress Response	Human Diseases	0	0	0	0
-Vesicular Transport	Human Diseases	0.1748	0.1525	0.1948	0.1627
-Cytoskeleton	Human Diseases	4.163	3.066	5.061	2.736
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	0.2068	0.199	0.2439	0.2015
-Cell Communication	Human Diseases	0.1922	0.2536	0.1884	0.2475
Metabolism	Human Diseases	1.527	1.547	1.736	1.43
-Membrane Transport	Human Diseases	0.005308	0.005727	0.005042	0.004777
-Central Carbon Metabolism	Human Diseases	0.4541	0.4964	0.4273	0.462
-Energy Metabolism	Human Diseases	0.1383	0.1687	0.1494	0.1634
-Biosynthesis	Human Diseases	0.29	0.272	0.2715	0.2645
-Other Enzymes	Human Diseases	0.9465	0.8834	1.102	0.8226
Organismal Systems	Human Diseases	0.7609	0.8011	0.6768	0.9149
-Immune System	Human Diseases	0.1836	0.1968	0.1998	0.1863
-Endocrine System	Human Diseases	0.05546	0.05884	0.05336	0.05093
-Circulatory System	Human Diseases	0.254	0.2506	0.194	0.2871
-Digestive System	Human Diseases	0.01195	0.01388	0.007368	0.01186
-Excretory System	Human Diseases	0.04506	0.03757	0.05604	0.04008
-Nervous System	Human Diseases	0.2106	0.2222	0.2157	0.2447
-Sensory System	Human Diseases	0.001519	0.001385	0.00182	0.00127
-Development	Human Diseases	0.1165	0.1327	0.1076	0.1512
-Environmental Adaptation	Human Diseases	0.05828	0.05835	0.05408	0.0603
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.1455	0.1646	0.1484	0.1603
-Immune System Diseases	Human Diseases	0.2106	0.2414	0.1645	0.2433
-Neurodegenerative Diseases	Human Diseases	0.5231	0.4809	0.5667	0.4565
-Cardiovascular Diseases	Human Diseases	0.2803	0.2987	0.2206	0.3138
-Metabolic Diseases	Human Diseases	0.07342	0.08606	0.06993	0.07979
-Infectious Diseases	Human Diseases	0.6441	0.6783	0.6325	0.6934
Not Mapped	Human Diseases	2.391	2.375	2.554	2.538
-Not Mapped	Human Diseases	2.391	2.375	2.554	2.538
TOTAL	-Cancers	853.4	796.3	771.6	659.4
MAPPED	-Cancers	708.2	657.9	638.1	541.3
Genetic Information Processing	-Cancers	248.3	284.4	194.3	254.3
-Transcription	-Cancers	10.26	12.3	7.56	10.77
-Translation	-Cancers	51.36	59.37	41.54	55.4
-Folding, Sorting and Degradation	-Cancers	98.65	103	85.7	85.1
-DNA Maintenance	-Cancers	88.03	109.7	59.55	103
-RNA Family	-Cancers	0	0	0	0
Environmental Information Processing	-Cancers	29.39	31.25	25.33	24.54
-Signal Transduction	-Cancers	6.603	6.067	8.33	4.217
-Signaling Molecules and Interaction	-Cancers	19.65	23.81	17.36	20.32
Cellular Processes	-Cancers	274.9	188.4	277.7	133.7
-Crystallins	-Cancers	0	0	0	0
-Stress Response	-Cancers	0	0	0	0
-Vesicular Transport	-Cancers	10.08	8.738	10.18	7.392
-Cytoskeleton	-Cancers	241.5	155.3	246.8	106.6
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	10.77	11.79	10.57	9.973
-Cell Communication	-Cancers	10.31	12.65	8.195	9.593
Metabolism	-Cancers	85.58	91.83	75.58	72.27
-Membrane Transport	-Cancers	0.2313	0.2489	0.2033	0.1973
-Central Carbon Metabolism	-Cancers	22.81	24.38	18.25	19.09
-Energy Metabolism	-Cancers	9.817	9.349	8.877	7.44
-Biosynthesis	-Cancers	13.2	11.92	12.25	9.344
-Other Enzymes	-Cancers	40.96	47.52	35.33	34.72
Organismal Systems	-Cancers	66.08	74.84	55.77	57.56
-Immune System	-Cancers	8.01	7.923	8.059	7.705
-Endocrine System	-Cancers	5.111	7.153	3.373	5.62
-Circulatory System	-Cancers	12.84	14.06	9.185	13.26
-Digestive System	-Cancers	0.1916	0.249	0.1677	0.2353
-Excretory System	-Cancers	1.95	1.807	2.319	1.516
-Nervous System	-Cancers	10.03	10.44	10.07	8.872
-Sensory System	-Cancers	0.04368	0.0478	0.03877	0.03951
-Development	-Cancers	5.078	5.833	4.339	5.313
-Environmental Adaptation	-Cancers	3.921	3.736	3.43	3.042
Human Diseases	-Cancers	89.81	121.6	80.7	110.3
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	7.285	9.536	4.589	8.18
-Neurodegenerative Diseases	-Cancers	30.15	27.56	29.63	20.74
-Cardiovascular Diseases	-Cancers	14.45	18.18	10.63	15.12
-Metabolic Diseases	-Cancers	2.824	2.971	2.05	2.483
-Infectious Diseases	-Cancers	57.84	82.45	36.21	76.51
Not Mapped	-Cancers	145.2	138.4	133.5	118.1
-Not Mapped	-Cancers	145.2	138.4	133.5	118.1
TOTAL	-Immune System Diseases	234.7	225.5	385.3	231.9
MAPPED	-Immune System Diseases	194.8	186.3	318.6	190.4
Genetic Information Processing	-Immune System Diseases	58.99	54.58	70.28	54.36
-Transcription	-Immune System Diseases	2.907	3.542	3.655	3.627
-Translation	-Immune System Diseases	14.2	16.87	21.01	19.48
-Folding, Sorting and Degradation	-Immune System Diseases	21.13	23.81	33.63	23.65
-DNA Maintenance	-Immune System Diseases	15.9	16.63	17.13	18.54
-RNA Family	-Immune System Diseases	0	0	0	0
Environmental Information Processing	-Immune System Diseases	7.073	7.533	9.215	6.739
-Signal Transduction	-Immune System Diseases	1.526	1.015	2.62	0.9783
-Signaling Molecules and Interaction	-Immune System Diseases	6.944	7.157	8.663	6.223
Cellular Processes	-Immune System Diseases	88.23	47.77	128.6	40.21
-Crystallins	-Immune System Diseases	0	0	0	0
-Stress Response	-Immune System Diseases	0	0	0	0
-Vesicular Transport	-Immune System Diseases	2.053	1.611	4.407	1.728
-Cytoskeleton	-Immune System Diseases	79.46	41.7	119.7	30.71
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	2.347	1.99	3.738	2.011
-Cell Communication	-Immune System Diseases	3.166	4.34	5.149	3.473
Metabolism	-Immune System Diseases	30.41	28.25	40.78	24.24
-Membrane Transport	-Immune System Diseases	0.06609	0.06143	0.09072	0.06548
-Central Carbon Metabolism	-Immune System Diseases	6.189	6.83	10.14	7.051
-Energy Metabolism	-Immune System Diseases	3.059	2.924	4.042	2.825
