Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-RNA Family	-Signal Transduction	0	0	0	0
Environmental Information Processing	-Signal Transduction	5.3	5.776	4.556	5.819
-Signal Transduction	-Signal Transduction	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	4.3	4.776	3.556	4.819
Cellular Processes	-Signal Transduction	64.79	45.73	63.86	40.91
-Crystallins	-Signal Transduction	0	0	0	0
-Stress Response	-Signal Transduction	0	0	0	0
-Vesicular Transport	-Signal Transduction	1.715	1.368	1.788	1.399
-Cytoskeleton	-Signal Transduction	56.99	37.65	56.87	32.47
-Cell Motility	-Signal Transduction	0	0	0	0
-Cell Growth and Death	-Signal Transduction	1.491	2.088	1.203	2.526
-Cell Communication	-Signal Transduction	3.208	3.727	2.403	3.505
Metabolism	-Signal Transduction	25.18	25.73	21.12	26.38
-Membrane Transport	-Signal Transduction	0.02154	0.02975	0.01223	0.0212
-Central Carbon Metabolism	-Signal Transduction	3.407	4.637	2.399	5.182
-Energy Metabolism	-Signal Transduction	2.425	1.992	2.481	1.878
-Biosynthesis	-Signal Transduction	3.884	3.458	3.237	3.337
-Other Enzymes	-Signal Transduction	7.872	7.833	6.513	8.233
Organismal Systems	-Signal Transduction	8.644	9.401	7.028	10.09
-Immune System	-Signal Transduction	2.046	2.219	1.652	2.34
-Endocrine System	-Signal Transduction	0.4362	0.4324	0.3988	0.5208
-Circulatory System	-Signal Transduction	1.944	2.213	1.594	2.479
-Digestive System	-Signal Transduction	0.05558	0.0452	0.04571	0.05493
-Excretory System	-Signal Transduction	0.3626	0.3437	0.2917	0.4069
-Nervous System	-Signal Transduction	0.2311	0.2804	0.1185	0.3411
-Sensory System	-Signal Transduction	0	0	0	0
-Development	-Signal Transduction	0.2918	0.3638	0.1948	0.4165
-Environmental Adaptation	-Signal Transduction	0.02529	0.03251	0.01922	0.03022
Human Diseases	-Signal Transduction	31.79	36.85	22.55	37.33
-Cancers	-Signal Transduction	0.2942	0.2801	0.2795	0.365
-Immune System Diseases	-Signal Transduction	2.127	2.459	1.149	2.723
-Neurodegenerative Diseases	-Signal Transduction	3.621	4.087	2.926	4.401
-Cardiovascular Diseases	-Signal Transduction	4.781	5.456	2.972	6.368
-Metabolic Diseases	-Signal Transduction	0	0	0	0
-Infectious Diseases	-Signal Transduction	6.379	6.494	6.467	5.532
Not Mapped	-Signal Transduction	36.67	34	31.74	37.29
-Not Mapped	-Signal Transduction	36.67	34	31.74	37.29
TOTAL	-Signaling Molecules and Interaction	44.29	35.04	44.48	32.95
MAPPED	-Signaling Molecules and Interaction	36.75	28.95	36.78	27.05
Genetic Information Processing	-Signaling Molecules and Interaction	12.48	11.94	10.95	12
-Transcription	-Signaling Molecules and Interaction	0.5219	0.5251	0.4354	0.5195
-Translation	-Signaling Molecules and Interaction	2.621	2.493	2.392	2.533
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	4.955	4.327	4.936	4.413
-DNA Maintenance	-Signaling Molecules and Interaction	1.615	1.691	1.136	1.426
-RNA Family	-Signaling Molecules and Interaction	0	0	0	0
Environmental Information Processing	-Signaling Molecules and Interaction	1.215	1.206	1.23	1.175
-Signal Transduction	-Signaling Molecules and Interaction	0.2151	0.2059	0.2296	0.1752
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	13.55	8.845	15.39	7.204
-Crystallins	-Signaling Molecules and Interaction	0	0	0	0
-Stress Response	-Signaling Molecules and Interaction	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	0.4215	0.3014	0.4482	0.2667
-Cytoskeleton	-Signaling Molecules and Interaction	12.03	7.748	13.82	5.502
-Cell Motility	-Signaling Molecules and Interaction	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	0.661	0.5528	0.7148	0.5353
-Cell Communication	-Signaling Molecules and Interaction	0.5784	0.5637	0.5066	0.4864
Metabolism	-Signaling Molecules and Interaction	4.522	4.106	4.707	3.708
-Membrane Transport	-Signaling Molecules and Interaction	0.006588	0.007494	0.006283	0.005424
-Central Carbon Metabolism	-Signaling Molecules and Interaction	1.161	0.9964	1.051	0.9095
-Energy Metabolism	-Signaling Molecules and Interaction	0.3355	0.3488	0.3112	0.298
-Biosynthesis	-Signaling Molecules and Interaction	0.6931	0.5856	0.6445	0.5135
-Other Enzymes	-Signaling Molecules and Interaction	2.602	2.229	2.295	1.962
Organismal Systems	-Signaling Molecules and Interaction	1.674	1.517	1.591	1.37
-Immune System	-Signaling Molecules and Interaction	0.4928	0.4151	0.4729	0.3961
-Endocrine System	-Signaling Molecules and Interaction	0.07257	0.05572	0.07417	0.05742
-Circulatory System	-Signaling Molecules and Interaction	0.3245	0.2502	0.3684	0.241
-Digestive System	-Signaling Molecules and Interaction	0.01083	0.007932	0.009995	0.007625
-Excretory System	-Signaling Molecules and Interaction	0.08591	0.06695	0.06459	0.05183
-Nervous System	-Signaling Molecules and Interaction	0.04176	0.04495	0.03202	0.0423
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0
-Development	-Signaling Molecules and Interaction	0.04854	0.05126	0.03392	0.04515
-Environmental Adaptation	-Signaling Molecules and Interaction	0.003279	0.002153	0.002991	0.001783
Human Diseases	-Signaling Molecules and Interaction	3.356	3.011	3.122	2.943
-Cancers	-Signaling Molecules and Interaction	0.1076	0.08722	0.09847	0.09412
-Immune System Diseases	-Signaling Molecules and Interaction	0.3278	0.3542	0.2643	0.2981
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.9272	0.6445	0.9117	0.5458
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0.5973	0.6173	0.5374	0.6461
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0.8598	0.7068	0.8937	0.6745
Not Mapped	-Signaling Molecules and Interaction	7.536	6.091	7.695	5.901
-Not Mapped	-Signaling Molecules and Interaction	7.536	6.091	7.695	5.901
TOTAL	Cellular Processes	3.269	4.519	2.888	5.503
MAPPED	Cellular Processes	2.713	3.733	2.388	4.518
Genetic Information Processing	Cellular Processes	0.6855	1.143	0.5628	1.481
-Transcription	Cellular Processes	0.03874	0.07002	0.02796	0.08849
-Translation	Cellular Processes	0.1938	0.3205	0.1532	0.4145
-Folding, Sorting and Degradation	Cellular Processes	0.3402	0.5307	0.2901	0.6367
-DNA Maintenance	Cellular Processes	0.09424	0.1574	0.06569	0.1903
-RNA Family	Cellular Processes	0	0	0	0
Environmental Information Processing	Cellular Processes	0.08107	0.1183	0.07383	0.143
-Signal Transduction	Cellular Processes	0.01259	0.01841	0.01293	0.02131
-Signaling Molecules and Interaction	Cellular Processes	0.07149	0.1123	0.06253	0.1331
Cellular Processes	Cellular Processes	1	1	1	1
-Crystallins	Cellular Processes	0	0	0	0
-Stress Response	Cellular Processes	0	0	0	0
-Vesicular Transport	Cellular Processes	0.02462	0.027	0.02636	0.03308
-Cytoskeleton	Cellular Processes	0.8871	0.8243	0.898	0.7977
-Cell Motility	Cellular Processes	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.04726	0.06986	0.04592	0.08359
-Cell Communication	Cellular Processes	0.04186	0.06862	0.03108	0.07569
Metabolism	Cellular Processes	0.3447	0.5175	0.3149	0.6029
-Membrane Transport	Cellular Processes	0.0005185	0.0007569	0.0004731	0.0005183
-Central Carbon Metabolism	Cellular Processes	0.08299	0.1259	0.06572	0.142
-Energy Metabolism	Cellular Processes	0.02523	0.03048	0.02343	0.03611
-Biosynthesis	Cellular Processes	0.04865	0.06366	0.03843	0.07278
-Other Enzymes	Cellular Processes	0.1532	0.2456	0.1335	0.261
Organismal Systems	Cellular Processes	0.09702	0.1398	0.08557	0.1811
-Immune System	Cellular Processes	0.03157	0.04662	0.02803	0.0572
-Endocrine System	Cellular Processes	0.004997	0.006776	0.004819	0.008977
-Circulatory System	Cellular Processes	0.02532	0.02772	0.0271	0.03206
-Digestive System	Cellular Processes	0.0007892	0.0009885	0.0006732	0.00125
-Excretory System	Cellular Processes	0.003442	0.004023	0.004461	0.004626
-Nervous System	Cellular Processes	0.00226	0.003953	0.002002	0.004544
-Sensory System	Cellular Processes	0	0	0	0
-Development	Cellular Processes	0.002554	0.0045	0.001884	0.00578
-Environmental Adaptation	Cellular Processes	0.0002609	0.0003225	0.0002015	0.0003488
Human Diseases	Cellular Processes	0.2524	0.3813	0.2103	0.4308
-Cancers	Cellular Processes	0.00561	0.007885	0.005214	0.01145
-Immune System Diseases	Cellular Processes	0.02344	0.03891	0.01653	0.04681
-Neurodegenerative Diseases	Cellular Processes	0.04885	0.05398	0.04774	0.06124
-Cardiovascular Diseases	Cellular Processes	0.04409	0.07468	0.0362	0.09412
-Metabolic Diseases	Cellular Processes	0	0	0	0
-Infectious Diseases	Cellular Processes	0.06767	0.08903	0.0673	0.1135
Not Mapped	Cellular Processes	0.5562	0.7855	0.4997	0.9855
-Not Mapped	Cellular Processes	0.5562	0.7855	0.4997	0.9855
TOTAL	-Crystallins	Inf	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN	NaN
-Stress Response	-Crystallins	NaN	NaN	NaN	NaN
-Vesicular Transport	-Crystallins	Inf	Inf	Inf	Inf
-Cytoskeleton	-Crystallins	Inf	Inf	Inf	Inf
-Cell Motility	-Crystallins	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf	Inf
-Cell Communication	-Crystallins	Inf	Inf	Inf	Inf
Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf	Inf
-Immune System	-Crystallins	Inf	Inf	Inf	Inf
-Endocrine System	-Crystallins	Inf	Inf	Inf	Inf
-Circulatory System	-Crystallins	Inf	Inf	Inf	Inf
-Digestive System	-Crystallins	Inf	Inf	Inf	Inf
-Excretory System	-Crystallins	Inf	Inf	Inf	Inf
-Nervous System	-Crystallins	Inf	Inf	Inf	Inf
-Sensory System	-Crystallins	NaN	NaN	NaN	NaN
-Development	-Crystallins	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Crystallins	Inf	Inf	Inf	Inf
Human Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Cancers	-Crystallins	Inf	Inf	Inf	Inf
-Immune System Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Infectious Diseases	-Crystallins	Inf	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf	Inf
TOTAL	-Stress Response	Inf	Inf	Inf	Inf
MAPPED	-Stress Response	Inf	Inf	Inf	Inf
Genetic Information Processing	-Stress Response	Inf	Inf	Inf	Inf
-Transcription	-Stress Response	Inf	Inf	Inf	Inf
-Translation	-Stress Response	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Stress Response	Inf	Inf	Inf	Inf
-DNA Maintenance	-Stress Response	Inf	Inf	Inf	Inf
-RNA Family	-Stress Response	NaN	NaN	NaN	NaN
Environmental Information Processing	-Stress Response	Inf	Inf	Inf	Inf
-Signal Transduction	-Stress Response	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Stress Response	Inf	Inf	Inf	Inf
Cellular Processes	-Stress Response	Inf	Inf	Inf	Inf
-Crystallins	-Stress Response	NaN	NaN	NaN	NaN
-Stress Response	-Stress Response	NaN	NaN	NaN	NaN
-Vesicular Transport	-Stress Response	Inf	Inf	Inf	Inf
-Cytoskeleton	-Stress Response	Inf	Inf	Inf	Inf
-Cell Motility	-Stress Response	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Stress Response	Inf	Inf	Inf	Inf
-Cell Communication	-Stress Response	Inf	Inf	Inf	Inf
Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Membrane Transport	-Stress Response	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Energy Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Biosynthesis	-Stress Response	Inf	Inf	Inf	Inf
-Other Enzymes	-Stress Response	Inf	Inf	Inf	Inf
Organismal Systems	-Stress Response	Inf	Inf	Inf	Inf
-Immune System	-Stress Response	Inf	Inf	Inf	Inf
-Endocrine System	-Stress Response	Inf	Inf	Inf	Inf
-Circulatory System	-Stress Response	Inf	Inf	Inf	Inf
-Digestive System	-Stress Response	Inf	Inf	Inf	Inf
-Excretory System	-Stress Response	Inf	Inf	Inf	Inf
-Nervous System	-Stress Response	Inf	Inf	Inf	Inf
-Sensory System	-Stress Response	NaN	NaN	NaN	NaN
-Development	-Stress Response	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Stress Response	Inf	Inf	Inf	Inf
Human Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Cancers	-Stress Response	Inf	Inf	Inf	Inf
-Immune System Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Infectious Diseases	-Stress Response	Inf	Inf	Inf	Inf
Not Mapped	-Stress Response	Inf	Inf	Inf	Inf
-Not Mapped	-Stress Response	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	114.3	139.9	95.63	138.9
MAPPED	-Vesicular Transport	94.87	115.6	79.09	114.1
Genetic Information Processing	-Vesicular Transport	24.64	34.76	19.09	37.64
-Transcription	-Vesicular Transport	1.416	2.198	0.9546	2.302
-Translation	-Vesicular Transport	6.917	10.47	5.184	11.75
-Folding, Sorting and Degradation	-Vesicular Transport	11.28	13.13	9.481	14.74
-DNA Maintenance	-Vesicular Transport	4.339	6.018	3.094	6.148
-RNA Family	-Vesicular Transport	0	0	0	0
Environmental Information Processing	-Vesicular Transport	2.926	3.576	2.886	3.953
-Signal Transduction	-Vesicular Transport	0.32	0.3943	0.3531	0.3729
-Signaling Molecules and Interaction	-Vesicular Transport	2.276	3.082	2.096	3.339
Cellular Processes	-Vesicular Transport	38.26	32.69	35.71	28.54
-Crystallins	-Vesicular Transport	0	0	0	0
-Stress Response	-Vesicular Transport	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1
-Cytoskeleton	-Vesicular Transport	33.27	26.32	31.81	24.41
-Cell Motility	-Vesicular Transport	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	1.58	1.847	1.557	1.922
-Cell Communication	-Vesicular Transport	1.366	2.139	1.062	2.01
Metabolism	-Vesicular Transport	12.81	16.43	10.34	15.37
-Membrane Transport	-Vesicular Transport	0.01876	0.02533	0.01413	0.01633
-Central Carbon Metabolism	-Vesicular Transport	2.827	3.479	2.301	3.422
-Energy Metabolism	-Vesicular Transport	0.9206	0.9964	0.7895	0.9533
-Biosynthesis	-Vesicular Transport	1.786	2.343	1.351	2.151
-Other Enzymes	-Vesicular Transport	6.054	7.158	5.331	6.959
Organismal Systems	-Vesicular Transport	3.362	4.047	3.049	4.168
-Immune System	-Vesicular Transport	1.169	1.378	0.9237	1.485
-Endocrine System	-Vesicular Transport	0.1512	0.1705	0.1554	0.1832
-Circulatory System	-Vesicular Transport	1.088	1.177	0.8425	1.274
-Digestive System	-Vesicular Transport	0.03313	0.03174	0.02556	0.02439
-Excretory System	-Vesicular Transport	0.1479	0.149	0.137	0.1457
-Nervous System	-Vesicular Transport	0.1047	0.157	0.06219	0.1377
-Sensory System	-Vesicular Transport	0	0	0	0
-Development	-Vesicular Transport	0.09337	0.1434	0.06879	0.1465
-Environmental Adaptation	-Vesicular Transport	0.01201	0.01233	0.009491	0.01127
Human Diseases	-Vesicular Transport	9.299	12.63	6.824	13.05
-Cancers	-Vesicular Transport	0.2582	0.2688	0.2456	0.3171
-Immune System Diseases	-Vesicular Transport	0.92	1.417	0.5564	1.415
-Neurodegenerative Diseases	-Vesicular Transport	2.066	2	1.793	1.794
-Cardiovascular Diseases	-Vesicular Transport	2.007	2.772	1.356	3.041
-Metabolic Diseases	-Vesicular Transport	0	0	0	0
-Infectious Diseases	-Vesicular Transport	1.792	2.058	1.675	2.203
Not Mapped	-Vesicular Transport	19.45	24.32	16.55	24.88
-Not Mapped	-Vesicular Transport	19.45	24.32	16.55	24.88
TOTAL	-Cytoskeleton	3.648	5.374	3.186	6.817
MAPPED	-Cytoskeleton	3.028	4.44	2.635	5.596
Genetic Information Processing	-Cytoskeleton	0.7613	1.309	0.6244	1.732
-Transcription	-Cytoskeleton	0.04398	0.08511	0.03063	0.1128
-Translation	-Cytoskeleton	0.2169	0.3879	0.17	0.5266
-Folding, Sorting and Degradation	-Cytoskeleton	0.3827	0.6407	0.3166	0.8281
-DNA Maintenance	-Cytoskeleton	0.1027	0.1803	0.07055	0.2223
-RNA Family	-Cytoskeleton	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.08902	0.1329	0.08221	0.1788
-Signal Transduction	-Cytoskeleton	0.01419	0.02219	0.01435	0.02665
-Signaling Molecules and Interaction	-Cytoskeleton	0.08137	0.1261	0.07035	0.1533
Cellular Processes	-Cytoskeleton	1.126	1.205	1.109	1.25
-Crystallins	-Cytoskeleton	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.02798	0.03279	0.02979	0.04
-Cytoskeleton	-Cytoskeleton	1	1	1	1
-Cell Motility	-Cytoskeleton	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	0.05379	0.08475	0.05111	0.1048
-Cell Communication	-Cytoskeleton	0.04719	0.08269	0.03448	0.09464
Metabolism	-Cytoskeleton	0.3827	0.6332	0.3405	0.7894
-Membrane Transport	-Cytoskeleton	0.0005758	0.0009193	0.0005249	0.0006531
-Central Carbon Metabolism	-Cytoskeleton	0.09445	0.1528	0.07393	0.178
-Energy Metabolism	-Cytoskeleton	0.02804	0.03753	0.026	0.0458
-Biosynthesis	-Cytoskeleton	0.05512	0.07671	0.0433	0.09014
-Other Enzymes	-Cytoskeleton	0.1669	0.2814	0.1434	0.3105
Organismal Systems	-Cytoskeleton	0.1104	0.1696	0.09673	0.227
-Immune System	-Cytoskeleton	0.03589	0.05234	0.0311	0.07208
-Endocrine System	-Cytoskeleton	0.005735	0.008452	0.005428	0.01168
-Circulatory System	-Cytoskeleton	0.02811	0.03165	0.03007	0.03693
-Digestive System	-Cytoskeleton	0.0008598	0.001201	0.0007231	0.001632
-Excretory System	-Cytoskeleton	0.003908	0.004887	0.004882	0.005829
-Nervous System	-Cytoskeleton	0.002548	0.004764	0.002252	0.005917
-Sensory System	-Cytoskeleton	0	0	0	0
-Development	-Cytoskeleton	0.002875	0.005613	0.002098	0.007569
-Environmental Adaptation	-Cytoskeleton	0.0002843	0.0003695	0.0002164	0.0004075
Human Diseases	-Cytoskeleton	0.2842	0.4535	0.2259	0.5628
-Cancers	-Cytoskeleton	0.006111	0.009501	0.0056	0.01432
-Immune System Diseases	-Cytoskeleton	0.02668	0.0472	0.01859	0.05798
-Neurodegenerative Diseases	-Cytoskeleton	0.05414	0.06557	0.05224	0.07716
-Cardiovascular Diseases	-Cytoskeleton	0.04963	0.09085	0.04009	0.1174
-Metabolic Diseases	-Cytoskeleton	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.07514	0.111	0.07448	0.1482
Not Mapped	-Cytoskeleton	0.6208	0.9341	0.5513	1.221
-Not Mapped	-Cytoskeleton	0.6208	0.9341	0.5513	1.221
TOTAL	-Cell Motility	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	Inf	Inf	Inf	Inf
-Crystallins	-Cell Motility	NaN	NaN	NaN	NaN
-Stress Response	-Cell Motility	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	Inf	Inf	Inf	Inf
Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	Inf	Inf	Inf	Inf
-Endocrine System	-Cell Motility	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Motility	Inf	Inf	Inf	Inf
-Digestive System	-Cell Motility	Inf	Inf	Inf	Inf
-Excretory System	-Cell Motility	Inf	Inf	Inf	Inf
-Nervous System	-Cell Motility	Inf	Inf	Inf	Inf
-Sensory System	-Cell Motility	NaN	NaN	NaN	NaN
-Development	-Cell Motility	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cell Motility	Inf	Inf	Inf	Inf
Human Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Motility	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	64.89	59.53	60.38	57.74
MAPPED	-Cell Growth and Death	53.85	49.18	49.93	47.4
Genetic Information Processing	-Cell Growth and Death	17.32	19.37	14.03	20.73
-Transcription	-Cell Growth and Death	0.7896	0.9341	0.608	0.9548
-Translation	-Cell Growth and Death	3.907	4.423	3.257	4.84
-Folding, Sorting and Degradation	-Cell Growth and Death	7.137	7.111	6.644	7.617
-DNA Maintenance	-Cell Growth and Death	5.879	7.239	4.309	8.132
-RNA Family	-Cell Growth and Death	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	1.988	2.17	1.85	2.226
-Signal Transduction	-Cell Growth and Death	0.3155	0.3029	0.3386	0.2747
-Signaling Molecules and Interaction	-Cell Growth and Death	1.44	1.669	1.362	1.738
Cellular Processes	-Cell Growth and Death	20.44	13.85	21.7	11.24
-Crystallins	-Cell Growth and Death	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.5676	0.4255	0.6218	0.4147
-Cytoskeleton	-Cell Growth and Death	18.06	11.4	19.36	8.918
-Cell Motility	-Cell Growth and Death	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1
-Cell Communication	-Cell Growth and Death	0.8468	0.9101	0.6819	0.8335
Metabolism	-Cell Growth and Death	7.553	7.445	6.927	6.925
-Membrane Transport	-Cell Growth and Death	0.01265	0.01596	0.01127	0.01287
-Central Carbon Metabolism	-Cell Growth and Death	1.789	1.884	1.598	1.781
-Energy Metabolism	-Cell Growth and Death	0.4833	0.3821	0.5006	0.3648
-Biosynthesis	-Cell Growth and Death	0.989	0.8991	0.8475	0.8764
-Other Enzymes	-Cell Growth and Death	3.831	3.876	3.55	3.622
Organismal Systems	-Cell Growth and Death	2.053	2.001	1.857	2.04
-Immune System	-Cell Growth and Death	0.6881	0.6722	0.6677	0.6897
-Endocrine System	-Cell Growth and Death	0.1144	0.1033	0.1132	0.1075
-Circulatory System	-Cell Growth and Death	0.6176	0.5224	0.6461	0.5467
-Digestive System	-Cell Growth and Death	0.0156	0.01374	0.01452	0.01454
-Excretory System	-Cell Growth and Death	0.189	0.1635	0.1889	0.1629
-Nervous System	-Cell Growth and Death	0.04681	0.0518	0.0436	0.04591
-Sensory System	-Cell Growth and Death	0	0	0	0
-Development	-Cell Growth and Death	0.05066	0.05633	0.04458	0.05881
-Environmental Adaptation	-Cell Growth and Death	0.01128	0.01335	0.01143	0.01568
Human Diseases	-Cell Growth and Death	5.601	5.691	4.725	5.5
-Cancers	-Cell Growth and Death	0.1681	0.1456	0.1764	0.165
-Immune System Diseases	-Cell Growth and Death	0.6762	0.7424	0.3891	0.6746
-Neurodegenerative Diseases	-Cell Growth and Death	1.189	0.7994	1.115	0.6946
-Cardiovascular Diseases	-Cell Growth and Death	1.476	1.621	0.9361	1.724
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	1.484	1.47	1.411	1.53
Not Mapped	-Cell Growth and Death	11.04	10.35	10.45	10.34
-Not Mapped	-Cell Growth and Death	11.04	10.35	10.45	10.34
TOTAL	-Cell Communication	75.71	62.16	81.84	67.75
MAPPED	-Cell Communication	62.83	51.35	67.68	55.62
Genetic Information Processing	-Cell Communication	17.49	17.09	17.58	18.31
-Transcription	-Cell Communication	0.8908	0.9316	0.8395	1.068
-Translation	-Cell Communication	4.531	4.408	4.436	5.038
-Folding, Sorting and Degradation	-Cell Communication	6.673	6.005	7.549	6.97
-DNA Maintenance	-Cell Communication	2.014	2.076	2.382	2.262
-RNA Family	-Cell Communication	0	0	0	0
Environmental Information Processing	-Cell Communication	1.761	1.664	2.228	1.942
-Signal Transduction	-Cell Communication	0.3007	0.2561	0.3581	0.2816
-Signaling Molecules and Interaction	-Cell Communication	1.449	1.581	1.812	1.834
Cellular Processes	-Cell Communication	22.99	13.31	30.38	11.95
-Crystallins	-Cell Communication	0	0	0	0
-Stress Response	-Cell Communication	0	0	0	0
