Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
Environmental Information Processing	-Signal Transduction	2.94	3.748	2.392	4.555
-Signal Transduction	-Signal Transduction	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	1.94	2.748	1.392	3.555
Cellular Processes	-Signal Transduction	25.81	22.17	21.42	20.67
-Crystallins	-Signal Transduction	0	0	0	0
-Stress Response	-Signal Transduction	0	0	0	0
-Vesicular Transport	-Signal Transduction	0.6904	0.7404	0.5784	0.8976
-Cytoskeleton	-Signal Transduction	22.48	17.78	19.02	15.83
-Cell Motility	-Signal Transduction	0	0	0	0
-Cell Growth and Death	-Signal Transduction	0.1858	0.1591	0.213	0.1494
-Cell Communication	-Signal Transduction	0.9434	1.506	0.5702	1.559
Metabolism	-Signal Transduction	7.238	9.433	4.983	10.57
-Membrane Transport	-Signal Transduction	0.004134	0.005167	0.001496	0.005073
-Central Carbon Metabolism	-Signal Transduction	2.32	3.066	1.518	3.343
-Energy Metabolism	-Signal Transduction	0.3322	0.4975	0.2035	0.5811
-Biosynthesis	-Signal Transduction	1.016	1.295	0.6848	1.365
-Other Enzymes	-Signal Transduction	3.551	4.421	2.558	5.097
Organismal Systems	-Signal Transduction	2.712	3.541	2.037	4.175
-Immune System	-Signal Transduction	0.6141	0.7189	0.4701	0.8053
-Endocrine System	-Signal Transduction	0.122	0.1503	0.09487	0.1855
-Circulatory System	-Signal Transduction	0.3907	0.4186	0.3449	0.5102
-Digestive System	-Signal Transduction	0.01745	0.02323	0.01252	0.02189
-Excretory System	-Signal Transduction	0.1948	0.1529	0.1833	0.1411
-Nervous System	-Signal Transduction	0.03697	0.05061	0.02382	0.04674
-Sensory System	-Signal Transduction	0	0	0	0
-Development	-Signal Transduction	0.06825	0.09979	0.0461	0.1203
-Environmental Adaptation	-Signal Transduction	0	0	0	0
Human Diseases	-Signal Transduction	5.862	7.704	3.885	8.359
-Cancers	-Signal Transduction	0.1017	0.1344	0.08317	0.184
-Immune System Diseases	-Signal Transduction	0.6352	0.8997	0.3218	0.8634
-Neurodegenerative Diseases	-Signal Transduction	0.8261	0.787	0.6463	0.9269
-Cardiovascular Diseases	-Signal Transduction	0.9219	1.39	0.623	1.601
-Metabolic Diseases	-Signal Transduction	0	0	0	0
-Infectious Diseases	-Signal Transduction	0.8293	1.112	0.5974	1.279
Not Mapped	-Signal Transduction	14.62	18.01	10.86	20.98
-Not Mapped	-Signal Transduction	14.62	18.01	10.86	20.98
TOTAL	-Signaling Molecules and Interaction	33.79	26.85	33.14	24.34
MAPPED	-Signaling Molecules and Interaction	28.04	22.18	27.41	19.98
Genetic Information Processing	-Signaling Molecules and Interaction	5.793	5.205	5.528	5.044
-Transcription	-Signaling Molecules and Interaction	0.4164	0.4165	0.34	0.397
-Translation	-Signaling Molecules and Interaction	2.037	1.932	1.797	1.795
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	2.871	2.542	2.645	2.352
-DNA Maintenance	-Signaling Molecules and Interaction	0.3858	0.3151	0.3996	0.2913
-RNA Family	-Signaling Molecules and Interaction	0	0	0	0
Environmental Information Processing	-Signaling Molecules and Interaction	1.019	1.019	1.017	1.023
-Signal Transduction	-Signaling Molecules and Interaction	0.01865	0.01884	0.01749	0.0231
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	12.57	6.675	13.28	5.113
-Crystallins	-Signaling Molecules and Interaction	0	0	0	0
-Stress Response	-Signaling Molecules and Interaction	0	0	0	0
-Vesicular Transport	-Signaling Molecules and Interaction	0.273	0.1746	0.3152	0.1582
-Cytoskeleton	-Signaling Molecules and Interaction	11.44	5.826	11.97	4.377
-Cell Motility	-Signaling Molecules and Interaction	0	0	0	0
-Cell Growth and Death	-Signaling Molecules and Interaction	0.03996	0.03277	0.05989	0.03099
-Cell Communication	-Signaling Molecules and Interaction	0.2043	0.2165	0.1678	0.1904
Metabolism	-Signaling Molecules and Interaction	3.622	2.946	3.45	2.753
-Membrane Transport	-Signaling Molecules and Interaction	0.002131	0.001748	0.001075	0.001427
-Central Carbon Metabolism	-Signaling Molecules and Interaction	0.4545	0.4115	0.3936	0.3857
-Energy Metabolism	-Signaling Molecules and Interaction	0.1424	0.1071	0.1209	0.102
-Biosynthesis	-Signaling Molecules and Interaction	0.5027	0.4045	0.453	0.3555
-Other Enzymes	-Signaling Molecules and Interaction	1.693	1.381	1.748	1.327
Organismal Systems	-Signaling Molecules and Interaction	0.9614	0.79	0.9983	0.7596
-Immune System	-Signaling Molecules and Interaction	0.1428	0.1505	0.1079	0.1411
-Endocrine System	-Signaling Molecules and Interaction	0.04505	0.03369	0.05167	0.03372
-Circulatory System	-Signaling Molecules and Interaction	0.1955	0.1307	0.2388	0.1329
-Digestive System	-Signaling Molecules and Interaction	0.006144	0.00572	0.005471	0.004502
-Excretory System	-Signaling Molecules and Interaction	0.02366	0.01588	0.01857	0.01258
-Nervous System	-Signaling Molecules and Interaction	0.01906	0.01712	0.01712	0.01315
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0
-Development	-Signaling Molecules and Interaction	0.02476	0.02524	0.02068	0.02431
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	2.749	2.406	2.365	2.177
-Cancers	-Signaling Molecules and Interaction	0.04134	0.03395	0.05057	0.04791
-Immune System Diseases	-Signaling Molecules and Interaction	0.1388	0.1239	0.07865	0.1058
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.4257	0.2662	0.4644	0.2607
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0.4614	0.4341	0.2989	0.417
-Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0.415	0.3408	0.4118	0.3262
Not Mapped	-Signaling Molecules and Interaction	5.75	4.668	5.735	4.358
-Not Mapped	-Signaling Molecules and Interaction	5.75	4.668	5.735	4.358
TOTAL	Cellular Processes	2.588	3.016	2.461	3.197
MAPPED	Cellular Processes	2.147	2.492	2.035	2.625
Genetic Information Processing	Cellular Processes	0.4436	0.5846	0.4084	0.6627
-Transcription	Cellular Processes	0.03188	0.04678	0.02519	0.05215
-Translation	Cellular Processes	0.156	0.217	0.1338	0.2357
-Folding, Sorting and Degradation	Cellular Processes	0.226	0.2854	0.1992	0.3129
-DNA Maintenance	Cellular Processes	0.02954	0.03539	0.02903	0.03827
-RNA Family	Cellular Processes	0	0	0	0
Environmental Information Processing	Cellular Processes	0.05545	0.08197	0.0601	0.1137
-Signal Transduction	Cellular Processes	0.001467	0.002131	0.001317	0.003074
-Signaling Molecules and Interaction	Cellular Processes	0.04001	0.0601	0.04444	0.08926
Cellular Processes	Cellular Processes	1	1	1	1
-Crystallins	Cellular Processes	0	0	0	0
-Stress Response	Cellular Processes	0	0	0	0
-Vesicular Transport	Cellular Processes	0.02159	0.02258	0.02123	0.02432
-Cytoskeleton	Cellular Processes	0.8696	0.8017	0.8847	0.7637
-Cell Motility	Cellular Processes	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.00295	0.003942	0.003451	0.004302
-Cell Communication	Cellular Processes	0.01565	0.02432	0.01219	0.02501
Metabolism	Cellular Processes	0.259	0.3724	0.2157	0.419
-Membrane Transport	Cellular Processes	0.0001591	0.0002315	6.927e-05	0.0002426
-Central Carbon Metabolism	Cellular Processes	0.0348	0.04622	0.0286	0.05068
-Energy Metabolism	Cellular Processes	0.0109	0.01202	0.008093	0.0134
-Biosynthesis	Cellular Processes	0.03635	0.04589	0.02965	0.04676
-Other Enzymes	Cellular Processes	0.1188	0.1604	0.102	0.1955
Organismal Systems	Cellular Processes	0.07567	0.08873	0.07086	0.09979
-Immune System	Cellular Processes	0.007731	0.01324	0.00608	0.01716
-Endocrine System	Cellular Processes	0.003449	0.003784	0.003711	0.00443
-Circulatory System	Cellular Processes	0.01299	0.01503	0.01439	0.01931
-Digestive System	Cellular Processes	0.0003326	0.000503	0.0003081	0.0005478
-Excretory System	Cellular Processes	0.001883	0.002379	0.001251	0.00246
-Nervous System	Cellular Processes	0.001433	0.002282	0.001102	0.002262
-Sensory System	Cellular Processes	0	0	0	0
-Development	Cellular Processes	0.001904	0.002835	0.001543	0.003193
-Environmental Adaptation	Cellular Processes	0	0	0	0
Human Diseases	Cellular Processes	0.2097	0.2853	0.1764	0.3045
-Cancers	Cellular Processes	0.003052	0.004083	0.002914	0.006831
-Immune System Diseases	Cellular Processes	0.01105	0.01401	0.005923	0.01408
-Neurodegenerative Diseases	Cellular Processes	0.03042	0.03549	0.02979	0.03846
-Cardiovascular Diseases	Cellular Processes	0.03298	0.05485	0.02172	0.06511
-Metabolic Diseases	Cellular Processes	0	0	0	0
-Infectious Diseases	Cellular Processes	0.02967	0.04168	0.02587	0.04285
Not Mapped	Cellular Processes	0.4403	0.5243	0.4257	0.5725
-Not Mapped	Cellular Processes	0.4403	0.5243	0.4257	0.5725
TOTAL	-Crystallins	Inf	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf	Inf
-RNA Family	-Crystallins	NaN	NaN	NaN	NaN
Environmental Information Processing	-Crystallins	Inf	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN	NaN
-Stress Response	-Crystallins	NaN	NaN	NaN	NaN
-Vesicular Transport	-Crystallins	Inf	Inf	Inf	Inf
-Cytoskeleton	-Crystallins	Inf	Inf	Inf	Inf
-Cell Motility	-Crystallins	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf	Inf
-Cell Communication	-Crystallins	Inf	Inf	Inf	Inf
Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf	Inf
Organismal Systems	-Crystallins	Inf	Inf	Inf	Inf
-Immune System	-Crystallins	Inf	Inf	Inf	Inf
-Endocrine System	-Crystallins	Inf	Inf	Inf	Inf
-Circulatory System	-Crystallins	Inf	Inf	Inf	Inf
-Digestive System	-Crystallins	Inf	Inf	Inf	Inf
-Excretory System	-Crystallins	Inf	Inf	Inf	Inf
-Nervous System	-Crystallins	Inf	Inf	Inf	Inf
-Sensory System	-Crystallins	Inf	Inf	Inf	Inf
-Development	-Crystallins	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Crystallins	Inf	Inf	Inf	Inf
Human Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Cancers	-Crystallins	Inf	Inf	Inf	Inf
-Immune System Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Crystallins	Inf	Inf	Inf	Inf
-Infectious Diseases	-Crystallins	Inf	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf	Inf
TOTAL	-Stress Response	Inf	Inf	Inf	Inf
MAPPED	-Stress Response	Inf	Inf	Inf	Inf
Genetic Information Processing	-Stress Response	Inf	Inf	Inf	Inf
-Transcription	-Stress Response	Inf	Inf	Inf	Inf
-Translation	-Stress Response	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Stress Response	Inf	Inf	Inf	Inf
-DNA Maintenance	-Stress Response	Inf	Inf	Inf	Inf
-RNA Family	-Stress Response	NaN	NaN	NaN	NaN
Environmental Information Processing	-Stress Response	Inf	Inf	Inf	Inf
-Signal Transduction	-Stress Response	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Stress Response	Inf	Inf	Inf	Inf
Cellular Processes	-Stress Response	Inf	Inf	Inf	Inf
-Crystallins	-Stress Response	NaN	NaN	NaN	NaN
-Stress Response	-Stress Response	NaN	NaN	NaN	NaN
-Vesicular Transport	-Stress Response	Inf	Inf	Inf	Inf
-Cytoskeleton	-Stress Response	Inf	Inf	Inf	Inf
-Cell Motility	-Stress Response	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Stress Response	Inf	Inf	Inf	Inf
-Cell Communication	-Stress Response	Inf	Inf	Inf	Inf
Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Membrane Transport	-Stress Response	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Energy Metabolism	-Stress Response	Inf	Inf	Inf	Inf
-Biosynthesis	-Stress Response	Inf	Inf	Inf	Inf
-Other Enzymes	-Stress Response	Inf	Inf	Inf	Inf
Organismal Systems	-Stress Response	Inf	Inf	Inf	Inf
-Immune System	-Stress Response	Inf	Inf	Inf	Inf
-Endocrine System	-Stress Response	Inf	Inf	Inf	Inf
-Circulatory System	-Stress Response	Inf	Inf	Inf	Inf
-Digestive System	-Stress Response	Inf	Inf	Inf	Inf
-Excretory System	-Stress Response	Inf	Inf	Inf	Inf
-Nervous System	-Stress Response	Inf	Inf	Inf	Inf
-Sensory System	-Stress Response	Inf	Inf	Inf	Inf
-Development	-Stress Response	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Stress Response	Inf	Inf	Inf	Inf
Human Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Cancers	-Stress Response	Inf	Inf	Inf	Inf
-Immune System Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Stress Response	Inf	Inf	Inf	Inf
-Infectious Diseases	-Stress Response	Inf	Inf	Inf	Inf
Not Mapped	-Stress Response	Inf	Inf	Inf	Inf
-Not Mapped	-Stress Response	Inf	Inf	Inf	Inf
TOTAL	-Vesicular Transport	59.21	59.09	55.76	52.98
MAPPED	-Vesicular Transport	49.14	48.81	46.11	43.49
Genetic Information Processing	-Vesicular Transport	13.74	17.27	12.54	18.91
-Transcription	-Vesicular Transport	0.6929	0.8803	0.5275	0.8288
-Translation	-Vesicular Transport	3.55	4.387	2.999	4.452
-Folding, Sorting and Degradation	-Vesicular Transport	5.883	6.472	5.241	5.866
-DNA Maintenance	-Vesicular Transport	0.9152	1.045	0.8917	1.092
-RNA Family	-Vesicular Transport	0	0	0	0
Environmental Information Processing	-Vesicular Transport	1.552	1.769	1.385	1.54
-Signal Transduction	-Vesicular Transport	0.06307	0.09435	0.05047	0.1264
-Signaling Molecules and Interaction	-Vesicular Transport	1.277	1.467	1.081	1.275
Cellular Processes	-Vesicular Transport	17.3	12.2	18.76	9.187
-Crystallins	-Vesicular Transport	0	0	0	0
-Stress Response	-Vesicular Transport	0	0	0	0
-Vesicular Transport	-Vesicular Transport	1	1	1	1
-Cytoskeleton	-Vesicular Transport	15.37	9.967	16.85	7.016
-Cell Motility	-Vesicular Transport	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	0.05105	0.04807	0.06474	0.03952
-Cell Communication	-Vesicular Transport	0.4848	0.7184	0.3744	0.7136
Metabolism	-Vesicular Transport	5.777	6.311	5.157	5.538
-Membrane Transport	-Vesicular Transport	0.003968	0.003856	0.002237	0.002843
-Central Carbon Metabolism	-Vesicular Transport	0.9362	1.134	0.729	0.9805
-Energy Metabolism	-Vesicular Transport	0.3242	0.3553	0.2483	0.3824
-Biosynthesis	-Vesicular Transport	0.9915	1.102	0.8087	1.004
-Other Enzymes	-Vesicular Transport	2.163	2.366	1.931	2.179
Organismal Systems	-Vesicular Transport	2.364	2.621	2.363	2.848
-Immune System	-Vesicular Transport	0.3581	0.5257	0.2839	0.5757
-Endocrine System	-Vesicular Transport	0.09282	0.09088	0.09852	0.0932
-Circulatory System	-Vesicular Transport	0.3813	0.3563	0.4073	0.3752
-Digestive System	-Vesicular Transport	0.0154	0.01978	0.01439	0.01837
-Excretory System	-Vesicular Transport	0.05353	0.0462	0.05651	0.03733
-Nervous System	-Vesicular Transport	0.04337	0.05276	0.03587	0.04389
-Sensory System	-Vesicular Transport	0	0	0	0
-Development	-Vesicular Transport	0.04419	0.05654	0.03534	0.0531
-Environmental Adaptation	-Vesicular Transport	0	0	0	0
Human Diseases	-Vesicular Transport	4.586	4.652	4.505	3.949
-Cancers	-Vesicular Transport	0.05281	0.0498	0.05467	0.06276
-Immune System Diseases	-Vesicular Transport	0.2785	0.2718	0.1919	0.2285
-Neurodegenerative Diseases	-Vesicular Transport	0.969	0.8204	0.9733	0.8705
-Cardiovascular Diseases	-Vesicular Transport	0.7629	0.9055	0.667	0.8238
-Metabolic Diseases	-Vesicular Transport	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0.8092	0.9467	0.7055	0.9402
Not Mapped	-Vesicular Transport	10.08	10.27	9.647	9.487
-Not Mapped	-Vesicular Transport	10.08	10.27	9.647	9.487
TOTAL	-Cytoskeleton	2.838	3.386	2.693	3.614
MAPPED	-Cytoskeleton	2.355	2.797	2.227	2.967
Genetic Information Processing	-Cytoskeleton	0.4866	0.6563	0.4469	0.7491
-Transcription	-Cytoskeleton	0.03497	0.05251	0.02756	0.05895
-Translation	-Cytoskeleton	0.1711	0.2436	0.1465	0.2665
-Folding, Sorting and Degradation	-Cytoskeleton	0.2481	0.3204	0.221	0.3604
-DNA Maintenance	-Cytoskeleton	0.0324	0.03973	0.03177	0.04326
-RNA Family	-Cytoskeleton	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0.06304	0.09956	0.06749	0.1433
-Signal Transduction	-Cytoskeleton	0.001629	0.002432	0.001461	0.003541
-Signaling Molecules and Interaction	-Cytoskeleton	0.04549	0.07299	0.0499	0.1125
Cellular Processes	-Cytoskeleton	1.089	1.123	1.074	1.13
-Crystallins	-Cytoskeleton	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0.02366	0.02578	0.0228	0.02801
-Cytoskeleton	-Cytoskeleton	1	1	1	1
-Cell Motility	-Cytoskeleton	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	0.003321	0.004823	0.003843	0.005633
-Cell Communication	-Cytoskeleton	0.01716	0.0273	0.01334	0.02827
Metabolism	-Cytoskeleton	0.2947	0.4517	0.2427	0.4737
-Membrane Transport	-Cytoskeleton	0.0001829	0.0002883	7.83e-05	0.0003159
-Central Carbon Metabolism	-Cytoskeleton	0.03817	0.05188	0.03129	0.05729
-Energy Metabolism	-Cytoskeleton	0.01196	0.0135	0.008929	0.01515
-Biosynthesis	-Cytoskeleton	0.04137	0.05152	0.03336	0.05286
-Other Enzymes	-Cytoskeleton	0.135	0.1948	0.1145	0.2464
Organismal Systems	-Cytoskeleton	0.0837	0.09961	0.07956	0.1128
-Immune System	-Cytoskeleton	0.008715	0.01595	0.006745	0.02146
-Endocrine System	-Cytoskeleton	0.003783	0.004248	0.004108	0.005008
-Circulatory System	-Cytoskeleton	0.01476	0.01826	0.01616	0.02433
-Digestive System	-Cytoskeleton	0.0003749	0.0006061	0.0003418	0.0006849
-Excretory System	-Cytoskeleton	0.002051	0.002725	0.001343	0.002874
-Nervous System	-Cytoskeleton	0.001644	0.002847	0.001246	0.002953
-Sensory System	-Cytoskeleton	0	0	0	0
-Development	-Cytoskeleton	0.002089	0.003183	0.001688	0.00361
-Environmental Adaptation	-Cytoskeleton	0	0	0	0
Human Diseases	-Cytoskeleton	0.2387	0.3256	0.1931	0.3443
-Cancers	-Cytoskeleton	0.003435	0.004996	0.003245	0.008945
-Immune System Diseases	-Cytoskeleton	0.01203	0.016	0.006571	0.01621
-Neurodegenerative Diseases	-Cytoskeleton	0.03429	0.04427	0.03305	0.04348
-Cardiovascular Diseases	-Cytoskeleton	0.03754	0.06418	0.02377	0.07393
-Metabolic Diseases	-Cytoskeleton	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.03377	0.04679	0.0291	0.04844
Not Mapped	-Cytoskeleton	0.4829	0.5886	0.4659	0.6472
-Not Mapped	-Cytoskeleton	0.4829	0.5886	0.4659	0.6472
TOTAL	-Cell Motility	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	Inf	Inf	Inf	Inf
-Crystallins	-Cell Motility	NaN	NaN	NaN	NaN
-Stress Response	-Cell Motility	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	Inf	Inf	Inf	Inf
Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	Inf	Inf	Inf	Inf
-Endocrine System	-Cell Motility	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Motility	Inf	Inf	Inf	Inf
-Digestive System	-Cell Motility	Inf	Inf	Inf	Inf
-Excretory System	-Cell Motility	Inf	Inf	Inf	Inf
-Nervous System	-Cell Motility	Inf	Inf	Inf	Inf
-Sensory System	-Cell Motility	Inf	Inf	Inf	Inf
-Development	-Cell Motility	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cell Motility	Inf	Inf	Inf	Inf
Human Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Metabolic Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Infectious Diseases	-Cell Motility	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	63.12	58.19	58.75	56.61
MAPPED	-Cell Growth and Death	52.38	48.07	48.59	46.47
Genetic Information Processing	-Cell Growth and Death	10.98	11.45	9.858	11.97
-Transcription	-Cell Growth and Death	0.7421	0.8742	0.578	0.8873
-Translation	-Cell Growth and Death	3.775	4.147	3.202	4.147
-Folding, Sorting and Degradation	-Cell Growth and Death	5.513	5.465	4.745	5.336
-DNA Maintenance	-Cell Growth and Death	0.7313	0.693	0.7009	0.6912
-RNA Family	-Cell Growth and Death	0	0	0	0
Environmental Information Processing	-Cell Growth and Death	1.119	1.11	1.269	1.22
-Signal Transduction	-Cell Growth and Death	0.0358	0.04014	0.03138	0.05242
-Signaling Molecules and Interaction	-Cell Growth and Death	0.818	0.8323	0.9611	1.003
Cellular Processes	-Cell Growth and Death	19.09	12.52	20.22	10.1
-Crystallins	-Cell Growth and Death	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0.4367	0.3299	0.4649	0.3148
-Cytoskeleton	-Cell Growth and Death	16.6	10.04	17.89	7.734
-Cell Motility	-Cell Growth and Death	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1
-Cell Communication	-Cell Growth and Death	0.3873	0.4762	0.2943	0.4517
Metabolism	-Cell Growth and Death	5.48	5.33	4.698	5.143
-Membrane Transport	-Cell Growth and Death	0.003037	0.002902	0.001401	0.002451
-Central Carbon Metabolism	-Cell Growth and Death	0.7666	0.7396	0.6592	0.7522
-Energy Metabolism	-Cell Growth and Death	0.2228	0.2355	0.1691	0.242
-Biosynthesis	-Cell Growth and Death	0.7692	0.7317	0.6338	0.6641
-Other Enzymes	-Cell Growth and Death	2.428	2.221	2.205	2.197
Organismal Systems	-Cell Growth and Death	1.668	1.552	1.532	1.698
-Immune System	-Cell Growth and Death	0.1564	0.1734	0.132	0.1812
-Endocrine System	-Cell Growth and Death	0.06965	0.06539	0.07502	0.0701
-Circulatory System	-Cell Growth and Death	0.2636	0.2082	0.2999	0.217
-Digestive System	-Cell Growth and Death	0.006727	0.006591	0.006688	0.005783
-Excretory System	-Cell Growth and Death	0.07027	0.05555	0.06207	0.05199
-Nervous System	-Cell Growth and Death	0.02745	0.02857	0.02229	0.02284
-Sensory System	-Cell Growth and Death	0	0	0	0
-Development	-Cell Growth and Death	0.04659	0.05501	0.03666	0.05606
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0
Human Diseases	-Cell Growth and Death	4.437	4.353	3.758	4.066
-Cancers	-Cell Growth and Death	0.07698	0.07597	0.07842	0.08951
-Immune System Diseases	-Cell Growth and Death	0.2765	0.264	0.1411	0.24
-Neurodegenerative Diseases	-Cell Growth and Death	0.6132	0.4443	0.6251	0.453
-Cardiovascular Diseases	-Cell Growth and Death	0.692	0.7757	0.5243	0.7748
-Metabolic Diseases	-Cell Growth and Death	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.6278	0.6285	0.5633	0.622
Not Mapped	-Cell Growth and Death	10.74	10.12	10.16	10.14
-Not Mapped	-Cell Growth and Death	10.74	10.12	10.16	10.14
TOTAL	-Cell Communication	61.21	50.09	65.69	46.84
MAPPED	-Cell Communication	50.8	41.38	54.33	38.45
Genetic Information Processing	-Cell Communication	12.22	12.06	12.92	13.89
-Transcription	-Cell Communication	0.7196	0.7462	0.6216	0.7327
-Translation	-Cell Communication	3.693	3.719	3.533	3.936
-Folding, Sorting and Degradation	-Cell Communication	6.126	5.486	6.175	5.186
-DNA Maintenance	-Cell Communication	1.115	1.084	1.298	1.275
-RNA Family	-Cell Communication	0	0	0	0
Environmental Information Processing	-Cell Communication	1.131	1.024	1.589	1.269
-Signal Transduction	-Cell Communication	0.04176	0.04411	0.04319	0.06289
-Signaling Molecules and Interaction	-Cell Communication	0.8545	0.7756	1.264	1.043
Cellular Processes	-Cell Communication	17.82	10.34	22.1	8.122
-Crystallins	-Cell Communication	0	0	0	0
-Stress Response	-Cell Communication	0	0	0	0
