Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Digestive System	-Signaling Molecules and Interaction	0.0007494	0.0005925	0.0009805	0.001022
-Excretory System	-Signaling Molecules and Interaction	0.07779	0.05546	0.09182	0.0561
-Nervous System	-Signaling Molecules and Interaction	0.001031	0.001007	0.001011	0.0008004
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0
-Development	-Signaling Molecules and Interaction	0.03003	0.02975	0.02664	0.03
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	0.04343	0.03623	0.04604	0.04554
-Cancers	-Signaling Molecules and Interaction	0.01727	0.01384	0.02111	0.02268
-Immune System Diseases	-Signaling Molecules and Interaction	0.0173	0.01503	0.01581	0.01728
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0.00226	0.002704	0.002882	0.002793
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	0.006592	0.004657	0.006236	0.002789
Not Mapped	-Signaling Molecules and Interaction	7.027	5.557	7.388	5.424
-Not Mapped	-Signaling Molecules and Interaction	7.027	5.557	7.388	5.424
TOTAL	Cellular Processes	2.854	3.743	2.581	4.267
MAPPED	Cellular Processes	2.369	3.092	2.134	3.503
Genetic Information Processing	Cellular Processes	0.9663	1.523	0.776	1.865
-Transcription	Cellular Processes	0.03873	0.06444	0.02898	0.07712
-Translation	Cellular Processes	0.1801	0.2899	0.1467	0.3723
-Folding, Sorting and Degradation	Cellular Processes	0.4388	0.6258	0.3951	0.7215
-DNA Maintenance	Cellular Processes	0.3086	0.5427	0.2051	0.6937
Environmental Information Processing	Cellular Processes	0.08862	0.1432	0.08033	0.1696
-Signal Transduction	Cellular Processes	0.01951	0.02615	0.01989	0.02872
-Signaling Molecules and Interaction	Cellular Processes	0.06911	0.1171	0.06044	0.1409
Cellular Processes	Cellular Processes	1	1	1	1
-Vesicular Transport	Cellular Processes	0.0397	0.04585	0.0394	0.05236
-Cytoskeleton	Cellular Processes	0.897	0.8593	0.9024	0.8381
-Cell Motility	Cellular Processes	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.0443	0.06331	0.04267	0.07439
-Cell Communication	Cellular Processes	0.01901	0.03158	0.01552	0.03512
Metabolism	Cellular Processes	0.2861	0.3897	0.25	0.4225
-Membrane Transport	Cellular Processes	3.238e-05	9.936e-05	2.291e-05	0.0002835
-Central Carbon Metabolism	Cellular Processes	0.1741	0.256	0.1497	0.2728
-Energy Metabolism	Cellular Processes	0.05007	0.04859	0.05191	0.05393
-Biosynthesis	Cellular Processes	0.04561	0.06252	0.03718	0.06947
-Other Enzymes	Cellular Processes	0.01633	0.02247	0.01124	0.02599
Organismal Systems	Cellular Processes	0.02461	0.03195	0.0253	0.03997
-Immune System	Cellular Processes	0.003377	0.006009	0.002785	0.007853
-Endocrine System	Cellular Processes	0.00242	0.003299	0.002534	0.004471
-Circulatory System	Cellular Processes	0.01124	0.01248	0.0127	0.01526
-Digestive System	Cellular Processes	5.18e-05	6.936e-05	5.926e-05	0.000144
-Excretory System	Cellular Processes	0.005376	0.006492	0.00555	0.007903
-Nervous System	Cellular Processes	7.126e-05	0.0001178	6.112e-05	0.0001128
-Sensory System	Cellular Processes	0	0	0	0
-Development	Cellular Processes	0.002075	0.003482	0.00161	0.004226
-Environmental Adaptation	Cellular Processes	0	0	0	0
Human Diseases	Cellular Processes	0.003002	0.004241	0.002783	0.006414
-Cancers	Cellular Processes	0.001194	0.00162	0.001276	0.003194
-Immune System Diseases	Cellular Processes	0.001196	0.001759	0.0009555	0.002434
-Neurodegenerative Diseases	Cellular Processes	0.0001562	0.0003166	0.0001742	0.0003935
-Cardiovascular Diseases	Cellular Processes	0	0	0	0
-Infectious Diseases	Cellular Processes	0.0004556	0.0005452	0.0003769	0.0003928
Not Mapped	Cellular Processes	0.4857	0.6506	0.4465	0.7641
-Not Mapped	Cellular Processes	0.4857	0.6506	0.4465	0.7641
TOTAL	-Vesicular Transport	71.9	81.63	65.5	81.5
MAPPED	-Vesicular Transport	59.67	67.44	54.17	66.91
Genetic Information Processing	-Vesicular Transport	24.34	33.21	19.69	35.61
-Transcription	-Vesicular Transport	0.9756	1.406	0.7354	1.473
-Translation	-Vesicular Transport	4.538	6.323	3.724	7.11
-Folding, Sorting and Degradation	-Vesicular Transport	11.05	13.65	10.03	13.78
-DNA Maintenance	-Vesicular Transport	7.775	11.84	5.206	13.25
Environmental Information Processing	-Vesicular Transport	2.232	3.124	2.039	3.239
-Signal Transduction	-Vesicular Transport	0.4914	0.5703	0.5047	0.5485
-Signaling Molecules and Interaction	-Vesicular Transport	1.741	2.553	1.534	2.69
Cellular Processes	-Vesicular Transport	25.19	21.81	25.38	19.1
-Vesicular Transport	-Vesicular Transport	1	1	1	1
-Cytoskeleton	-Vesicular Transport	22.6	18.74	22.9	16.01
-Cell Motility	-Vesicular Transport	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	1.116	1.381	1.083	1.421
-Cell Communication	-Vesicular Transport	0.4788	0.6889	0.3938	0.6707
Metabolism	-Vesicular Transport	7.208	8.5	6.346	8.07
-Membrane Transport	-Vesicular Transport	0.0008156	0.002167	0.0005815	0.005414
-Central Carbon Metabolism	-Vesicular Transport	4.385	5.585	3.799	5.211
-Energy Metabolism	-Vesicular Transport	1.261	1.06	1.317	1.03
-Biosynthesis	-Vesicular Transport	1.149	1.363	0.9436	1.327
-Other Enzymes	-Vesicular Transport	0.4115	0.49	0.2854	0.4963
Organismal Systems	-Vesicular Transport	0.6199	0.6968	0.6421	0.7634
-Immune System	-Vesicular Transport	0.08506	0.1311	0.07067	0.15
-Endocrine System	-Vesicular Transport	0.06097	0.07195	0.06431	0.08539
-Circulatory System	-Vesicular Transport	0.283	0.2721	0.3224	0.2915
-Digestive System	-Vesicular Transport	0.001305	0.001513	0.001504	0.00275
-Excretory System	-Vesicular Transport	0.1354	0.1416	0.1409	0.1509
-Nervous System	-Vesicular Transport	0.001795	0.00257	0.001551	0.002153
-Sensory System	-Vesicular Transport	0	0	0	0
-Development	-Vesicular Transport	0.05228	0.07595	0.04087	0.08071
-Environmental Adaptation	-Vesicular Transport	0	0	0	0
Human Diseases	-Vesicular Transport	0.07561	0.0925	0.07062	0.1225
-Cancers	-Vesicular Transport	0.03007	0.03534	0.03238	0.06101
-Immune System Diseases	-Vesicular Transport	0.03013	0.03837	0.02425	0.04648
-Neurodegenerative Diseases	-Vesicular Transport	0.003934	0.006905	0.004422	0.007515
-Cardiovascular Diseases	-Vesicular Transport	0	0	0	0
-Infectious Diseases	-Vesicular Transport	0.01148	0.01189	0.009566	0.007503
Not Mapped	-Vesicular Transport	12.23	14.19	11.33	14.59
-Not Mapped	-Vesicular Transport	12.23	14.19	11.33	14.59
TOTAL	-Cytoskeleton	3.182	4.356	2.86	5.091
MAPPED	-Cytoskeleton	2.641	3.598	2.365	4.18
Genetic Information Processing	-Cytoskeleton	1.077	1.772	0.8599	2.225
-Transcription	-Cytoskeleton	0.04317	0.075	0.03211	0.09201
-Translation	-Cytoskeleton	0.2008	0.3374	0.1626	0.4441
-Folding, Sorting and Degradation	-Cytoskeleton	0.4892	0.7283	0.4379	0.8608
-DNA Maintenance	-Cytoskeleton	0.3441	0.6316	0.2273	0.8277
Environmental Information Processing	-Cytoskeleton	0.0988	0.1667	0.08902	0.2023
-Signal Transduction	-Cytoskeleton	0.02175	0.03043	0.02204	0.03427
-Signaling Molecules and Interaction	-Cytoskeleton	0.07705	0.1362	0.06698	0.1681
Cellular Processes	-Cytoskeleton	1.115	1.164	1.108	1.193
-Vesicular Transport	-Cytoskeleton	0.04425	0.05336	0.04366	0.06247
-Cytoskeleton	-Cytoskeleton	1	1	1	1
-Cell Motility	-Cytoskeleton	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	0.04939	0.07368	0.04728	0.08875
-Cell Communication	-Cytoskeleton	0.02119	0.03676	0.01719	0.0419
Metabolism	-Cytoskeleton	0.319	0.4535	0.2771	0.5041
-Membrane Transport	-Cytoskeleton	3.61e-05	0.0001156	2.539e-05	0.0003382
-Central Carbon Metabolism	-Cytoskeleton	0.1941	0.298	0.1659	0.3255
-Energy Metabolism	-Cytoskeleton	0.05582	0.05655	0.05753	0.06434
-Biosynthesis	-Cytoskeleton	0.05085	0.07276	0.0412	0.08289
-Other Enzymes	-Cytoskeleton	0.01821	0.02615	0.01246	0.031
Organismal Systems	-Cytoskeleton	0.02743	0.03718	0.02804	0.04769
-Immune System	-Cytoskeleton	0.003764	0.006993	0.003086	0.009369
-Endocrine System	-Cytoskeleton	0.002698	0.003839	0.002808	0.005334
-Circulatory System	-Cytoskeleton	0.01253	0.01452	0.01408	0.01821
-Digestive System	-Cytoskeleton	5.774e-05	8.072e-05	6.567e-05	0.0001718
-Excretory System	-Cytoskeleton	0.005994	0.007556	0.00615	0.009429
-Nervous System	-Cytoskeleton	7.944e-05	0.0001371	6.773e-05	0.0001345
-Sensory System	-Cytoskeleton	0	0	0	0
-Development	-Cytoskeleton	0.002314	0.004053	0.001784	0.005042
-Environmental Adaptation	-Cytoskeleton	0	0	0	0
Human Diseases	-Cytoskeleton	0.003346	0.004936	0.003084	0.007653
-Cancers	-Cytoskeleton	0.001331	0.001886	0.001414	0.003811
-Immune System Diseases	-Cytoskeleton	0.001333	0.002047	0.001059	0.002904
-Neurodegenerative Diseases	-Cytoskeleton	0.0001741	0.0003684	0.0001931	0.0004695
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.0005079	0.0006345	0.0004177	0.0004687
Not Mapped	-Cytoskeleton	0.5414	0.7572	0.4948	0.9116
-Not Mapped	-Cytoskeleton	0.5414	0.7572	0.4948	0.9116
TOTAL	-Cell Motility	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cell Motility	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	Inf	Inf	Inf	Inf
-Vesicular Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Motility	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Cell Motility	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Motility	Inf	Inf	Inf	Inf
Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Motility	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Motility	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Motility	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Motility	Inf	Inf	Inf	Inf
Organismal Systems	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System	-Cell Motility	Inf	Inf	Inf	Inf
-Endocrine System	-Cell Motility	Inf	Inf	Inf	Inf
-Circulatory System	-Cell Motility	Inf	Inf	Inf	Inf
-Digestive System	-Cell Motility	Inf	Inf	Inf	Inf
-Excretory System	-Cell Motility	Inf	Inf	Inf	Inf
-Nervous System	-Cell Motility	Inf	Inf	Inf	Inf
-Sensory System	-Cell Motility	NaN	NaN	NaN	NaN
-Development	-Cell Motility	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Cell Motility	NaN	NaN	NaN	NaN
Human Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cancers	-Cell Motility	Inf	Inf	Inf	Inf
-Immune System Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Cell Motility	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Cell Motility	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cell Motility	Inf	Inf	Inf	Inf
Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	64.43	59.12	60.49	57.37
MAPPED	-Cell Growth and Death	53.47	48.84	50.02	47.09
Genetic Information Processing	-Cell Growth and Death	21.81	24.06	18.19	25.07
-Transcription	-Cell Growth and Death	0.8742	1.018	0.6791	1.037
-Translation	-Cell Growth and Death	4.066	4.579	3.439	5.004
-Folding, Sorting and Degradation	-Cell Growth and Death	9.905	9.885	9.261	9.699
-DNA Maintenance	-Cell Growth and Death	6.966	8.573	4.807	9.326
Environmental Information Processing	-Cell Growth and Death	2	2.262	1.883	2.28
-Signal Transduction	-Cell Growth and Death	0.4403	0.4131	0.4661	0.3861
-Signaling Molecules and Interaction	-Cell Growth and Death	1.56	1.849	1.417	1.894
Cellular Processes	-Cell Growth and Death	22.57	15.8	23.44	13.44
-Vesicular Transport	-Cell Growth and Death	0.8961	0.7242	0.9235	0.7039
-Cytoskeleton	-Cell Growth and Death	20.25	13.57	21.15	11.27
-Cell Motility	-Cell Growth and Death	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1
-Cell Communication	-Cell Growth and Death	0.429	0.4989	0.3636	0.4721
Metabolism	-Cell Growth and Death	6.458	6.156	5.86	5.68
-Membrane Transport	-Cell Growth and Death	0.0007309	0.00157	0.000537	0.003811
-Central Carbon Metabolism	-Cell Growth and Death	3.929	4.045	3.508	3.668
-Energy Metabolism	-Cell Growth and Death	1.13	0.7675	1.217	0.725
-Biosynthesis	-Cell Growth and Death	1.03	0.9875	0.8713	0.9339
-Other Enzymes	-Cell Growth and Death	0.3687	0.3549	0.2635	0.3493
Organismal Systems	-Cell Growth and Death	0.5555	0.5046	0.593	0.5373
-Immune System	-Cell Growth and Death	0.07622	0.09492	0.06526	0.1056
-Endocrine System	-Cell Growth and Death	0.05463	0.05211	0.05939	0.0601
-Circulatory System	-Cell Growth and Death	0.2536	0.1971	0.2977	0.2052
-Digestive System	-Cell Growth and Death	0.001169	0.001096	0.001389	0.001935
-Excretory System	-Cell Growth and Death	0.1214	0.1026	0.1301	0.1062
-Nervous System	-Cell Growth and Death	0.001609	0.001861	0.001433	0.001516
-Sensory System	-Cell Growth and Death	0	0	0	0
-Development	-Cell Growth and Death	0.04685	0.05501	0.03774	0.05681
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0
Human Diseases	-Cell Growth and Death	0.06775	0.06699	0.06522	0.08623
-Cancers	-Cell Growth and Death	0.02695	0.02559	0.02991	0.04294
-Immune System Diseases	-Cell Growth and Death	0.027	0.02779	0.02239	0.03272
-Neurodegenerative Diseases	-Cell Growth and Death	0.003526	0.005001	0.004083	0.00529
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0
-Infectious Diseases	-Cell Growth and Death	0.01028	0.008612	0.008833	0.005281
Not Mapped	-Cell Growth and Death	10.96	10.28	10.47	10.27
-Not Mapped	-Cell Growth and Death	10.96	10.28	10.47	10.27
TOTAL	-Cell Communication	150.2	118.5	166.3	121.5
MAPPED	-Cell Communication	124.6	97.9	137.6	99.75
Genetic Information Processing	-Cell Communication	50.84	48.22	50.01	53.09
-Transcription	-Cell Communication	2.038	2.04	1.867	2.196
-Translation	-Cell Communication	9.478	9.179	9.457	10.6
-Folding, Sorting and Degradation	-Cell Communication	23.09	19.81	25.47	20.54
-DNA Maintenance	-Cell Communication	16.24	17.18	13.22	19.75
Environmental Information Processing	-Cell Communication	4.663	4.535	5.177	4.829
-Signal Transduction	-Cell Communication	1.026	0.8279	1.282	0.8178
-Signaling Molecules and Interaction	-Cell Communication	3.636	3.707	3.896	4.011
Cellular Processes	-Cell Communication	52.61	31.66	64.45	28.47
-Vesicular Transport	-Cell Communication	2.088	1.452	2.539	1.491
-Cytoskeleton	-Cell Communication	47.19	27.21	58.16	23.87
-Cell Motility	-Cell Communication	0	0	0	0
-Cell Growth and Death	-Cell Communication	2.331	2.004	2.75	2.118
-Cell Communication	-Cell Communication	1	1	1	1
Metabolism	-Cell Communication	15.05	12.34	16.11	12.03
-Membrane Transport	-Cell Communication	0.001703	0.003146	0.001477	0.008072
-Central Carbon Metabolism	-Cell Communication	9.158	8.107	9.647	7.769
-Energy Metabolism	-Cell Communication	2.634	1.538	3.346	1.536
-Biosynthesis	-Cell Communication	2.4	1.979	2.396	1.978
-Other Enzymes	-Cell Communication	0.8594	0.7113	0.7246	0.7399
Organismal Systems	-Cell Communication	1.295	1.011	1.631	1.138
-Immune System	-Cell Communication	0.1777	0.1903	0.1795	0.2236
-Endocrine System	-Cell Communication	0.1273	0.1045	0.1633	0.1273
-Circulatory System	-Cell Communication	0.5911	0.395	0.8187	0.4346
-Digestive System	-Cell Communication	0.002725	0.002196	0.003819	0.004099
-Excretory System	-Cell Communication	0.2829	0.2056	0.3577	0.225
-Nervous System	-Cell Communication	0.003749	0.003731	0.003939	0.003211
-Sensory System	-Cell Communication	0	0	0	0
-Development	-Cell Communication	0.1092	0.1103	0.1038	0.1203
-Environmental Adaptation	-Cell Communication	0	0	0	0
Human Diseases	-Cell Communication	0.1579	0.1343	0.1793	0.1826
-Cancers	-Cell Communication	0.06281	0.0513	0.08224	0.09095
-Immune System Diseases	-Cell Communication	0.06292	0.05569	0.06158	0.0693
-Neurodegenerative Diseases	-Cell Communication	0.008217	0.01002	0.01123	0.0112
-Cardiovascular Diseases	-Cell Communication	0	0	0	0
-Infectious Diseases	-Cell Communication	0.02397	0.01726	0.02429	0.01119
Not Mapped	-Cell Communication	25.55	20.6	28.78	21.76
-Not Mapped	-Cell Communication	25.55	20.6	28.78	21.76
TOTAL	Metabolism	9.976	9.603	10.32	10.1
MAPPED	Metabolism	8.279	7.934	8.536	8.291
Genetic Information Processing	Metabolism	3.377	3.908	3.103	4.413
-Transcription	Metabolism	0.1354	0.1654	0.1159	0.1825
-Translation	Metabolism	0.6296	0.7439	0.5868	0.8811
-Folding, Sorting and Degradation	Metabolism	1.534	1.606	1.58	1.708
-DNA Maintenance	Metabolism	1.079	1.393	0.8204	1.642
Environmental Information Processing	Metabolism	0.3097	0.3675	0.3213	0.4014
-Signal Transduction	Metabolism	0.06818	0.0671	0.07953	0.06798
-Signaling Molecules and Interaction	Metabolism	0.2416	0.3004	0.2417	0.3334
Cellular Processes	Metabolism	3.495	2.566	3.999	2.367
-Vesicular Transport	Metabolism	0.1387	0.1176	0.1576	0.1239
-Cytoskeleton	Metabolism	3.135	2.205	3.609	1.984
-Cell Motility	Metabolism	0	0	0	0
-Cell Growth and Death	Metabolism	0.1548	0.1624	0.1707	0.1761
-Cell Communication	Metabolism	0.06643	0.08104	0.06206	0.08312
Metabolism	Metabolism	1	1	1	1
-Membrane Transport	Metabolism	0.0001132	0.000255	9.164e-05	0.0006709
-Central Carbon Metabolism	Metabolism	0.6084	0.657	0.5986	0.6458
-Energy Metabolism	Metabolism	0.175	0.1247	0.2076	0.1276
-Biosynthesis	Metabolism	0.1594	0.1604	0.1487	0.1644
-Other Enzymes	Metabolism	0.05709	0.05765	0.04497	0.0615
Organismal Systems	Metabolism	0.086	0.08197	0.1012	0.0946
-Immune System	Metabolism	0.0118	0.01542	0.01114	0.01859
-Endocrine System	Metabolism	0.008459	0.008465	0.01013	0.01058
-Circulatory System	Metabolism	0.03927	0.03201	0.0508	0.03612
-Digestive System	Metabolism	0.000181	0.000178	0.000237	0.0003407
-Excretory System	Metabolism	0.01879	0.01666	0.0222	0.0187
-Nervous System	Metabolism	0.0002491	0.0003024	0.0002445	0.0002669
-Sensory System	Metabolism	0	0	0	0
-Development	Metabolism	0.007253	0.008936	0.00644	0.01
-Environmental Adaptation	Metabolism	0	0	0	0
Human Diseases	Metabolism	0.01049	0.01088	0.01113	0.01518
-Cancers	Metabolism	0.004173	0.004157	0.005103	0.00756
-Immune System Diseases	Metabolism	0.00418	0.004514	0.003822	0.00576
-Neurodegenerative Diseases	Metabolism	0.0005459	0.0008123	0.0006968	0.0009313
-Cardiovascular Diseases	Metabolism	0	0	0	0
-Infectious Diseases	Metabolism	0.001592	0.001399	0.001507	0.0009297
Not Mapped	Metabolism	1.697	1.669	1.786	1.808
-Not Mapped	Metabolism	1.697	1.669	1.786	1.808
TOTAL	-Membrane Transport	88160	37670	112600	15050
MAPPED	-Membrane Transport	73160	31120	93150	12360
Genetic Information Processing	-Membrane Transport	29840	15330	33870	6578
-Transcription	-Membrane Transport	1196	648.6	1265	272.1
-Translation	-Membrane Transport	5564	2918	6404	1313
-Folding, Sorting and Degradation	-Membrane Transport	13550	6298	17250	2545
-DNA Maintenance	-Membrane Transport	9532	5462	8952	2447
Environmental Information Processing	-Membrane Transport	2737	1441	3506	598.3
-Signal Transduction	-Membrane Transport	602.5	263.2	867.9	101.3
-Signaling Molecules and Interaction	-Membrane Transport	2135	1178	2638	496.9
Cellular Processes	-Membrane Transport	30890	10060	43640	3528
-Vesicular Transport	-Membrane Transport	1226	461.4	1720	184.7
-Cytoskeleton	-Membrane Transport	27700	8648	39380	2957
-Cell Motility	-Membrane Transport	0	0	0	0
-Cell Growth and Death	-Membrane Transport	1368	637.1	1862	262.4
-Cell Communication	-Membrane Transport	587	317.9	677.2	123.9
Metabolism	-Membrane Transport	8837	3922	10910	1491
-Membrane Transport	-Membrane Transport	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	5376	2577	6532	962.5
-Energy Metabolism	-Membrane Transport	1546	489	2266	190.2
-Biosynthesis	-Membrane Transport	1409	629.2	1623	245.1
-Other Enzymes	-Membrane Transport	504.5	226.1	490.7	91.67
Organismal Systems	-Membrane Transport	760	321.5	1104	141
-Immune System	-Membrane Transport	104.3	60.48	121.5	27.7
-Endocrine System	-Membrane Transport	74.75	33.2	110.6	15.77
-Circulatory System	-Membrane Transport	347	125.6	554.4	53.84
-Digestive System	-Membrane Transport	1.6	0.6981	2.587	0.5079
-Excretory System	-Membrane Transport	166	65.34	242.2	27.88
-Nervous System	-Membrane Transport	2.201	1.186	2.668	0.3978
-Sensory System	-Membrane Transport	0	0	0	0
-Development	-Membrane Transport	64.1	35.05	70.28	14.91
-Environmental Adaptation	-Membrane Transport	0	0	0	0
Human Diseases	-Membrane Transport	92.7	42.68	121.4	22.63
-Cancers	-Membrane Transport	36.87	16.31	55.69	11.27
-Immune System Diseases	-Membrane Transport	36.94	17.7	41.7	8.586
-Neurodegenerative Diseases	-Membrane Transport	4.824	3.186	7.604	1.388
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0
-Infectious Diseases	-Membrane Transport	14.07	5.487	16.45	1.386
Not Mapped	-Membrane Transport	15000	6548	19490	2696
-Not Mapped	-Membrane Transport	15000	6548	19490	2696
TOTAL	-Central Carbon Metabolism	16.4	14.62	17.24	15.64
MAPPED	-Central Carbon Metabolism	13.61	12.08	14.26	12.84
Genetic Information Processing	-Central Carbon Metabolism	5.551	5.948	5.184	6.834
-Transcription	-Central Carbon Metabolism	0.2225	0.2517	0.1936	0.2826
-Translation	-Central Carbon Metabolism	1.035	1.132	0.9803	1.364
-Folding, Sorting and Degradation	-Central Carbon Metabolism	2.521	2.444	2.64	2.644
-DNA Maintenance	-Central Carbon Metabolism	1.773	2.12	1.37	2.543
Environmental Information Processing	-Central Carbon Metabolism	0.5091	0.5593	0.5367	0.6215
-Signal Transduction	-Central Carbon Metabolism	0.1121	0.1021	0.1329	0.1053
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.397	0.4572	0.4038	0.5163
Cellular Processes	-Central Carbon Metabolism	5.745	3.906	6.681	3.665
-Vesicular Transport	-Central Carbon Metabolism	0.228	0.1791	0.2632	0.1919
-Cytoskeleton	-Central Carbon Metabolism	5.153	3.356	6.029	3.072
-Cell Motility	-Central Carbon Metabolism	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.2545	0.2472	0.2851	0.2726
-Cell Communication	-Central Carbon Metabolism	0.1092	0.1234	0.1037	0.1287
Metabolism	-Central Carbon Metabolism	1.644	1.522	1.67	1.549
-Membrane Transport	-Central Carbon Metabolism	0.000186	0.0003881	0.0001531	0.001039
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2876	0.1898	0.3468	0.1976
-Biosynthesis	-Central Carbon Metabolism	0.262	0.2442	0.2484	0.2546
-Other Enzymes	-Central Carbon Metabolism	0.09384	0.08774	0.07512	0.09524
Organismal Systems	-Central Carbon Metabolism	0.1414	0.1248	0.169	0.1465
-Immune System	-Central Carbon Metabolism	0.0194	0.02347	0.0186	0.02878
-Endocrine System	-Central Carbon Metabolism	0.0139	0.01288	0.01693	0.01639
-Circulatory System	-Central Carbon Metabolism	0.06455	0.04873	0.08487	0.05593
-Digestive System	-Central Carbon Metabolism	0.0002976	0.0002709	0.0003959	0.0005276
-Excretory System	-Central Carbon Metabolism	0.03089	0.02536	0.03708	0.02896
-Nervous System	-Central Carbon Metabolism	0.0004094	0.0004602	0.0004084	0.0004132
-Sensory System	-Central Carbon Metabolism	0	0	0	0
-Development	-Central Carbon Metabolism	0.01192	0.0136	0.01076	0.01549
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.01724	0.01656	0.01859	0.02351
-Cancers	-Central Carbon Metabolism	0.006858	0.006328	0.008525	0.01171
-Immune System Diseases	-Central Carbon Metabolism	0.00687	0.00687	0.006384	0.00892
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.0008973	0.001236	0.001164	0.001442
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0.002617	0.002129	0.002518	0.00144
Not Mapped	-Central Carbon Metabolism	2.79	2.541	2.983	2.8
-Not Mapped	-Central Carbon Metabolism	2.79	2.541	2.983	2.8
TOTAL	-Energy Metabolism	57.01	77.03	49.72	79.13
MAPPED	-Energy Metabolism	47.31	63.64	41.12	64.96
Genetic Information Processing	-Energy Metabolism	19.3	31.34	14.95	34.58
-Transcription	-Energy Metabolism	0.7735	1.326	0.5582	1.43
-Translation	-Energy Metabolism	3.598	5.967	2.827	6.903
-Folding, Sorting and Degradation	-Energy Metabolism	8.764	12.88	7.612	13.38
-DNA Maintenance	-Energy Metabolism	6.164	11.17	3.951	12.86
Environmental Information Processing	-Energy Metabolism	1.77	2.948	1.547	3.145
-Signal Transduction	-Energy Metabolism	0.3896	0.5382	0.3831	0.5326
-Signaling Molecules and Interaction	-Energy Metabolism	1.38	2.409	1.164	2.612
Cellular Processes	-Energy Metabolism	19.97	20.58	19.26	18.54
-Vesicular Transport	-Energy Metabolism	0.7928	0.9436	0.759	0.9709
-Cytoskeleton	-Energy Metabolism	17.92	17.68	17.38	15.54
-Cell Motility	-Energy Metabolism	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.8848	1.303	0.8219	1.379
-Cell Communication	-Energy Metabolism	0.3796	0.65	0.2989	0.6512
Metabolism	-Energy Metabolism	5.714	8.021	4.817	7.835
-Membrane Transport	-Energy Metabolism	0.0006467	0.002045	0.0004414	0.005256
-Central Carbon Metabolism	-Energy Metabolism	3.477	5.27	2.883	5.06
-Energy Metabolism	-Energy Metabolism	1	1	1	1
-Biosynthesis	-Energy Metabolism	0.911	1.287	0.7162	1.288
