Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Cell Structure	Environmental Information Processing	0.1825	0.4989	0.6548	0.7162	0.6475
-Crystallins	Environmental Information Processing	0	0	0	0	0
-Stress Response	Environmental Information Processing	0	0	0	0	0
-       Stress response	Environmental Information Processing	0	0	0	0	0
-Vesicular transport	Environmental Information Processing	0.05133	0.05146	0.08676	0.07194	0.1171
-Cytoskeleton	Environmental Information Processing	0.466	0.5707	0.6528	0.7033	0.7924
-Cell Motility	Environmental Information Processing	1.145	0.0008145	0.0007671	0.0007505	0.00075
-Cell Growth and Death	Environmental Information Processing	0.4391	0.6254	0.8034	0.9224	1.118
-Cellular Community	Environmental Information Processing	0	0	0	0	0
Metabolism	Environmental Information Processing	79.45	100.4	120.8	132.4	139.7
-Membrane Transport	Environmental Information Processing	13.19	15.45	17.66	17.31	16.35
-Central Carbon Metabolism	Environmental Information Processing	30.52	36.96	41.75	41.26	41.21
-Energy Metabolism	Environmental Information Processing	2.652	3.879	5.191	5.514	5.62
-Biosynthesis	Environmental Information Processing	20.46	29.25	39.45	50.56	58.13
-Other Enzymes	Environmental Information Processing	12.31	13.86	16.23	17.3	18.57
Organismal Systems	Environmental Information Processing	0	0	0	0	0
-Immune System	Environmental Information Processing	0	0	0	0	0
-Endocrine System	Environmental Information Processing	0	0	0	0	0
-Circulatory System	Environmental Information Processing	0	0	0	0	0
-Digestive System	Environmental Information Processing	0	0	0	0	0
-Excretory System	Environmental Information Processing	0	0	0	0	0
-Nervous System	Environmental Information Processing	0	0	0	0	0
-Sensory System	Environmental Information Processing	0	0	0	0	0
-Development	Environmental Information Processing	0	0	0	0	0
-Environmental Adaptation	Environmental Information Processing	0	0	0	0	0
Human Diseases	Environmental Information Processing	0.7718	1.047	1.396	1.472	1.68
-Cancers	Environmental Information Processing	0.01383	0.01263	0.01349	0.01323	0.01512
-Immune Diseases	Environmental Information Processing	0	0	0	0	0
-Neurodegenerative Diseases	Environmental Information Processing	0	0	0	0	0
-Substance Dependence	Environmental Information Processing	0	0	0	0	0
-Cardiovascular Diseases	Environmental Information Processing	0	0	0	0	0
-Endocrine and Metabolic Diseases	Environmental Information Processing	0	0	0	0	0
-Infectious Diseases	Environmental Information Processing	0.1585	0.2176	0.2222	0.2216	0.2334
-Drug resistance	Environmental Information Processing	0.6696	0.9103	1.303	1.361	1.583
Not Mapped	Environmental Information Processing	12.98	13.12	14.94	15.45	16.83
-Not Mapped	Environmental Information Processing	12.98	13.12	14.94	15.45	16.83
TOTAL	-Signal Transduction	131	159.5	198.1	220.2	243
MAPPED	-Signal Transduction	117.9	146.4	183.2	204.8	226.2
Genetic Information Processing	-Signal Transduction	33.92	43.62	58.84	68.62	82.19
-Transcription	-Signal Transduction	5.515	7.206	9.489	10.48	11.94
-Translation	-Signal Transduction	18.47	24.88	35.12	42.39	52.57
-Folding, Sorting and Degradation	-Signal Transduction	7.938	9.347	11.64	12.86	14.64
-DNA Maintenance	-Signal Transduction	1.925	2.391	2.83	2.887	3.111
-RNA Family	-Signal Transduction	0.0002291	0.0002352	0.0002224	0.0002177	0.0002175
Environmental Information Processing	-Signal Transduction	1.01	1	1	1	1
-Signal Transduction	-Signal Transduction	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	0.01002	4.704e-05	4.464e-05	4.393e-05	4.404e-05
Cellular Processes	-Signal Transduction	2.317	1.729	2.159	2.385	2.611
-Cell Structure	-Signal Transduction	0.1843	0.499	0.6548	0.7162	0.6475
-Crystallins	-Signal Transduction	0	0	0	0	0
-Stress Response	-Signal Transduction	0	0	0	0	0
-       Stress response	-Signal Transduction	0	0	0	0	0
-Vesicular transport	-Signal Transduction	0.05184	0.05146	0.08677	0.07194	0.1171
-Cytoskeleton	-Signal Transduction	0.4707	0.5707	0.6528	0.7033	0.7924
-Cell Motility	-Signal Transduction	1.156	0.0008146	0.0007671	0.0007505	0.00075
-Cell Growth and Death	-Signal Transduction	0.4434	0.6255	0.8034	0.9225	1.118
-Cellular Community	-Signal Transduction	0	0	0	0	0
Metabolism	-Signal Transduction	80.23	100.4	120.8	132.4	139.7
-Membrane Transport	-Signal Transduction	13.32	15.45	17.66	17.31	16.35
-Central Carbon Metabolism	-Signal Transduction	30.83	36.96	41.75	41.26	41.21
-Energy Metabolism	-Signal Transduction	2.678	3.88	5.191	5.514	5.62
-Biosynthesis	-Signal Transduction	20.67	29.25	39.45	50.56	58.13
-Other Enzymes	-Signal Transduction	12.43	13.86	16.23	17.3	18.57
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0.7796	1.047	1.396	1.472	1.68
-Cancers	-Signal Transduction	0.01395	0.01263	0.0135	0.01323	0.01512
-Immune Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Substance Dependence	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0.1599	0.2176	0.2222	0.2216	0.2334
-Drug resistance	-Signal Transduction	0.6749	0.9103	1.304	1.361	1.583
Not Mapped	-Signal Transduction	13.11	13.12	14.94	15.45	16.84
-Not Mapped	-Signal Transduction	13.11	13.12	14.94	15.45	16.84
TOTAL	-Signaling Molecules and Interaction	13070	3390000	4438000	5014000	5517000
MAPPED	-Signaling Molecules and Interaction	11760	3111000	4103000	4662000	5135000
Genetic Information Processing	-Signaling Molecules and Interaction	3397	941100	1335000	1580000	1890000
-Transcription	-Signaling Molecules and Interaction	564.7	155100	214400	242000	275900
-Translation	-Signaling Molecules and Interaction	1831	529000	786600	969200	1201000
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	798.4	203500	267100	300100	338500
-DNA Maintenance	-Signaling Molecules and Interaction	196.7	51870	64130	66710	72060
-RNA Family	-Signaling Molecules and Interaction	0.02438	5.333	5.333	5.333	5.333
Environmental Information Processing	-Signaling Molecules and Interaction	127.8	27780	29650	29490	29360
-Signal Transduction	-Signaling Molecules and Interaction	126.8	27780	29650	29480	29360
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	233	37790	50230	55850	61900
-Cell Structure	-Signaling Molecules and Interaction	18.39	10610	14670	16300	14700
-Crystallins	-Signaling Molecules and Interaction	0	0	0	0	0
-Stress Response	-Signaling Molecules and Interaction	0	0	0	0	0
-       Stress response	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular transport	-Signaling Molecules and Interaction	5.245	1094	1951	1653	2693
-Cytoskeleton	-Signaling Molecules and Interaction	48.89	12770	15600	16880	19100
-Cell Motility	-Signaling Molecules and Interaction	119.6	17.33	17.33	17.33	17.33
-Cell Growth and Death	-Signaling Molecules and Interaction	44.86	13300	18000	21000	25380
-Cellular Community	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	8109	2135000	2730000	3039000	3202000
-Membrane Transport	-Signaling Molecules and Interaction	1364	328900	399100	399800	375200
-Central Carbon Metabolism	-Signaling Molecules and Interaction	3247	832000	1002000	1017000	995700
-Energy Metabolism	-Signaling Molecules and Interaction	290.7	89560	128700	139800	141600
-Biosynthesis	-Signaling Molecules and Interaction	2100	645000	912200	1176000	1328000
-Other Enzymes	-Signaling Molecules and Interaction	1342	322000	390300	420800	442200
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	80.28	22590	34330	36450	42410
-Cancers	-Signaling Molecules and Interaction	1.621	301.5	342.2	342.2	391.1
-Immune Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Substance Dependence	-Signaling Molecules and Interaction	0	0	0	0	0
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	16.96	4626	4977	5045	5299
-Drug resistance	-Signaling Molecules and Interaction	77.77	22240	33740	36000	41710
Not Mapped	-Signaling Molecules and Interaction	1308	278900	334600	351600	382200
-Not Mapped	-Signaling Molecules and Interaction	1308	278900	334600	351600	382200
TOTAL	Cellular Processes	59.06	96.75	97.71	98.7	100.8
MAPPED	Cellular Processes	53.15	88.8	90.35	91.78	93.8
Genetic Information Processing	Cellular Processes	15.04	26.24	28.55	30.33	33.61
-Transcription	Cellular Processes	2.517	4.377	4.687	4.719	4.969
-Translation	Cellular Processes	8.159	14.9	17.08	18.82	21.67
-Folding, Sorting and Degradation	Cellular Processes	3.552	5.695	5.715	5.76	5.902
-DNA Maintenance	Cellular Processes	0.8691	1.407	1.35	1.266	1.249
-RNA Family	Cellular Processes	0.0001102	0.00015	0.0001128	0.0001015	9.155e-05
Environmental Information Processing	Cellular Processes	0.5606	0.7725	0.6348	0.5726	0.522
-Signal Transduction	Cellular Processes	0.5562	0.7725	0.6347	0.5726	0.5219
-Signaling Molecules and Interaction	Cellular Processes	0.004519	2.854e-05	2.202e-05	1.969e-05	1.827e-05
Cellular Processes	Cellular Processes	1	1	1	1	1
-Cell Structure	Cellular Processes	0.0831	0.3027	0.3229	0.321	0.2686
-Crystallins	Cellular Processes	0	0	0	0	0
-Stress Response	Cellular Processes	0	0	0	0	0
-       Stress response	Cellular Processes	0	0	0	0	0
-Vesicular transport	Cellular Processes	0.02333	0.03032	0.04125	0.03155	0.04695
-Cytoskeleton	Cellular Processes	0.2204	0.3519	0.329	0.3207	0.3355
-Cell Motility	Cellular Processes	0.5185	0.0005045	0.00039	0.0003472	0.0003232
-Cell Growth and Death	Cellular Processes	0.2022	0.3584	0.3654	0.3819	0.4176
-Cellular Community	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	36.36	60.41	59.48	59.28	57.94
-Membrane Transport	Cellular Processes	6.077	9.499	8.926	7.909	6.584
-Central Carbon Metabolism	Cellular Processes	14.28	23.53	21.56	19.74	17.55
-Energy Metabolism	Cellular Processes	1.293	2.414	2.613	2.542	2.329
-Biosynthesis	Cellular Processes	9.328	18.02	19.91	22.96	24.27
-Other Enzymes	Cellular Processes	5.88	8.613	8.061	7.689	8.001
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0.3628	0.6448	0.7558	0.7175	0.7746
-Cancers	Cellular Processes	0.006914	0.007979	0.006814	0.006127	0.006319
-Immune Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Substance Dependence	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Endocrine and Metabolic Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0.07311	0.1259	0.1029	0.09295	0.08938
-Drug resistance	Cellular Processes	0.3444	0.6202	0.7278	0.6935	0.7482
Not Mapped	Cellular Processes	5.91	7.959	7.367	6.923	6.983
-Not Mapped	Cellular Processes	5.91	7.959	7.367	6.923	6.983
TOTAL	-Cell Structure	710.7	319.6	302.6	307.5	375.3
MAPPED	-Cell Structure	639.6	293.3	279.8	285.9	349.3
Genetic Information Processing	-Cell Structure	184.8	88.72	90.99	96.92	128.5
-Transcription	-Cell Structure	30.71	14.62	14.62	14.85	18.77
-Translation	-Cell Structure	99.59	49.87	53.63	59.44	81.66
-Folding, Sorting and Degradation	-Cell Structure	43.42	19.19	18.21	18.41	23.03
-DNA Maintenance	-Cell Structure	10.69	4.891	4.372	4.092	4.901
-RNA Family	-Cell Structure	0.001326	0.0005028	0.0003636	0.0003271	0.0003628
Environmental Information Processing	-Cell Structure	6.95	2.619	2.021	1.808	1.997
-Signal Transduction	-Cell Structure	6.895	2.619	2.021	1.808	1.997
-Signaling Molecules and Interaction	-Cell Structure	0.05438	9.428e-05	6.818e-05	6.133e-05	6.802e-05
Cellular Processes	-Cell Structure	12.67	3.562	3.424	3.426	4.21
-Cell Structure	-Cell Structure	1	1	1	1	1
-Crystallins	-Cell Structure	0	0	0	0	0
-Stress Response	-Cell Structure	0	0	0	0	0
-       Stress response	-Cell Structure	0	0	0	0	0
-Vesicular transport	-Cell Structure	0.2852	0.1031	0.133	0.1014	0.1832
-Cytoskeleton	-Cell Structure	2.659	1.204	1.063	1.035	1.299
-Cell Motility	-Cell Structure	6.504	0.001634	0.001182	0.001063	0.001179
-Cell Growth and Death	-Cell Structure	2.44	1.254	1.227	1.288	1.727
-Cellular Community	-Cell Structure	0	0	0	0	0
Metabolism	-Cell Structure	441	201.3	186.1	186.4	217.8
-Membrane Transport	-Cell Structure	74.18	31.01	27.21	24.52	25.52
-Central Carbon Metabolism	-Cell Structure	176.6	78.44	68.3	62.35	67.73
-Energy Metabolism	-Cell Structure	15.81	8.443	8.773	8.572	9.63
-Biosynthesis	-Cell Structure	114.2	60.81	62.19	72.16	90.36
-Other Enzymes	-Cell Structure	72.97	30.36	26.61	25.81	30.08
Organismal Systems	-Cell Structure	0	0	0	0	0
-Immune System	-Cell Structure	0	0	0	0	0
-Endocrine System	-Cell Structure	0	0	0	0	0
-Circulatory System	-Cell Structure	0	0	0	0	0
-Digestive System	-Cell Structure	0	0	0	0	0
-Excretory System	-Cell Structure	0	0	0	0	0
-Nervous System	-Cell Structure	0	0	0	0	0
-Sensory System	-Cell Structure	0	0	0	0	0
-Development	-Cell Structure	0	0	0	0	0
-Environmental Adaptation	-Cell Structure	0	0	0	0	0
Human Diseases	-Cell Structure	4.366	2.13	2.34	2.235	2.884
-Cancers	-Cell Structure	0.08813	0.02842	0.02333	0.02099	0.0266
-Immune Diseases	-Cell Structure	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Structure	0	0	0	0	0
-Substance Dependence	-Cell Structure	0	0	0	0	0
-Cardiovascular Diseases	-Cell Structure	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Structure	0	0	0	0	0
-Infectious Diseases	-Cell Structure	0.9226	0.4361	0.3393	0.3094	0.3604
-Drug resistance	-Cell Structure	4.23	2.097	2.3	2.208	2.837
Not Mapped	-Cell Structure	71.12	26.29	22.81	21.57	26
-Not Mapped	-Cell Structure	71.12	26.29	22.81	21.57	26
TOTAL	-Crystallins	Inf	Inf	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Crystallins	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Crystallins	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Crystallins	NaN	NaN	NaN	NaN	NaN
Metabolism	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Immune System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Development	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Crystallins	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cancers	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Crystallins	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf	Inf	Inf
TOTAL	-Stress Response	Inf	Inf	Inf	Inf	Inf
MAPPED	-Stress Response	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Transcription	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Translation	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Stress Response	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Stress Response	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Stress Response	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Stress Response	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Stress Response	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Stress Response	NaN	NaN	NaN	NaN	NaN
Metabolism	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Stress Response	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Immune System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Development	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Stress Response	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cancers	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Stress Response	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Stress Response	Inf	Inf	Inf	Inf	Inf
TOTAL	-       Stress response	Inf	Inf	Inf	Inf	Inf
MAPPED	-       Stress response	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Transcription	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Translation	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-       Stress response	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-       Stress response	Inf	Inf	Inf	Inf	Inf
-RNA Family	-       Stress response	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-       Stress response	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Crystallins	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Stress Response	-       Stress response	NaN	NaN	NaN	NaN	NaN
-       Stress response	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-       Stress response	NaN	NaN	NaN	NaN	NaN
Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-       Stress response	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Immune System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Digestive System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Excretory System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Nervous System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Sensory System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Development	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-       Stress response	NaN	NaN	NaN	NaN	NaN
Human Diseases	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cancers	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-       Stress response	Inf	Inf	Inf	Inf	Inf
Not Mapped	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-       Stress response	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular transport	43880	57790	55660	62880	69200
MAPPED	-Vesicular transport	39490	53030	51460	58470	64400
Genetic Information Processing	-Vesicular transport	11110	15610	16330	19380	23220
-Transcription	-Vesicular transport	1863	2614	2670	3006	3412
-Translation	-Vesicular transport	6058	8884	9728	11990	14880
-Folding, Sorting and Degradation	-Vesicular transport	2595	3335	3221	3634	4115
-DNA Maintenance	-Vesicular transport	636.3	835.6	751.2	776.1	826.4
-RNA Family	-Vesicular transport	0.07714	0.08571	0.06297	0.06297	0.06297
Environmental Information Processing	-Vesicular transport	358.5	364.5	283.4	289.7	289.9
-Signal Transduction	-Vesicular transport	355.1	364.4	283.4	289.7	289.9
-Signaling Molecules and Interaction	-Vesicular transport	3.357	0.01705	0.01254	0.01254	0.01254
Cellular Processes	-Vesicular transport	742.9	597.3	569.6	637.1	686.6
-Cell Structure	-Vesicular transport	61.73	180.8	184	204.5	184.4
-Crystallins	-Vesicular transport	0	0	0	0	0
-Stress Response	-Vesicular transport	0	0	0	0	0
-       Stress response	-Vesicular transport	0	0	0	0	0
-Vesicular transport	-Vesicular transport	1	1	1	1	1
-Cytoskeleton	-Vesicular transport	156.9	207.2	184.2	201.6	226.6
-Cell Motility	-Vesicular transport	388.1	0.2971	0.2183	0.2183	0.2183
-Cell Growth and Death	-Vesicular transport	133.1	197.4	188.9	219.6	261.4
-Cellular Community	-Vesicular transport	0	0	0	0	0
Metabolism	-Vesicular transport	27170	36320	34080	37960	39950
-Membrane Transport	-Vesicular transport	4579	5606	5005	5014	4706
-Central Carbon Metabolism	-Vesicular transport	10470	13320	11620	11720	11780
