Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Stress Response	Environmental Information Processing	0	0	0	0	0
-       Stress response	Environmental Information Processing	0	0	0	0	0
-Vesicular transport	Environmental Information Processing	0.0541	0.05173	0.08557	0.07199	0.1168
-Cytoskeleton	Environmental Information Processing	0.3889	0.427	0.4689	0.52	0.5824
-Cell Motility	Environmental Information Processing	0.5042	0.000483	0.0004428	0.0004545	0.0004584
-Cell Growth and Death	Environmental Information Processing	0.287	0.3717	0.4506	0.5129	0.6166
-Cellular Community	Environmental Information Processing	0	0	0	0	0
Metabolism	Environmental Information Processing	50.91	57.83	67.41	77.37	81.87
-Membrane Transport	Environmental Information Processing	9.725	9.551	10.7	11.26	10.88
-Central Carbon Metabolism	Environmental Information Processing	17.17	19.67	21.64	22.38	22.23
-Energy Metabolism	Environmental Information Processing	1.907	2.744	3.484	3.747	3.755
-Biosynthesis	Environmental Information Processing	13.13	17.24	21.38	27.84	31.75
-Other Enzymes	Environmental Information Processing	9.365	9.881	10.87	11.71	13.24
Organismal Systems	Environmental Information Processing	0	0	0	0	0
-Immune System	Environmental Information Processing	0	0	0	0	0
-Endocrine System	Environmental Information Processing	0	0	0	0	0
-Circulatory System	Environmental Information Processing	0	0	0	0	0
-Digestive System	Environmental Information Processing	0	0	0	0	0
-Excretory System	Environmental Information Processing	0	0	0	0	0
-Nervous System	Environmental Information Processing	0	0	0	0	0
-Sensory System	Environmental Information Processing	0	0	0	0	0
-Development	Environmental Information Processing	0	0	0	0	0
-Environmental Adaptation	Environmental Information Processing	0	0	0	0	0
Human Diseases	Environmental Information Processing	0.1909	0.251	0.2431	0.2442	0.2545
-Cancers	Environmental Information Processing	0	0	0	0	0
-Immune Diseases	Environmental Information Processing	0	0	0	0	0
-Neurodegenerative Diseases	Environmental Information Processing	0	0	0	0	0
-Substance Dependence	Environmental Information Processing	0	0	0	0	0
-Cardiovascular Diseases	Environmental Information Processing	0	0	0	0	0
-Endocrine and Metabolic Diseases	Environmental Information Processing	0	0	0	0	0
-Infectious Diseases	Environmental Information Processing	0.02336	0.02636	0.03698	0.03547	0.04136
-Drug resistance	Environmental Information Processing	0.03956	0.04728	0.05654	0.05728	0.05548
Not Mapped	Environmental Information Processing	8.616	8.053	8.878	9.582	10.54
-Not Mapped	Environmental Information Processing	8.616	8.053	8.878	9.582	10.54
TOTAL	-Signal Transduction	99.16	112.2	137.1	163.1	185.3
MAPPED	-Signal Transduction	90.48	104.2	128.2	153.5	174.8
Genetic Information Processing	-Signal Transduction	36.69	44.2	58.41	73.58	90.17
-Transcription	-Signal Transduction	4.335	5.184	6.198	6.899	7.725
-Translation	-Signal Transduction	23.32	29.03	40.48	53.26	67.25
-Folding, Sorting and Degradation	-Signal Transduction	6.421	7.488	9.111	10.7	12.06
-DNA Maintenance	-Signal Transduction	2.616	2.94	3.249	3.433	3.711
-RNA Family	-Signal Transduction	0.0001357	0.0001388	0.0001278	0.0001222	0.000121
Environmental Information Processing	-Signal Transduction	1.008	1	1	1	1
-Signal Transduction	-Signal Transduction	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	0.007729	2.787e-05	2.555e-05	2.622e-05	2.649e-05
Cellular Processes	-Signal Transduction	1.348	1.155	1.384	1.538	1.716
-Cell Structure	-Signal Transduction	0.1219	0.304	0.3854	0.4398	0.4006
-Crystallins	-Signal Transduction	0	0	0	0	0
-Stress Response	-Signal Transduction	0	0	0	0	0
-       Stress response	-Signal Transduction	0	0	0	0	0
-Vesicular transport	-Signal Transduction	0.05446	0.05173	0.08557	0.07199	0.1168
-Cytoskeleton	-Signal Transduction	0.392	0.4271	0.4689	0.52	0.5824
-Cell Motility	-Signal Transduction	0.5079	0.000483	0.0004428	0.0004546	0.0004584
-Cell Growth and Death	-Signal Transduction	0.2893	0.3718	0.4506	0.5129	0.6166
-Cellular Community	-Signal Transduction	0	0	0	0	0
Metabolism	-Signal Transduction	51.31	57.83	67.41	77.38	81.87
-Membrane Transport	-Signal Transduction	9.8	9.551	10.7	11.26	10.88
-Central Carbon Metabolism	-Signal Transduction	17.3	19.67	21.64	22.38	22.23
-Energy Metabolism	-Signal Transduction	1.921	2.744	3.484	3.747	3.755
-Biosynthesis	-Signal Transduction	13.23	17.24	21.38	27.84	31.75
-Other Enzymes	-Signal Transduction	9.446	9.881	10.87	11.71	13.24
Organismal Systems	-Signal Transduction	0	0	0	0	0
-Immune System	-Signal Transduction	0	0	0	0	0
-Endocrine System	-Signal Transduction	0	0	0	0	0
-Circulatory System	-Signal Transduction	0	0	0	0	0
-Digestive System	-Signal Transduction	0	0	0	0	0
-Excretory System	-Signal Transduction	0	0	0	0	0
-Nervous System	-Signal Transduction	0	0	0	0	0
-Sensory System	-Signal Transduction	0	0	0	0	0
-Development	-Signal Transduction	0	0	0	0	0
-Environmental Adaptation	-Signal Transduction	0	0	0	0	0
Human Diseases	-Signal Transduction	0.1926	0.251	0.2431	0.2442	0.2545
-Cancers	-Signal Transduction	0	0	0	0	0
-Immune Diseases	-Signal Transduction	0	0	0	0	0
-Neurodegenerative Diseases	-Signal Transduction	0	0	0	0	0
-Substance Dependence	-Signal Transduction	0	0	0	0	0
-Cardiovascular Diseases	-Signal Transduction	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Signal Transduction	0	0	0	0	0
-Infectious Diseases	-Signal Transduction	0.02357	0.02636	0.03699	0.03547	0.04136
-Drug resistance	-Signal Transduction	0.03983	0.04729	0.05655	0.05728	0.05549
Not Mapped	-Signal Transduction	8.683	8.053	8.878	9.583	10.54
-Not Mapped	-Signal Transduction	8.683	8.053	8.878	9.583	10.54
TOTAL	-Signaling Molecules and Interaction	12830	4027000	5366000	6219000	6996000
MAPPED	-Signaling Molecules and Interaction	11710	3738000	5018000	5854000	6598000
Genetic Information Processing	-Signaling Molecules and Interaction	4743	1588000	2290000	2811000	3413000
-Transcription	-Signaling Molecules and Interaction	579.4	189600	250100	272500	304400
-Translation	-Signaling Molecules and Interaction	3015	1038000	1579000	2024000	2533000
-Folding, Sorting and Degradation	-Signaling Molecules and Interaction	826.5	262500	345500	396100	448100
-DNA Maintenance	-Signaling Molecules and Interaction	338	103200	124100	127600	136300
-RNA Family	-Signaling Molecules and Interaction	0.01652	4.333	4.333	4.333	4.333
Environmental Information Processing	-Signaling Molecules and Interaction	126.2	31690	34290	34390	34900
-Signal Transduction	-Signaling Molecules and Interaction	125.2	31690	34290	34390	34900
-Signaling Molecules and Interaction	-Signaling Molecules and Interaction	1	1	1	1	1
Cellular Processes	-Signaling Molecules and Interaction	173.9	40560	53320	58640	64780
-Cell Structure	-Signaling Molecules and Interaction	15.77	10910	15090	16770	15120
-Crystallins	-Signaling Molecules and Interaction	0	0	0	0	0
-Stress Response	-Signaling Molecules and Interaction	0	0	0	0	0
-       Stress response	-Signaling Molecules and Interaction	0	0	0	0	0
-Vesicular transport	-Signaling Molecules and Interaction	8.069	2022	3627	3062	5033
-Cytoskeleton	-Signaling Molecules and Interaction	49.1	14950	18080	19830	21980
-Cell Motility	-Signaling Molecules and Interaction	65.54	17	17	17	17
-Cell Growth and Death	-Signaling Molecules and Interaction	36.23	12660	16510	18970	22620
-Cellular Community	-Signaling Molecules and Interaction	0	0	0	0	0
Metabolism	-Signaling Molecules and Interaction	6617	2062000	2618000	2925000	3058000
-Membrane Transport	-Signaling Molecules and Interaction	1258	344900	422900	429500	410000
-Central Carbon Metabolism	-Signaling Molecules and Interaction	2177	626200	760700	784800	775700
-Energy Metabolism	-Signaling Molecules and Interaction	240.2	88650	125000	135200	135200
-Biosynthesis	-Signaling Molecules and Interaction	1712	612000	840500	1075000	1218000
-Other Enzymes	-Signaling Molecules and Interaction	1194	332000	409500	443800	490900
Organismal Systems	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune System	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine System	-Signaling Molecules and Interaction	0	0	0	0	0
-Circulatory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Digestive System	-Signaling Molecules and Interaction	0	0	0	0	0
-Excretory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Nervous System	-Signaling Molecules and Interaction	0	0	0	0	0
-Sensory System	-Signaling Molecules and Interaction	0	0	0	0	0
-Development	-Signaling Molecules and Interaction	0	0	0	0	0
-Environmental Adaptation	-Signaling Molecules and Interaction	0	0	0	0	0
Human Diseases	-Signaling Molecules and Interaction	22.2	7203	7609	7689	8021
-Cancers	-Signaling Molecules and Interaction	0	0	0	0	0
-Immune Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Substance Dependence	-Signaling Molecules and Interaction	0	0	0	0	0
-Cardiovascular Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Signaling Molecules and Interaction	0	0	0	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	2.648	759.7	1171	1156	1399
-Drug resistance	-Signaling Molecules and Interaction	5.901	1848	2396	2436	2391
Not Mapped	-Signaling Molecules and Interaction	1123	289000	347500	365400	397900
-Not Mapped	-Signaling Molecules and Interaction	1123	289000	347500	365400	397900
TOTAL	Cellular Processes	73.41	99.29	100.6	106.1	108
MAPPED	Cellular Processes	66.98	92.16	94.12	99.82	101.9
Genetic Information Processing	Cellular Processes	27.07	39.36	42.88	47.84	52.55
-Transcription	Cellular Processes	3.339	4.573	4.596	4.458	4.625
-Translation	Cellular Processes	17.16	25.69	29.72	34.63	39.19
-Folding, Sorting and Degradation	Cellular Processes	4.762	6.491	6.57	6.802	6.953
-DNA Maintenance	Cellular Processes	1.888	2.47	2.238	2.086	2.001
-RNA Family	Cellular Processes	0.0001	0.000114	8.854e-05	7.891e-05	7.36e-05
Environmental Information Processing	Cellular Processes	0.7038	0.7548	0.6396	0.5733	0.5353
-Signal Transduction	Cellular Processes	0.6978	0.7548	0.6395	0.5733	0.5353
-Signaling Molecules and Interaction	Cellular Processes	0.005721	2.465e-05	1.876e-05	1.705e-05	1.544e-05
Cellular Processes	Cellular Processes	1	1	1	1	1
-Cell Structure	Cellular Processes	0.09022	0.269	0.283	0.286	0.2334
-Crystallins	Cellular Processes	0	0	0	0	0
-Stress Response	Cellular Processes	0	0	0	0	0
-       Stress response	Cellular Processes	0	0	0	0	0
-Vesicular transport	Cellular Processes	0.04455	0.04812	0.06499	0.04971	0.07334
-Cytoskeleton	Cellular Processes	0.2823	0.3699	0.339	0.3381	0.3394
-Cell Motility	Cellular Processes	0.3769	0.0004184	0.0003153	0.0002848	0.0002561
-Cell Growth and Death	Cellular Processes	0.2109	0.3176	0.3203	0.3318	0.3681
-Cellular Community	Cellular Processes	0	0	0	0	0
Metabolism	Cellular Processes	37.43	50.39	48.63	49.42	46.72
-Membrane Transport	Cellular Processes	7.001	8.438	7.856	7.265	6.052
-Central Carbon Metabolism	Cellular Processes	12.15	15.58	14.05	13.18	12.01
-Energy Metabolism	Cellular Processes	1.394	2.188	2.326	2.267	2.046
-Biosynthesis	Cellular Processes	9.68	15.06	15.73	18.12	18.5
-Other Enzymes	Cellular Processes	6.886	8.24	7.68	7.51	7.692
Organismal Systems	Cellular Processes	0	0	0	0	0
-Immune System	Cellular Processes	0	0	0	0	0
-Endocrine System	Cellular Processes	0	0	0	0	0
-Circulatory System	Cellular Processes	0	0	0	0	0
-Digestive System	Cellular Processes	0	0	0	0	0
-Excretory System	Cellular Processes	0	0	0	0	0
-Nervous System	Cellular Processes	0	0	0	0	0
-Sensory System	Cellular Processes	0	0	0	0	0
-Development	Cellular Processes	0	0	0	0	0
-Environmental Adaptation	Cellular Processes	0	0	0	0	0
Human Diseases	Cellular Processes	0.1344	0.1895	0.1555	0.14	0.1362
-Cancers	Cellular Processes	0	0	0	0	0
-Immune Diseases	Cellular Processes	0	0	0	0	0
-Neurodegenerative Diseases	Cellular Processes	0	0	0	0	0
-Substance Dependence	Cellular Processes	0	0	0	0	0
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0
-Endocrine and Metabolic Diseases	Cellular Processes	0	0	0	0	0
-Infectious Diseases	Cellular Processes	0.01478	0.01808	0.0213	0.019	0.02067
-Drug resistance	Cellular Processes	0.03258	0.04398	0.04294	0.03955	0.03484
Not Mapped	Cellular Processes	6.428	7.124	6.518	6.231	6.143
-Not Mapped	Cellular Processes	6.428	7.124	6.518	6.231	6.143
TOTAL	-Cell Structure	813.6	369.1	355.7	370.9	462.6
MAPPED	-Cell Structure	742.4	342.7	332.6	349.1	436.3
Genetic Information Processing	-Cell Structure	300.8	145.6	151.8	167.6	225.7
-Transcription	-Cell Structure	36.74	17.38	16.57	16.25	20.13
-Translation	-Cell Structure	191.2	95.15	104.7	120.7	167.5
-Folding, Sorting and Degradation	-Cell Structure	52.41	24.06	22.9	23.62	29.63
-DNA Maintenance	-Cell Structure	21.43	9.462	8.226	7.611	9.012
-RNA Family	-Cell Structure	0.001048	0.0003972	0.0002872	0.0002584	0.0002866
Environmental Information Processing	-Cell Structure	8.006	2.904	2.273	2.051	2.308
-Signal Transduction	-Cell Structure	7.943	2.904	2.273	2.051	2.308
-Signaling Molecules and Interaction	-Cell Structure	0.06342	9.166e-05	6.628e-05	5.963e-05	6.613e-05
Cellular Processes	-Cell Structure	11.03	3.718	3.534	3.497	4.284
-Cell Structure	-Cell Structure	1	1	1	1	1
-Crystallins	-Cell Structure	0	0	0	0	0
-Stress Response	-Cell Structure	0	0	0	0	0
-       Stress response	-Cell Structure	0	0	0	0	0
-Vesicular transport	-Cell Structure	0.5117	0.1853	0.2404	0.1826	0.3329
-Cytoskeleton	-Cell Structure	3.114	1.371	1.198	1.182	1.454
-Cell Motility	-Cell Structure	4.156	0.001558	0.001127	0.001014	0.001124
-Cell Growth and Death	-Cell Structure	2.298	1.16	1.094	1.131	1.496
-Cellular Community	-Cell Structure	0	0	0	0	0
Metabolism	-Cell Structure	419.6	189	173.5	174.4	202.3
-Membrane Transport	-Cell Structure	79.78	31.62	28.03	25.61	27.11
-Central Carbon Metabolism	-Cell Structure	138	57.39	50.42	46.8	51.3
-Energy Metabolism	-Cell Structure	15.23	8.125	8.285	8.061	8.938
-Biosynthesis	-Cell Structure	108.5	56.09	55.71	64.11	80.53
-Other Enzymes	-Cell Structure	75.69	30.44	27.14	26.46	32.47
Organismal Systems	-Cell Structure	0	0	0	0	0
-Immune System	-Cell Structure	0	0	0	0	0
-Endocrine System	-Cell Structure	0	0	0	0	0
-Circulatory System	-Cell Structure	0	0	0	0	0
-Digestive System	-Cell Structure	0	0	0	0	0
-Excretory System	-Cell Structure	0	0	0	0	0
-Nervous System	-Cell Structure	0	0	0	0	0
-Sensory System	-Cell Structure	0	0	0	0	0
-Development	-Cell Structure	0	0	0	0	0
-Environmental Adaptation	-Cell Structure	0	0	0	0	0
Human Diseases	-Cell Structure	1.408	0.6602	0.5044	0.4585	0.5304
-Cancers	-Cell Structure	0	0	0	0	0
-Immune Diseases	-Cell Structure	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Structure	0	0	0	0	0
-Substance Dependence	-Cell Structure	0	0	0	0	0
-Cardiovascular Diseases	-Cell Structure	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Structure	0	0	0	0	0
-Infectious Diseases	-Cell Structure	0.1679	0.06963	0.07762	0.06893	0.09254
-Drug resistance	-Cell Structure	0.3742	0.1694	0.1588	0.1453	0.1581
Not Mapped	-Cell Structure	71.25	26.49	23.04	21.79	26.31
-Not Mapped	-Cell Structure	71.25	26.49	23.04	21.79	26.31
TOTAL	-Crystallins	Inf	Inf	Inf	Inf	Inf
MAPPED	-Crystallins	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Transcription	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Translation	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Crystallins	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Crystallins	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Crystallins	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Crystallins	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Crystallins	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Crystallins	NaN	NaN	NaN	NaN	NaN
Metabolism	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Crystallins	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Immune System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Development	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Crystallins	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Cancers	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Crystallins	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Crystallins	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Crystallins	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Crystallins	Inf	Inf	Inf	Inf	Inf
TOTAL	-Stress Response	Inf	Inf	Inf	Inf	Inf
MAPPED	-Stress Response	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Transcription	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Translation	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Stress Response	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Stress Response	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Stress Response	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Stress Response	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Stress Response	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Stress Response	NaN	NaN	NaN	NaN	NaN
Metabolism	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Stress Response	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Immune System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Development	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Stress Response	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Cancers	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Stress Response	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Stress Response	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Stress Response	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Stress Response	Inf	Inf	Inf	Inf	Inf
TOTAL	-       Stress response	Inf	Inf	Inf	Inf	Inf
MAPPED	-       Stress response	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Transcription	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Translation	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-       Stress response	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-       Stress response	Inf	Inf	Inf	Inf	Inf
-RNA Family	-       Stress response	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-       Stress response	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Crystallins	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Stress Response	-       Stress response	NaN	NaN	NaN	NaN	NaN
-       Stress response	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-       Stress response	NaN	NaN	NaN	NaN	NaN
Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-       Stress response	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Immune System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Digestive System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Excretory System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Nervous System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Sensory System	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Development	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-       Stress response	NaN	NaN	NaN	NaN	NaN
Human Diseases	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Cancers	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Immune Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-       Stress response	Inf	Inf	Inf	Inf	Inf
Not Mapped	-       Stress response	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-       Stress response	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular transport	1590	1992	1480	2031	1390
MAPPED	-Vesicular transport	1451	1849	1384	1912	1311
Genetic Information Processing	-Vesicular transport	588.4	787.3	633.1	919.9	678.7
-Transcription	-Vesicular transport	73.78	96.03	69.51	89.04	60.92
-Translation	-Vesicular transport	373.9	513.8	435.7	661.7	503.7
-Folding, Sorting and Degradation	-Vesicular transport	105.4	134.3	98.81	133.9	92.5
-DNA Maintenance	-Vesicular transport	41.98	51.33	34.45	41.97	27.28
-RNA Family	-Vesicular transport	0.002362	0.002473	0.001379	0.001633	0.0009933
Environmental Information Processing	-Vesicular transport	16.78	18	11.12	13.48	8.224
-Signal Transduction	-Vesicular transport	16.66	18	11.12	13.48	8.224
-Signaling Molecules and Interaction	-Vesicular transport	0.1239	0.0004946	0.0002757	0.0003266	0.0001987
Cellular Processes	-Vesicular transport	22.2	20.78	15.39	20.12	13.63
-Cell Structure	-Vesicular transport	1.954	5.397	4.16	5.477	3.004
-Crystallins	-Vesicular transport	0	0	0	0	0
-Stress Response	-Vesicular transport	0	0	0	0	0
-       Stress response	-Vesicular transport	0	0	0	0	0
-Vesicular transport	-Vesicular transport	1	1	1	1	1
-Cytoskeleton	-Vesicular transport	6.296	7.685	5.214	6.719	4.557
-Cell Motility	-Vesicular transport	8.343	0.008408	0.004687	0.005552	0.003377
-Cell Growth and Death	-Vesicular transport	4.734	6.69	5.01	6.917	5.071
-Cellular Community	-Vesicular transport	0	0	0	0	0
Metabolism	-Vesicular transport	822.7	1022	723.7	958.2	610.6
-Membrane Transport	-Vesicular transport	157.1	171.9	117	141.2	81.59
-Central Carbon Metabolism	-Vesicular transport	277.4	323.8	217.9	265.1	158.4
-Energy Metabolism	-Vesicular transport	31.97	46.35	35.79	45.95	27.72
-Biosynthesis	-Vesicular transport	212.1	302.7	231.7	351.2	241.9
