Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Central Carbon Metabolism	-Signaling Molecules and Interaction	Inf	611.5	41.35	78.53	46.9	47.03	4.48	5.861	1.98	2.175	4.331	5.045
-Energy Metabolism	-Signaling Molecules and Interaction	Inf	201.6	2.98	10.74	3.913	4.867	0.4644	0.5131	0.3649	0.299	0.2929	0.09357
-Biosynthesis	-Signaling Molecules and Interaction	Inf	916.1	38.12	94.43	41.11	64.74	2.484	2.875	2.163	1.949	3.124	1.118
-Other Enzymes	-Signaling Molecules and Interaction	Inf	856.6	61.03	128.2	39.17	52.59	7.147	8.097	3.92	3.787	4.491	3.748
Organismal Systems	-Signaling Molecules and Interaction	NaN	0	0.7431	0.9192	0.5521	0.7673	2.162	2.372	1.228	1.479	2.021	0.8924
-Immune System	-Signaling Molecules and Interaction	NaN	0	0.04054	0.09172	0.06415	0.09567	0.7846	0.9938	0.2578	0.2639	0.2529	0.2182
-Endocrine System	-Signaling Molecules and Interaction	NaN	0	0.003738	0.004378	0	0	0.4163	0.2854	0.0743	0.1327	0.07293	0.1566
-Circulatory System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.07926	0.07625	0.1069	0.1882	0.1185	0.02894
-Digestive System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.03465	0.03073	0.1393	0.1878	0.1711	0.06864
-Excretory System	-Signaling Molecules and Interaction	NaN	0	0	0.01064	0	0	0.1171	0.1424	0.07527	0.08274	0.06901	0.04628
-Nervous System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.02463	0.03046	0.1314	0.08172	0.07142	0.02548
-Sensory System	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0	0	0.0001305	0.001109	3.18e-16	0
-Development	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.05465	0.06495	0.0492	0.06044	0.1284	0.04563
-Environmental Adaptation	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0	0	0.002951	0.003082	0.001745	0.0004
Human Diseases	-Signaling Molecules and Interaction	Inf	27.11	3.921	5.761	4.58	6.055	4.615	4.61	2.821	2.549	3.171	1.53
-Cancers	-Signaling Molecules and Interaction	Inf	0	0.01178	0.0115	0	0	0.2856	0.3118	0.1769	0.194	0.1655	0.08788
-Immune System Diseases	-Signaling Molecules and Interaction	NaN	0	0	0.002083	0.006408	0.0154	0.1116	0.1093	0.07304	0.07146	0.02646	0.05223
-Neurodegenerative Diseases	-Signaling Molecules and Interaction	NaN	0	1.262	2.167	0.865	2.003	1.232	1.377	0.8702	0.6781	0.8673	0.3285
-Cardiovascular Diseases	-Signaling Molecules and Interaction	NaN	0	0	0	0	0	0.3538	0.1727	0.258	0.1524	0.4312	0.1591
-Metabolic Diseases	-Signaling Molecules and Interaction	Inf	0	0	0	0	0	0	0	0.0001511	1.059e-06	0	0
-Infectious Diseases	-Signaling Molecules and Interaction	Inf	0.4596	0.49	0.784	0.7901	0.6313	0.8505	0.9809	0.5719	0.57	0.7739	0.2073
Not Mapped	-Signaling Molecules and Interaction	Inf	513.9	46.66	53.09	50.52	60.98	10.99	11.88	7.774	7.93	7.98	4.976
-Not Mapped	-Signaling Molecules and Interaction	Inf	513.9	46.66	53.09	50.52	60.98	10.99	11.88	7.774	7.93	7.98	4.976
TOTAL	Cellular Processes	20.67	85.6	52.27	56.61	36.3	36.54	9.76	10.55	7.581	5.888	3.292	4.823
MAPPED	Cellular Processes	16.96	77.72	45.72	52.11	31	31.27	8.073	8.783	6.224	4.839	2.911	4.323
Genetic Information Processing	Cellular Processes	4.678	27.89	19.47	19.16	12.48	10.82	3.308	3.443	2.847	2.076	0.8496	1.603
-Transcription	Cellular Processes	0.07925	1.143	0.1514	0.1278	0.1384	0.1232	0.3742	0.3829	0.3113	0.1979	0.1015	0.1729
-Translation	Cellular Processes	2.511	19.13	12.71	11.78	8.303	7.178	1.061	1.111	1.179	0.8388	0.2323	0.6633
-Folding, Sorting and Degradation	Cellular Processes	0.8588	4.917	5.831	6.856	3.605	3.094	1.351	1.381	0.8706	0.7095	0.3404	0.6128
-DNA Maintenance	Cellular Processes	0.6329	1.094	0.7715	0.4024	0.4291	0.4275	0.4691	0.4823	0.3419	0.2696	0.1397	0.151
-RNA Family	Cellular Processes	0	2.023e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Cellular Processes	0	0.4731	0.1729	0.08732	0.175	0.1471	0.1469	0.1508	0.1569	0.1289	0.05231	0.09648
-Signal Transduction	Cellular Processes	0	0.4731	0.08619	0.04142	0.0824	0.06746	0.03431	0.04431	0.0305	0.02755	0.01081	0.009877
-Signaling Molecules and Interaction	Cellular Processes	0	8.993e-09	0.08673	0.0459	0.08739	0.07494	0.1078	0.1064	0.111	0.09119	0.03305	0.08013
Cellular Processes	Cellular Processes	1	1	1	1	1	1	1	1	1	1	1	1
-Hemoglobin	Cellular Processes	0	0	0	0	0	0	0	0	5.926e-06	1.539e-05	0	2.786e-05
-Vesicular Transport	Cellular Processes	0	0	0.1424	0.09122	0.09133	0.09674	0.1448	0.1605	0.07343	0.0653	0.02018	0.02916
-Cytoskeleton	Cellular Processes	0.3699	0.28	0.1513	0.2784	0.03773	0.042	0.4099	0.3572	0.6478	0.6186	0.6967	0.7385
-Cell Motility	Cellular Processes	0.1194	0.3834	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Cellular Processes	0.4545	0.1924	0.4844	0.3848	0.7379	0.7029	0.1226	0.1383	0.07596	0.07226	0.0318	0.05381
-Cell Communication	Cellular Processes	0	0	0	0	0	0	0.09531	0.09843	0.08319	0.09592	0.06565	0.0455
Metabolism	Cellular Processes	9.422	48.17	24.34	30.86	16.81	18.66	2.512	2.969	1.471	1.077	0.5995	1.309
-Membrane Transport	Cellular Processes	0.4722	4.878	1.169	0.9499	0.7396	0.5437	0.01052	0.01114	0.01824	0.007561	0.003315	0.00134
-Central Carbon Metabolism	Cellular Processes	2.563	10.28	6.151	6.022	4.288	3.849	0.6215	0.8036	0.2605	0.2203	0.1881	0.4705
-Energy Metabolism	Cellular Processes	0.06493	2.124	0.5421	1.156	0.4243	0.434	0.08856	0.09697	0.05055	0.0336	0.0124	0.009653
-Biosynthesis	Cellular Processes	1.356	13.41	6.933	10.16	4.163	5.586	0.3731	0.4624	0.3225	0.2335	0.1375	0.1174
-Other Enzymes	Cellular Processes	2.383	13.3	7.303	9.176	3.759	4.871	0.923	1.065	0.6365	0.4804	0.2147	0.3535
Organismal Systems	Cellular Processes	0	0	0.08445	0.05602	0.05389	0.06573	0.3271	0.3395	0.1983	0.1935	0.08549	0.08779
-Immune System	Cellular Processes	0	0	0.004654	0.005609	0.006989	0.008862	0.1187	0.1422	0.03391	0.02679	0.009416	0.01987
-Endocrine System	Cellular Processes	0	0	0.0003261	0.0002009	0	0	0.05585	0.03149	0.01237	0.01691	0.002901	0.0144
-Circulatory System	Cellular Processes	0	0	0	0	0	0	0.01201	0.01116	0.01696	0.02339	0.004781	0.002608
-Digestive System	Cellular Processes	0	0	0	0	0	0	0.004046	0.00371	0.02536	0.02597	0.007906	0.007493
-Excretory System	Cellular Processes	0	0	0	0.0007217	0	0	0.01773	0.02039	0.009903	0.008401	0.002879	0.00417
-Nervous System	Cellular Processes	0	0	0	0	0	0	0.003102	0.003433	0.01472	0.00841	0.002438	0.002041
-Sensory System	Cellular Processes	0	0	0	0	0	0	0	0	2.374e-05	0.0001326	1.345e-17	0
-Development	Cellular Processes	0	0	0	0	0	0	0.008198	0.007654	0.0063	0.006256	0.005924	0.004466
-Environmental Adaptation	Cellular Processes	0	0	0	0	0	0	0	0	0.0003609	0.0003346	7.467e-05	3.416e-05
Human Diseases	Cellular Processes	0	0.1382	0.4501	0.3047	0.4492	0.5457	0.5073	0.5272	0.4369	0.2932	0.1497	0.1226
-Cancers	Cellular Processes	0	0	0.001221	0.0005804	0	0	0.03335	0.03764	0.0322	0.02684	0.007325	0.009131
-Immune System Diseases	Cellular Processes	0	0	0	0.0001051	0.0005849	0.00126	0.01689	0.01565	0.008933	0.007757	0.001223	0.004461
-Neurodegenerative Diseases	Cellular Processes	0	0	0.2024	0.124	0.0943	0.1855	0.1328	0.152	0.1048	0.06381	0.02878	0.02655
-Cardiovascular Diseases	Cellular Processes	0	0	0	0	0	0	0.05417	0.02574	0.03912	0.01893	0.02061	0.01611
-Metabolic Diseases	Cellular Processes	0	0	0	0	0	0	0	0	2.228e-05	9.654e-08	0	0
-Infectious Diseases	Cellular Processes	0	0.008716	0.05896	0.0459	0.07493	0.05319	0.09576	0.1044	0.0686	0.06093	0.03078	0.02269
Not Mapped	Cellular Processes	3.718	7.884	6.551	4.494	5.295	5.27	1.687	1.768	1.357	1.049	0.3815	0.5001
-Not Mapped	Cellular Processes	3.718	7.884	6.551	4.494	5.295	5.27	1.687	1.768	1.357	1.049	0.3815	0.5001
TOTAL	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	603700	377900	Inf	64990
MAPPED	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	495600	310600	Inf	58250
Genetic Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	222200	132200	Inf	22570
-Transcription	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	24030	12240	Inf	2278
-Translation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	95170	52690	Inf	9030
-Folding, Sorting and Degradation	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	69340	44640	Inf	8534
-DNA Maintenance	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	26040	16600	Inf	1957
-RNA Family	-Hemoglobin	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
Environmental Information Processing	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	14350	8224	Inf	1633
-Signal Transduction	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	5021	1758	Inf	354.6
-Signaling Molecules and Interaction	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	8536	5615	Inf	1027
Cellular Processes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	76160	58430	Inf	12700
-Hemoglobin	-Hemoglobin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	1
-Vesicular Transport	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6891	4081	Inf	920.6
-Cytoskeleton	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	53730	40210	Inf	9716
-Cell Motility	-Hemoglobin	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	0
-Cell Growth and Death	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6404	4222	Inf	714.2
-Cell Communication	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	7857	5961	Inf	1058
Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	123100	69840	Inf	17000
-Membrane Transport	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1747	472.5	Inf	42.32
-Central Carbon Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	21900	14060	Inf	6425
-Energy Metabolism	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	8112	1966	Inf	307.5
-Biosynthesis	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	24560	14380	Inf	1491
-Other Enzymes	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	56400	30020	Inf	4657
Organismal Systems	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	20010	11710	Inf	1846
-Immune System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	3915	1741	Inf	303.6
-Endocrine System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	955.2	1045	Inf	189.7
-Circulatory System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	2205	1504	Inf	37.39
-Digestive System	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4106	1614	Inf	115.6
-Excretory System	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1402	546	Inf	140.9
-Nervous System	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1121	519.9	Inf	26.89
-Sensory System	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	3.844	8.448	Inf	0
-Development	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	486.4	386.7	Inf	58.83
-Environmental Adaptation	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	28.61	19.85	Inf	0.6215
Human Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	33730	18130	Inf	1614
-Cancers	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3992	1668	Inf	188
-Immune System Diseases	-Hemoglobin	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1457	460.3	Inf	148.5
-Neurodegenerative Diseases	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	7983	3929	Inf	337.3
-Cardiovascular Diseases	-Hemoglobin	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	3503	1189	Inf	212.2
-Metabolic Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	3.638	0.005944	Inf	0
-Infectious Diseases	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	5296	3560	Inf	408
Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	108100	67330	Inf	6739
-Not Mapped	-Hemoglobin	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	108100	67330	Inf	6739
TOTAL	-Vesicular Transport	Inf	3.807e+10	188.8	191.3	202	176.7	43.02	42.25	51.87	48.43	45.05	47.99
MAPPED	-Vesicular Transport	Inf	3.457e+10	165.1	176.1	172.5	151.2	35.58	35.17	42.58	39.8	39.83	43.02
Genetic Information Processing	-Vesicular Transport	Inf	1.154e+10	70.32	64.75	69.42	52.34	15.09	14.35	19.54	17.15	12.02	16.66
-Transcription	-Vesicular Transport	Inf	7.418e+08	0.5468	0.4317	0.7703	0.5959	1.744	1.593	2.152	1.637	1.564	1.702
-Translation	-Vesicular Transport	Inf	8.448e+09	45.92	39.79	46.2	34.71	4.78	4.602	8.21	6.984	3.353	6.72
-Folding, Sorting and Degradation	-Vesicular Transport	Inf	1.924e+09	21.06	23.17	20.06	14.96	6.58	6.214	6.458	6.151	5.1	6.622
-DNA Maintenance	-Vesicular Transport	Inf	4.282e+08	2.787	1.36	2.388	2.067	1.986	1.861	2.716	2.382	2.001	1.613
-RNA Family	-Vesicular Transport	NaN	15	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Vesicular Transport	Inf	2.4e+08	0.6246	0.2951	0.974	0.7115	0.6705	0.6485	1.187	1.111	0.6295	0.8927
-Signal Transduction	-Vesicular Transport	Inf	2.4e+08	0.3113	0.14	0.4877	0.3491	0.1566	0.1906	0.2873	0.2758	0.1686	0.1224
-Signaling Molecules and Interaction	-Vesicular Transport	NaN	4	0.3133	0.1551	0.4863	0.3624	0.5139	0.4579	0.9001	0.8351	0.3984	0.7703
Cellular Processes	-Vesicular Transport	Inf	3.913e+08	3.612	3.379	5.564	4.836	4.21	3.858	6.842	8.225	12.04	9.254
-Hemoglobin	-Vesicular Transport	NaN	0	0	0	0	0	0	0	4.055e-05	0.0001266	0	0.0002772
-Vesicular Transport	-Vesicular Transport	NaN	1	1	1	1	1	1	1	1	1	1	1
-Cytoskeleton	-Vesicular Transport	Inf	1.246e+08	0.5466	0.9406	0.2099	0.2031	1.726	1.378	4.432	5.088	9.605	6.834
-Cell Motility	-Vesicular Transport	Inf	1.503e+08	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Vesicular Transport	Inf	1.164e+08	1.75	1.3	4.106	3.399	0.5597	0.595	0.5789	0.6529	0.3871	0.5414
-Cell Communication	-Vesicular Transport	NaN	0	0	0	0	0	0.4339	0.3875	0.7543	1.016	1.024	0.5125
Metabolism	-Vesicular Transport	Inf	2.198e+10	87.91	104.3	93.63	90.26	10.58	11.45	10.07	8.861	9.682	12.18
-Membrane Transport	-Vesicular Transport	Inf	2.147e+09	4.223	3.21	4.154	2.629	0.06635	0.06236	0.1532	0.09192	0.06832	0.0271
-Central Carbon Metabolism	-Vesicular Transport	Inf	4.023e+09	22.22	20.35	25.56	19.64	2.854	3.236	1.783	1.836	2.82	4.714
-Energy Metabolism	-Vesicular Transport	Inf	1.778e+09	2.93	7.932	3.359	3.302	0.4432	0.4149	0.4921	0.3822	0.1898	0.1552
-Biosynthesis	-Vesicular Transport	Inf	7.955e+09	28.59	38.53	25.31	27.02	1.797	1.938	2.59	2.084	2.476	1.361
-Other Enzymes	-Vesicular Transport	Inf	6.078e+09	28.46	33.27	29.28	35.34	5.178	4.964	4.826	4.296	3.768	3.549
Organismal Systems	-Vesicular Transport	NaN	1	0.3668	0.4708	0.4221	0.4398	1.377	1.31	1.546	1.591	1.112	1.108
-Immune System	-Vesicular Transport	NaN	0	0.02919	0.05098	0.0508	0.06433	0.4999	0.5488	0.232	0.2204	0.1762	0.1838
-Endocrine System	-Vesicular Transport	NaN	0	0.001178	0.000679	0	0	0.3298	0.1497	0.137	0.2087	0.06773	0.1864
-Circulatory System	-Vesicular Transport	NaN	0	0	0	0	0	0.05169	0.04417	0.116	0.1924	0.0717	0.02627
-Digestive System	-Vesicular Transport	NaN	0	0	0	0	0	0.02279	0.02123	0.3082	0.2936	0.1458	0.07791
-Excretory System	-Vesicular Transport	NaN	1	0	0.00736	0	0	0.07463	0.07866	0.06775	0.0691	0.04488	0.03904
-Nervous System	-Vesicular Transport	NaN	0	0	0	0	0	0.01991	0.01825	0.1426	0.1038	0.06837	0.02642
-Sensory System	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0.0002885	0.001412	2.243e-16	0
-Development	-Vesicular Transport	NaN	0	0	0	0	0	0.03732	0.04069	0.06976	0.07057	0.1015	0.05035
-Environmental Adaptation	-Vesicular Transport	NaN	0	0	0	0	0	0	0	0.003167	0.003289	0.001397	0.0003544
Human Diseases	-Vesicular Transport	Inf	4.133e+08	2.32	1.652	2.5	2.639	3.037	2.506	3.405	2.861	3.227	1.586
-Cancers	-Vesicular Transport	Inf	1	0.004427	0.002626	0	0	0.2104	0.2153	0.3294	0.3334	0.1222	0.1492
-Immune System Diseases	-Vesicular Transport	NaN	0	0	0.0004754	0.004365	0.009861	0.0711	0.06036	0.07839	0.07626	0.02254	0.04628
-Neurodegenerative Diseases	-Vesicular Transport	NaN	0	0.731	0.669	0.5904	1.066	0.7947	0.7224	0.8656	0.598	0.7918	0.308
-Cardiovascular Diseases	-Vesicular Transport	NaN	0	0	0	0	0	0.2281	0.09928	0.3789	0.1798	0.3683	0.154
-Metabolic Diseases	-Vesicular Transport	Inf	0	0	0	0	0	0	0	0.000283	1.268e-06	0	0
-Infectious Diseases	-Vesicular Transport	Inf	4.133e+08	0.309	0.2688	0.5649	0.379	0.4371	0.4491	0.6949	0.5952	0.4921	0.4009
Not Mapped	-Vesicular Transport	Inf	3.507e+09	23.66	15.18	29.47	25.48	7.433	7.08	9.287	8.628	5.22	4.977
-Not Mapped	-Vesicular Transport	Inf	3.507e+09	23.66	15.18	29.47	25.48	7.433	7.08	9.287	8.628	5.22	4.977
TOTAL	-Cytoskeleton	48.51	305.7	309.2	173.8	427.3	398.5	17.07	19.98	10.67	8.21	3.972	5.898
MAPPED	-Cytoskeleton	39.79	277.5	270.5	160	364.9	341.1	14.12	16.63	8.76	6.748	3.512	5.287
Genetic Information Processing	-Cytoskeleton	10.98	92.66	115.8	57.33	149.2	120.6	5.744	6.444	3.908	2.843	1.016	1.96
-Transcription	-Cytoskeleton	0.186	3.301	0.8977	0.3709	1.93	1.618	0.6331	0.6967	0.4323	0.2685	0.1211	0.2148
-Translation	-Cytoskeleton	5.893	67.73	75.84	35.91	96.49	77.17	1.843	2.079	1.64	1.165	0.2949	0.8112
-Folding, Sorting and Degradation	-Cytoskeleton	2.049	14.71	32.53	19.13	40.9	32.64	2.346	2.585	1.195	0.9714	0.4071	0.7494
-DNA Maintenance	-Cytoskeleton	1.597	3.438	4.657	1.23	6.096	5.84	0.8325	0.997	0.4847	0.4024	0.1711	0.1847
-RNA Family	-Cytoskeleton	0	7.225e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cytoskeleton	0	1.646	1.106	0.3137	2.413	1.781	0.266	0.2994	0.2154	0.1764	0.06283	0.1223
-Signal Transduction	-Cytoskeleton	0	1.646	0.523	0.1488	1.122	0.8326	0.06081	0.08528	0.04188	0.03771	0.01294	0.01208
-Signaling Molecules and Interaction	-Cytoskeleton	0	3.211e-08	0.5093	0.1427	1.195	0.9199	0.2038	0.2114	0.1561	0.1361	0.04147	0.1023
Cellular Processes	-Cytoskeleton	2.347	2.827	3.749	2.363	11.02	9.965	1.692	1.82	1.351	1.348	1.182	1.166
-Hemoglobin	-Cytoskeleton	0	0	0	0	0	0	0	0	8.341e-06	2.145e-05	0	3.406e-05
-Vesicular Transport	-Cytoskeleton	0	0	0.5339	0.2317	1.358	1.211	0.2821	0.3336	0.1032	0.09781	0.02784	0.03619
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	0.2801	1.207	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cytoskeleton	1.066	0.6203	2.172	1.075	8.666	7.754	0.222	0.2711	0.1052	0.1002	0.0403	0.06318
-Cell Communication	-Cytoskeleton	0	0	0	0	0	0	0.1684	0.1845	0.1142	0.1293	0.07841	0.05306
Metabolism	-Cytoskeleton	22.11	172	140.4	95.21	194.9	201.4	4.28	5.598	2.126	1.563	0.8145	1.601
-Membrane Transport	-Cytoskeleton	1.108	16.19	6.827	2.898	8.535	5.715	0.02074	0.02467	0.02564	0.01133	0.004592	0.001663
-Central Carbon Metabolism	-Cytoskeleton	6.93	32.3	34.5	18.88	58.8	44.58	1.107	1.504	0.3613	0.3017	0.2316	0.5754
-Energy Metabolism	-Cytoskeleton	0.1523	6.232	2.587	2.984	4.678	4.477	0.1683	0.2031	0.07072	0.04695	0.01466	0.01136
-Biosynthesis	-Cytoskeleton	3.326	47.88	33.09	24	49.14	59.56	0.728	1.02	0.4571	0.3486	0.1785	0.1535
-Other Enzymes	-Cytoskeleton	6.21	43.31	37.66	23.55	52.45	58.86	1.562	1.937	0.8949	0.7061	0.2962	0.4512
Organismal Systems	-Cytoskeleton	0	0	0.4114	0.1335	0.7273	0.8019	0.5975	0.6871	0.2774	0.2758	0.102	0.1074
-Immune System	-Cytoskeleton	0	0	0.02279	0.01417	0.1028	0.1131	0.2505	0.3103	0.05235	0.04331	0.01352	0.02485
-Endocrine System	-Cytoskeleton	0	0	0.002102	0.0007218	0	0	0.109	0.06946	0.01746	0.02474	0.003998	0.01838
-Circulatory System	-Cytoskeleton	0	0	0	0	0	0	0.02085	0.02089	0.02477	0.03228	0.006363	0.003189
-Digestive System	-Cytoskeleton	0	0	0	0	0	0	0.008054	0.008217	0.03427	0.03501	0.009556	0.008819
-Excretory System	-Cytoskeleton	0	0	0	0.001705	0	0	0.03339	0.03998	0.014	0.01358	0.003443	0.0051
-Nervous System	-Cytoskeleton	0	0	0	0	0	0	0.006073	0.007664	0.02087	0.01257	0.003336	0.002606
-Sensory System	-Cytoskeleton	0	0	0	0	0	0	0	0	3.208e-05	0.0001815	1.605e-17	0
-Development	-Cytoskeleton	0	0	0	0	0	0	0.01608	0.0161	0.008891	0.00935	0.007787	0.0057
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0	0	0	0	0.0005146	0.0004792	9.747e-05	4.331e-05
Human Diseases	-Cytoskeleton	0	0.4537	2.204	0.9104	6.302	5.97	0.9899	1.163	0.6167	0.4382	0.2048	0.1564
-Cancers	-Cytoskeleton	0	0	0.005998	0.001641	0	0	0.06493	0.08336	0.0435	0.03618	0.008744	0.01065
-Immune System Diseases	-Cytoskeleton	0	0	0	0.0002972	0.008021	0.01459	0.03062	0.02989	0.01274	0.01111	0.001478	0.005655
-Neurodegenerative Diseases	-Cytoskeleton	0	0	1.007	0.3704	1.771	2.368	0.2591	0.3352	0.1486	0.09525	0.03937	0.03472
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0	0	0.1037	0.05797	0.05484	0.02831	0.02635	0.02044
-Metabolic Diseases	-Cytoskeleton	0	0	0	0	0	0	0	0	3.124e-05	1.441e-07	0	0
-Infectious Diseases	-Cytoskeleton	0	0.02518	0.2858	0.1254	1.02	0.7239	0.1734	0.2073	0.09681	0.08446	0.04242	0.02664
Not Mapped	-Cytoskeleton	8.723	28.15	38.75	13.8	62.33	57.47	2.95	3.348	1.91	1.463	0.4603	0.6116
-Not Mapped	-Cytoskeleton	8.723	28.15	38.75	13.8	62.33	57.47	2.95	3.348	1.91	1.463	0.4603	0.6116
TOTAL	-Cell Motility	173.2	187.5	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Motility	142	170.3	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Motility	38.48	57.85	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Motility	0.6638	2.472	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Motility	21.01	41.62	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Motility	6.667	10.81	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Motility	5.025	2.336	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Motility	0	4.433e-08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Cell Motility	0	1.025	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Motility	0	1.025	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Motility	0	1.97e-08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Motility	7.763	1.998	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-Cell Motility	0	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cell Motility	2.956	0.6135	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
