Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
Not Mapped	-Cytoskeleton	9.033	33.4	3.316	3.194	15.92	19.76	66.02	6.905	168.5
-Not Mapped	-Cytoskeleton	9.033	33.4	3.316	3.194	15.92	19.76	66.02	6.905	168.5
TOTAL	-Cell Motility	643.5	69.47	Inf	Inf	Inf	Inf	Inf	Inf	176.4
MAPPED	-Cell Motility	631.4	61.19	Inf	Inf	Inf	Inf	Inf	Inf	117.3
Genetic Information Processing	-Cell Motility	257.1	18.27	Inf	Inf	Inf	Inf	Inf	Inf	31.87
-Transcription	-Cell Motility	22.65	2.009	Inf	Inf	Inf	Inf	Inf	Inf	1.145
-Translation	-Cell Motility	178.2	10.1	Inf	Inf	Inf	Inf	Inf	Inf	18.43
-Folding, Sorting and Degradation	-Cell Motility	51.08	5.02	Inf	Inf	Inf	Inf	Inf	Inf	11.49
-DNA Maintenance	-Cell Motility	5.133	1.136	Inf	Inf	Inf	Inf	Inf	Inf	0.8053
Environmental Information Processing	-Cell Motility	0.8451	0.7384	Inf	Inf	Inf	Inf	Inf	Inf	4.164
-Signal Transduction	-Cell Motility	0.8451	0.7331	Inf	Inf	Inf	Inf	Inf	Inf	4.164
-Signaling Molecules and Interaction	-Cell Motility	0	0.005317	Inf	Inf	Inf	Inf	Inf	Inf	0
Cellular Processes	-Cell Motility	5.844	1.342	Inf	Inf	Inf	Inf	Inf	Inf	1.35
-Hemoglobin	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Vesicular Transport	-Cell Motility	0	0	Inf	Inf	Inf	Inf	Inf	Inf	0
-Cytoskeleton	-Cell Motility	1.341	0.2479	Inf	Inf	Inf	Inf	Inf	Inf	0.3504
-Cell Motility	-Cell Motility	1	1	NaN	NaN	NaN	NaN	NaN	NaN	1
-Cell Growth and Death	-Cell Motility	3.503	0.09443	Inf	Inf	Inf	Inf	Inf	Inf	0
-Cell Communication	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
Metabolism	-Cell Motility	367.6	40.84	Inf	Inf	Inf	Inf	Inf	Inf	79.94
-Membrane Transport	-Cell Motility	15.76	7.144	Inf	Inf	Inf	Inf	Inf	Inf	2.983
-Central Carbon Metabolism	-Cell Motility	120.6	17.53	Inf	Inf	Inf	Inf	Inf	Inf	13.69
-Energy Metabolism	-Cell Motility	4.595	1.521	Inf	Inf	Inf	Inf	Inf	Inf	45.41
-Biosynthesis	-Cell Motility	209.9	11.32	Inf	Inf	Inf	Inf	Inf	Inf	16.85
-Other Enzymes	-Cell Motility	16.76	3.326	Inf	Inf	Inf	Inf	Inf	Inf	1.002
Organismal Systems	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	0
-Immune System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	Inf	0
-Endocrine System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Circulatory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Digestive System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Excretory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Nervous System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Sensory System	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
-Development	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	Inf	0
-Environmental Adaptation	-Cell Motility	0	0	NaN	NaN	NaN	NaN	Inf	NaN	0
Human Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Cancers	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Immune System Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Neurodegenerative Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Cardiovascular Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
-Infectious Diseases	-Cell Motility	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
Not Mapped	-Cell Motility	12.11	8.281	Inf	Inf	Inf	Inf	Inf	Inf	59.05
-Not Mapped	-Cell Motility	12.11	8.281	Inf	Inf	Inf	Inf	Inf	Inf	59.05
TOTAL	-Cell Growth and Death	183.7	735.7	120.6	277.9	394.3	234.9	23510	173.9	Inf
MAPPED	-Cell Growth and Death	180.2	648	115.6	267.2	314.2	157.2	12280	112.5	Inf
Genetic Information Processing	-Cell Growth and Death	73.39	193.4	43.45	82.03	127.6	54.87	5524	57.97	Inf
-Transcription	-Cell Growth and Death	6.467	21.27	0.7564	0.7817	4.602	3.198	277.6	3.207	Inf
-Translation	-Cell Growth and Death	50.87	107	31.77	61.35	79.87	26.75	3533	28.44	Inf
-Folding, Sorting and Degradation	-Cell Growth and Death	14.58	53.16	9.567	17.63	35.61	19.56	1290	21.02	Inf
-DNA Maintenance	-Cell Growth and Death	1.465	12.03	1.355	2.272	7.564	5.36	422.9	5.304	Inf
Environmental Information Processing	-Cell Growth and Death	0.2412	7.819	0.6524	0.8182	3.472	2.786	262.6	6.112	Inf
-Signal Transduction	-Cell Growth and Death	0.2412	7.763	0.4228	0.585	0.8542	0.9296	72.66	4.31	Inf
-Signaling Molecules and Interaction	-Cell Growth and Death	0	0.05631	0.2295	0.2332	2.618	1.856	189.9	1.801	NaN
Cellular Processes	-Cell Growth and Death	1.668	14.21	2.677	4.56	7.97	7.288	291.5	13.32	Inf
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Vesicular Transport	-Cell Growth and Death	0	0	0.1679	0.2204	1.937	2.355	120.3	3.39	NaN
-Cytoskeleton	-Cell Growth and Death	0.3828	2.625	1.509	3.34	5.034	3.933	170.2	8.89	Inf
-Cell Motility	-Cell Growth and Death	0.2855	10.59	0	0	0	0	0	0	Inf
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	NaN
-Cell Communication	-Cell Growth and Death	0	0	0	0	0	0	0	0.04426	NaN
Metabolism	-Cell Growth and Death	104.9	432.5	68.83	179.8	175.1	92.22	6083	34.58	Inf
-Membrane Transport	-Cell Growth and Death	4.5	75.65	0.4869	0.9767	2.841	2.114	51.68	0.1238	Inf
-Central Carbon Metabolism	-Cell Growth and Death	34.42	185.7	54.05	111.9	66.48	35.85	2085	14.04	Inf
-Energy Metabolism	-Cell Growth and Death	1.312	16.11	0.8727	4.224	6.598	8.444	1703	7.019	Inf
-Biosynthesis	-Cell Growth and Death	59.91	119.9	9.152	54.81	88.17	39.11	2006	10.45	Inf
-Other Enzymes	-Cell Growth and Death	4.783	35.22	4.267	7.864	11.03	6.711	238.3	2.948	Inf
Organismal Systems	-Cell Growth and Death	0	0	0	0	0	0	117.6	0.5361	NaN
-Immune System	-Cell Growth and Death	0	0	0	0	0	0	4.551	0.03482	NaN
-Endocrine System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Circulatory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Digestive System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Excretory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Nervous System	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Sensory System	-Cell Growth and Death	0	0	0	0	0	0	0	0.09581	NaN
-Development	-Cell Growth and Death	0	0	0	0	0	0	0	0.4054	NaN
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0	0	113.1	0	NaN
Human Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Cancers	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Immune System Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Neurodegenerative Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
-Infectious Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	NaN
Not Mapped	-Cell Growth and Death	3.457	87.69	5.005	10.67	80.14	77.72	11230	61.39	Inf
-Not Mapped	-Cell Growth and Death	3.457	87.69	5.005	10.67	80.14	77.72	11230	61.39	Inf
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3930	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2542	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1310	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	72.48	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	642.6	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	475	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	119.8	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	138.1	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	97.4	Inf
-Signaling Molecules and Interaction	-Cell Communication	NaN	Inf	Inf	Inf	Inf	Inf	Inf	40.7	NaN
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	301.1	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Cell Communication	NaN	NaN	Inf	Inf	Inf	Inf	Inf	76.6	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	200.9	Inf
-Cell Motility	-Cell Communication	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	22.6	NaN
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	781.3	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2.797	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	317.1	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	158.6	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	236.2	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	66.62	Inf
Organismal Systems	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	Inf	12.11	NaN
-Immune System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0.7868	NaN
-Endocrine System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Circulatory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Digestive System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Excretory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Nervous System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Sensory System	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.165	NaN
-Development	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.161	NaN
-Environmental Adaptation	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cancers	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Immune System Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Neurodegenerative Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cardiovascular Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1387	Inf
-Not Mapped	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1387	Inf
TOTAL	Metabolism	1.751	1.701	1.752	1.545	2.252	2.547	3.865	5.03	2.206
MAPPED	Metabolism	1.718	1.498	1.68	1.486	1.794	1.704	2.018	3.254	1.468
Genetic Information Processing	Metabolism	0.6994	0.4472	0.6313	0.4562	0.729	0.595	0.9081	1.677	0.3987
-Transcription	Metabolism	0.06163	0.04918	0.01099	0.004347	0.02628	0.03468	0.04563	0.09276	0.01432
-Translation	Metabolism	0.4849	0.2473	0.4616	0.3412	0.4561	0.2901	0.5808	0.8225	0.2306
-Folding, Sorting and Degradation	Metabolism	0.139	0.1229	0.139	0.09803	0.2034	0.2121	0.2121	0.608	0.1438
-DNA Maintenance	Metabolism	0.01397	0.02781	0.01969	0.01264	0.04319	0.05812	0.06952	0.1534	0.01007
Environmental Information Processing	Metabolism	0.002299	0.01808	0.009477	0.004551	0.01983	0.03021	0.04316	0.1768	0.0521
-Signal Transduction	Metabolism	0.002299	0.01795	0.006143	0.003254	0.004878	0.01008	0.01194	0.1247	0.0521
-Signaling Molecules and Interaction	Metabolism	0	0.0001302	0.003335	0.001297	0.01495	0.02013	0.03122	0.05209	0
Cellular Processes	Metabolism	0.0159	0.03287	0.03889	0.02536	0.04552	0.07902	0.04791	0.3853	0.01689
-Hemoglobin	Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Metabolism	0	0	0.002439	0.001226	0.01106	0.02553	0.01978	0.09805	0
-Cytoskeleton	Metabolism	0.003648	0.00607	0.02192	0.01858	0.02874	0.04265	0.02797	0.2571	0.004384
-Cell Motility	Metabolism	0.002721	0.02448	0	0	0	0	0	0	0.01251
-Cell Growth and Death	Metabolism	0.009531	0.002312	0.01453	0.005562	0.005711	0.01084	0.0001644	0.02892	0
-Cell Communication	Metabolism	0	0	0	0	0	0	0	0.00128	0
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.04288	0.1749	0.007074	0.005432	0.01623	0.02292	0.008495	0.00358	0.03732
-Central Carbon Metabolism	Metabolism	0.328	0.4293	0.7853	0.6225	0.3796	0.3887	0.3427	0.4059	0.1713
-Energy Metabolism	Metabolism	0.0125	0.03724	0.01268	0.02349	0.03768	0.09156	0.2799	0.203	0.5681
-Biosynthesis	Metabolism	0.571	0.2771	0.133	0.3048	0.5035	0.4241	0.3298	0.3023	0.2108
-Other Enzymes	Metabolism	0.04558	0.08144	0.06199	0.04374	0.06298	0.07276	0.03917	0.08527	0.01253
Organismal Systems	Metabolism	0	0	0	0	0	0	0.01934	0.0155	0
-Immune System	Metabolism	0	0	0	0	0	0	0.0007482	0.001007	0
-Endocrine System	Metabolism	0	0	0	0	0	0	0	0	0
-Circulatory System	Metabolism	0	0	0	0	0	0	0	0	0
-Digestive System	Metabolism	0	0	0	0	0	0	0	0	0
-Excretory System	Metabolism	0	0	0	0	0	0	0	0	0
-Nervous System	Metabolism	0	0	0	0	0	0	0	0	0
-Sensory System	Metabolism	0	0	0	0	0	0	0	0.002771	0
-Development	Metabolism	0	0	0	0	0	0	0	0.01173	0
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0.01859	0	0
Human Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Cancers	Metabolism	0	0	0	0	0	0	0	0	0
-Immune System Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	Metabolism	0	0	0	0	0	0	0	0	0
-Infectious Diseases	Metabolism	0	0	0	0	0	0	0	0	0
Not Mapped	Metabolism	0.03295	0.2028	0.0727	0.05932	0.4577	0.8427	1.847	1.775	0.7387
-Not Mapped	Metabolism	0.03295	0.2028	0.0727	0.05932	0.4577	0.8427	1.847	1.775	0.7387
TOTAL	-Membrane Transport	40.82	9.724	247.7	284.5	138.8	111.1	455	1405	59.13
MAPPED	-Membrane Transport	40.05	8.565	237.4	273.6	110.6	74.36	237.6	909	39.33
Genetic Information Processing	-Membrane Transport	16.31	2.557	89.24	83.98	44.93	25.96	106.9	468.3	10.68
-Transcription	-Membrane Transport	1.437	0.2811	1.553	0.8003	1.62	1.513	5.371	25.91	0.3838
-Translation	-Membrane Transport	11.31	1.414	65.25	62.81	28.11	12.66	68.37	229.7	6.179
-Folding, Sorting and Degradation	-Membrane Transport	3.24	0.7027	19.65	18.05	12.53	9.255	24.97	169.8	3.852
-DNA Maintenance	-Membrane Transport	0.3257	0.159	2.784	2.326	2.662	2.536	8.184	42.85	0.2699
Environmental Information Processing	-Membrane Transport	0.05361	0.1034	1.34	0.8377	1.222	1.318	5.081	49.37	1.396
-Signal Transduction	-Membrane Transport	0.05361	0.1026	0.8684	0.599	0.3007	0.4398	1.406	34.82	1.396
-Signaling Molecules and Interaction	-Membrane Transport	0	0.0007443	0.4714	0.2388	0.9214	0.8783	3.675	14.55	0
Cellular Processes	-Membrane Transport	0.3707	0.1879	5.498	4.669	2.805	3.448	5.64	107.6	0.4527
-Hemoglobin	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0	0	0.3447	0.2257	0.6817	1.114	2.328	27.39	0
-Cytoskeleton	-Membrane Transport	0.08507	0.0347	3.099	3.419	1.772	1.861	3.293	71.82	0.1175
-Cell Motility	-Membrane Transport	0.06344	0.14	0	0	0	0	0	0	0.3352
-Cell Growth and Death	-Membrane Transport	0.2222	0.01322	2.054	1.024	0.352	0.4731	0.01935	8.079	0
-Cell Communication	-Membrane Transport	0	0	0	0	0	0	0	0.3575	0
Metabolism	-Membrane Transport	23.32	5.717	141.4	184.1	61.63	43.63	117.7	279.3	26.8
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	7.649	2.454	111	114.6	23.4	16.96	40.34	113.4	4.59
-Energy Metabolism	-Membrane Transport	0.2915	0.2129	1.792	4.325	2.322	3.995	32.95	56.7	15.22
-Biosynthesis	-Membrane Transport	13.32	1.584	18.8	56.12	31.03	18.5	38.82	84.43	5.648
-Other Enzymes	-Membrane Transport	1.063	0.4656	8.763	8.051	3.881	3.175	4.611	23.82	0.3358
Organismal Systems	-Membrane Transport	0	0	0	0	0	0	2.276	4.331	0
-Immune System	-Membrane Transport	0	0	0	0	0	0	0.08808	0.2813	0
-Endocrine System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Circulatory System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Digestive System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Excretory System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Nervous System	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Sensory System	-Membrane Transport	0	0	0	0	0	0	0	0.774	0
-Development	-Membrane Transport	0	0	0	0	0	0	0	3.275	0
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	2.188	0	0
Human Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Cancers	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Membrane Transport	0	0	0	0	0	0	0	0	0
Not Mapped	-Membrane Transport	0.7684	1.159	10.28	10.92	28.21	36.77	217.4	495.9	19.79
-Not Mapped	-Membrane Transport	0.7684	1.159	10.28	10.92	28.21	36.77	217.4	495.9	19.79
TOTAL	-Central Carbon Metabolism	5.337	3.962	2.231	2.483	5.932	6.552	11.28	12.39	12.88
MAPPED	-Central Carbon Metabolism	5.236	3.49	2.139	2.387	4.727	4.384	5.89	8.017	8.569
Genetic Information Processing	-Central Carbon Metabolism	2.132	1.042	0.8039	0.7329	1.92	1.531	2.65	4.13	2.328
-Transcription	-Central Carbon Metabolism	0.1879	0.1146	0.01399	0.006984	0.06922	0.08921	0.1331	0.2285	0.08362
-Translation	-Central Carbon Metabolism	1.478	0.5762	0.5878	0.5481	1.202	0.7463	1.695	2.026	1.346
-Folding, Sorting and Degradation	-Central Carbon Metabolism	0.4236	0.2863	0.177	0.1575	0.5357	0.5457	0.619	1.498	0.8393
-DNA Maintenance	-Central Carbon Metabolism	0.04258	0.06479	0.02508	0.0203	0.1138	0.1495	0.2029	0.3779	0.05881
Environmental Information Processing	-Central Carbon Metabolism	0.007009	0.04212	0.01207	0.007311	0.05223	0.07772	0.126	0.4354	0.3041
-Signal Transduction	-Central Carbon Metabolism	0.007009	0.04181	0.007822	0.005227	0.01285	0.02593	0.03485	0.3071	0.3041
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0	0.0003033	0.004246	0.002084	0.03938	0.05179	0.0911	0.1283	0
Cellular Processes	-Central Carbon Metabolism	0.04847	0.07656	0.04952	0.04074	0.1199	0.2033	0.1398	0.9493	0.09863
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0	0	0.003105	0.00197	0.02914	0.06569	0.05772	0.2415	0
-Cytoskeleton	-Central Carbon Metabolism	0.01112	0.01414	0.02792	0.02984	0.07572	0.1097	0.08162	0.6334	0.02559
-Cell Motility	-Central Carbon Metabolism	0.008294	0.05703	0	0	0	0	0	0	0.07303
-Cell Growth and Death	-Central Carbon Metabolism	0.02906	0.005386	0.0185	0.008935	0.01504	0.0279	0.0004797	0.07125	0
-Cell Communication	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.003153	0
Metabolism	-Central Carbon Metabolism	3.049	2.329	1.273	1.606	2.634	2.573	2.918	2.464	5.838
-Membrane Transport	-Central Carbon Metabolism	0.1307	0.4075	0.009008	0.008727	0.04274	0.05896	0.02479	0.008819	0.2179
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.03811	0.08675	0.01615	0.03774	0.09926	0.2356	0.8167	0.5001	3.316
-Biosynthesis	-Central Carbon Metabolism	1.741	0.6455	0.1693	0.4897	1.326	1.091	0.9623	0.7446	1.23
-Other Enzymes	-Central Carbon Metabolism	0.139	0.1897	0.07894	0.07026	0.1659	0.1872	0.1143	0.2101	0.07317
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0	0	0.05643	0.03819	0
-Immune System	-Central Carbon Metabolism	0	0	0	0	0	0	0.002183	0.002481	0
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.006826	0
-Development	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.02889	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0	0	0.05424	0	0
Human Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Cancers	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
Not Mapped	-Central Carbon Metabolism	0.1005	0.4723	0.09258	0.0953	1.206	2.168	5.388	4.374	4.313
-Not Mapped	-Central Carbon Metabolism	0.1005	0.4723	0.09258	0.0953	1.206	2.168	5.388	4.374	4.313
TOTAL	-Energy Metabolism	140	45.67	138.2	65.79	59.77	27.82	13.81	24.78	3.884
MAPPED	-Energy Metabolism	137.4	40.23	132.5	63.26	47.62	18.61	7.212	16.03	2.584
Genetic Information Processing	-Energy Metabolism	55.95	12.01	49.79	19.42	19.35	6.498	3.245	8.26	0.7019
-Transcription	-Energy Metabolism	4.93	1.321	0.8667	0.1851	0.6974	0.3787	0.163	0.457	0.02521
-Translation	-Energy Metabolism	38.79	6.642	36.41	14.52	12.11	3.168	2.075	4.052	0.4059
-Folding, Sorting and Degradation	-Energy Metabolism	11.12	3.301	10.96	4.173	5.397	2.317	0.7579	2.995	0.2531
-DNA Maintenance	-Energy Metabolism	1.117	0.7468	1.553	0.5379	1.146	0.6348	0.2484	0.7557	0.01773
Environmental Information Processing	-Energy Metabolism	0.1839	0.4855	0.7475	0.1937	0.5263	0.3299	0.1542	0.8708	0.09171
-Signal Transduction	-Energy Metabolism	0.1839	0.482	0.4845	0.1385	0.1295	0.1101	0.04268	0.6141	0.09171
-Signaling Molecules and Interaction	-Energy Metabolism	0	0.003496	0.263	0.05521	0.3968	0.2198	0.1115	0.2566	0
Cellular Processes	-Energy Metabolism	1.272	0.8825	3.067	1.08	1.208	0.8631	0.1712	1.898	0.02974
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0	0	0.1923	0.05219	0.2936	0.2789	0.07067	0.483	0
-Cytoskeleton	-Energy Metabolism	0.2918	0.163	1.729	0.7907	0.7629	0.4658	0.09994	1.267	0.007717
-Cell Motility	-Energy Metabolism	0.2176	0.6574	0	0	0	0	0	0	0.02202
-Cell Growth and Death	-Energy Metabolism	0.7624	0.06208	1.146	0.2367	0.1516	0.1184	0.0005874	0.1425	0
-Cell Communication	-Energy Metabolism	0	0	0	0	0	0	0	0.006305	0
Metabolism	-Energy Metabolism	80	26.85	78.87	42.57	26.54	10.92	3.573	4.926	1.76
-Membrane Transport	-Energy Metabolism	3.43	4.697	0.5579	0.2312	0.4306	0.2503	0.03035	0.01764	0.06569
-Central Carbon Metabolism	-Energy Metabolism	26.24	11.53	61.94	26.5	10.07	4.245	1.224	2	0.3015
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	45.68	7.441	10.49	12.98	13.36	4.631	1.178	1.489	0.371
-Other Enzymes	-Energy Metabolism	3.646	2.187	4.889	1.862	1.671	0.7947	0.14	0.4201	0.02206
Organismal Systems	-Energy Metabolism	0	0	0	0	0	0	0.06909	0.07638	0
-Immune System	-Energy Metabolism	0	0	0	0	0	0	0.002673	0.004961	0
-Endocrine System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Digestive System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Excretory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Nervous System	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0.01365	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0	0.05776	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0.06642	0	0
Human Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0	0
